rank,global_rank,player_name,team,conference,conference_code,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,rating
54,1914,"Teng,Kuany",Nichols College,The Commonwealth Coast Conference (CCC),ccc,27,19.37037037037037,6.67,3.22,0.74,0.63,0.3,0.7777777777777778,-0.9991348857554476,70
55,1927,"Bernardo,Jake",Curry College,The Commonwealth Coast Conference (CCC),ccc,19,16.42105263157895,6.89,5.0,0.89,0.47,0.32,1.4210526315789471,-1.0316900085938143,69
56,1975,Chiko Kalu,Gordon College,The Commonwealth Coast Conference (CCC),ccc,21,18.333333333333332,7.14,4.14,1.0,0.71,0.33,1.619047619047619,-1.1292324027443033,69
57,1978,"Chapman,Luke",Nichols College,The Commonwealth Coast Conference (CCC),ccc,27,23.96296296296296,6.89,5.0,0.89,0.44,0.19,1.3333333333333333,-1.131318659134352,69
58,2006,"Hill,Jeff",Endicott College,The Commonwealth Coast Conference (CCC),ccc,27,21.88888888888889,6.63,1.37,1.7,0.74,0.15,0.8518518518518519,-1.196202394676967,68
59,2007,"Mangual,Travis",Western New England University,The Commonwealth Coast Conference (CCC),ccc,26,18.076923076923077,5.54,3.04,0.62,1.0,0.27,0.6923076923076923,-1.1962759563282517,68
60,2067,Connor Strickland,Suffolk University,The Commonwealth Coast Conference (CCC),ccc,28,24.035714285714285,4.54,4.25,2.57,0.61,0.21,1.5714285714285714,-1.3346522304036197,68
61,2129,"Wahdan,Zein",Western New England University,The Commonwealth Coast Conference (CCC),ccc,11,14.545454545454543,7.27,2.82,0.36,0.18,0.27,0.6363636363636364,-1.472732643809636,67
62,2149,"Flauto,Adam",Roger Williams University,The Commonwealth Coast Conference (CCC),ccc,21,15.19047619047619,3.24,2.48,1.05,1.0,0.9,0.9047619047619048,-1.503395646250108,66
63,2191,Bruce Mcguire,Gordon College,The Commonwealth Coast Conference (CCC),ccc,17,18.235294117647054,6.65,3.94,0.94,0.94,0.0,1.588235294117647,-1.613065999855962,66
64,2212,Jayden Williams,Wentworth Institute of Technology,The Commonwealth Coast Conference (CCC),ccc,25,16.04,6.52,2.28,1.12,0.96,0.4,1.64,-1.657542926776297,66
65,2220,"Galarraga,Gabe",University of New England,The Commonwealth Coast Conference (CCC),ccc,26,18.192307692307693,7.19,2.77,0.58,0.19,0.15,0.7692307692307693,-1.6722341536825969,66
66,2240,Le plastrier Willem,Gordon College,The Commonwealth Coast Conference (CCC),ccc,13,14.384615384615383,4.38,4.54,0.77,0.15,0.62,0.9230769230769232,-1.7083941407099754,65
67,2246,"Rudman,Noah",Nichols College,The Commonwealth Coast Conference (CCC),ccc,13,12.23076923076923,4.92,2.46,0.08,0.54,1.0,0.8461538461538461,-1.716541172086517,65
68,2306,"Silva,Julius",University of New England,The Commonwealth Coast Conference (CCC),ccc,20,21.85,3.3,2.95,1.3,0.75,0.2,0.5,-1.842774226279765,64
69,2337,"Keliher,Cam",Endicott College,The Commonwealth Coast Conference (CCC),ccc,27,22.11111111111111,3.74,2.56,2.19,0.56,0.04,0.7777777777777778,-1.906183297844144,64
70,2346,Declan Davis,Suffolk University,The Commonwealth Coast Conference (CCC),ccc,26,19.0,5.42,1.85,1.04,0.5,0.15,0.5769230769230769,-1.913126075201089,64
71,2451,"Scali,James",Curry College,The Commonwealth Coast Conference (CCC),ccc,19,14.842105263157896,6.95,1.05,0.21,0.26,0.11,0.3157894736842105,-2.1062768978413233,62
72,2464,"Agbaji,Ebube",Curry College,The Commonwealth Coast Conference (CCC),ccc,14,11.571428571428571,3.36,3.29,0.5,0.36,0.71,0.6428571428571429,-2.1254282194965657,62
73,2465,"Charles,Shawn",Curry College,The Commonwealth Coast Conference (CCC),ccc,20,12.5,3.15,2.9,0.9,0.5,0.75,0.85,-2.125951176511758,62
74,2521,"Bonsu,Cassidy",Nichols College,The Commonwealth Coast Conference (CCC),ccc,21,10.333333333333334,3.14,3.57,0.24,0.43,0.38,0.2857142857142857,-2.249134371694205,62
75,2540,Davis Lunn,Wentworth Institute of Technology,The Commonwealth Coast Conference (CCC),ccc,25,18.6,5.16,2.28,2.4,0.76,0.0,1.8,-2.270779645008063,61
76,2545,"Higgins,Ty",Roger Williams University,The Commonwealth Coast Conference (CCC),ccc,25,18.72,5.8,1.76,1.08,0.6,0.04,1.0,-2.2788494029805815,61
77,2595,"Laplante III,Will",Western New England University,The Commonwealth Coast Conference (CCC),ccc,21,13.761904761904765,5.76,1.71,0.52,0.52,0.14,0.7619047619047619,-2.37251315755723,61
78,2671,Chase Mello,Wentworth Institute of Technology,The Commonwealth Coast Conference (CCC),ccc,24,20.75,7.63,1.04,2.33,0.29,0.0,2.0833333333333335,-2.502809278591924,60
79,2854,"Crowley,Dylan",University of New England,The Commonwealth Coast Conference (CCC),ccc,19,14.68421052631579,5.11,1.74,1.11,0.42,0.05,1.1578947368421053,-2.904249490228723,57
80,2913,Brandon Swann,Gordon College,The Commonwealth Coast Conference (CCC),ccc,25,17.24,4.96,1.56,1.16,0.2,0.0,0.92,-3.013953140808919,56
81,2929,"Dwyer,Joey",Roger Williams University,The Commonwealth Coast Conference (CCC),ccc,24,12.416666666666666,5.5,1.0,0.54,0.21,0.08,0.7083333333333334,-3.0498589183248264,56
82,2947,"Heneke,JD",Curry College,The Commonwealth Coast Conference (CCC),ccc,25,21.36,6.16,0.6,0.64,0.48,0.0,1.08,-3.0996456591020687,56
83,2959,Michael Nezaj,Gordon College,The Commonwealth Coast Conference (CCC),ccc,18,13.72222222222222,1.44,3.94,0.5,0.11,0.89,1.0,-3.128722899093482,56
84,2984,Mike Yentin,Wentworth Institute of Technology,The Commonwealth Coast Conference (CCC),ccc,21,10.38095238095238,3.71,1.33,0.48,0.33,0.1,0.3333333333333333,-3.1618464771930066,55
85,2986,Jason Peters,Nichols College,The Commonwealth Coast Conference (CCC),ccc,10,10.8,4.3,0.8,0.9,0.3,0.0,0.5,-3.165365317531751,55
86,3016,Andy Weeman,Wentworth Institute of Technology,The Commonwealth Coast Conference (CCC),ccc,24,13.916666666666666,4.33,3.0,0.54,0.29,0.13,1.2083333333333333,-3.254046983963878,55
87,3066,"Lopez,Francisco",Curry College,The Commonwealth Coast Conference (CCC),ccc,11,12.090909090909092,3.36,2.18,0.55,0.18,0.0,0.4545454545454545,-3.3770274692724067,54
88,3078,Nate Ashley,Gordon College,The Commonwealth Coast Conference (CCC),ccc,10,10.6,2.8,0.9,0.3,0.6,0.1,0.2,-3.4021472997400344,54
89,3093,Aiden Flaherty,Wentworth Institute of Technology,The Commonwealth Coast Conference (CCC),ccc,21,14.904761904761903,2.86,3.29,0.67,0.38,0.19,1.1428571428571428,-3.444537854553493,54
90,3099,"Pelzer,Leonard",University of Hartford,The Commonwealth Coast Conference (CCC),ccc,22,10.727272727272728,3.23,3.14,0.41,0.09,0.73,1.4545454545454546,-3.457733270345553,54
91,3158,Hunter Larson,Wentworth Institute of Technology,The Commonwealth Coast Conference (CCC),ccc,17,11.705882352941176,2.88,2.65,0.47,0.18,0.18,0.8235294117647058,-3.6509261272289866,53
92,3178,"Mitchell,Andrew",Endicott College,The Commonwealth Coast Conference (CCC),ccc,17,11.0,3.47,0.82,0.65,0.35,0.12,0.7058823529411765,-3.706514570890563,53
93,3255,Sean Racette,Wentworth Institute of Technology,The Commonwealth Coast Conference (CCC),ccc,15,12.066666666666666,3.8,1.8,1.07,0.2,0.0,1.3333333333333333,-3.949348119371288,52
94,3260,Tyler Nordstrom,Gordon College,The Commonwealth Coast Conference (CCC),ccc,25,14.44,1.36,1.64,2.16,0.48,0.0,1.28,-3.965150514411414,52
