conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,global_rank,rating
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvb,Valley Forge,"Testa, Anthony",0,,8,36,12,0.0,31.0,9.0,9.0,6.0,3.0,24.0,0.0,0.0,4.0,17.0,0.0,0.0,1.0,0.0,6.0,8.0,2.0,6.0,2.0,14.0,0.0,0.25,0.17,0.17,0.22,0.0,0.39,-1.9440150919677557,876,46
pac,Presidents Athletic Conference (PAC),2025-26,mvb,Saint Vincent,Kolton Butina,0,,15,86,0,0.143,21.0,1.0,4.0,18.0,3.0,75.0,0.0,10.0,22.0,212.0,0.0,0.0,217.0,18.0,119.0,0.0,0.0,0.0,0.0,14.0,0.0,0.05,0.21,1.38,0.0,0.12,0.16,-1.9622365066662728,877,46
skyline_conference,Skyline Conference,2025-26,mvb,Purchase,"Acosta, Tony",0,,5,110,0,-0.2,35.0,12.0,5.0,40.0,5.0,177.0,0.0,3.0,3.0,20.0,0.0,0.0,726.0,62.0,233.0,0.0,0.0,0.0,0.0,8.0,0.0,0.05,0.36,2.12,0.0,0.03,0.07,-1.9644481317590972,878,46
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,Concordia Wisconsin,"Pearson, Parker",0,,8,88,0,0.0,10.0,1.0,1.0,23.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,23.0,219.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.26,2.49,0.0,0.0,0.01,-1.9666449948861535,879,46
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,Benedictine,"Feudner, Zander",0,,4,98,22,-0.091,11.0,1.0,0.0,49.0,1.0,127.0,0.0,8.0,19.0,261.0,0.0,0.0,392.0,13.0,169.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.5,1.72,0.0,0.08,0.08,-1.9676561229658187,880,46
mac,Middle Atlantic Conferences (MAC),2025-26,mvb,Misericordia,"Stiles, Will",0,,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,-1.9740347704960175,881,46
mac,Middle Atlantic Conferences (MAC),2025-26,mvb,Widener,"Massi, Kaden",0,,16,7,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,-1.9740347704960175,882,46
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvb,Randolph-Macon College,"Plucker, Brady",0,,6,99,0,-0.111,9.0,1.0,0.0,46.0,1.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,25.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2.34,0.0,0.0,0.0,-1.9766109037900832,883,46
njac,New Jersey Athletic Conference (NJAC),2025-26,mvb,Ramapo,"McNally, Sean",0,,9,93,0,0.0,10.0,1.0,1.0,30.0,3.0,141.0,0.0,0.0,1.0,3.0,0.0,0.0,453.0,26.0,224.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.32,2.41,0.0,0.0,0.01,-1.9810283851936936,884,46
skyline_conference,Skyline Conference,2025-26,mvb,Yeshiva,"Solomon, Menachem",0,,17,46,25,-0.067,30.0,8.0,6.0,2.0,4.0,22.0,0.0,6.0,7.0,108.0,0.0,0.0,11.0,4.0,19.0,3.0,4.0,3.0,0.0,13.5,2.0,0.13,0.04,0.41,0.07,0.13,0.29,-1.9912697782649589,885,46
pac,Presidents Athletic Conference (PAC),2025-26,mvb,Thiel,"Draa, Sam",0,,19,11,0,0.2,10.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.36,0.0,0.0,0.0,0.09,0.45,-2.0099732335378606,886,46
e8,Empire 8 (E8),2025-26,mvb,Houghton,"Ramos, Xavier",0,,21,67,0,-0.077,13.0,2.0,1.0,16.0,-252.0,87.0,0.0,0.0,1.0,6.0,0.0,0.0,414.0,46.0,160.0,0.0,0.0,0.0,0.0,1.0,3.0,0.01,0.24,2.39,0.0,0.0,0.01,-2.01649755041068,887,46
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvb,Gallaudet University,Callum Paterson,0,,11,46,0,-0.214,14.0,5.0,2.0,12.0,0.0,45.0,0.0,3.0,10.0,45.0,0.0,0.0,145.0,7.0,75.0,0.0,0.0,0.0,0.0,5.0,1.0,0.04,0.26,1.63,0.0,0.07,0.11,-2.020819749476568,888,46
skyline_conference,Skyline Conference,2025-26,mvb,Mount Saint Vincent,"Calderon, Miguel",0,,13,24,2,0.3,10.0,2.0,5.0,2.0,0.0,13.0,0.0,2.0,9.0,41.0,0.0,0.0,21.0,6.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.21,0.08,0.79,0.0,0.08,0.29,-2.025293002152466,889,46
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvb,Valley Forge,"Brown, Chris",0,,20,40,14,-0.024,41.0,10.0,9.0,2.0,2.0,14.0,0.0,3.0,6.0,71.0,0.0,0.0,1.0,0.0,11.0,3.0,3.0,2.0,1.0,14.0,0.0,0.23,0.05,0.28,0.08,0.08,0.35,-2.028660151449345,890,46
njac,New Jersey Athletic Conference (NJAC),2025-26,mvb,Ramapo,"Yap, Abraham",0,,3,8,0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,28.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.88,0.0,0.0,0.0,-2.0329749704658524,891,46
e8,Empire 8 (E8),2025-26,mvb,Poly,"Palmer, Brendan",0,,5,86,3,0.0,4.0,1.0,1.0,11.0,2.0,35.0,0.0,15.0,12.0,181.0,0.0,0.0,66.0,4.0,57.0,1.0,0.0,1.0,0.0,16.5,0.0,0.01,0.13,0.66,0.01,0.17,0.19,-2.0421969747405715,892,46
mac,Middle Atlantic Conferences (MAC),2025-26,mvb,Hood,"White, Jayceon",0,,6,95,10,-0.207,87.0,30.0,12.0,33.0,2.0,174.0,0.0,1.0,9.0,38.0,0.0,0.0,560.0,73.0,142.0,8.0,2.0,6.0,2.0,18.0,0.0,0.13,0.35,1.49,0.08,0.01,0.19,-2.0467191698302942,893,46
e8,Empire 8 (E8),2025-26,mvb,Nazareth,"Seliger, Joe",0,,7,61,3,0.233,30.0,6.0,13.0,2.0,0.0,20.0,0.0,7.0,20.0,93.0,0.0,0.0,141.0,9.0,38.0,0.0,0.0,0.0,0.0,20.0,0.0,0.21,0.03,0.62,0.0,0.11,0.33,-2.046892507936906,894,45
mac,Middle Atlantic Conferences (MAC),2025-26,mvb,Stevenson,"Sarmuksnis,JD",0,,19,67,0,0.0,7.0,1.0,1.0,28.0,2.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,21.0,142.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.42,2.12,0.0,0.0,0.01,-2.0481364656000727,895,45
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,Marian,"Pulphus,Dante",0,,23,69,10,-0.125,8.0,1.0,0.0,13.0,1.0,28.0,0.0,5.0,7.0,63.0,0.0,0.0,189.0,19.0,118.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.19,1.71,0.0,0.07,0.07,-2.048173762475405,896,45
pac,Presidents Athletic Conference (PAC),2025-26,mvb,Hiram,Harry Soriano,0,,5,30,0,-0.2,5.0,2.0,1.0,3.0,0.0,6.0,0.0,6.0,19.0,81.0,0.0,0.0,22.0,2.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0,0.03,0.1,0.43,0.0,0.2,0.23,-2.048464917895878,897,45
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,Lakeland,"Lewis, Connor",0,,1,34,0,0.16,25.0,5.0,9.0,3.0,0.0,12.0,0.0,2.0,3.0,44.0,0.0,0.0,53.0,4.0,15.0,1.0,1.0,1.0,0.0,11.5,0.0,0.26,0.09,0.44,0.03,0.06,0.34,-2.052575029632721,898,45
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvb,Virginia Wesleyan,"Hall, Siah",0,,9,93,0,0.105,19.0,1.0,3.0,52.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,24.0,173.0,0.0,0.0,0.0,0.0,3.0,0.0,0.03,0.56,1.86,0.0,0.0,0.03,-2.0637574395608524,899,45
skyline_conference,Skyline Conference,2025-26,mvb,Purchase,"Rogers, Scott",0,,23,117,23,-0.385,13.0,7.0,2.0,12.0,1.0,44.0,0.0,26.0,64.0,339.0,0.0,0.0,226.0,27.0,98.0,0.0,0.0,0.0,0.0,28.0,0.0,0.02,0.1,0.84,0.0,0.22,0.24,-2.0652884149553934,900,45
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,Dominican,"Henderson, Grant",0,,11,64,0,0.111,9.0,1.0,2.0,27.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,7.0,126.0,0.0,0.0,0.0,0.0,2.0,0.0,0.03,0.42,1.97,0.0,0.0,0.03,-2.066774068100572,901,45
skyline_conference,Skyline Conference,2025-26,mvb,Mount Saint Vincent,"Martinez, Carlos",0,,1,87,0,-0.091,11.0,3.0,2.0,38.0,3.0,163.0,0.0,0.0,1.0,12.0,0.0,0.0,590.0,75.0,169.0,1.0,0.0,1.0,0.0,2.5,0.0,0.02,0.44,1.94,0.01,0.0,0.03,-2.075846683926915,902,45
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvb,Randolph-Macon College,"DeLuca, Matteo",0,,9,80,13,0.0,4.0,1.0,1.0,19.0,0.0,38.0,0.0,10.0,12.0,245.0,0.0,0.0,151.0,9.0,77.0,0.0,0.0,0.0,0.0,11.0,0.0,0.01,0.24,0.96,0.0,0.13,0.14,-2.078571342865284,903,45
skyline_conference,Skyline Conference,2025-26,mvb,St. Joseph's-Long Island,"Booth, Liam",0,,21,17,0,0.333,3.0,0.0,1.0,6.0,1.0,19.0,0.0,1.0,3.0,25.0,0.0,0.0,60.0,1.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.06,0.35,1.24,0.0,0.06,0.12,-2.078629790881725,904,45
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvb,Randolph College,"Elbert, Zachary",0,,7,70,0,-0.3,10.0,4.0,1.0,14.0,2.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,16.0,158.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.2,2.26,0.0,0.0,0.01,-2.079108359495907,905,45
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,Aurora,"Maglaya, Ayden",0,,10,8,2,-0.2,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13,0.0,0.38,0.0,0.0,0.13,-2.081615472326267,906,45
mac,Middle Atlantic Conferences (MAC),2025-26,mvb,Eastern,"Bushong, Max",0,,6,90,0,0.214,14.0,0.0,3.0,37.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,25.0,172.0,0.0,0.0,0.0,0.0,3.0,0.0,0.03,0.41,1.91,0.0,0.0,0.03,-2.085648078548636,907,45
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvb,Eastern Mennonite University,"de Tenley, Bennett",0,,15,51,0,0.023,87.0,21.0,23.0,3.0,0.0,9.0,0.0,1.0,16.0,53.0,0.0,0.0,24.0,0.0,10.0,2.0,2.0,2.0,0.0,25.0,0.0,0.45,0.06,0.2,0.04,0.02,0.49,-2.0897909742904073,908,45
e8,Empire 8 (E8),2025-26,mvb,Poly,"Chaput, Forest",0,,6,90,1,0.273,11.0,2.0,5.0,7.0,0.0,38.0,0.0,12.0,20.0,222.0,0.0,0.0,152.0,12.0,84.0,0.0,0.0,0.0,0.0,17.0,0.0,0.06,0.08,0.93,0.0,0.13,0.19,-2.091315561670209,909,45
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvb,Randolph College,"Collins, Micah",0,,4,11,0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.0,0.18,0.27,-2.0960229126482206,910,45
pac,Presidents Athletic Conference (PAC),2025-26,mvb,Bethany,Cole Thomas,0,,6,79,0,0.038,26.0,2.0,3.0,30.0,8.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,33.0,148.0,0.0,0.0,0.0,0.0,3.0,0.0,0.04,0.38,1.87,0.0,0.0,0.04,-2.1015108286848374,911,45
e8,Empire 8 (E8),2025-26,mvb,Poly,"Giuliano, Nicholas",0,,2,23,2,-0.333,3.0,1.0,0.0,32.0,2.0,58.0,0.0,2.0,5.0,40.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.39,0.3,0.0,0.09,0.09,-2.1028600609841743,912,45
pac,Presidents Athletic Conference (PAC),2025-26,mvb,Chatham,John Gasiorowski,0,,10,78,24,0.071,14.0,2.0,3.0,12.0,0.0,54.0,0.0,7.0,14.0,201.0,0.0,0.0,220.0,7.0,100.0,0.0,1.0,0.0,0.0,10.0,0.0,0.04,0.15,1.28,0.0,0.09,0.13,-2.103756760141145,913,45
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvb,Wilson College,"Kozicki, Robert",0,,4,15,0,0.0,10.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,1.0,10.0,1.0,0.0,1.0,0.0,4.5,0.0,0.27,0.0,0.67,0.07,0.0,0.3,-2.1097535640401026,914,45
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvb,Wilson College,"Natale, Vincent",0,,6,96,1,0.0,9.0,2.0,2.0,72.0,4.0,191.0,0.0,13.0,31.0,283.0,0.0,0.0,2.0,0.0,38.0,2.0,0.0,2.0,0.0,16.0,0.0,0.02,0.75,0.4,0.02,0.14,0.17,-2.1112305792820862,915,45
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvb,Pratt Institute,"Suzuki, Leo",0,,7,47,0,0.0,0.0,0.0,0.0,9.0,3.0,47.0,0.0,9.0,15.0,132.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,9.5,0.0,0.0,0.19,0.21,0.02,0.19,0.2,-2.114518138090314,916,45
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,Concordia Chicago,"Cardines, Michael",0,,4,92,2,0.0,8.0,1.0,1.0,26.0,1.0,68.0,0.0,10.0,27.0,195.0,0.0,0.0,309.0,15.0,110.0,0.0,0.0,0.0,0.0,11.0,0.0,0.01,0.28,1.2,0.0,0.11,0.12,-2.120488768794153,917,45
e8,Empire 8 (E8),2025-26,mvb,Houghton,"Holscher, Caleb",0,,8,9,0,-0.3,10.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.11,0.0,0.0,0.0,0.11,0.22,-2.12124126283707,918,45
mac,Middle Atlantic Conferences (MAC),2025-26,mvb,King's,"Lesher, Mason",0,,10,88,27,0.0,8.0,1.0,1.0,12.0,1.0,42.0,0.0,10.0,19.0,213.0,0.0,0.0,258.0,23.0,99.0,1.0,0.0,1.0,0.0,11.5,0.0,0.01,0.14,1.13,0.01,0.11,0.13,-2.1257330395595653,919,45
skyline_conference,Skyline Conference,2025-26,mvb,Yeshiva,"Rubin, Yoni",0,,4,77,7,-0.275,69.0,29.0,10.0,22.0,4.0,134.0,0.0,0.0,3.0,25.0,0.0,0.0,579.0,98.0,143.0,0.0,0.0,0.0,0.0,10.0,1.0,0.13,0.29,1.86,0.0,0.0,0.13,-2.1267013517458775,920,45
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvb,Randolph College,"Looney, Samuel",0,,1,72,1,-0.091,11.0,1.0,0.0,33.0,4.0,129.0,0.0,0.0,4.0,14.0,0.0,0.0,374.0,15.0,135.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.46,1.88,0.01,0.0,0.01,-2.127215753871078,921,45
njac,New Jersey Athletic Conference (NJAC),2025-26,mvb,Rutgers-Newark,"Jazmin, Evan",0,,8,26,0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,2.0,1.0,4.0,0.0,0.0,31.0,2.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.23,1.23,0.0,0.08,0.08,-2.136145673218567,922,45
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvb,Pratt Institute,"Fox, Jude",0,,4,67,0,0.0,16.0,4.0,4.0,17.0,8.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,39.0,120.0,0.0,0.0,0.0,0.0,4.0,0.0,0.06,0.25,1.79,0.0,0.0,0.06,-2.1439970615771973,923,45
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,mvb,Neumann,"Baskerville, Brandon",0,,1,70,5,0.222,18.0,0.0,4.0,8.0,1.0,53.0,0.0,4.0,11.0,58.0,0.0,0.0,336.0,21.0,96.0,0.0,0.0,0.0,0.0,8.0,0.0,0.06,0.11,1.37,0.0,0.06,0.11,-2.146867211182645,924,45
pac,Presidents Athletic Conference (PAC),2025-26,mvb,Geneva,"Parks, Christian",0,,3,79,14,-0.333,12.0,4.0,0.0,9.0,1.0,46.0,0.0,8.0,25.0,160.0,0.0,0.0,177.0,9.0,114.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.11,1.44,0.0,0.1,0.1,-2.146899162557206,925,45
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvb,Randolph-Macon College,"Crowther, Caleb",0,,22,88,13,0.0,3.0,0.0,0.0,20.0,0.0,61.0,0.0,11.0,22.0,299.0,0.0,0.0,193.0,12.0,81.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.23,0.92,0.0,0.13,0.13,-2.149767065826801,926,45
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,St. Norbert,"Conway, Ryan",0,,5,87,0,-0.107,28.0,4.0,1.0,33.0,3.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,20.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.38,1.84,0.0,0.0,0.01,-2.1720901529159855,927,44
skyline_conference,Skyline Conference,2025-26,mvb,Yeshiva,"Anina, Eli",0,,7,16,10,-0.538,13.0,7.0,0.0,0.0,1.0,17.0,0.0,1.0,3.0,16.0,0.0,0.0,29.0,5.0,13.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.81,0.13,0.06,0.13,-2.176035986193014,928,44
pac,Presidents Athletic Conference (PAC),2025-26,mvb,Thiel,"McInnis, Connor",0,,12,84,0,-0.031,32.0,9.0,8.0,7.0,2.0,24.0,0.0,9.0,14.0,258.0,0.0,0.0,63.0,5.0,62.0,0.0,0.0,0.0,0.0,17.0,0.0,0.1,0.08,0.74,0.0,0.11,0.2,-2.181450699981166,929,44
skyline_conference,Skyline Conference,2025-26,mvb,Mount Saint Vincent,"Castro, Ethan",0,,2,78,0,-0.41,39.0,20.0,4.0,10.0,1.0,30.0,0.0,10.0,16.0,85.0,0.0,0.0,186.0,31.0,68.0,0.0,1.0,0.0,0.0,14.0,1.0,0.05,0.13,0.87,0.0,0.13,0.18,-2.186034445293392,930,44
e8,Empire 8 (E8),2025-26,mvb,Poly,"Acampora, Dylan",0,,9,10,2,0.133,15.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.4,0.0,0.2,0.0,0.0,0.4,-2.199358608525622,931,44
skyline_conference,Skyline Conference,2025-26,mvb,Mount Saint Vincent,"Szkafarowsky, Danylo",0,,12,8,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-2.204428206132907,932,44
e8,Empire 8 (E8),2025-26,mvb,Elmira,"Barton, Connor",0,,12,76,0,0.0,7.0,1.0,1.0,40.0,3.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,30.0,117.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.53,1.54,0.0,0.0,0.01,-2.217382868326715,933,44
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,Illinois Tech,"Baus, Zachary",0,,5,56,0,0.0,6.0,1.0,1.0,19.0,0.0,58.0,0.0,0.0,4.0,16.0,0.0,0.0,98.0,10.0,95.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02,0.34,1.7,0.0,0.0,0.02,-2.2179992155041734,934,44
e8,Empire 8 (E8),2025-26,mvb,Nazareth,"Groff, Bodey",0,,2,111,0,-0.25,4.0,1.0,0.0,35.0,3.0,128.0,0.0,0.0,1.0,9.0,0.0,0.0,531.0,37.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.77,0.0,0.0,0.0,-2.2203177279027173,935,44
pac,Presidents Athletic Conference (PAC),2025-26,mvb,Chatham,Alex Moncello,0,,2,44,0,0.25,4.0,0.0,1.0,42.0,3.0,91.0,0.0,4.0,2.0,85.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.02,0.95,0.18,0.0,0.09,0.11,-2.22306283501311,936,44
pac,Presidents Athletic Conference (PAC),2025-26,mvb,Bethany,"Heverling, Isiah",0,,10,12,4,-0.133,15.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,21.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.5,0.0,0.08,0.0,0.33,0.08,0.08,0.21,-2.2256567971762378,937,44
mac,Middle Atlantic Conferences (MAC),2025-26,mvb,Stevens,"Ho, Phu-Quy",0,,5,51,0,0.286,7.0,0.0,2.0,26.0,0.0,70.0,0.0,0.0,1.0,6.0,0.0,0.0,185.0,11.0,70.0,0.0,0.0,0.0,0.0,2.0,0.0,0.04,0.51,1.37,0.0,0.0,0.04,-2.231426469404607,938,44
skyline_conference,Skyline Conference,2025-26,mvb,St. Joseph's-Brooklyn,"Ma, Levin",0,,7,69,1,0.0,8.0,2.0,2.0,5.0,2.0,42.0,0.0,12.0,31.0,217.0,0.0,0.0,11.0,1.0,27.0,0.0,0.0,0.0,0.0,14.0,0.0,0.03,0.07,0.39,0.0,0.17,0.2,-2.2323067648633454,939,44
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,Marian,"Kendrick,CJ",0,,2,73,4,-0.167,6.0,1.0,0.0,16.0,1.0,44.0,0.0,2.0,5.0,66.0,0.0,0.0,294.0,22.0,113.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.22,1.55,0.0,0.03,0.03,-2.233222343196172,940,44
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,Dominican,"Vrska, Tyler",0,,8,69,0,-0.1,10.0,2.0,1.0,26.0,2.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,20.0,112.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.38,1.62,0.0,0.0,0.01,-2.2387136814105295,941,44
njac,New Jersey Athletic Conference (NJAC),2025-26,mvb,Kean,"Marcheschi, Zach",0,,25,18,0,-0.056,18.0,4.0,3.0,0.0,0.0,3.0,0.0,1.0,7.0,34.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,4.5,0.0,0.17,0.0,0.28,0.06,0.06,0.25,-2.24466096175935,942,44
pac,Presidents Athletic Conference (PAC),2025-26,mvb,Thiel,"Gonzalez, David",0,,5,111,0,0.087,23.0,0.0,2.0,39.0,2.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,21.0,171.0,0.0,0.0,0.0,0.0,2.0,0.0,0.02,0.35,1.54,0.0,0.0,0.02,-2.2487420093977653,943,44
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,Dominican,"Van Assen, Kade",0,,19,26,2,0.0,2.0,0.0,0.0,13.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.5,0.12,0.15,0.04,0.12,-2.250652220860295,944,44
skyline_conference,Skyline Conference,2025-26,mvb,Sarah Lawrence,"Saldarelli, Sam",0,,13,83,0,0.111,9.0,0.0,1.0,26.0,2.0,129.0,0.0,1.0,0.0,7.0,0.0,0.0,447.0,44.0,125.0,0.0,0.0,0.0,0.0,2.0,0.0,0.01,0.31,1.51,0.0,0.01,0.02,-2.2510314096881663,945,44
skyline_conference,Skyline Conference,2025-26,mvb,Manhattanville,"Torres, Nash",0,,4,47,0,-0.25,8.0,2.0,0.0,2.0,0.0,10.0,0.0,6.0,15.0,129.0,0.0,0.0,21.0,2.0,34.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.04,0.72,0.0,0.13,0.13,-2.255418513927589,946,44
mac,Middle Atlantic Conferences (MAC),2025-26,mvb,King's,"Hammond, Luke",0,,13,52,7,0.115,26.0,5.0,8.0,1.0,0.0,2.0,0.0,6.0,16.0,121.0,0.0,0.0,29.0,4.0,9.0,0.0,0.0,0.0,0.0,14.0,0.0,0.15,0.02,0.17,0.0,0.12,0.27,-2.2569147882970575,947,44
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,St. Norbert,"Hanse, Zach",0,,25,59,4,0.143,7.0,0.0,1.0,12.0,1.0,39.0,0.0,2.0,11.0,45.0,0.0,0.0,94.0,8.0,86.0,0.0,0.0,0.0,0.0,3.0,0.0,0.02,0.2,1.46,0.0,0.03,0.05,-2.257467029725699,948,44
skyline_conference,Skyline Conference,2025-26,mvb,Old Westbury,"Alarcon, Kevin",0,,1,79,30,-0.2,20.0,4.0,0.0,14.0,0.0,57.0,0.0,5.0,10.0,156.0,0.0,0.0,190.0,14.0,102.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.18,1.29,0.0,0.06,0.06,-2.2614091284304396,949,44
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvb,Edgewood,"Bruns, Jacob",0,,3,61,3,-0.3,10.0,3.0,0.0,11.0,0.0,36.0,0.0,5.0,14.0,66.0,0.0,0.0,147.0,11.0,67.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.18,1.1,0.0,0.08,0.08,-2.266163090447643,950,44
