conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Millikin,"Johnson, Nikkel",0,,23,107,30,0.127,308.0,63.0,102.0,8.0,2.0,41.0,0.0,4.0,3.0,20.0,0.0,0.0,19.0,0.0,19.0,75.0,16.0,60.0,15.0,151.0,4.0,0.95,0.07,0.18,0.7,0.04,1.41,0.9324585573140566,64,66,2137
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Augustana,"Rizzo, Leah",0,,11,94,25,0.107,56.0,3.0,9.0,471.0,24.0,1530.0,0.0,29.0,24.0,331.0,0.0,0.0,8.0,0.0,190.0,0.0,2.0,0.0,0.0,38.0,4.0,0.1,5.01,2.02,0.0,0.31,0.4,0.906559099083248,65,66,2193
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,North Central,"Hanson, Kylie",0,,3,15,1,0.364,11.0,0.0,4.0,62.0,2.0,181.0,0.0,4.0,3.0,38.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,8.5,0.0,0.27,4.13,1.27,0.07,0.27,0.57,0.8862039344301994,66,65,2173
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Elmhurst,"Russell, Leah",0,,6,20,1,0.049,103.0,27.0,32.0,0.0,1.0,10.0,0.0,0.0,4.0,19.0,0.0,0.0,58.0,7.0,18.0,3.0,0.0,3.0,0.0,33.5,0.0,1.6,0.0,0.9,0.15,0.0,1.68,0.8432579116441558,67,65,2138
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Augustana,"Gustafson, Grace",0,,13,70,8,0.232,302.0,38.0,108.0,6.0,2.0,29.0,0.0,0.0,2.0,21.0,0.0,0.0,12.0,0.0,34.0,14.0,3.0,13.0,1.0,115.5,3.0,1.54,0.09,0.49,0.2,0.0,1.65,0.7587991003491574,68,65,2215
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Elmhurst,"Moustakas, Nyah",0,,9,65,15,0.286,161.0,15.0,61.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,17.0,39.0,3.0,33.0,6.0,83.5,0.0,0.94,0.02,0.26,0.6,0.0,1.28,0.7331175531892327,69,65,2290
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Illinois Wesleyan,"Shannon, Cailin",0,,4,107,5,0.179,431.0,67.0,144.0,6.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,40.0,7.0,39.0,1.0,164.5,1.0,1.35,0.06,0.55,0.37,0.0,1.54,0.7193370068788119,70,64,2296
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,North Park,"Aviles, Carolina",0,,2,112,0,0.054,37.0,1.0,3.0,81.0,2.0,376.0,0.0,69.0,63.0,503.0,0.0,0.0,524.0,25.0,476.0,0.0,0.0,0.0,0.0,72.0,2.0,0.03,0.72,4.25,0.0,0.62,0.64,0.713070478536405,71,64,2623
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Augustana,"Udovich, Carli",0,,18,41,2,0.187,171.0,25.0,57.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,10.0,9.0,7.0,3.0,63.5,1.0,1.39,0.0,0.63,0.24,0.0,1.55,0.6899771573401798,72,64,2292
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Augustana,"Kirchner, Abby",0,,8,75,2,0.241,29.0,2.0,9.0,270.0,17.0,877.0,0.0,30.0,28.0,270.0,0.0,0.0,0.0,0.0,120.0,1.0,0.0,1.0,0.0,39.5,5.0,0.12,3.6,1.6,0.01,0.4,0.53,0.6889156657627563,73,64,2462
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Carthage,"Davison, Tessa",0,,12,16,0,-0.043,69.0,19.0,16.0,0.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,28.0,3.0,8.0,5.0,0.0,5.0,0.0,20.5,0.0,1.0,0.0,0.5,0.31,0.13,1.28,0.582261421099832,74,63,2465
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,North Park,"Wooden, Kyla",0,,14,5,1,-0.417,12.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,1.0,5.5,0.0,0.4,0.2,0.2,0.8,0.2,1.1,0.5490062178665991,75,63,2360
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,North Central,"Schaumburg, Emma",0,,5,7,1,0.333,24.0,2.0,10.0,2.0,0.0,6.0,0.0,1.0,1.0,3.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,1.43,0.29,0.43,0.0,0.14,1.57,0.5465420843504333,76,63,2358
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wvball,Wheaton,"Osborne, Karalyn",0,,20,4,0,0.2,5.0,1.0,2.0,14.0,1.0,38.0,0.0,1.0,1.0,14.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,3.5,0.0,0.5,3.5,0.75,0.25,0.25,0.88,0.5331988831467844,77,63,2312
