conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Eastern Mennonite University,"De La Cruz, Rey",0,,2,110,0,-0.25,8.0,2.0,0.0,74.0,2.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,33.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.63,0.0,0.0,0.0,-2.187320544099659,99,45,851
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Averett University,"Hetherington, Joel",0,,5,20,3,-0.214,14.0,4.0,1.0,37.0,6.0,157.0,0.0,1.0,7.0,13.0,0.0,0.0,9.0,1.0,8.0,1.0,1.0,1.0,0.0,2.5,0.0,0.05,1.85,0.4,0.05,0.05,0.13,-2.2607172915573948,100,44,867
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Lynchburg,"Berardo, Brayden",0,,14,84,0,0.188,16.0,3.0,6.0,36.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,35.0,192.0,0.0,0.0,0.0,0.0,6.0,1.0,0.07,0.43,2.29,0.0,0.0,0.07,-2.261880647876465,101,44,863
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Randolph-Macon College,"Plucker, Brady",0,,6,99,0,-0.111,9.0,1.0,0.0,46.0,1.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,25.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2.34,0.0,0.0,0.0,-2.3519698160700737,102,44,883
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Eastern Mennonite University,"de Tenley, Bennett",0,,15,51,0,0.023,87.0,21.0,23.0,3.0,0.0,9.0,0.0,1.0,16.0,53.0,0.0,0.0,24.0,0.0,10.0,2.0,2.0,2.0,0.0,25.0,0.0,0.45,0.06,0.2,0.04,0.02,0.49,-2.4233446258739693,103,44,908
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Virginia Wesleyan,"Hall, Siah",0,,9,93,0,0.105,19.0,1.0,3.0,52.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,24.0,173.0,0.0,0.0,0.0,0.0,3.0,0.0,0.03,0.56,1.86,0.0,0.0,0.03,-2.439411652855188,104,43,899
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Randolph-Macon College,"DeLuca, Matteo",0,,9,80,13,0.0,4.0,1.0,1.0,19.0,0.0,38.0,0.0,10.0,12.0,245.0,0.0,0.0,151.0,9.0,77.0,0.0,0.0,0.0,0.0,11.0,0.0,0.01,0.24,0.96,0.0,0.13,0.14,-2.4402826224829055,105,43,903
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Randolph College,"Collins, Micah",0,,4,11,0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.0,0.18,0.27,-2.449296109227728,106,43,910
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Randolph College,"Elbert, Zachary",0,,7,70,0,-0.3,10.0,4.0,1.0,14.0,2.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,16.0,158.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.2,2.26,0.0,0.0,0.01,-2.4567712435638254,107,43,905
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Randolph College,"Looney, Samuel",0,,1,72,1,-0.091,11.0,1.0,0.0,33.0,4.0,129.0,0.0,0.0,4.0,14.0,0.0,0.0,374.0,15.0,135.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.46,1.88,0.01,0.0,0.01,-2.50725492957986,108,42,921
