conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,global_rank,rating
mac,Middle Atlantic Conferences (MAC),2025-26,wlax,King's,Harley Sabol,,,,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,18.0,12.0,899:00,44.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,-1.2598869463774949,4526,46
mac,Middle Atlantic Conferences (MAC),2025-26,wlax,Stevenson,Regan Torbert,,,,19,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,4.0,837:00,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,582:18,104.0,80.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,246.0,10.72,0.435,-1.2600065040942705,4527,46
mac,Middle Atlantic Conferences (MAC),2025-26,wlax,Hood,Natalie Benincasa,,,,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,5.0,2.0,360:00,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.260884762984304,4528,46
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Abbey Graham,,,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,43:00,72.0,0.0,1.0,1.0,4.0,1.0,3.0,3.0,0.0,0.25,,,,,,,,,,,,,,,-1.2609600635317917,4529,46
pac,Presidents Athletic Conference (PAC),2025-26,wlax,Grove City,Haylie Porter,,,,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,5.0,362:00,56.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,2.0,0.667,,,,,,,,,,,,,,,-1.2609844833924972,4530,46
nac,North Atlantic Conference (NAC),2025-26,wlax,Maine Maritime,Margaret Sledge,,,,13,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,12.0,7.0,720:00,0.0,0.0,1.0,6.0,7.0,1.0,1.0,0.0,1.0,0.857,,,,,,,,,,,,,,,-1.2612108045129058,4531,46
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wlax,Marian,Justice Cole,,,,15,9,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,2.0,540:00,0.0,0.0,1.0,4.0,6.0,1.0,5.0,3.0,2.0,0.667,,,,,,,,,,,,,,,-1.26147246098848,4532,46
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wlax,Brevard,Jayden Rahdert,,,,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,6.0,540:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2615363095616894,4533,46
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Carroll,Emma Kimps,,,,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,00:00,0.0,0.0,1.0,2.0,4.0,0.0,4.0,2.0,2.0,0.5,,,,,,,,,,,,,,,-1.2626536425213917,4534,46
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Kirstyn Johnson,,,,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,7.0,963:00,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2627809663648877,4535,46
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wlax,Smith,Brooke Testa,,,,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,4.0,919:00,152.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,653:37,132.0,124.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,330.0,12.12,0.484,-1.2643311456207078,4536,46
nwc,Northwest Conference (NWC),2025-26,wlax,Pacific Lutheran ,Gracie Cecka,,,,15,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,39.0,38.0,10.0,897:00,58.0,0.0,1.0,8.0,11.0,1.0,3.0,0.0,3.0,0.727,,,,,,,,,,,,,,,-1.264704002764459,4537,46
mac,Middle Atlantic Conferences (MAC),2025-26,wlax,Stevens,Sammie Davis,,,,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,17:00,12.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,-1.264959386660908,4538,46
landmark_conference,Landmark Conference,2025-26,wlax,Wilkes,Brooklynn Donia,,,,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,13.0,2.0,671:00,220.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,674:18,246.0,125.0,0.0,0.0,9.0,0.0,5.0,2.0,0.0,466.0,21.89,0.337,-1.2649766135899725,4539,46
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,DePauw,Quinn Tegenkamp,,,,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,11.0,721:00,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,-1.2651162991904887,4540,46
skyline_conference,Skyline Conference,2025-26,wlax,Purchase,Kaylena Steiner,,,,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,3.0,420:00,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.265277633692106,4541,46
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wlax,Wilson College,Trinity Brown,,,,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,7.0,845:00,39.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,-1.265768236960113,4542,46
aec,Atlantic East Conference (AEC),2025-26,wlax,Marywood,Liz Privett,,,,11,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,237:00,110.0,0.0,1.0,6.0,9.0,3.0,4.0,1.0,3.0,0.667,,,,,,,,,,,,,,,-1.265917383362973,4543,46
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Ohio Wesleyan,Hanna Brozell,,,,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,60:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.266352706277364,4544,46
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wlax,Lawrence,Ejah Phillips,,,,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,420:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2671739761781464,4545,46
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Calvin,Lillian Morey,,,,18,18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,10.0,3.0,1090:00,72.0,0.0,1.0,5.0,8.0,2.0,3.0,2.0,1.0,0.625,,,,,,,,,,,,,,,-1.2674373960890082,4546,46
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Wittenberg,Ebony Wyse,,,,14,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,9.0,4.0,719:00,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2686557871471458,4547,46
centennial_conference,Centennial Conference,2025-26,wlax,Muhlenberg,Ellison Ervin,,,,19,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,3.0,936:00,98.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,937:38,156.0,122.0,0.0,10.0,4.0,0.0,18.0,0.0,0.0,378.0,9.98,0.439,-1.2693277075129323,4548,46
pac,Presidents Athletic Conference (PAC),2025-26,wlax,Chatham,Natalie Ondo,,,,11,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,208:00,100.0,0.0,1.0,6.0,9.0,2.0,4.0,0.0,4.0,0.667,,,,,,,,,,,,,,,-1.2696202536495715,4549,46
landmark_conference,Landmark Conference,2025-26,wlax,Moravian,Elizabeth Shoulberg,,,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2703499557911435,4550,46
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wlax,Notre Dame of Maryland,Alyssa Gonzalez-Paz,,,,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,360:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2703499557911435,4551,46
nwc,Northwest Conference (NWC),2025-26,wlax,Pacific Lutheran ,Denise Valencia Lemus,,,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2703499557911435,4552,46
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Ohio Wesleyan,Jillian Andreas,,,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00:00,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,-1.2703499557911435,4553,46
centennial_conference,Centennial Conference,2025-26,wlax,Haverford,Ella Salvador,,,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30:00,127.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,54:42,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.78,0.467,-1.2703499557911435,4554,46
skyline_conference,Skyline Conference,2025-26,wlax,Farmingdale State,Lucienne Horrocks,,,,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,6.0,1020:00,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,-1.2707647988523376,4555,46
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Kenyon,Lia Stewart,,,,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,13.0,8.0,497:00,160.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2709911199727468,4556,46
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wlax,Lake Forest,Cy Nash,,,,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,161:00,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,203:02,25.0,7.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,45.0,7.39,0.219,-1.2711348492969008,4557,46
landmark_conference,Landmark Conference,2025-26,wlax,Moravian,Mia Faisetty,,,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.271530065797416,4558,46
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,Southwestern,Alena Montez,,,,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,3.0,200:00,86.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,-1.2725477690289273,4559,46
landmark_conference,Landmark Conference,2025-26,wlax,Wilkes,Lily Zingaro,,,,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,12.0,1.0,480:00,22.0,0.0,1.0,5.0,8.0,3.0,3.0,1.0,2.0,0.625,,,,,,,,,,,,,,,-1.27295185694513,4560,46
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Bridgewater College,Delaney McDermott,,,,15,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,12.0,554:00,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2735592437191172,4561,46
ll,Liberty League (LL),2025-26,wlax,Skidmore,Emma Sellers,,,,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,2.0,555:00,216.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,-1.2743242694051564,4562,46
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Ohio Wesleyan,Kaitlyn Sanders,,,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2746318101701797,4563,46
nwc,Northwest Conference (NWC),2025-26,wlax,Pacific Lutheran ,Brandie Tobin,,,,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,25.0,17.0,664:00,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2749898652581615,4564,46
landmark_conference,Landmark Conference,2025-26,wlax,Scranton,Bella Margro,,,,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.274996189770943,4565,46
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Alma,Grace Doherty,,,,13,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,6.0,706:00,82.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,0.75,,,,,,,,,,,,,,,-1.275322231299545,4566,46
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Mia Gabriel,,,,16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,7.0,7.0,540:00,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2762204727857405,4567,46
ccc,The Commonwealth Coast Conference (CCC),2025-26,wlax,Roger Williams University,Sam Guarini,,,,11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,557:00,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.27645326370651,4568,46
landmark_conference,Landmark Conference,2025-26,wlax,Wilkes,Ainsley Wescott,,,,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,180:00,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,-1.276889021284255,4569,46
mac,Middle Atlantic Conferences (MAC),2025-26,wlax,Albright,Tori Drennan,,,,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,6.0,971:00,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.276892393151527,4570,46
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,UW-Eau Claire,Maddie Young,,,,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,6.0,2.0,946:00,23.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,-1.2773115400003818,4571,46
landmark_conference,Landmark Conference,2025-26,wlax,Moravian,Alanna McBrearty,,,,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,5.0,428:00,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.277331522596544,4572,46
nac,North Atlantic Conference (NAC),2025-26,wlax,Husson ,Azabell Assaf,,,,8,5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,301:00,87.0,0.0,1.0,5.0,8.0,3.0,3.0,0.0,3.0,0.625,,,,,,,,,,,,,,,-1.2773331724830694,4573,46
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,California Lutheran,Shea Simpson,,,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,115:00,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,155:21,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8.11,0.3,-1.27745561497006,4574,46
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wlax,Marian,Sydney Magnuson,,,,14,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,22.0,9.0,482:00,28.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,154:56,36.0,21.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,89.0,13.94,0.368,-1.2776311117286236,4575,46
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wlax,Colorado College,Alyssa Kawala,,,,21,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,5.0,4.0,186:00,46.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,-1.2777706520415606,4576,46
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wlax,Cornell College,Elissafe Moreno,,,,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0,12.0,308:00,57.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,-1.2778838852455547,4577,46
ll,Liberty League (LL),2025-26,wlax,Rochester,Ella Lassen,,,,13,5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,14.0,3.0,194:00,99.0,0.0,1.0,5.0,6.0,2.0,4.0,1.0,3.0,0.833,,,,,,,,,,,,,,,-1.278013049052253,4578,46
centennial_conference,Centennial Conference,2025-26,wlax,Muhlenberg,Janna Weltner,,,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.2784425724073472,4579,46
lec,Little East Conference (LEC),2025-26,wlax,Keene State,Carlie Jamieson,,,,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,12.0,10.0,1107:00,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.278994935056358,4580,46
