conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,rank,rating,global_rank
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Cobleskill,Dean Hannah,,,,33,30,92.0,15.0,30.0,27.0,3.0,0.0,1.0,13.0,0.0,1.0,19.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.411,36.0,107.0,1.0,0.0,0.326,0.391,71.0,13.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,91.0,0.923,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,12.0,24.0,"9,34",0.26,9.0,34.0,"18,54",0.33,18.0,54.0,"15,38",0.39,15.0,38.0,"1,4",0.25,1.0,4.0,0.0,0.0,0.0,0.0,"8,17","8,11","32,59",126,0.0,0.0,0.0,5,0.0,0.0,0.0,6.0,22.0,0.0,,,,,,,,,2.3228536299553153,22,78,1189
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Presque Isle,Z. Stewart,,,,24,24,67.0,13.0,24.0,9.0,6.0,3.0,2.0,5.0,0.0,1.0,14.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411,42.0,73.0,4.0,0.75,0.358,0.627,47.0,30.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,82.0,0.939,5.0,0.6,11.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,15.0,51.0,40.0,45.0,8.0,1.0,1.0,0.0,18.67,55.0,118.0,25.0,14.0,0.0,2.0,2.0,0.0,0.0,2.0,0.2,2.0,0.0,19.0,9.0,"9,19",0.47,9.0,19.0,"10,27",0.37,10.0,27.0,"4,14",0.29,4.0,14.0,"2,4",0.5,2.0,4.0,0.0,0.0,0.0,0.0,"3,11","0,3","14,28",0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,10.0,0.0,4.0,31.0,0.0,"2,2","2,5","0,1",0.0,"2,2",1.9838049089030334,23,77,1552
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Cobleskill,Digiacco Kailee,,,,36,33,91.0,27.0,32.0,23.0,6.0,3.0,0.0,14.0,0.0,1.0,18.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,44.0,109.0,1.0,1.0,0.352,0.484,56.0,55.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,122.0,0.91,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,13.0,24.0,"10,30",0.33,10.0,30.0,"20,57",0.35,20.0,57.0,"13,33",0.39,13.0,33.0,"0,4",0.0,0.0,4.0,0.0,0.0,0.0,0.0,"6,19","10,13","39,65",443,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,22.0,0.0,,,,,,,,,1.957111627233204,24,77,1220
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Lyndon,B. Southw,,,,31,31,96.0,22.0,25.0,9.0,1.0,0.0,0.0,4.0,0.0,3.0,5.0,2.0,13.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.305,26.0,106.0,13.0,1.0,0.26,0.271,32.0,59.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,0.875,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,22.0,39.0,"5,26",0.19,5.0,26.0,"14,53",0.26,14.0,53.0,"9,30",0.3,9.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5,13","5,7","26,56",4,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,25.0,0.0,,,,,,,,,1.9548028603117111,25,76,1309
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Riley Martin,,,,23,23,72.0,10.0,26.0,20.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,34.0,76.0,0.0,0.0,0.361,0.472,25.0,22.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,0.959,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,19.0,"9,28",0.32,9.0,28.0,"17,42",0.4,17.0,42.0,"13,26",0.5,13.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,10","4,5","26,45",22,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,15.0,0.0,,,,,,,,,1.9296441986411994,26,76,1326
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Maddie Pike,,,,33,33,96.0,19.0,31.0,25.0,5.0,0.0,0.0,7.0,0.0,4.0,14.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.385,36.0,109.0,2.0,1.0,0.323,0.375,28.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.899,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,18.0,29.0,"9,32",0.28,9.0,32.0,"22,54",0.41,22.0,54.0,"17,38",0.45,17.0,38.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"7,18","9,11","36,59",22,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,15.0,0.0,,,,,,,,,1.908919601882177,27,76,1239
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Megan Oberho,,,,33,33,96.0,12.0,38.0,11.0,8.0,1.0,1.0,9.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.448,51.0,105.0,0.0,0.0,0.396,0.531,11.0,35.0,3.0,0.0,0.0,13.0,6.0,0.0,0.0,49.0,0.939,19.0,0.684,144.0,1.0,18.0,8.0,8.0,0.0,14.0,1.0,0.0,0.0,101.1,74.0,49.0,30.0,63.0,22.0,2.0,5.0,3.38,436.0,486.0,2.0,3.0,0.0,3.0,14.0,0.0,0.0,20.0,0.33,5.0,5.0,28.0,17.0,"14,37",0.38,14.0,37.0,"21,51",0.41,21.0,51.0,"10,25",0.4,10.0,25.0,"1,9",0.11,1.0,9.0,0.0,0.0,0.0,0.0,"12,25","2,3","30,53",4,0.0,0.0,0.0,0,0.0,0.0,0.0,12.0,16.0,0.0,118.0,106.0,0.0,"6,6","9,24","0,2",0.0,"5,12",1.8195825737064368,28,75,1399
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Cobleskill,Smyczynski Jenna,,,,25,24,94.0,17.0,28.0,12.0,3.0,1.0,0.0,5.0,0.0,0.0,7.0,2.0,10.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.333,33.0,102.0,11.0,0.909,0.298,0.351,31.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,0.861,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,28.0,28.0,"9,25",0.36,9.0,25.0,"17,49",0.35,17.0,49.0,"14,34",0.41,14.0,34.0,"0,3",0.0,0.0,3.0,0.0,0.0,0.0,0.0,"13,37","5,10","24,51",205,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.7370838340958767,29,75,1389
nac,North Atlantic Conference (NAC),2025-26,softball,Husson ,Biamby Tatyanna,,,,31,29,88.0,22.0,26.0,15.0,1.0,1.0,0.0,10.0,0.0,0.0,4.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.364,29.0,102.0,4.0,1.0,0.295,0.33,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,27.0,30.0,"3,15",0.2,3.0,15.0,"14,46",0.3,14.0,46.0,"11,37",0.3,11.0,37.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"6,17","7,8","29,52",23,0.0,0.0,0.0,0,0.0,0.0,0.0,15.0,12.0,0.0,,,,,,,,,1.6174097303238713,30,74,1372
nac,North Atlantic Conference (NAC),2025-26,softball,Husson ,Reed Lyndsee,,,,32,26,59.0,15.0,15.0,14.0,1.0,0.0,1.0,12.0,0.0,2.0,9.0,5.0,6.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.392,19.0,79.0,10.0,0.6,0.254,0.322,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,21.0,15.0,"4,17",0.24,4.0,17.0,"9,30",0.3,9.0,30.0,"8,22",0.36,8.0,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5,14","6,9","29,44",25,0.0,0.0,0.0,3,0.0,0.0,0.0,8.0,13.0,0.0,,,,,,,,,1.6002501223200858,31,74,1608
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Katie Morse,,,,31,27,75.0,19.0,24.0,15.0,6.0,2.0,1.0,9.0,0.0,0.0,14.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,37.0,87.0,0.0,0.0,0.32,0.493,177.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,186.0,0.968,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,16.0,21.0,"8,24",0.33,8.0,24.0,"16,48",0.33,16.0,48.0,"11,26",0.42,11.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"6,15","7,8","28,54",144,0.0,0.0,0.0,"0,1",0.0,0.0,1.0,5.0,12.0,0.0,,,,,,,,,1.5510567626908751,32,73,1570
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Maddy Morris,,,,37,36,129.0,18.0,37.0,17.0,5.0,0.0,0.0,4.0,0.0,0.0,16.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,42.0,135.0,2.0,1.0,0.287,0.326,52.0,38.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,104.0,0.865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,38.0,36.0,"11,31",0.35,11.0,31.0,"19,46",0.41,19.0,46.0,"13,33",0.39,13.0,33.0,"3,13",0.23,3.0,13.0,0.0,0.0,0.0,0.0,"18,64","6,7","26,48",58,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.5216011258814723,33,73,1418
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Jojo Daignea,,,,32,32,80.0,19.0,18.0,11.0,0.0,1.0,1.0,16.0,0.0,0.0,9.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.351,23.0,99.0,4.0,0.75,0.225,0.288,41.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.956,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,27.0,26.0,"3,20",0.15,3.0,20.0,"10,46",0.22,10.0,46.0,"9,26",0.35,9.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"11,25","6,9","30,59",81,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,22.0,0.0,,,,,,,,,1.4318094711155633,34,73,1691
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Lyndon,S. Glen,,,,28,28,79.0,17.0,26.0,13.0,4.0,0.0,1.0,13.0,0.0,2.0,14.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.432,33.0,95.0,1.0,0.0,0.329,0.418,72.0,30.0,3.0,1.0,0.0,11.0,0.0,0.0,0.0,105.0,0.971,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,15.0,17.0,"13,35",0.37,13.0,35.0,"12,42",0.29,12.0,42.0,"11,35",0.31,11.0,35.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,18","5,9","28,49",11,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,23.0,0.0,,,,,,,,,1.4143614758095215,35,72,1676
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,A. Tembreull,,,,25,24,74.0,22.0,29.0,15.0,9.0,4.0,0.0,10.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.494,46.0,89.0,0.0,0.0,0.392,0.622,32.0,28.0,10.0,4.0,0.0,3.0,2.0,1.0,0.0,70.0,0.857,5.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,16.0,14.0,"8,19",0.42,8.0,19.0,"16,42",0.38,16.0,42.0,"9,25",0.36,9.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,8","6,6","28,45",15,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,14.0,0.0,,,,,,,,,1.3544407125050741,36,72,1451
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Carolina Watson,,,,29,28,86.0,12.0,32.0,15.0,6.0,1.0,0.0,10.0,0.0,0.0,8.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.433,40.0,97.0,4.0,0.75,0.372,0.465,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,16.0,28.0,"13,35",0.37,13.0,35.0,"19,55",0.35,19.0,55.0,"14,37",0.38,14.0,37.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,15","5,9","24,57",3,0.0,0.0,0.0,"0,1",0.0,0.0,1.0,1.0,22.0,0.0,,,,,,,,,1.2272412510768587,37,71,1606
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Danielle Seymour,,,,33,33,87.0,16.0,30.0,14.0,4.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.372,34.0,97.0,1.0,1.0,0.345,0.391,20.0,14.0,3.0,0.0,0.0,18.0,3.0,1.0,0.0,37.0,0.919,21.0,0.857,139.0,1.0,16.0,7.0,10.0,1.0,10.0,2.0,0.0,0.0,91.1,88.0,52.0,18.0,54.0,33.0,4.0,5.0,3.99,408.0,447.0,11.0,5.0,0.0,9.0,6.0,0.0,0.0,16.0,0.341,9.0,2.0,15.0,32.0,"10,31",0.32,10.0,31.0,"18,53",0.34,18.0,53.0,"14,33",0.42,14.0,33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5,12","8,11","32,60",61,0.0,0.0,0.0,"0,1",0.0,0.0,1.0,9.0,16.0,0.0,146.0,66.0,0.0,"1,5","5,10","0,2",0.0,"6,9",1.1856930373240606,38,71,1591
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,T. Reddick,,,,23,22,76.0,8.0,26.0,24.0,10.0,0.0,0.0,3.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.363,36.0,80.0,0.0,0.0,0.342,0.474,87.0,22.0,7.0,13.0,0.0,23.0,4.0,2.0,0.0,116.0,0.94,27.0,0.852,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,2.0,1.0,4.0,0.0,0.0,7.0,22.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.409,2.0,0.0,13.0,24.0,"12,21",0.57,12.0,21.0,"17,47",0.36,17.0,47.0,"15,33",0.45,15.0,33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,9","6,10","29,51",91,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,8.0,0.0,8.0,4.0,0.0,0,"4,4","1,1",0.0,0,1.120790350384378,39,71,1620
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Melissa Mayo,,,,32,27,70.0,18.0,18.0,11.0,5.0,3.0,0.0,10.0,0.0,0.0,8.0,5.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,29.0,82.0,10.0,0.8,0.257,0.414,17.0,16.0,1.0,0.0,0.0,33.0,2.0,0.0,0.0,34.0,0.971,35.0,0.943,76.0,1.0,10.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,58.1,58.0,46.0,39.0,24.0,16.0,6.0,2.0,5.52,245.0,297.0,16.0,3.0,0.0,3.0,7.0,0.0,0.0,6.0,0.31,7.0,2.0,27.0,12.0,"2,18",0.11,2.0,18.0,"7,29",0.24,7.0,29.0,"5,21",0.24,5.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"6,18","7,10","21,33",64,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,8.0,0.0,96.0,48.0,0.0,"1,1","1,2",0,0.0,0,1.0389328943025313,40,70,1791
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Olivia Parad,,,,29,27,70.0,11.0,26.0,16.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,27.0,77.0,2.0,1.0,0.371,0.386,49.0,31.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,84.0,0.952,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,23.0,15.0,"14,35",0.4,14.0,35.0,"20,42",0.48,20.0,42.0,"13,25",0.52,13.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"6,13","4,7","24,45",121,0.0,0.0,0.0,"0,1",0.0,0.0,1.0,0.0,13.0,0.0,,,,,,,,,1.009668266959898,41,70,1727
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,H. Corvino,,,,25,24,78.0,2.0,27.0,12.0,6.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,36.0,84.0,0.0,0.0,0.346,0.462,13.0,21.0,10.0,0.0,0.0,36.0,3.0,2.0,0.0,44.0,0.773,39.0,0.923,184.0,1.0,22.0,4.0,19.0,0.0,8.0,0.0,0.0,0.0,111.1,171.0,123.0,77.0,115.0,34.0,8.0,2.0,7.73,518.0,611.0,34.0,13.0,0.0,5.0,4.0,0.0,0.0,25.0,0.355,2.0,1.0,13.0,27.0,"11,32",0.34,11.0,32.0,"20,45",0.44,20.0,45.0,"11,30",0.37,11.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,14","2,4","23,46",4,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,27.0,0.0,129.0,50.0,0.0,"10,15","16,51","2,9",0.0,"6,19",0.9999836866826318,42,70,1933
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Lyndon,S. Ande,,,,31,31,93.0,13.0,29.0,14.0,4.0,1.0,0.0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.354,35.0,99.0,1.0,1.0,0.312,0.376,40.0,57.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,105.0,0.924,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,35.0,20.0,"13,32",0.41,13.0,32.0,"21,60",0.35,21.0,60.0,"8,33",0.24,8.0,33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,13","6,9","31,61",66,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,32.0,0.0,,,,,,,,,0.974378226380623,43,69,1741
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,G. Lafrenier,,,,13,12,40.0,5.0,18.0,13.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.463,27.0,41.0,0.0,0.0,0.45,0.675,71.0,2.0,4.0,6.0,0.0,18.0,1.0,1.0,0.0,77.0,0.948,19.0,0.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,11.0,5.0,"8,17",0.47,8.0,17.0,"13,27",0.48,13.0,27.0,"9,17",0.53,9.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,2","2,3","16,27",0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,11.0,0.0,,,,,,,,,0.8228359073867757,44,69,2042
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Mackenzie To,,,,24,23,69.0,11.0,25.0,14.0,5.0,0.0,0.0,7.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.436,30.0,79.0,1.0,1.0,0.362,0.435,121.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,126.0,0.976,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,12.0,24.0,"8,25",0.32,8.0,25.0,"16,43",0.37,16.0,43.0,"12,24",0.5,12.0,24.0,"1,4",0.25,1.0,4.0,0.0,0.0,0.0,0.0,"6,15","4,6","30,50",12,0.0,0.0,0.0,"1,1",1.0,1.0,1.0,5.0,13.0,0.0,,,,,,,,,0.7641079372230346,45,68,1863
