conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,rank,rating,global_rank
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Bailey Johnson,,,,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,2,3,0,0.0,0.667,0.667,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0.0,0,0,"2,2",1.0,2,2,"2,2",1.0,2,2,0,0.0,0,0,0,0,0,0,0,0,"2,2",0,0.0,0,0,1,0.0,0,0,0,0,0,,,,,,,,,-0.48710429448319914,126,57,3229
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Annie Swanson,,,,3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,1,3,0,0.0,0.333,0.333,2,3,0,0,0,0,0,0,0,5,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,"1,3",0.33,1,3,"1,3",0.33,1,3,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,0,0,"1,3",0,0.0,0,0,"0,1",0.0,0,1,0,3,0,,,,,,,,,-0.5073687360460476,127,57,3278
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Madison Johnson,,,,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,3,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,3,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0.0,0,0,"0,2",0.0,0,2,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,"0,1","0,1","1,2",0,0.0,0,0,"0,2",0.0,0,2,0,1,0,0.0,2.0,0.0,"1,1","0,1",0,0.0,"0,1",-0.5100142071870706,128,57,3284
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Emma Bowman,,,,27,26,62,10,18,6,4,1,0,3,0,1,10,3,0,0,2,2,0,0,0,0,0,1,0,0.324,24,70,0,0.0,0.29,0.387,37,58,9,0,0,0,0,2,0,104,0.913,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,16,20,"3,18",0.17,3,18,"6,23",0.26,6,23,"3,14",0.21,3,14,"3,4",0.75,3,4,0,0,0,0,"9,20","4,5","15,28",0,0.0,0,0,0,0.0,0,0,6,9,0,,,,,,,,,-0.5137965135113627,129,57,3312
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Lilly Hart,,,,3,3,7,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,7,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,3,"0,2",0.0,0,2,"0,5",0.0,0,5,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,"1,2",0,"0,5","0,1",0.0,0,1,0,0.0,0,0,0,4,0,,,,,,,,,-0.5153306187460767,130,57,3324
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Elizabeth Preston,,,,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,7,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0.0,0,0,"0,3",0.0,0,3,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,"0,1","0,1","1,3",0,0.0,0,0,3,0.0,0,0,1,0,0,,,,,,,,,-0.5188236923979833,131,57,3343
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Hamline,N. Lundeen,,,,31,26,66,14,11,7,1,0,0,9,0,0,11,3,1,0,1,0,0,0,0,0,0,1,0,0.267,12,76,1,1.0,0.167,0.182,64,22,4,5,0,35,8,0,0,90,0.956,43,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,13,28,"2,21",0.1,2,21,"7,42",0.17,7,42,"5,27",0.19,5,27,"1,3",0.33,1,3,0,0,0,0,"6,14","4,6","19,46",24,0.0,0,0,7,0.0,0,0,4,19,0,,,,,,,,,-0.5255543461518825,132,56,3370
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Sade Brooks-robinson,,,,3,1,5,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,4,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0.0,0,0,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,3","0,1","0,1",0,0.0,0,0,9,0.0,0,0,0,0,0,,,,,,,,,-0.536442662819809,133,56,3388
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Jill Arp,,,,3,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,5,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,"0,1",0.0,0,1,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,2",0,"0,1",0,0.0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,-0.5452521480307218,134,56,3399
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Callia Holland,,,,34,16,57,6,13,8,3,0,0,7,0,1,13,4,4,1,1,0,0,0,0,0,0,0,0,0.323,16,66,5,0.8,0.228,0.281,6,0,0,0,0,0,0,0,0,6,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,22,7,"4,17",0.24,4,17,"9,36",0.25,9,36,"8,26",0.31,8,26,"0,3",0.0,0,3,0,0,0,0,"5,10","5,10","21,40",4,0.0,0,0,205,0.0,0,0,7,13,0,,,,,,,,,-0.600926055331912,135,56,3440
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Breonna Methner,,,,21,1,17,6,7,8,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.474,12,19,1,1.0,0.412,0.706,2,2,1,0,0,0,0,0,0,5,0.8,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,1,"3,7",0.43,3,7,"6,14",0.43,6,14,"6,11",0.55,6,11,0,0.0,0,0,0,0,0,0,"1,1","3,3","11,14","0,1",0.0,0,1,100,0.0,0,0,2,7,0,,,,,,,,,-0.6195879304084373,136,56,3457
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Lauren Olsen,,,,7,2,10,1,3,2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.3,7,11,0,0.0,0.3,0.7,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,"1,5",0.2,1,5,"1,5",0.2,1,5,"0,3",0.0,0,3,0,0.0,0,0,0,0,0,0,"0,1",0,"2,6",0,0.0,0,0,24,0.0,0,0,1,4,0,,,,,,,,,-0.6463983614092227,137,56,3639
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Rhiannon Carroll,,,,9,0,11,1,3,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333,6,12,0,0.0,0.273,0.545,0,3,0,0,0,2,0,0,0,3,1.0,2,1.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,2.55,45.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,1,0,4,2,"2,6",0.33,2,6,"3,6",0.5,3,6,"3,5",0.6,3,5,0,0.0,0,0,0,0,0,0,"0,1",0,"5,6",0,0.0,0,0,7,0.0,0,0,1,1,0,12.0,19.0,0.0,"2,6","4,15","0,2",0.0,"2,9",-0.658950654106516,138,55,3698
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Jayden Evenson,,,,39,39,96,19,21,3,2,0,0,7,0,0,27,12,1,0,1,0,0,0,0,0,0,0,0,0.272,23,104,1,1.0,0.219,0.24,85,74,13,0,0,0,0,4,0,172,0.924,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,36,7,"5,29",0.17,5,29,"11,48",0.23,11,48,"4,30",0.13,4,30,"0,8",0.0,0,8,0,0,0,0,"7,22","1,9","28,51",21,0.0,0,0,0,0.0,0,0,4,29,0,,,,,,,,,-0.6635308141329419,139,55,3619
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Rosie Unglaub,,,,26,4,25,8,7,2,2,0,0,1,0,0,7,3,9,0,1,0,0,0,0,0,0,0,0,0.308,9,27,9,1.0,0.28,0.36,8,0,0,0,0,0,0,0,0,8,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,6,"1,5",0.2,1,5,"3,12",0.25,3,12,"2,8",0.25,2,8,"0,1",0.0,0,1,0,0,0,0,"1,5","1,2","5,13",3,0.0,0,0,50,0.0,0,0,2,4,0,,,,,,,,,-0.6688242480371348,140,55,3491
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Taylor Katzenmeyer,,,,32,20,37,13,8,3,0,0,0,6,0,1,4,1,2,0,5,1,0,0,0,0,0,0,0,0.333,8,50,2,1.0,0.216,0.216,17,1,1,0,0,0,0,0,0,19,0.947,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,15,15,"2,12",0.17,2,12,"1,16",0.06,1,16,"0,8",0.0,0,8,"0,3",0.0,0,3,0,0,0,0,"8,14","0,0","11,25",0,0.0,0,0,"1,1",1.0,1,1,7,9,0,,,,,,,,,-0.673467198077443,141,55,3536
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Danica Rath,,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,7,0,0,0,7,0,0,0,7,1.0,7,1.0,29.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,20.0,17.0,1.0,4.0,4.0,0.0,1.0,9.92,63.0,69.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.46,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,11.0,21.0,0.0,"8,13","18,41","6,11",0.0,"8,20",-0.6800189429160941,142,55,3602
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Bethel,Rylee Blandin,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,1,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,3.0,3.0,3.0,0.0,0.0,4.0,31.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.323,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,11.0,7.0,0.0,"3,6","8,20","3,5",0.0,"6,13",-0.6800189429160941,143,55,3613
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Hannah Larson,,,,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,"0,1",0.0,0,1,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,2",0,"0,1","0,1",0.0,0,1,2,0.0,0,0,0,3,0,,,,,,,,,-0.6800189429160941,144,54,3605
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Megan Gissler,,,,30,22,63,14,11,5,3,0,0,7,0,1,14,2,2,0,0,0,0,0,0,0,0,1,0,0.268,14,71,2,1.0,0.175,0.222,33,16,5,0,0,0,0,1,0,54,0.907,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,15,20,"5,19",0.26,5,19,"6,31",0.19,6,31,"5,22",0.23,5,22,"0,5",0.0,0,5,0,0,0,0,"9,17","1,4","12,32",15,0.0,0,0,11,0.0,0,0,2,17,0,,,,,,,,,-0.6840527206238347,145,54,3635
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Bethel,Camryn Thurow,,,,32,24,62,7,15,9,3,0,0,14,0,3,15,4,0,0,1,0,0,0,0,0,0,1,0,0.405,18,80,0,0.0,0.242,0.29,67,10,5,0,0,0,0,2,0,82,0.939,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,18,14,"5,24",0.21,5,24,"7,36",0.19,7,36,"5,23",0.22,5,23,"2,3",0.67,2,3,0,0,0,0,"5,11","2,5","13,41",31,0.0,0,0,52,0.0,0,0,3,25,0,,,,,,,,,-0.7069375820412093,146,54,3705
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Jade Thach,,,,29,22,50,10,9,7,5,1,1,4,0,1,25,10,0,0,1,0,0,0,0,0,0,0,0,0.255,19,56,0,0.0,0.18,0.38,37,28,6,0,0,0,0,1,0,71,0.915,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,7,"2,22",0.09,2,22,"6,31",0.19,6,31,"3,20",0.15,3,20,"1,1",1.0,1,1,0,0,0,0,"3,7","0,6","13,35",5,0.0,0,0,"0,1",0.0,0,1,3,18,0,0.0,0.0,0.0,0,0,0,0.0,0,-0.7112444259794618,147,54,3875
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Maddie Marvel,,,,5,1,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,1,4,1,1.0,0.25,0.25,4,0,0,0,0,0,0,1,0,4,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,"0,3",0.0,0,3,"0,3",0.0,0,3,"0,3",0.0,0,3,0,0.0,0,0,0,0,0,0,"1,1",0,"1,3",0,0.0,0,0,"1,1",1.0,1,1,0,3,0,,,,,,,,,-0.7181236897133247,148,54,3697
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Karli Zetah,,,,33,7,22,15,6,-1,2,0,0,1,0,0,7,6,7,2,0,0,0,0,0,0,0,0,0,0.304,8,23,9,0.778,0.273,0.364,12,-2,0,0,0,0,0,0,0,10,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,1,"0,3",0.0,0,3,"4,11",0.36,4,11,"1,6",0.17,1,6,"1,1",1.0,1,1,0,0,0,0,"1,4","0,2","10,11","0,1",0.0,0,1,55,0.0,0,0,4,0,0,,,,,,,,,-0.7254113043289608,149,54,3666
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Bethel,Molly Closser,,,,32,24,69,10,11,6,2,0,0,3,0,1,17,5,4,1,2,0,0,0,0,1,0,1,0,0.205,13,75,5,0.8,0.159,0.188,37,30,5,0,0,0,0,5,0,72,0.931,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,20,18,"1,22",0.05,1,22,"6,45",0.13,6,45,"5,33",0.15,5,33,"1,1",1.0,1,1,0,0,0,0,"5,8","3,10","20,50",24,0.0,0,0,15,0.0,0,0,8,29,0,,,,,,,,,-0.7582240070746729,150,54,3761
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Benedict,Allison Ritter,,,,22,0,3,13,1,0,0,0,0,1,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0.5,1,4,8,0.75,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0.0,0,0,"1,2",0.5,1,2,"1,2",0.5,1,2,0,0.0,0,0,0,0,0,0,0,"0,1","2,3",0,0.0,0,0,30,0.0,0,0,0,0,0,,,,,,,,,-0.8155040217432458,151,53,3821
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Gabbie Grover,,,,7,0,5,6,2,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.625,2,8,0,0.0,0.4,0.4,3,2,0,0,0,0,0,0,0,5,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,"2,4",0.5,2,4,"2,4",0.5,2,4,"2,4",0.5,2,4,0,0.0,0,0,0,0,0,0,0,"1,1","4,5",0,0.0,0,0,0,0.0,0,0,0,1,0,,,,,,,,,-0.851015142547077,152,53,3966
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Sarah Lambert,,,,5,1,5,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333,1,6,0,0.0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0.0,0,0,"1,2",0.5,1,2,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,2",0,"1,2",0,0.0,0,0,1,0.0,0,0,0,0,0,,,,,,,,,-0.8602970354282674,153,53,3981
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Natalee Sigfrids,,,,6,1,8,1,2,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.333,2,9,0,0.0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,"0,1",0.0,0,1,"2,6",0.33,2,6,"2,6",0.33,2,6,"1,2",0.5,1,2,0,0,0,0,"0,1","2,3","4,7",0,0.0,0,0,37,0.0,0,0,1,1,0,,,,,,,,,-0.8700861098046587,154,53,4001
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Callie Casura,,,,25,18,47,7,9,5,0,0,0,4,0,0,12,2,4,1,1,1,0,0,0,0,0,1,0,0.25,9,53,5,0.8,0.191,0.191,17,1,0,0,0,0,0,0,0,18,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,18,9,"3,15",0.2,3,15,"5,29",0.17,5,29,"3,15",0.2,3,15,0,0.0,0,0,0,0,0,0,"2,8","4,4","16,33",1,0.0,0,0,"0,1",0.0,0,1,10,16,0,,,,,,,,,-0.8745441635781996,155,53,3998
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Jaelyn Orth,,,,20,12,37,4,9,8,4,0,0,5,0,0,11,3,2,0,2,1,0,0,0,0,0,0,0,0.326,13,45,2,1.0,0.243,0.351,5,41,0,0,0,15,5,2,0,46,1.0,20,0.75,99.0,1.0,12.0,7.0,7.0,1.0,8.0,0.0,2.0,0.0,92.2,51.0,44.0,42.0,61.0,12.0,2.0,6.0,3.32,361.0,424.0,8.0,10.0,0.0,0.0,11.0,0.0,0.0,30.0,0.274,2,4,9,8,"3,13",0.23,3,13,"4,19",0.21,4,19,"3,16",0.19,3,16,0,0.0,0,0,0,0,0,0,"5,9","5,10","11,22",3,0.0,0,0,0,0.0,0,0,4,9,0,67.0,136.0,0.0,"0,1","0,1","2,7",0.0,"0,1",-0.8911507024886772,156,53,4049
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Samantha Paniagua,,,,32,26,80,5,17,7,3,0,0,7,0,0,17,6,0,0,1,0,0,0,0,1,0,2,0,0.276,20,88,0,0.0,0.213,0.25,48,15,3,3,0,37,8,0,0,66,0.955,45,0.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,20,25,"6,27",0.22,6,27,"9,43",0.21,9,43,"6,25",0.24,6,25,"0,1",0.0,0,1,0,0,0,0,"4,15","2,7","20,46",3,0.0,0,0,23,0.0,0,0,8,23,0,,,,,,,,,-0.8988240582751332,157,52,4084
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Rachel Block,,,,32,17,52,1,11,8,1,0,0,3,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0.268,12,56,0,0.0,0.212,0.231,8,37,5,0,0,29,7,0,0,50,0.9,36,0.806,126.0,1.0,13.0,9.0,9.0,2.0,11.0,0.0,1.0,0.0,120.2,70.0,52.0,51.0,63.0,21.0,3.0,2.0,3.02,481.0,563.0,7.0,15.0,0.0,2.0,13.0,1.0,0.0,15.0,0.262,2,2,17,16,"3,13",0.23,3,13,"8,26",0.31,8,26,"7,19",0.37,7,19,"0,5",0.0,0,5,0,0,0,0,"3,12","5,5","16,27",2,0.0,0,0,40,0.0,0,0,10,8,0,125.0,161.0,0.0,"1,4","3,7","2,4",0.0,"2,6",-0.9051899000403321,158,52,4070
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Katelyn Kasper,,,,24,12,53,3,11,7,1,0,0,2,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0.236,12,55,0,0.0,0.208,0.226,9,0,0,0,0,0,0,0,0,9,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,15,18,"3,18",0.17,3,18,"9,37",0.24,9,37,"7,27",0.26,7,27,"0,1",0.0,0,1,0,0,0,0,"3,8","5,6","15,38",24,0.0,0,0,220,0.0,0,0,3,21,0,,,,,,,,,-0.9162907373688841,159,52,4100
