conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,rank,rating,global_rank
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,K. Blauth,,,,30,30,91,26,34,19,6,0,2,12,0,5,14,2,5,2,1,0,0,0,0,0,0,1,0,0.472,46,109,7,0.714,0.374,0.505,25,2,6,0,0,0,0,0,0,33,0.818,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,14,28,"9,35",0.26,9,35,"22,57",0.39,22,57,"17,41",0.41,17,41,"0,8",0.0,0,8,0,0,0,0,"6,13","4,11","28,62",14,0.0,0,0,0,0,0,0,3,29,0,,,,,,,,,2.344713283151567,31,77,755
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Ma. Rapp,,,,45,42,121,25,45,25,9,3,0,20,0,3,18,7,9,2,2,3,0,0,0,0,0,0,0,0.463,60,149,11,0.818,0.372,0.496,154,52,6,3,0,11,4,3,0,212,0.972,15,0.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,30,26,"17,38",0.45,17,38,"28,66",0.42,28,66,"20,45",0.44,20,45,"2,4",0.5,2,4,0,0,0,0,"13,25","7,10","47,73",43,0.0,0,0,0,0,0,0,15,14,0,,,,,,,,,2.2495060809228753,32,77,759
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Sofia Genareo,,,,39,39,123,10,39,26,4,1,2,5,0,0,11,1,1,0,0,4,0,0,0,0,0,1,0,0.333,51,132,1,1.0,0.317,0.415,188,12,2,0,0,0,0,12,0,202,0.99,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,21,49,"16,45",0.36,16,45,"25,78",0.32,25,78,"17,54",0.31,17,54,"2,5",0.4,2,5,0,0,0,0,"11,23","8,11","40,83",1,0.0,0,0,0,0,0,0,12,30,0,,,,,,,,,2.2309459759970447,33,77,820
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Kayley Risser,,,,35,35,120,29,45,16,9,6,0,8,0,1,4,0,8,2,2,0,0,0,0,0,0,2,0,0.419,66,131,10,0.8,0.375,0.55,42,3,5,0,0,0,0,2,0,50,0.9,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,30,39,"10,30",0.33,10,30,"17,48",0.35,17,48,"11,35",0.31,11,35,"1,9",0.11,1,9,0,0,0,0,"28,58","3,7","26,50",24,0.0,0,0,0,0,0,0,6,22,0,,,,,,,,,2.2093716357967255,34,76,768
pac,Presidents Athletic Conference (PAC),2025-26,softball,Franciscan,K. McDaniels,,,,25,23,66,15,29,14,5,2,3,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.472,47,72,0,0.0,0.439,0.712,30,50,7,0,0,29,0,0,0,87,0.92,29,1.0,125.0,1.0,11.0,1.0,9.0,0.0,7.0,0.0,0.0,0.0,68.2,83.0,62.0,8.0,40.0,25.0,7.0,4.0,6.32,345.0,362.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,10.0,0.362,3,5,16,18,"11,32",0.34,11,32,"11,27",0.41,11,27,"9,17",0.53,9,17,"0,2",0.0,0,2,0,0,0,0,"9,18","6,5","16,29",35,0.0,0,0,0,0,0,0,2,16,0,87.0,79.0,0.0,"2,6","4,16","3,7",0.0,"2,8",2.0327477093903377,35,76,911
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Dani Ficeti,,,,35,35,112,13,35,27,6,1,1,7,0,1,7,0,2,0,0,2,0,0,0,1,1,1,0,0.352,46,122,2,1.0,0.313,0.411,193,6,2,0,0,0,0,5,0,201,0.99,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,23,47,"15,44",0.34,15,44,"22,69",0.32,22,69,"18,45",0.4,18,45,"5,9",0.56,5,9,0,0,0,0,"10,19","9,10","29,72",48,0.0,0,0,0,0,0,0,2,25,0,,,,,,,,,1.9654211809451787,36,76,913
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Levac Sam,,,,38,36,90,28,31,17,6,3,0,13,0,0,14,6,17,1,3,0,0,0,0,0,0,1,0,0.427,43,106,18,0.944,0.344,0.478,50,1,0,0,0,0,0,0,0,51,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,28,17,"8,22",0.36,8,22,"17,45",0.38,17,45,"10,31",0.32,10,31,"2,8",0.25,2,8,0,0,0,0,"15,32","6,11","30,51",39,0.0,0,0,2,0,0,0,8,11,0,,,,,,,,,1.9200922584268234,37,75,886
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Eva Farone,,,,38,34,99,29,39,14,3,5,1,18,0,1,8,4,2,1,8,1,0,0,0,0,0,3,0,0.487,55,127,3,0.667,0.394,0.556,60,68,11,0,0,4,1,4,0,139,0.921,5,0.8,12.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,14.2,9.0,7.0,7.0,4.0,6.0,0.0,0.0,3.34,56.0,65.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.214,8,4,24,29,"8,19",0.42,8,19,"18,49",0.37,18,49,"11,30",0.37,11,30,"2,6",0.33,2,6,0,0,0,0,"16,33","5,8","44,67",216,0.0,0,0,23,0,0,0,12,10,0,21.0,18.0,0.0,"0,5","0,5","0,1",0.0,"1,6",1.9045428772896091,38,75,933
pac,Presidents Athletic Conference (PAC),2025-26,softball,Grove City,Kyla Campbell,,,,35,33,95,20,31,23,10,1,1,5,0,1,10,0,4,0,2,0,0,0,0,0,0,1,0,0.366,46,103,4,1.0,0.326,0.484,26,42,11,0,0,17,1,1,0,79,0.861,18,0.944,91.0,1.0,12.0,10.0,4.0,1.0,6.0,3.0,0.0,0.0,73.1,54.0,38.0,17.0,42.0,16.0,1.0,2.0,3.63,322.0,350.0,13.0,4.0,0.0,3.0,4.0,0.0,0.0,10.0,0.283,8,4,17,31,"9,35",0.26,9,35,"23,66",0.35,23,66,"14,46",0.3,14,46,"3,8",0.38,3,8,0,0,0,0,"5,12","9,17","37,69",61,0.0,0,0,0,0,0,0,9,18,0,100.0,75.0,0.0,"2,4","5,14","0,2",0.0,"3,7",1.8624596328439142,39,75,952
pac,Presidents Athletic Conference (PAC),2025-26,softball,Grove City,Rachel Zona,,,,39,39,96,26,29,17,2,0,1,17,0,0,18,3,6,0,2,0,0,0,0,2,0,3,0,0.407,34,115,6,1.0,0.302,0.354,38,63,12,0,0,0,0,4,0,113,0.894,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,17,23,"12,35",0.34,12,35,"21,64",0.33,21,64,"12,42",0.29,12,42,"2,8",0.25,2,8,0,0,0,0,"8,15","5,15","39,71",47,0.0,0,0,0,0,0,0,7,25,0,,,,,,,,,1.5424220432411928,40,74,1103
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Taylor Willi,,,,36,34,90,18,29,20,3,1,1,8,0,2,13,3,3,0,2,2,0,0,0,0,0,1,0,0.382,37,104,3,1.0,0.322,0.411,61,5,4,0,0,0,0,0,0,70,0.943,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,17,32,"7,31",0.23,7,31,"16,46",0.35,16,46,"15,37",0.41,15,37,"3,7",0.43,3,7,0,0,0,0,"13,23","9,10","27,52",296,0.0,0,0,154,0,0,0,6,20,0,,,,,,,,,1.4115782528938505,41,74,1179
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Lily Koller,,,,34,30,83,21,26,21,8,2,1,8,0,1,14,1,2,0,3,2,0,0,0,1,0,1,0,0.372,41,97,2,1.0,0.313,0.494,187,9,2,0,0,0,0,3,0,198,0.99,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,23,20,"6,25",0.24,6,25,"22,54",0.41,22,54,"19,40",0.48,19,40,"4,9",0.44,4,9,0,0,0,0,"6,16","6,6","34,61",28,0.0,0,0,34,0,0,0,11,20,0,,,,,,,,,1.3885935813760868,42,74,1200
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Mackenzie Fa,,,,38,36,96,28,35,7,0,0,0,12,0,0,9,7,12,5,3,0,0,0,0,0,0,0,0,0.435,35,111,17,0.706,0.365,0.365,37,66,17,0,0,0,0,3,0,120,0.858,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,32,13,"13,30",0.43,13,30,"13,39",0.33,13,39,"10,28",0.36,10,28,"5,7",0.71,5,7,0,0,0,0,"19,37","6,10","24,45",65,0.0,0,0,0,0,0,0,9,21,0,,,,,,,,,1.3664100240295542,43,73,1161
pac,Presidents Athletic Conference (PAC),2025-26,softball,Franciscan,H. Cook,,,,31,31,87,13,28,19,8,4,2,0,0,0,17,6,0,1,0,0,0,0,0,0,0,0,0,0.322,50,87,1,0.0,0.322,0.575,16,37,11,0,0,35,4,2,0,64,0.828,39,0.897,146.0,1.0,14.0,2.0,14.0,0.0,9.0,0.0,0.0,0.0,74.2,129.0,98.0,51.0,23.0,25.0,7.0,10.0,9.19,376.0,451.0,23.0,9.0,0.0,8.0,6.0,0.0,0.0,6.0,0.388,4,4,23,13,"7,24",0.29,7,24,"17,49",0.35,17,49,"15,34",0.44,15,34,"0,1",0.0,0,1,0,0,0,0,"9,23","7,8","24,49",33,0.0,0,0,0,0,0,0,4,18,0,96.0,90.0,0.0,"2,6","6,22","2,4",0.0,"2,12",1.3218390778061757,44,73,1254
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Haley Hamilt,,,,31,18,62,8,21,19,3,1,2,5,0,0,5,1,1,0,1,3,0,0,0,0,0,2,0,0.371,32,71,1,1.0,0.339,0.516,31,5,1,1,0,14,5,0,0,37,0.973,19,0.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,11,27,"6,21",0.29,6,21,"12,38",0.32,12,38,"10,29",0.34,10,29,"1,8",0.13,1,8,0,0,0,0,"6,13","8,8","21,43",204,0.0,0,0,181,0,0,0,10,17,0,,,,,,,,,1.275572766522748,45,73,1273
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Aleya Belardinelli,,,,39,39,114,25,36,11,8,0,0,14,0,0,11,6,8,1,11,1,0,0,0,2,1,4,0,0.388,44,140,9,0.889,0.316,0.386,54,52,5,0,0,21,1,7,0,111,0.955,22,0.955,117.0,1.0,19.0,10.0,8.0,0.0,16.0,2.0,0.0,0.0,125.2,56.0,35.0,25.0,142.0,27.0,7.0,5.0,1.95,484.0,530.0,2.0,7.0,0.0,7.0,7.0,0.0,0.0,50.0,0.242,7,8,46,26,"11,34",0.32,11,34,"21,57",0.37,21,57,"11,25",0.44,11,25,"2,6",0.33,2,6,0,0,0,0,"5,16","5,6","43,73",1,0.0,0,0,0,0,0,0,13,19,0,164.0,64.0,1.0,"1,6","4,11","2,10",0.0,"3,8",1.2618841987800444,46,72,1233
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,M. Luxenberg,,,,30,30,99,14,34,16,2,0,0,4,0,0,5,2,7,0,6,2,0,0,0,1,0,2,0,0.362,36,111,7,1.0,0.343,0.364,86,21,1,2,0,38,9,3,0,108,0.991,47,0.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,41,23,"9,31",0.29,9,31,"20,53",0.38,20,53,"13,34",0.38,13,34,"3,11",0.27,3,11,0,0,0,0,"7,22","7,11","36,62",48,0.0,0,0,0,0,0,0,13,17,0,,,,,,,,,1.198946440078507,47,72,1265
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,M. Rinehart,,,,31,31,100,25,35,13,8,0,0,6,0,10,10,2,3,1,0,1,0,0,0,0,0,0,0,0.436,43,117,4,0.75,0.35,0.43,62,49,6,0,0,0,0,4,0,117,0.949,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,17,32,"8,25",0.32,8,25,"17,49",0.35,17,49,"12,30",0.4,12,30,"5,13",0.38,5,13,0,0,0,0,"5,17","3,8","34,56",22,0.0,0,0,0,0,0,0,7,18,0,,,,,,,,,1.1082966117200688,48,72,1307
pac,Presidents Athletic Conference (PAC),2025-26,softball,Chatham,Hannah Chena,,,,31,31,95,16,29,17,11,0,0,5,0,0,9,7,8,0,0,4,0,0,0,0,0,2,0,0.327,40,104,8,1.0,0.305,0.421,57,68,10,0,0,0,0,2,0,135,0.926,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,24,34,"13,39",0.33,13,39,"13,45",0.29,13,45,"9,30",0.3,9,30,"1,8",0.13,1,8,0,0,0,0,"5,12","9,11","23,50",1,0.0,0,0,0,0,0,0,9,12,0,,,,,,,,,1.089582741033571,49,72,1316
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Audrey Blarr,,,,38,38,112,12,33,14,0,0,0,4,0,0,9,3,10,0,6,1,0,0,0,0,0,2,0,0.316,33,123,10,1.0,0.295,0.295,50,4,3,0,0,0,0,2,0,57,0.947,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,40,33,"11,34",0.32,11,34,"17,58",0.29,17,58,"15,46",0.33,15,46,"2,5",0.4,2,5,0,0,0,0,"6,23","5,12","35,66",63,0.0,0,0,0,0,0,0,13,28,0,,,,,,,,,1.0221897757504665,50,71,1362
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Bella Juozapaitis,,,,38,38,104,19,30,13,8,1,1,9,0,2,20,6,5,1,0,0,0,0,0,0,0,2,0,0.357,43,115,6,0.833,0.288,0.413,16,0,2,0,0,0,0,0,0,18,0.889,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,8,41,"8,33",0.24,8,33,"15,60",0.25,15,60,"11,41",0.27,11,41,"4,17",0.24,4,17,0,0,0,0,"11,22","5,11","23,64",2,0.0,0,0,0,0,0,0,0,22,0,,,,,,,,,0.9910888176154734,51,71,1402
pac,Presidents Athletic Conference (PAC),2025-26,softball,Chatham,Anna Borst,,,,39,39,116,18,35,8,1,0,0,0,0,1,12,4,11,2,9,1,0,0,0,0,0,0,0,0.305,36,127,13,0.846,0.302,0.31,41,5,2,0,0,0,0,0,0,48,0.958,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,47,23,"11,34",0.32,11,34,"14,43",0.33,14,43,"10,34",0.29,10,34,"2,10",0.2,2,10,0,0,0,0,"10,31","3,3","33,53",4,0.0,0,0,0,0,0,0,15,21,0,,,,,,,,,0.9321111646535821,52,71,1400
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Breanna Rice,,,,36,30,88,16,27,20,4,0,0,6,0,2,13,0,5,0,0,4,0,0,0,1,1,1,0,0.35,31,100,5,1.0,0.307,0.352,106,1,2,0,0,0,0,0,0,109,0.982,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,18,30,"7,30",0.23,7,30,"20,51",0.39,20,51,"14,35",0.4,14,35,"0,2",0.0,0,2,0,0,0,0,"7,19","8,16","32,58",33,0.0,0,0,52,0,0,0,14,24,0,,,,,,,,,0.9234967685257416,53,71,1422
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Jensen Stehlik,,,,35,35,85,17,21,14,1,2,1,23,0,1,20,13,10,3,4,3,0,0,0,0,0,0,0,0.402,29,116,13,0.769,0.247,0.341,58,3,0,0,0,0,0,1,0,61,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,18,31,"5,23",0.22,5,23,"13,48",0.27,13,48,"10,28",0.36,10,28,"1,6",0.17,1,6,0,0,0,0,"6,18","5,10","34,62",0,0.0,0,0,0,0,0,0,14,20,0,,,,,,,,,0.91404916153923,54,70,1442
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Bella Demark,,,,33,27,89,15,29,18,2,1,0,7,0,1,5,1,1,0,1,1,0,0,0,0,0,1,0,0.378,33,99,1,1.0,0.326,0.371,2,1,1,0,0,0,0,0,0,4,0.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,23,29,"12,31",0.39,12,31,"18,50",0.36,18,50,"15,40",0.38,15,40,0,0.0,0,0,0,0,0,0,"3,11","7,11","33,57",23,0.0,0,0,85,0,0,0,9,13,0,,,,,,,,,0.8575209508342753,55,70,1479
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,A. Schraeder,,,,31,31,105,13,34,16,2,0,0,7,0,0,11,5,4,1,1,1,0,0,0,1,0,3,0,0.363,36,114,5,0.8,0.324,0.343,39,2,3,0,0,3,0,0,0,44,0.932,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,19,40,"13,32",0.41,13,32,"22,62",0.35,22,62,"13,39",0.33,13,39,"6,13",0.46,6,13,0,0,0,0,"5,23","7,10","37,67",46,0.0,0,0,0,0,0,0,8,23,0,,,,,,,,,0.8411829454942505,56,70,1496
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Amber Dedmon,,,,35,34,94,18,29,13,0,0,0,10,0,0,13,3,8,0,2,0,0,0,0,0,0,0,0,0.375,29,106,8,1.0,0.309,0.309,107,2,2,0,0,0,0,5,0,111,0.982,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,34,16,"8,30",0.27,8,30,"18,51",0.35,18,51,"11,35",0.31,11,35,"3,15",0.2,3,15,0,0,0,0,"8,22","5,9","29,57",4,0.0,0,0,0,0,0,0,6,24,0,,,,,,,,,0.8202258884832025,57,69,1497
pac,Presidents Athletic Conference (PAC),2025-26,softball,W&J,J. DiPietro-,,,,22,22,78,14,23,12,4,1,1,2,0,0,7,4,3,1,0,1,0,0,0,0,0,0,0,0.309,32,81,4,0.75,0.295,0.41,42,3,0,0,0,0,0,0,0,45,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,25,18,"7,20",0.35,7,20,"12,31",0.39,12,31,"6,20",0.3,6,20,"5,9",0.56,5,9,0,0,0,0,"13,36","4,4","18,32",93,0.0,0,0,0,0,0,0,5,19,0,,,,,,,,,0.7587197305024772,58,69,1590
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Alyssa Rager,,,,31,28,72,9,23,21,4,0,1,5,0,3,14,2,0,0,2,4,0,0,0,0,0,1,0,0.369,30,86,0,0.0,0.319,0.417,157,5,1,1,1,33,1,0,0,163,0.994,34,0.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,10,26,"6,23",0.26,6,23,"14,37",0.38,14,37,"10,28",0.36,10,28,"0,2",0.0,0,2,0,0,0,0,"8,20","10,17","27,47",7,0.0,0,0,"0,1",0,0,1,9,14,0,,,,,,,,,0.7484025893664761,59,69,1619
pac,Presidents Athletic Conference (PAC),2025-26,softball,Grove City,Kristin Tesch,,,,23,21,54,8,16,12,3,0,2,3,0,3,5,1,2,0,0,0,0,0,0,0,0,1,0,0.367,25,60,2,1.0,0.296,0.463,121,2,0,5,0,27,1,1,0,123,1.0,28,0.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,14,16,"6,14",0.43,6,14,"10,31",0.32,10,31,"8,26",0.31,8,26,0,0.0,0,0,0,0,0,0,"6,15","4,8","17,33",2,0.0,0,0,0,0,0,0,4,10,0,,,,,,,,,0.7451351597638357,60,69,1644
pac,Presidents Athletic Conference (PAC),2025-26,softball,Chatham,Irene Martin,,,,28,28,84,20,27,6,10,1,0,6,0,4,14,0,14,0,3,2,0,0,0,0,0,0,0,0.385,39,99,14,1.0,0.321,0.464,34,59,6,0,0,0,0,3,0,99,0.939,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,20,25,"5,20",0.25,5,20,"7,29",0.24,7,29,"3,22",0.14,3,22,"1,7",0.14,1,7,0,0,0,0,"13,33","5,7","21,35",23,0.0,0,0,0,0,0,0,11,11,0,,,,,,,,,0.7017163744278704,61,68,1578
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Alyssa Hende,,,,32,30,98,12,40,10,6,0,0,2,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0.42,46,102,0,0.0,0.408,0.469,71,3,3,0,0,3,1,2,0,77,0.961,4,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,28,25,"9,28",0.32,9,28,"27,62",0.44,27,62,"17,34",0.5,17,34,"6,12",0.5,6,12,0,0,0,0,"10,23","4,9","36,65",15,0.0,0,0,34,0,0,0,4,19,0,,,,,,,,,0.6335794434591859,62,68,1687
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Payton James,,,,35,29,89,17,27,9,3,0,0,4,0,0,6,1,7,0,4,0,0,0,0,0,0,3,0,0.333,30,97,7,1.0,0.303,0.337,41,1,3,0,0,0,0,0,0,45,0.933,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,29,23,"6,25",0.24,6,25,"16,47",0.34,16,47,"10,33",0.3,10,33,"0,6",0.0,0,6,0,0,0,0,"5,15","4,9","27,51",22,0.0,0,0,0,0,0,0,8,15,0,,,,,,,,,0.6239396434015521,63,68,1665
pac,Presidents Athletic Conference (PAC),2025-26,softball,Franciscan,J. Winner,,,,29,29,85,20,29,5,5,4,0,8,0,2,10,0,10,4,0,0,0,0,0,0,1,0,0,0.411,42,95,14,0.714,0.341,0.494,37,1,2,0,0,0,0,0,0,40,0.95,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,26,18,"9,28",0.32,9,28,"10,27",0.37,10,27,"6,17",0.35,6,17,"0,2",0.0,0,2,0,0,0,0,"14,36","1,3","14,27",48,0.0,0,0,0,0,0,0,3,16,0,,,,,,,,,0.6183802097848223,64,68,1656
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Dilyn Roberts,,,,34,31,89,15,25,8,0,0,0,13,0,0,9,1,12,2,1,0,0,0,0,0,0,1,0,0.373,25,103,14,0.857,0.281,0.281,30,2,1,0,0,0,0,0,0,33,0.97,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,34,17,"7,26",0.27,7,26,"12,39",0.31,12,39,"7,25",0.28,7,25,"0,1",0.0,0,1,0,0,0,0,"7,19","5,9","25,45",0,0.0,0,0,33,0,0,0,7,11,0,,,,,,,,,0.6005534258531086,65,67,1677
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Troup Kelly,,,,33,33,80,22,25,9,3,0,0,11,0,2,9,2,5,0,5,1,0,0,0,0,0,1,0,0.404,28,99,5,1.0,0.313,0.35,19,1,1,0,0,0,0,0,0,21,0.952,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,20,29,"8,25",0.32,8,25,"15,43",0.35,15,43,"8,28",0.29,8,28,"1,6",0.17,1,6,0,0,0,0,"6,14","4,9","29,51",0,0.0,0,0,0,0,0,0,11,15,0,,,,,,,,,0.5433762369263685,66,67,1730
