conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,composite_score,rank,rating,global_rank
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"Bell, Katherine",,0,15,23,2,0,,0,0,0,2,1,0,0,1,0,5,10:00,0,0,0,0,0,0,5,182,119,301,0.605,0.65,28,4,24,5,,,,,,,,,,,,,,,,,,0,72,18,10,8,0.11,0,0,,71,56,1219
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"Aure, MaKenna",,0,17,24,21,0,,0,0,0,1,1,0,6,1,0,5,10:00,0,0,0,0,0,0,5,0,0,0,,0.0,29,6,23,26,,,,,,,,,,,,,,,,,,0,85,37,24,13,0.15,0,0,,72,56,1220
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"Kadrlik, Makenna",,0,18,22,3,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,24,5,19,4,,,,,,,,,,,,,,,,,,0,37,8,7,1,0.03,0,0,,73,56,1221
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"Lindquist, Cahlilah",,0,20,13,2,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,13,3,10,10,,,,,,,,,,,,,,,,,,0,25,8,8,0,0.0,0,0,,74,55,1222
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"Hess, Sophia",,0,21,27,25,0,,0,0,0,1,2,1,6,2,2,6,12:00,0,0,0,0,0,0,6,369,251,620,0.595,0.68,49,8,41,14,,,,,,,,,,,,,,,,,,0,125,56,30,26,0.21,0,0,,75,55,1223
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"Niccum, Kailey",,0,22,26,2,0,,0,0,0,3,0,0,0,3,0,8,16:00,0,0,0,0,0,0,8,2,0,2,1.0,200.0,28,4,24,7,,,,,,,,,,,,,,,,,,0,46,15,9,6,0.13,0,0,,76,55,1224
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"Niccum, Alexa",,0,23,27,18,0,,0,0,0,0,1,0,4,4,0,3,06:00,0,0,0,0,0,0,3,2,6,8,0.25,3.0,34,6,28,4,,,,,,,,,,,,,,,,,,0,71,31,22,9,0.13,0,0,,77,54,1225
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"Knowles, Gracyn",,0,24,27,0,0,,0,0,0,0,1,0,1,1,0,4,08:00,0,0,0,0,0,0,4,266,150,416,0.639,0.56,20,7,13,5,,,,,,,,,,,,,,,,,,0,64,17,9,8,0.13,0,0,,78,54,1226
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"Hixson, Payton",,0,25,13,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,1,1,0,1,,,,,,,,,,,,,,,,,,0,8,0,0,0,0.0,0,0,,79,54,1227
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"O'Kane, Jordan",,0,1,24,23,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,24.0,1375:52,25.0,397.0,257724724.0,6.0,1.0,1.0,0.0,5.0,0.0,0.0,0.941,23.0,0.0,0.0,1.09,0,0,0,0,0,0.0,0,0,,80,54,1228
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"Hansen, Olivia",,0,30,2,1,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,3.0,61:23,2.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.895,1.0,0.0,0.0,1.95,0,0,0,0,0,0.0,0,0,,81,53,1229
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"Rader, Anna",,0,33,2,2,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,3.0,119:48,1.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.955,2.0,0.0,0.0,0.5,0,0,0,0,0,0.0,0,0,,82,53,1230
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-River Falls,"Donna, Catt",,0,35,1,1,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,1.0,59:35,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,,83,53,1231
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Wang, Sydney",,0,2,19,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,12,16,28,0.429,1.33,2,3,-1,2,,,,,,,,,,,,,,,,,,0,1,0,0,0,0.0,0,0,,84,52,1232
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Giesen, Delaney",,0,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,,85,52,1233
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Torma, Grace",,0,4,26,23,0,,0,0,0,1,0,0,1,0,0,4,08:00,0,0,0,0,0,0,4,0,0,0,,0.0,10,27,-17,25,,,,,,,,,,,,,,,,,,0,24,2,1,1,0.04,0,0,,86,52,1234
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Pohlkamp, Molly",,0,5,27,10,0,,0,0,0,0,2,0,3,1,0,2,04:00,0,0,0,0,0,0,2,272,283,555,0.49,1.04,15,22,-7,21,,,,,,,,,,,,,,,,,,0,80,16,9,7,0.09,0,0,,87,52,1235
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Novak, Riley",,0,6,27,20,0,,0,0,0,2,0,0,1,1,0,5,10:00,0,0,0,0,0,0,5,180,204,384,0.469,1.13,15,25,-10,35,,,,,,,,,,,,,,,,,,0,56,11,6,5,0.09,0,0,,88,51,1236
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Neist, Gianna",,0,7,27,2,0,,0,0,0,0,0,0,0,0,0,14,28:00,0,0,0,0,0,0,14,0,0,0,,0.0,12,19,-7,23,,,,,,,,,,,,,,,,,,0,19,5,5,0,0.0,0,0,,89,51,1237
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Ralston, Alexis",,0,8,21,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,2,4,-2,4,,,,,,,,,,,,,,,,,,0,4,1,1,0,0.0,0,0,,90,51,1238
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Riestenberg, Claire",,0,9,14,1,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,,0.0,2,4,-2,6,,,,,,,,,,,,,,,,,,0,12,2,0,2,0.17,0,0,,91,50,1239
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Engbrecht, Avery",,0,10,27,3,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,2,1,3,0.667,0.5,7,20,-13,8,,,,,,,,,,,,,,,,,,0,50,1,1,0,0.0,0,0,,92,50,1240
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Andrle, Maddie",,0,11,20,11,0,,0,0,2,0,2,0,1,3,0,2,04:00,0,0,0,0,0,0,2,2,3,5,0.4,1.5,9,14,-5,27,,,,,,,,,,,,,,,,,,0,58,7,1,6,0.1,0,0,,93,50,1241
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Rigan, Tara",,0,12,27,0,0,,0,0,0,0,1,0,0,2,0,5,10:00,0,0,0,0,0,0,5,3,8,11,0.273,2.67,12,22,-10,31,,,,,,,,,,,,,,,,,,0,43,4,2,2,0.05,0,0,,94,50,1242
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Pouchnik, Amanda",,0,13,27,9,0,,0,0,0,3,1,0,1,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,,0.0,11,23,-12,41,,,,,,,,,,,,,,,,,,0,29,7,4,3,0.1,0,0,,95,49,1243
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Arneson, Skyler",,0,14,27,1,0,,0,0,0,1,0,0,0,0,0,7,14:00,0,0,0,0,0,0,7,0,1,1,0.0,0.0,10,12,-2,25,,,,,,,,,,,,,,,,,,0,20,3,2,1,0.05,0,0,,96,49,1244
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Rykkeli, Kendall",,0,15,27,1,0,,0,0,0,1,0,0,0,0,0,8,16:00,0,0,0,0,0,0,8,138,237,375,0.368,1.72,7,22,-15,9,,,,,,,,,,,,,,,,,,0,29,3,2,1,0.03,0,0,,97,49,1245
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Novack, Addison",,0,16,22,3,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,4,3,7,0.571,0.75,2,7,-5,3,,,,,,,,,,,,,,,,,,0,15,0,0,0,0.0,0,0,,98,49,1246
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Hansen, Aryah",,0,17,10,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,1,-1,0,,,,,,,,,,,,,,,,,,0,3,0,0,0,0.0,0,0,,99,48,1247
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Johnson, Kaiya",,0,18,27,2,0,,0,0,0,0,0,0,0,1,0,2,04:00,0,0,0,0,0,0,2,25,37,62,0.403,1.48,5,14,-9,7,,,,,,,,,,,,,,,,,,0,15,2,1,1,0.07,0,0,,100,48,1248
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Skelly, Abby",,0,19,25,4,0,,0,0,0,0,0,0,2,0,0,8,16:00,0,0,0,0,0,0,8,1,8,9,0.111,8.0,8,18,-10,8,,,,,,,,,,,,,,,,,,0,35,9,6,3,0.09,0,0,,101,48,1249
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Weiland, Dani",,0,20,20,0,0,,0,0,0,1,0,0,0,1,0,6,20:00,0,1,0,0,0,0,5,3,0,3,1.0,300.0,6,13,-7,5,,,,,,,,,,,,,,,,,,0,29,6,2,4,0.14,0,0,,102,48,1250
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Ahern, Natalie",,0,21,27,23,0,,0,0,0,1,1,0,1,2,0,9,18:00,0,0,0,0,0,0,9,19,34,53,0.358,1.79,14,20,-6,32,,,,,,,,,,,,,,,,,,0,67,12,7,5,0.07,0,0,,103,47,1251
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Buesching, Megan",,0,22,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,,104,47,1252
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Yokom, Alyssa",,0,23,27,19,0,,0,1,0,0,1,0,0,0,0,11,22:00,0,0,0,0,0,0,11,0,0,0,,0.0,16,35,-19,42,,,,,,,,,,,,,,,,,,0,68,9,8,1,0.01,0,0,,105,47,1253
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Britz, Jenna",,0,24,25,3,0,,0,0,0,1,0,0,2,0,0,1,02:00,0,0,0,0,0,0,1,130,107,237,0.549,0.82,7,20,-13,9,,,,,,,,,,,,,,,,,,0,38,6,1,5,0.13,0,0,,106,47,1254
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Swanson, Claire",,0,1,6,4,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,6.0,300:19,14.0,199.0,4130413.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.934,4.0,0.0,0.0,2.8,0,0,0,0,0,0.0,0,0,,107,46,1255
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Beck, Anne",,0,33,13,12,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,13.0,682:23,44.0,485.0,19110.0,0.0,1.0,1.0,0.0,13.0,1.0,0.0,0.917,12.0,0.0,0.0,3.87,0,0,0,0,0,0.0,0,0,,108,46,1256
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Stevens Point,"Griege, Emily",,0,34,11,11,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,,0.0,0,0,0,0,11.0,637:36,29.0,410.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.934,11.0,0.0,0.0,2.73,0,0,0,0,0,0.0,0,0,,109,46,1257
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Kligora, Emma",,0,2,22,7,0,,0,0,0,1,0,0,0,1,0,6,12:00,0,0,0,0,0,0,6,100,101,201,0.498,1.01,8,13,-5,8,,,,,,,,,,,,,,,,,,0,26,3,1,2,0.08,0,0,,110,46,1258
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Kovala, Kasja",,0,3,16,0,0,,0,0,0,0,0,0,1,1,0,1,02:00,0,0,0,0,0,0,1,95,109,204,0.466,1.15,5,14,-9,9,,,,,,,,,,,,,,,,,,0,15,4,1,3,0.2,0,0,,111,45,1259
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Roeske, Veda",,0,4,27,9,0,,0,0,0,0,0,0,1,0,0,10,20:00,0,0,0,0,0,0,10,0,0,0,,0.0,8,25,-17,23,,,,,,,,,,,,,,,,,,0,76,5,2,3,0.04,0,0,,112,45,1260
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Fee, Addison",,0,7,25,10,0,,0,0,0,2,0,0,1,0,0,0,00:00,0,0,0,0,0,0,0,22,27,49,0.449,1.23,10,23,-13,13,,,,,,,,,,,,,,,,,,0,71,12,10,2,0.03,0,0,,113,45,1261
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Avelar, Riley",,0,8,27,15,0,,0,0,0,0,0,0,0,0,0,5,10:00,0,0,0,0,0,0,5,1,0,1,1.0,100.0,6,26,-20,11,,,,,,,,,,,,,,,,,,0,15,1,1,0,0.0,0,0,,114,45,1262
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Wharton, Jaelyn",,0,9,27,1,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,,0.0,8,11,-3,2,,,,,,,,,,,,,,,,,,0,11,3,2,1,0.09,0,0,,115,44,1263
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Carrick, Aislin",,0,10,27,1,0,,0,0,0,0,0,0,0,0,0,7,14:00,0,0,0,0,0,0,7,0,0,0,,0.0,7,23,-16,20,,,,,,,,,,,,,,,,,,0,12,1,1,0,0.0,0,0,,116,44,1264
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Marks, Taylee",,0,11,27,13,0,,1,0,0,0,0,0,0,0,0,5,10:00,0,0,0,0,0,0,5,0,2,2,0.0,0.0,14,24,-10,26,,,,,,,,,,,,,,,,,,0,59,5,4,1,0.02,0,0,,117,44,1265
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Anderson, Maya",,0,12,27,5,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,18,39,57,0.316,2.17,2,15,-13,9,,,,,,,,,,,,,,,,,,0,31,5,4,1,0.03,0,0,,118,44,1266
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Scherling, Anna",,0,13,26,13,0,,0,0,0,1,0,0,3,0,0,17,34:00,0,0,0,0,0,0,17,177,257,434,0.408,1.45,7,19,-12,23,,,,,,,,,,,,,,,,,,0,65,7,2,5,0.08,0,0,,119,43,1267
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Monicken, Brook",,0,14,10,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,1,5,6,0.167,5.0,4,4,0,0,,,,,,,,,,,,,,,,,,0,5,3,2,1,0.2,0,0,,120,43,1268
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Gustavsson, Kendal",,0,18,27,11,0,,0,0,0,2,1,0,2,1,0,9,21:00,0,0,0,0,0,1,8,11,6,17,0.647,0.55,9,25,-16,8,,,,,,,,,,,,,,,,,,0,68,11,4,7,0.1,0,0,,121,43,1269
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Bugos, Brooke",,0,19,27,6,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,0,0,0,,0.0,8,21,-13,23,,,,,,,,,,,,,,,,,,0,39,1,1,0,0.0,0,0,,122,43,1270
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Olenik, Avery",,0,20,27,12,0,,0,0,0,0,0,0,2,0,0,2,04:00,0,0,0,0,0,0,2,2,7,9,0.222,3.5,10,19,-9,7,,,,,,,,,,,,,,,,,,0,47,8,3,5,0.11,0,0,,123,42,1271
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Dahl, Aylie",,0,23,27,14,0,,0,0,0,0,1,0,0,0,0,2,04:00,0,0,0,0,0,0,2,6,23,29,0.207,3.83,6,19,-13,4,,,,,,,,,,,,,,,,,,0,47,3,1,2,0.04,0,0,,124,42,1272
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Tech, Ashley",,0,24,6,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,1,0,1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,,125,42,1273
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Lee, Ryan",,0,25,10,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,3,15,18,0.167,5.0,0,5,-5,1,,,,,,,,,,,,,,,,,,0,1,0,0,0,0.0,0,0,,126,42,1274
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Lukasezck, Aspen",,0,26,26,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,1,14,15,0.067,14.0,4,9,-5,2,,,,,,,,,,,,,,,,,,0,15,1,0,1,0.07,0,0,,127,42,1275
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Steiner, Stacy",,0,27,26,10,0,,0,0,0,0,1,0,2,0,0,29,58:00,0,0,0,0,0,0,29,5,6,11,0.455,1.2,8,27,-19,26,,,,,,,,,,,,,,,,,,0,27,8,5,3,0.11,0,0,,128,41,1276
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Parnell, Ashton",,0,28,27,7,0,,0,0,0,0,0,0,0,1,0,6,12:00,0,0,0,0,0,0,6,258,207,465,0.555,0.8,8,22,-14,16,,,,,,,,,,,,,,,,,,0,61,9,7,2,0.03,0,0,,129,41,1277
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Wostrel, Maddie",,0,1,12,8,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,,0.0,0,0,0,0,12.0,503:29,28.0,197.0,5160516.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,0.876,8.0,0.0,0.0,3.34,0,0,0,0,0,0.0,0,0,,130,41,1278
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Moyer, Jayda",,0,29,16,15,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,16.0,875:15,56.0,529.0,9100.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.904,15.0,0.0,0.0,3.84,0,0,0,0,0,0.0,0,0,,131,41,1279
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Gricius, Aliya",,0,30,6,4,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,6.0,243:45,11.0,105.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.905,4.0,0.0,0.0,2.71,0,0,0,0,0,0.0,0,0,,132,40,1280
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Olson, Gabby",,0,5,10,0,0,,0,0,0,0,0,0,0,0,0,7,14:00,0,0,0,0,0,0,7,10,32,42,0.238,3.2,3,4,-1,5,,,,,,,,,,,,,,,,,,0,2,1,1,0,0.0,0,0,,133,40,1281
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,whockey,UW-Superior,"Hornung, Ella",,0,17,14,1,0,,0,0,0,0,0,0,0,0,0,4,19:00,0,0,1,0,0,1,2,2,1,3,0.667,0.5,5,13,-8,10,,,,,,,,,,,,,,,,,,0,38,6,5,1,0.03,0,0,,134,40,1282
