conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Audrey Tobesman,,,,30,6,27,12,6,1,0,0,0,1,0,0,9,3,11,3,0,0,0,0,0,0,0,0,0,0.250,6,28,14,.786,.222,.222,14,1,2,0,0,0,0,0,0,17,.882,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3,7,"0,9",0,0,9,"4,18",0.22,4,18,"2,14",0.14,2,14,"0,3",0,0,3,0,0,0,0,"3,9","0,1","5,18",1,0,0,0,0,0,0,0,0,16,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Josie Wise,,,,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,9,28,0,0,0,21,5,0,0,37,1.000,26,.808,150,1,20,17,6,1,15,1,1,0,149.1,66,59,40,146,19,2,9,2.77,583,643,8,3,0,3,14,0,0,46,.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,101,0,"2,4","2,6","1,1",0,"1,4"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Alexis Holden,,,,7,4,11,0,3,3,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.467,4,15,0,.000,.273,.364,6,0,0,0,0,0,0,0,0,6,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,"1,2",0.50,1,2,"2,6",0.33,2,6,"1,3",0.33,1,3,"0,1",0,0,1,0,0,0,0,"2,4","1,1","4,8",0,0,0,0,"0,1",0,0,1,0,1,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Trista Morris,,,,27,11,33,13,6,2,1,0,0,2,0,2,8,2,1,1,0,0,0,0,0,0,0,0,0,0.270,7,37,2,.500,.182,.212,12,0,2,0,0,0,0,0,0,14,.857,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,9,"2,13",0.15,2,13,"3,20",0.15,3,20,"2,14",0.14,2,14,"3,12",0.25,3,12,0,0,0,0,"3,8","1,1","7,21",1,0,0,0,3,0,0,0,4,15,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Shelby Thomas,,,,6,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,1,2,0,.000,.500,.500,1,2,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Addison Hamilton,,,,6,1,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.333,0,6,0,.000,.000,.000,3,3,1,0,0,0,0,1,0,7,.857,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,"0,2",0,0,2,"0,4",0,0,4,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,0,0,"1,4",0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Lauren Piscitelli,,,,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0,2,0,.000,.000,.000,0,2,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,"0,1",0,0,1,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Caitlin O'farrell,,,,36,35,102,13,27,11,3,1,0,3,0,1,15,5,4,0,2,0,0,0,0,1,0,2,0,0.292,32,108,4,1.000,.265,.314,58,34,8,0,0,0,0,5,0,100,.920,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,28,31,"7,37",0.19,7,37,"16,59",0.27,16,59,"11,40",0.28,11,40,"4,15",0.27,4,15,0,0,0,0,"8,20","3,11","23,61",5,0,0,0,"0,1",0,0,1,5,27,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Bella Belcher,,,,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,4,1,0,0,0,0,0,0,0,0,3.0,2,2,2,6,0,0,0,4.67,14,16,0,0,0,0,0,0,0,0,.286,1,0,1,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,"0,1",0,0,1,0,0,0,1,2,0,"2,3","3,12","0,2",0,"1,4"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Emma Jackson,,,,14,14,37,8,18,15,4,0,6,9,1,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0.583,40,48,0,.000,.486,1.081,10,18,3,0,0,0,0,0,0,31,.903,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,7,"4,12",0.33,4,12,"9,20",0.45,9,20,"5,12",0.42,5,12,0,0,0,0,0,0,0,0,"9,12","2,4","13,23",0,0,0,0,0,0,0,0,2,6,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Molly Hitchen,,,,13,3,20,1,2,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0.100,2,20,0,.000,.100,.100,9,0,1,0,0,0,0,1,0,10,.900,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,6,6,"0,9",0,0,9,"1,13",0.08,1,13,"0,10",0,0,10,"0,3",0,0,3,0,0,0,0,"1,1","1,2","6,13",0,0,0,0,23,0,0,0,2,8,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Victoria Wehrberger,,,,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,14,1,0,0,10,0,0,0,15,.933,10,1.000,71,1,7,4,3,1,2,0,1,0,57.0,37,29,12,36,5,2,5,3.56,236,259,8,3,0,2,6,0,0,7,.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,64,0,"3,3","7,18","0,1",0,"1,5"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Mya Parish,,,,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,2,0,"0,1",0,0,0,"0,1"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Grace Higgins,,,,35,33,103,33,49,13,8,1,1,9,0,2,13,5,25,1,3,3,0,0,0,0,0,0,0,0.513,62,120,26,.962,.476,.602,57,41,1,0,0,0,0,2,0,99,.990,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,11,32,"11,29",0.38,11,29,"21,51",0.41,21,51,"14,39",0.36,14,39,"2,3",0.67,2,3,0,0,0,0,"11,22","8,14","32,60",80,0,0,0,3,0,0,0,8,26,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Dilyn Roberts,,,,34,31,89,15,25,8,0,0,0,13,0,0,9,1,12,2,1,0,0,0,0,0,0,1,0,0.373,25,103,14,.857,.281,.281,30,2,1,0,0,0,0,0,0,33,.970,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,34,17,"7,26",0.27,7,26,"12,39",0.31,12,39,"7,25",0.28,7,25,"0,1",0,0,1,0,0,0,0,"7,19","5,9","25,45",0,0,0,0,33,0,0,0,7,11,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Bella Demark,,,,33,27,89,15,29,18,2,1,0,7,0,1,5,1,1,0,1,1,0,0,0,0,0,1,0,0.378,33,99,1,1.000,.326,.371,2,1,1,0,0,0,0,0,0,4,.750,0,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,5,4,23,29,"12,31",0.39,12,31,"18,50",0.36,18,50,"15,40",0.38,15,40,0,0,0,0,0,0,0,0,"3,11","7,11","33,57",23,0,0,0,85,0,0,0,9,13,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Mackenzie Kearns,,,,31,21,53,17,15,3,0,0,0,2,0,0,8,2,6,0,0,0,0,0,0,0,0,1,0,0.309,15,55,6,1.000,.283,.283,36,0,1,0,0,0,0,0,0,37,.973,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,21,4,"4,15",0.27,4,15,"7,24",0.29,7,24,"4,12",0.33,4,12,"0,1",0,0,1,0,0,0,0,"6,15","0,1","15,25",0,0,0,0,6,0,0,0,4,7,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Kaitlyn Jagielski,,,,32,28,83,9,20,13,4,0,0,4,0,2,11,1,2,0,1,2,0,0,0,0,0,0,0,0.286,24,92,2,1.000,.241,.289,116,20,2,2,0,13,0,2,0,138,.986,13,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,13,35,"4,24",0.17,4,24,"10,50",0.20,10,50,"8,37",0.22,8,37,"0,2",0,0,2,0,0,0,0,"5,17","8,11","24,55",57,0,0,0,2,0,0,0,8,23,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Brynn Charnesky,,,,27,22,58,17,14,12,2,1,1,5,0,1,8,2,2,0,4,0,0,0,0,0,0,0,0,0.313,21,68,2,1.000,.241,.362,17,38,4,0,0,0,0,0,0,59,.932,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,17,19,"5,23",0.22,5,23,"11,39",0.28,11,39,"7,26",0.27,7,26,"0,1",0,0,1,0,0,0,0,"2,12","6,10","22,44",61,0,0,0,11,0,0,0,6,21,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Kassidy Trimble,,,,23,18,41,11,5,7,2,0,0,6,0,2,7,4,2,0,2,2,0,0,0,0,0,0,0,0.255,7,53,2,1.000,.122,.171,19,2,1,0,0,0,0,0,0,22,.955,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,15,16,"4,19",0.21,4,19,"4,26",0.15,4,26,"3,22",0.14,3,22,0,0,0,0,0,0,0,0,"3,8","4,7","12,32",23,0,0,0,1,0,0,0,6,22,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Alyssa Rager,,,,31,28,72,9,23,21,4,0,1,5,0,3,14,2,0,0,2,4,0,0,0,0,0,1,0,0.369,30,86,0,.000,.319,.417,157,5,1,1,1,33,1,0,0,163,.994,34,.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,10,26,"6,23",0.26,6,23,"14,37",0.38,14,37,"10,28",0.36,10,28,"0,2",0,0,2,0,0,0,0,"8,20","10,17","27,47",7,0,0,0,"0,1",0,0,1,9,14,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Madie Cicero,,,,16,1,6,8,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.444,1,9,1,1.000,.167,.167,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,"1,2",0.50,1,2,"1,4",0.25,1,4,"0,2",0,0,2,0,0,0,0,0,0,0,0,"0,2","0,1","4,6",1,0,0,0,1,0,0,0,1,3,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Breanna Rice,,,,36,30,88,16,27,20,4,0,0,6,0,2,13,0,5,0,0,4,0,0,0,1,1,1,0,0.350,31,100,5,1.000,.307,.352,106,1,2,0,0,0,0,0,0,109,.982,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,18,30,"7,30",0.23,7,30,"20,51",0.39,20,51,"14,35",0.40,14,35,"0,2",0,0,2,0,0,0,0,"7,19","8,16","32,58",33,0,0,0,52,0,0,0,14,24,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Meysa Heitmann,,,,37,37,123,36,49,25,11,6,5,11,0,2,17,6,12,2,0,0,0,0,0,0,0,0,0,0.456,87,136,14,.857,.398,.707,34,20,10,0,0,0,0,0,0,64,.844,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,29,23,"15,38",0.39,15,38,"21,55",0.38,21,55,"12,36",0.33,12,36,"1,2",0.50,1,2,0,0,0,0,"24,47","5,9","38,59",51,0,0,0,0,0,0,0,8,17,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Sydney Wilson,,,,27,21,34,6,12,14,2,1,0,5,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0.488,16,43,1,1.000,.353,.471,23,22,1,0,0,25,1,0,0,46,.978,26,.962,112,1,19,13,6,0,14,4,0,0,128.0,55,39,48,130,14,3,1,2.13,493,568,10,12,0,4,11,0,0,43,.227,2,0,10,7,"4,14",0.29,4,14,"11,22",0.50,11,22,"10,19",0.53,10,19,"1,3",0.33,1,3,0,0,0,0,"2,4","3,3","21,28",24,0,0,0,11,0,0,0,3,9,0,123,127,1,"1,7","4,11","1,6",0,"1,8"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Savannah Wenger,,,,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.000,0,2,2,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1","0,1",0,0,1,2,0,0,0,0,3,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Maddisyn Best,,,,5,2,7,8,4,3,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.700,5,10,1,.000,.571,.714,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,"1,1",1.00,1,1,"2,3",0.67,2,3,"2,3",0.67,2,3,0,0,0,0,0,0,0,0,"1,2","1,1","4,4",11,0,0,0,0,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Rylee Rohbeck,,,,10,3,12,6,6,5,1,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.647,7,17,1,1.000,.500,.583,4,4,1,0,0,0,0,0,0,9,.889,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,1,"3,5",0.60,3,5,"6,10",0.60,6,10,"3,5",0.60,3,5,0,0,0,0,0,0,0,0,"2,2","2,2","10,12",0,0,0,0,4,0,0,0,1,1,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Autumn Stemple,,,,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,0,0,0,10,0,0,0,3,1.000,10,1.000,47,1,10,5,4,0,2,1,0,0,47.2,31,27,17,52,16,0,5,3.97,190,215,2,2,0,2,3,0,0,16,.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,20,0,"2,3","2,10","0,2",0,"1,4"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Tori Foust,,,,23,15,44,12,14,15,7,1,0,2,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0.375,23,48,1,1.000,.318,.523,37,0,1,0,0,2,0,0,0,38,.974,2,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,14,"5,11",0.45,5,11,"12,27",0.44,12,27,"12,26",0.46,12,26,0,0,0,0,0,0,0,0,"1,5","6,11","16,27",24,0,0,0,129,0,0,0,2,4,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Emily Rice,,,,3,0,1,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,3,0,.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0","3,3",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Kaitlyn Sullivan,,,,8,0,6,5,3,5,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727,6,11,0,.000,.500,1.000,1,1,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,"1,3",0.33,1,3,"2,5",0.40,2,5,"1,3",0.33,1,3,0,0,0,0,0,0,0,0,0,"1,0","7,9",0,0,0,0,2,0,0,0,2,2,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Madison Baker,,,,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,9,2,0,0,6,0,0,0,11,.818,6,1.000,52,1,5,1,4,0,2,1,0,0,40.0,25,19,6,20,11,5,0,3.33,177,184,2,0,0,1,0,0,0,7,.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,55,0,0,"0,1","0,1",0,"0,1"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Jamie Noonan,,,,5,0,5,2,1,2,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.500,1,8,0,.000,.200,.200,3,0,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,"1,3",0.33,1,3,"1,5",0.20,1,5,"1,4",0.25,1,4,0,0,0,0,0,0,0,0,0,0,"3,7",13,0,0,0,4,0,0,0,0,4,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Sydney Petrowski,,,,18,7,27,8,12,9,2,0,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0.484,14,31,0,.000,.444,.519,31,1,0,0,0,0,0,0,0,32,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,7,"3,8",0.38,3,8,"10,18",0.56,10,18,"10,14",0.71,10,14,0,0,0,0,0,0,0,0,"1,6","4,4","14,20","1,1",1.00,1,1,91,0,0,0,5,5,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Katelynn Britenbaugh,,,,12,1,9,5,2,7,1,0,0,4,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0.467,3,15,0,.000,.222,.333,14,0,0,0,0,2,0,0,0,14,1.000,2,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,"1,6",0.17,1,6,"2,6",0.33,2,6,"2,5",0.40,2,5,0,0,0,0,0,0,0,0,"2,2","3,1","6,9",13,0,0,0,7,0,0,0,2,4,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Emma Cervola,,,,5,1,6,3,1,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.444,1,9,0,.000,.167,.167,10,0,0,0,0,0,0,0,0,10,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,"0,1",0,0,1,"1,4",0.25,1,4,"1,4",0.25,1,4,0,0,0,0,0,0,0,0,"2,4","1,3","3,5",1,0,0,0,3,0,0,0,0,2,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Graeson Grubbs,,,,24,20,67,10,20,11,3,1,0,3,0,0,10,1,2,0,0,3,0,0,0,0,0,0,0,0.315,25,73,2,1.000,.299,.373,19,25,3,0,0,0,0,0,0,47,.936,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,16,21,"7,29",0.24,7,29,"10,38",0.26,10,38,"8,31",0.26,8,31,0,0,0,0,0,0,0,0,"5,11","6,11","21,43",23,0,0,0,6,0,0,0,6,23,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Camdyn Kowalczyk,,,,26,22,51,9,14,6,3,1,0,9,0,0,11,5,5,1,1,0,0,0,0,0,0,0,0,0.383,19,61,6,.833,.275,.373,21,31,5,0,0,0,0,0,0,57,.912,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,8,18,"4,14",0.29,4,14,"5,18",0.28,5,18,"4,13",0.31,4,13,"1,2",0.50,1,2,0,0,0,0,"6,18","1,4","10,22",34,0,0,0,1,0,0,0,1,9,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Jasmine Demaske,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Waynesburg,Pressley Meadows,,,,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,2,0,0,9,0,0,0,5,.600,9,1.000,32,1,5,4,2,0,1,0,0,0,31.0,19,18,24,25,3,0,2,4.06,123,154,5,2,0,0,5,0,0,13,.260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,28,0,"0,2","4,7","0,1",0,"3,6"
