season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,composite_score,global_rank,rating
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,"Skene, Hannah",Hannah,Skene,,195,"Skene, Hannah","SKENE,HANNAH",Earlham,ERL,1215-1734,0,0,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,253,57
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Smith, Abby",Abby,Smith,,1115,"Smith, Abby","SMITH,ABBY",Hanover,HAN,1035-2963,2,2,5,0,5,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,141:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,254,57
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Smith, Josie",Josie,Smith,,8567,"Smith, Josie","SMITH,JOSIE",Mount St. Joseph,MSJ,1037-3145,1,0,36,0,36,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,27:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,255,57
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,"Snell, Rose",Rose,Snell,,30171,"Snell, Rose","SNELL,ROSE",Berea,BER,921-1460,1,1,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,86:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,256,56
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Snow, Rachel",Rachel,Snow,,585,"Snow, Rachel","SNOW,RACHEL",Rose-Hulman,RHT,1038-4823,1,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,07:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,257,56
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Specht, Jenn",Jenn,Specht,,987,"Specht, Jenn","SPECHT,JENN",Bluffton,BUF,0,2,2,7,0,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,258,56
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Steffen, Kaiya",Kaiya,Steffen,,8567,"Steffen, Kaiya","STEFFEN,KAIYA",Mount St. Joseph,MSJ,1037-3146,0,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,259,56
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Strelec, Mia",Mia,Strelec,,585,"Strelec, Mia","STRELEC,MIA",Rose-Hulman,RHT,1038-4972,0,0,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,260,56
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Stureman, Christina",Christina,Stureman,,1115,"Stureman, Christina","STUREMAN,CHRISTINA",Hanover,HAN,1035-2967,0,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,261,56
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,"Sturgill, Kassidy",Kassidy,Sturgill,,30171,"Sturgill, Kassidy","STURGILL,KASSIDY",Berea,BER,0,0,0,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,262,56
