season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,wgolf,Women,American Rivers Conference,arc,Luther,Luther College,Kajsa Hellmark,,First Year,7930,812,ACTIVE,91.25,19.25,12,93.3413356186282,6,0,0,0.360723747180432,-21.9569968270444,Central - (W) DIII,clippd_scoreboard,948,66,0.0278849450947791
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Hannah Patrick,,Second Year,3815,100000,ACTIVE,91.27,19.27,11,91.5115820954483,7,0,0,0.461801988943905,-25.0558254495502,Central - (W) DIII,clippd_scoreboard,949,66,0.0263382674367849
2025-26,wgolf,Women,American Rivers Conference,arc,Central (IA),Central College,Taylor Davis,,,7986,100000,ACTIVE,93.12,21.12,8,95.0720897570312,4,0,0,0.189566760396503,-21.0257109387433,Central - (W) DIII,clippd_scoreboard,1028,64,8.58436229919797
2025-26,wgolf,Women,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Lauren Hays,,Third Year,37774,791,ACTIVE,93.33,21.33,15,92.5233686501531,8,0,0,0.433672606127662,-24.2877175514734,Central - (W) DIII,clippd_scoreboard,1038,64,0.327102464513011
2025-26,wgolf,Women,American Rivers Conference,arc,Simpson (IA),Simpson College,Ashlyn Buntin,,Fourth Year,4860,100000,ACTIVE,95.12,23.12,8,98.6444288978809,7,0,0,0.0939227478180366,-25.3663905619246,Central - (W) DIII,clippd_scoreboard,1095,62,0.949609050377043
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Autumn Allen,,Fourth Year,18958,826,ACTIVE,95.71,23.71,14,95.1813716874205,7,0,0,0.316324296681282,-23.8036996410839,Central - (W) DIII,clippd_scoreboard,1109,62,1.71352528407214
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Hannah Cronk,,Third Year,35772,100000,ACTIVE,95.78,23.78,9,96.7958454253204,5,0,0,0.162215022455319,-18.4896318233035,Central - (W) DIII,clippd_scoreboard,1113,61,0.589421108944269
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Kathleen Looney,,,20112,829,ACTIVE,97.58,25.58,12,96.3580269870268,6,0,0,0.29567152144211,-24.3367670036696,Central - (W) DIII,clippd_scoreboard,1156,60,13.9114562515893
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Caera Owens,,Second Year,7979,876,ACTIVE,98.14,26.14,21,98.2448444024931,11,0,0,0.134645651194267,-23.9854507819955,Central - (W) DIII,clippd_scoreboard,1172,60,0.0869587066927178
2025-26,wgolf,Women,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Tessa Hurlburt,,,8554,100000,ACTIVE,101.38,29.38,8,101.404172799495,4,0,0,0.0477816694760744,-23.69824695533,Central - (W) DIII,clippd_scoreboard,1239,58,4.99774349071788
2025-26,wgolf,Women,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Shea Merideth,,Third Year,35793,931,ACTIVE,102.79,30.79,14,102.139872967334,8,0,0,0.0465862682502268,-23.9369776286395,Central - (W) DIII,clippd_scoreboard,1262,57,0.0601884126022242
2025-26,wgolf,Women,American Rivers Conference,arc,Luther,Luther College,Elleanna Gisvold,,,14608,100000,ACTIVE,106.7,34.7,10,108.006726110559,6,0,0,0.0601399351931673,-22.3936064440349,Central - (W) DIII,clippd_scoreboard,1334,55,8.65312669125171
2025-26,wgolf,Women,American Rivers Conference,arc,Luther,Luther College,Hannah Buckner,,Third Year,38714,100000,ACTIVE,112.29,40.29,7,113.996195657699,3,0,0,0.00182821778231209,-22.0167800137054,Central - (W) DIII,clippd_scoreboard,1391,53,2.30131856058079
