season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Daly,Matthew",Matthew,Daly,,623,"Daly,Matthew","DALY,MATTHEW",Salve Regina,SRU,989-4385,1,0,19,19,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,109,83
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Dann,Brian",Brian,Dann,,673,"Dann,Brian","DANN,BRIAN",Springfield,SPR,1140-4052,1,1,51,51,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,110,83
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Deal,Tyler",Tyler,Deal,,808,"Deal,Tyler","DEAL,TYLER",WPI,WPI,1146-3651,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,111,83
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Dell'Ovo,Nicholas",Nicholas,Dell'Ovo,,808,"Dell'Ovo,Nicholas","DELL'OVO,NICHOLAS",WPI,WPI,1146-3863,1,0,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,112,83
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Demers,Michael",Michael,Demers,,673,"Demers,Michael","DEMERS,MICHAEL",Springfield,SPR,1140-5275,1,0,50,5D,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,113,83
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Diaz,Michael",Michael,Diaz,,673,"Diaz,Michael","DIAZ,MICHAEL",Springfield,SPR,1140-4533,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,114,83
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Diffley,Ford",Ford,Diffley,,398,"Diffley,Ford","DIFFLEY,FORD",MIT,MIT,1136-5161,1,0,44,44,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,115,82
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Dixner,John",John,Dixner,,511,"Dixner,John","DIXNER,JOHN",Norwich,NOR,1016-4569,1,1,90,90,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,116,82
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Epright,William",William,Epright,,623,"Epright,William","EPRIGHT,WILLIAM",Salve Regina,SRU,989-4102,1,1,44,44,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,117,82
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Factor,Zack",Zack,Factor,,623,"Factor,Zack","FACTOR,ZACK",Salve Regina,SRU,989-4103,1,1,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,118,82
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Forthe,Jadon",Jadon,Forthe,,478,"Forthe,Jadon","FORTHE,JADON",SUNY Maritime,MAR,0,1,1,55,55,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,119,82
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Fraizer,Miles",Miles,Fraizer,,398,"Fraizer,Miles","FRAIZER,MILES",MIT,MIT,1136-5163,1,0,49,49,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,120,82
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Galke,Chase",Chase,Galke,,808,"Galke,Chase","GALKE,CHASE",WPI,WPI,1146-4327,1,0,95,95,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,121,82
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Garrity,Kieran",Kieran,Garrity,,673,"Garrity,Kieran","GARRITY,KIERAN",Springfield,SPR,1140-5283,1,0,49,4G,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,122,82
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"George,Brady",Brady,George,,398,"George,Brady","GEORGE,BRADY",MIT,MIT,1136-4569,1,0,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,123,82
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"George,Mekhi",Mekhi,George,,673,"George,Mekhi","GEORGE,MEKHI",Springfield,SPR,1140-4061,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,124,81
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Goodman,Taz",Taz,Goodman,,398,"Goodman,Taz","GOODMAN,TAZ",MIT,MIT,1136-4888,1,0,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,125,81
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Graack,Lucas",Lucas,Graack,,724,"Graack,Lucas","GRAACK,LUCAS",USMMA,MMA,486-2356,1,1,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,126,81
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Graack,Matthew",Matthew,Graack,,724,"Graack,Matthew","GRAACK,MATTHEW",USMMA,MMA,486-2181,1,1,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,127,81
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Hall,Zachary",Zachary,Hall,,673,"Hall,Zachary","HALL,ZACHARY",Springfield,SPR,1140-5322,1,0,14,1H,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,128,81
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Harmon,John",John,Harmon,,722,"Harmon,John","HARMON,JOHN",Coast Guard,CGA,1135-3293,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,129,81
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Hart,Cuyler",Cuyler,Hart,,398,"Hart,Cuyler","HART,CUYLER",MIT,MIT,1136-5165,1,0,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,130,81
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Hartman,Major",Major,Hartman,,722,"Hartman,Major","HARTMAN,MAJOR",Coast Guard,CGA,1135-2838,1,1,52,52,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,131,81
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Hartzell,Caleb",Caleb,Hartzell,,724,"Hartzell,Caleb","HARTZELL,CALEB",USMMA,MMA,486-2361,1,0,41,41,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,132,80
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Havens,Dash",Dash,Havens,,398,"Havens,Dash","HAVENS,DASH",MIT,MIT,1136-5166,1,0,80,80,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,133,80
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Hensley,Harrison",Harrison,Hensley,,722,"Hensley,Harrison","HENSLEY,HARRISON",Coast Guard,CGA,1135-2849,1,1,3,3,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,134,80
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Hessman,Cole",Cole,Hessman,,623,"Hessman,Cole","HESSMAN,COLE",Salve Regina,SRU,989-4395,1,0,96,96,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,256,0,3,64.0,,,,,,,,,,,,,,,,,,,,,0.0,135,80
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Hirshon,Zach",Zach,Hirshon,,808,"Hirshon,Zach","HIRSHON,ZACH",WPI,WPI,1146-3646,1,0,62,62,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,136,80
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Hughes,Michael",Michael,Hughes,,808,"Hughes,Michael","HUGHES,MICHAEL",WPI,WPI,1146-4137,1,1,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,137,80
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Jackson,Kendrick",Kendrick,Jackson,,511,"Jackson,Kendrick","JACKSON,KENDRICK",Norwich,NOR,1016-4633,1,1,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,138,80
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Jean-Jacques,Marcues",Marcues,Jean-Jacques,,623,"Jean-Jacques,Marcues","JEAN-JACQUES,MARCUES",Salve Regina,SRU,989-4418,1,1,6,6Z,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,139,80
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Jensen,Colin",Colin,Jensen,,722,"Jensen,Colin","JENSEN,COLIN",Coast Guard,CGA,1135-3057,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,140,79
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Joslyn,Luke",Luke,Joslyn,,398,"Joslyn,Luke","JOSLYN,LUKE",MIT,MIT,1136-5200,1,0,95,95,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,141,79
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Juergens,Garrett",Garrett,Juergens,,722,"Juergens,Garrett","JUERGENS,GARRETT",Coast Guard,CGA,1135-2830,1,1,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,142,79
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Kalogrias,Achilleas",Achilleas,Kalogrias,,511,"Kalogrias,Achilleas","KALOGRIAS,ACHILLEAS",Norwich,NOR,1016-5152,1,1,69,69,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,143,79
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Kamarck,Mateo",Mateo,Kamarck,,398,"Kamarck,Mateo","KAMARCK,MATEO",MIT,MIT,1136-4892,1,0,32,32,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,144,79
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Kaplan,Miles",Miles,Kaplan,,623,"Kaplan,Miles","KAPLAN,MILES",Salve Regina,SRU,989-3835,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,145,79
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Kasprzak,Mike",Mike,Kasprzak,,808,"Kasprzak,Mike","KASPRZAK,MIKE",WPI,WPI,1146-3869,1,0,18,18,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,146,79
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Kelly,CJ",CJ,Kelly,,478,"Kelly,CJ","KELLY,CJ",SUNY Maritime,MAR,0,1,1,67,67,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,147,79
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Kennedy,Dylan",Dylan,Kennedy,,724,"Kennedy,Dylan","KENNEDY,DYLAN",USMMA,MMA,486-2364,1,0,60,60,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,148,78
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Kindler,Aidan",Aidan,Kindler,,398,"Kindler,Aidan","KINDLER,AIDAN",MIT,MIT,1136-4893,1,0,0,0,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,149,78
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Knight,Andrew",Andrew,Knight,,808,"Knight,Andrew","KNIGHT,ANDREW",WPI,WPI,1146-3624,1,0,10,10,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,150,78
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Kreil,Ben",Ben,Kreil,,398,"Kreil,Ben","KREIL,BEN",MIT,MIT,1136-5169,1,0,84,84,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,151,78
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Krenning,Seth",Seth,Krenning,,808,"Krenning,Seth","KRENNING,SETH",WPI,WPI,1146-4138,1,1,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,152,78
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"LaFave,Ty",Ty,LaFave,,673,"LaFave,Ty","LAFAVE,TY",Springfield,SPR,1140-4073,1,1,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,153,78
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Lin,Ryan",Ryan,Lin,,398,"Lin,Ryan","LIN,RYAN",MIT,MIT,1136-4555,1,0,25,25,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,154,78
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Lora Jr.,Edwin",Edwin,Lora Jr.,,673,"Lora Jr.,Edwin","LORA JR.,EDWIN",Springfield,SPR,1140-5025,1,0,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,155,78
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Lukasko,Jake",Jake,Lukasko,,673,"Lukasko,Jake","LUKASKO,JAKE",Springfield,SPR,1140-4545,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,156,77
