season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,composite_score,global_rank,rating
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Denison,"Hauge, Caroline",Caroline,Hauge,,182,"Hauge, Caroline","HAUGE,CAROLINE",Denison,DEN,1214-3672,3,3,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,225:00,0,.00,.00,15,0,1,2,1,.600,0.80,3,2,225:00,3,3,.67,0.600,.333,1.00,,-0.45482093068950696,62,86
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Wooster,"Carlin, Lucy",Lucy,Carlin,,807,"Carlin, Lucy","CARLIN,LUCY",Wooster,WOO,1226-2833,2,2,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,22,0,1,1,0,.727,1.50,8,3,180:00,2,2,1.50,0.727,.000,4.00,,-0.6482624646014348,63,86
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,John Carroll,"Skeese, Madison",Madison,Skeese,,320,"Skeese, Madison","SKEESE,MADISON",John Carroll,JCU,1277-7254,3,3,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,270:00,0,.00,.00,27,0,2,1,1,.722,1.67,13,5,270:00,3,3,1.67,0.722,.333,4.33,,-0.7989584764733062,64,85
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Oberlin,"Locke, Asha",Asha,Locke,,515,"Locke, Asha","LOCKE,ASHA",Oberlin,OC,1221-4154,2,1,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,16,1,0,0,0,.750,2.00,6,2,90:00,1,2,1.00,0.750,.000,3.00,,-0.982377697566846,65,85
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Allgeier, Addie",Addie,Allgeier,,177,"Allgeier, Addie","ALLGEIER,ADDIE",DePauw,DPW,1274-6494,1,0,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,17:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0047151032703812,66,85
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Ault, Lily",Lily,Ault,,177,"Ault, Lily","AULT,LILY",DePauw,DPW,1274-6726,0,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0047151032703812,67,85
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Wooster,"Bailey, Madeline",Madeline,Bailey,,807,"Bailey, Madeline","BAILEY,MADELINE",Wooster,WOO,1226-3210,0,0,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0047151032703812,68,85
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Wittenberg,"Barnhart, Emma",Emma,Barnhart,,806,"Barnhart, Emma","BARNHART,EMMA",Wittenberg,WIT,0,1,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,29:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0047151032703812,69,84
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Wooster,"Barrie, Megan",Megan,Barrie,,807,"Barrie, Megan","BARRIE,MEGAN",Wooster,WOO,1226-3418,2,0,8,0,8,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,33:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0047151032703812,70,84
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Oberlin,"Basom, Laney",Laney,Basom,,515,"Basom, Laney","BASOM,LANEY",Oberlin,OC,1221-3997,0,0,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0047151032703812,71,84
