season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,composite_score,global_rank,rating
2026-27,wvball,Empire 8 (E8),e8,Hartwick,"Bobish, Adisyn",Adisyn,Bobish,,273,"Bobish, Adisyn","BOBISH, ADISYN",Hartwick,Hart,1005-3417,1,0,12,0,12,0,,,,,,,1.00,0.00,0.00,0.00,0.00,1.00,.500,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0,0.5470143595683179,69,81
2026-27,wvball,Empire 8 (E8),e8,Alfred,"Bratthauar, Cara",Cara,Bratthauar,,18,"Bratthauar, Cara","BRATTHAUAR, CARA",Alfred,Alfred,1003-4917,10,4,9,0,9,0,,,,,,,0.50,0.00,0.00,0.50,0.00,0.80,.000,19,5,5,0,1,3,0,0,0,0,0,0,1,0,0,5,1,4,1,8,0,0.3278400224063172,70,81
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Soper, Nicola",Nicola,Soper,,30160,"Soper, Nicola","SOPER, NICOLA",Houghton,Hough,702-2085,3,0,9,0,9,0,,,,,,,1.00,0.00,1.33,0.00,0.00,1.00,.167,6,2,3,0,0,1,0,0,1,3,0,0,9,0,4,0,0,0,0,3.0,0,0.26991745769889747,71,80
2026-27,wvball,Empire 8 (E8),e8,Poly,"Linart, Olivia",Olivia,Linart,,9500,"Linart, Olivia","LINART, OLIVIA",Poly,SPI,1192-1817,6,2,12,0,12,0,,,,,,,0.50,0.33,1.33,0.00,0.17,0.67,.222,9,1,3,2,0,8,0,1,2,14,0,0,23,3,8,0,0,0,0,4,0,0.21250691351378204,72,80
2026-27,wvball,Empire 8 (E8),e8,Keuka,"Galleti, Gianna",Gianna,Galleti,,1159,"Galleti, Gianna","GALLETI, GIANNA",Keuka,Keuka,1241-1951,17,6,3,0,3,0,,,,,,,0.71,0.00,0.06,0.24,0.00,0.82,.195,41,4,12,0,1,2,0,0,0,0,0,0,0,0,1,4,0,4,0,14,0,0.15056516007431986,73,80
2026-27,wvball,Empire 8 (E8),e8,Russell Sage,"Argro, Amariah",Amariah,Argro,,11036,"Argro, Amariah","ARGRO, AMARIAH",Russell Sage,RSCWVB,0,2,1,1,0,1,0,,,,,,,1.00,0.00,2.00,0.00,0.00,1.00,.000,12,2,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,2.0,0,0.13320256441395745,74,80
2026-27,wvball,Empire 8 (E8),e8,Utica,"Jones, Addison",Addison,Jones,,733,"Jones, Addison","JONES, ADDISON",Utica,Utica,1010-7300,16,1,2,0,2,0,,,,,,,0.25,3.50,1.50,0.06,0.38,0.66,.000,15,4,4,56,8,174,0,6,2,46,0,0,4,0,24,1,0,1,0,10.5,0,0.11277075021108768,75,79
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Bridges, Aimee",Aimee,Bridges,,213,"Bridges, Aimee","BRIDGES, AIMEE",Elmira,Elmira,1004-2638,13,4,18,0,18,0,,,,,,,0.85,0.23,0.00,0.31,0.08,1.19,-.041,49,13,11,3,2,10,0,1,3,5,0,0,0,0,0,4,0,1,3,15.5,0,0.09451732550014424,76,79
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Lewis, Gabrielle",Gabrielle,Lewis,,213,"Lewis, Gabrielle","LEWIS, GABRIELLE",Elmira,Elmira,1004-2790,13,4,14,0,14,0,,,,,,,0.62,0.00,0.38,0.23,0.15,0.96,.030,33,7,8,0,0,7,0,2,4,30,0,0,0,0,5,3,0,1,2,12.5,0,0.08712343522970319,77,79
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Brace, Morgan",Morgan,Brace,,30160,"Brace, Morgan","BRACE, MORGAN",Houghton,Hough,702-1694,4,0,5,0,5,0,,,,,,,0.25,3.00,0.50,0.00,0.50,0.75,.143,7,0,1,12,0,49,0,2,2,16,0,0,1,0,2,0,0,0,0,3.0,0,0.03174087790469776,78,79
2026-27,wvball,Empire 8 (E8),e8,Poly,"Clark, Camryn",Camryn,Clark,,9500,"Clark, Camryn","CLARK, CAMRYN",Poly,SPI,1192-1800,5,0,9,0,9,0,,,,,,,1.40,0.00,0.00,0.00,0.00,1.40,.174,23,3,7,0,2,7,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0.001355320729919729,79,78
2026-27,wvball,Empire 8 (E8),e8,Alfred,"Peterson, Meeghan",Meeghan,Peterson,,18,"Peterson, Meeghan","PETERSON, MEEGHAN",Alfred,Alfred,1003-6053,10,1,18,0,18,0,,,,,,,0.20,3.60,1.50,0.00,0.30,0.50,.133,15,0,2,36,3,105,0,3,6,40,0,0,0,0,15,0,0,0,0,5,0,-0.06090438667679926,80,78
2026-27,wvball,Empire 8 (E8),e8,Geneseo,"Callari, McKenna",McKenna,Callari,,247,"Callari, McKenna","CALLARI, MCKENNA",Geneseo,Genes,1171-2424,11,0,2,0,2,0,,,,,,,0.09,0.27,2.55,0.00,0.27,0.36,.000,8,1,1,3,0,7,0,3,5,37,0,0,35,3,28,0,0,0,0,4,0,-0.08309359800261296,81,78
2026-27,wvball,Empire 8 (E8),e8,Alfred,"Krause, Catherina",Catherina,Krause,,18,"Krause, Catherina","KRAUSE, CATHERINA",Alfred,Alfred,1003-5818,4,0,14,0,14,0,,,,,,,0.50,0.75,0.25,0.25,0.00,0.63,.167,6,1,2,3,2,13,0,0,0,1,0,0,0,0,1,1,0,1,0,2.5,0,-0.13082043829219786,82,78
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Sica, Morgan",Morgan,Sica,,213,"Sica, Morgan","SICA, MORGAN",Elmira,Elmira,1004-2482,3,1,7,0,7,0,,,,,,,0.67,0.00,0.67,0.00,0.33,1.00,.000,10,2,2,0,0,3,0,1,0,6,0,0,8,1,2,0,0,0,0,3.0,0,-0.2602204342486902,83,77
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Titus, Vicki",Vicki,Titus,,213,"Titus, Vicki","TITUS, VICKI",Elmira,Elmira,1004-2486,13,0,25,0,25,0,,,,,,,0.00,0.54,2.69,0.00,0.23,0.23,.000,6,0,0,7,4,63,0,3,2,26,0,0,87,8,35,0,0,0,0,3,0,-0.2791223748495606,84,77
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Bracken, Erin",Erin,Bracken,,213,"Bracken, Erin","BRACKEN, ERIN",Elmira,Elmira,1004-2487,13,4,28,0,28,0,,,,,,,0.54,3.15,1.23,0.00,0.23,0.77,.026,38,6,7,41,4,152,0,3,0,45,0,0,0,0,16,0,0,0,0,10,0,-0.3270613206626519,85,77
2026-27,wvball,Empire 8 (E8),e8,Alfred,"Dickson, Gillian",Gillian,Dickson,,18,"Dickson, Gillian","DICKSON, GILLIAN",Alfred,Alfred,1003-6462,10,3,3,0,3,0,,,,,,,0.20,3.10,1.40,0.00,0.30,0.50,.067,15,1,2,31,7,101,0,3,3,28,0,0,1,0,14,0,0,0,0,5,0,-0.3882083696213733,86,77
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Thomas, Petra",Petra,Thomas,,30160,"Thomas, Petra","THOMAS, PETRA",Houghton,Hough,702-2086,3,1,17,0,17,0,,,,,,,0.67,0.00,0.33,0.00,0.33,1.00,.000,9,2,2,0,0,3,0,1,2,7,0,0,0,0,1,0,0,0,0,3.0,0,-0.5149223046734908,87,76
2026-27,wvball,Empire 8 (E8),e8,Poly,"Aluisio, Daniella",Daniella,Aluisio,,9500,"Aluisio, Daniella","ALUISIO, DANIELLA",Poly,SPI,1192-1293,6,0,1,0,1,0,,,,,,,0.00,0.50,2.67,0.17,0.00,0.08,-.071,14,1,0,3,1,22,0,0,0,0,0,0,34,3,16,1,0,1,0,0.5,0,-0.5153975854510651,88,76
2026-27,wvball,Empire 8 (E8),e8,Alfred,"O'Brien, Hannah",Hannah,O'Brien,,18,"O'Brien, Hannah","O'BRIEN, HANNAH",Alfred,Alfred,1003-6463,2,0,8,0,8,0,,,,,,,0.00,0.50,1.00,0.00,0.50,0.50,.000,3,0,0,1,0,3,0,1,0,4,0,0,1,0,2,0,0,0,0,1,0,-0.5786729353102587,89,76
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Martin, Katelyn",Katelyn,Martin,,30160,"Martin, Katelyn","MARTIN, KATELYN",Houghton,Hough,702-1877,4,0,16,0,16,0,,,,,,,0.00,0.00,1.50,0.00,0.75,0.75,-.333,3,1,0,0,1,5,0,3,1,11,0,0,30,4,6,0,0,0,0,3.0,0,-0.5826646797382733,90,76
2026-27,wvball,Empire 8 (E8),e8,Utica,"Baldock, Erin",Erin,Baldock,,733,"Baldock, Erin","BALDOCK, ERIN",Utica,Utica,1010-7301,7,0,16,0,16,0,,,,,,,0.14,0.29,1.29,0.00,0.00,0.14,.333,3,0,1,2,2,10,0,0,0,0,0,0,19,0,9,0,0,0,0,1,0,-0.6324002813073148,91,75
2026-27,wvball,Empire 8 (E8),e8,Alfred,"Moctezuma-Gonzalez, Jenesys Del Mar",Jenesys Del Mar,Moctezuma-Gonzalez,,18,"Moctezuma-Gonzalez, Jenesys Del Mar","MOCTEZUMA-GONZALEZ, JENESYS DEL MAR",Alfred,Alfred,1003-6461,10,0,2,0,2,0,,,,,,,0.10,0.30,1.30,0.00,0.10,0.20,.250,4,0,1,3,1,12,0,1,3,30,0,0,35,1,13,0,0,0,0,2,0,-0.6544600285429126,92,75
2026-27,wvball,Empire 8 (E8),e8,Elmira,"VanFleet, Cloe",Cloe,VanFleet,,213,"VanFleet, Cloe","VANFLEET, CLOE",Elmira,Elmira,1004-2479,13,1,1,0,1,0,,,,,,,0.08,0.00,1.77,0.00,0.00,0.08,.250,4,0,1,0,0,10,0,0,0,4,0,0,43,6,23,0,0,0,0,1,0,-0.6953732389027477,93,75
2026-27,wvball,Empire 8 (E8),e8,Geneseo,"Macken, Jessica",Jessica,Macken,,247,"Macken, Jessica","MACKEN, JESSICA",Geneseo,Genes,1171-2858,11,1,14,0,14,0,,,,,,,0.27,3.27,1.36,0.00,0.09,0.36,.125,8,2,3,36,5,145,0,1,3,29,0,0,0,0,15,0,0,0,0,4,0,-0.8253960516852377,94,75
2026-27,wvball,Empire 8 (E8),e8,Poly,"Stephens, Kara",Kara,Stephens,,9500,"Stephens, Kara","STEPHENS, KARA",Poly,SPI,1192-1799,3,0,7,0,7,0,,,,,,,0.33,0.00,0.67,0.33,0.00,0.50,-.158,19,4,1,0,2,2,0,0,0,0,0,0,12,2,2,1,0,1,0,1.5,0,-0.9458907132405096,95,74
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Baer, Logan",Logan,Baer,,30160,"Baer, Logan","BAER, LOGAN",Houghton,Hough,702-1695,4,1,14,0,14,0,,,,,,,0.00,2.75,0.50,0.00,0.50,0.50,.000,4,0,0,11,1,42,0,2,1,9,0,0,0,0,2,0,0,0,0,2.0,0,-0.9532345094643773,96,74
2026-27,wvball,Empire 8 (E8),e8,Russell Sage,"Waldron, Danielle",Danielle,Waldron,,11036,"Waldron, Danielle","WALDRON, DANIELLE",Russell Sage,RSCWVB,0,2,0,32,0,32,0,,,,,,,1.00,0.00,0.50,0.00,0.00,1.00,.000,7,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,-0.9904821580483982,97,74
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Roccabruna, Olivia",Olivia,Roccabruna,,213,"Roccabruna, Olivia","ROCCABRUNA, OLIVIA",Elmira,Elmira,1004-2321,9,0,23,0,23,0,,,,,,,0.00,2.11,2.22,0.00,0.11,0.11,.000,7,0,0,19,4,90,0,1,2,28,0,0,0,0,20,0,0,0,0,1,0,-1.0607513924123086,98,74
2026-27,wvball,Empire 8 (E8),e8,Keuka,"Swartz, Phoebe",Phoebe,Swartz,,1159,"Swartz, Phoebe","SWARTZ, PHOEBE",Keuka,Keuka,1241-1806,10,0,1,0,1,0,,,,,,,0.20,2.90,0.50,0.00,0.20,0.40,.125,8,1,2,29,2,113,0,2,3,25,0,0,0,0,5,0,0,0,0,4,0,-1.1985714126682672,99,73
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Farrell, Arianna",Arianna,Farrell,,30160,"Farrell, Arianna","FARRELL, ARIANNA",Houghton,Hough,702-1878,4,1,19,0,19,0,,,,,,,0.25,0.00,0.25,0.00,0.00,0.25,.333,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,-1.2187125753739303,100,73
2026-27,wvball,Empire 8 (E8),e8,Poly,"Magnanti, Mylee",Mylee,Magnanti,,9500,"Magnanti, Mylee","MAGNANTI, MYLEE",Poly,SPI,1192-1805,6,3,22,0,22,0,,,,,,,0.33,0.33,0.50,0.17,0.00,0.42,.000,10,2,2,2,0,5,0,0,1,4,0,0,0,0,3,1,0,1,0,2.5,0,-1.2911552277266274,101,73
2026-27,wvball,Empire 8 (E8),e8,St. John Fisher,"Vogt, Audrey",Audrey,Vogt,,601,"Vogt, Audrey","VOGT, AUDREY",St. John Fisher,SJF,1009-6419,13,0,7,0,7,0,,,,,,,0.00,0.23,1.69,0.00,0.15,0.15,.000,2,0,0,3,0,17,0,2,4,32,0,0,28,3,22,0,0,0,0,2,0,-1.3146062817297155,102,72
2026-27,wvball,Empire 8 (E8),e8,Russell Sage,"Warner, Tessa",Tessa,Warner,,11036,"Warner, Tessa","WARNER, TESSA",Russell Sage,RSCWVB,0,11,1,15,0,15,0,,,,,,,0.00,5.09,1.91,0.00,0.09,0.09,.000,0,0,0,56,2,154,0,1,3,48,0,0,0,0,21,0,0,0,0,1,0,-1.3645697580308418,103,72
2026-27,wvball,Empire 8 (E8),e8,Hartwick,"Newman, Kayla",Kayla,Newman,,273,"Newman, Kayla","NEWMAN, KAYLA",Hartwick,Hart,1005-3644,1,0,2,0,2,0,,,,,,,1.00,0.00,0.00,0.00,0.00,1.00,.000,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0,-1.3650437322025168,104,72
2026-27,wvball,Empire 8 (E8),e8,Utica,"Herrington, Charley",Charley,Herrington,,733,"Herrington, Charley","HERRINGTON, CHARLEY",Utica,Utica,1010-7302,15,2,13,0,13,0,,,,,,,0.60,0.20,0.33,0.07,0.00,0.63,.021,47,8,9,3,1,18,0,0,0,0,0,0,0,0,5,1,1,1,0,9.5,0,-1.3788502682830406,105,72
2026-27,wvball,Empire 8 (E8),e8,Keuka,"Knott, Meaghan",Meaghan,Knott,,1159,"Knott, Meaghan","KNOTT, MEAGHAN",Keuka,Keuka,1241-1805,13,0,14,0,14,0,,,,,,,0.08,2.23,1.00,0.00,0.23,0.31,.000,12,1,1,29,6,108,0,3,4,36,0,0,0,0,13,0,0,0,0,4,0,-1.404939928091244,106,71
2026-27,wvball,Empire 8 (E8),e8,St. John Fisher,"Phillips, Adeline",Adeline,Phillips,,601,"Phillips, Adeline","PHILLIPS, ADELINE",St. John Fisher,SJF,1009-5817,13,0,14,0,14,0,,,,,,,0.00,0.23,1.54,0.00,0.15,0.15,.000,3,0,0,3,0,17,0,2,1,24,0,0,33,4,20,0,0,0,0,2,0,-1.4269747539759512,107,71
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Evans, Katie",Katie,Evans,,461,"Evans, Katie","EVANS, KATIE",Nazareth,Naz,1007-5099,3,0,18,0,18,0,,,,,,,0.00,3.00,0.67,0.00,0.33,0.33,.000,2,0,0,9,1,28,0,1,2,9,0,0,1,1,2,0,0,0,0,1.0,0,-1.434400186217302,108,71
2026-27,wvball,Empire 8 (E8),e8,Alfred,"Baker, Shelby",Shelby,Baker,,18,"Baker, Shelby","BAKER, SHELBY",Alfred,Alfred,1003-4924,10,4,17,0,17,0,,,,,,,0.30,0.20,0.40,0.00,0.40,0.70,-.174,23,7,3,2,2,9,0,4,2,29,0,0,0,0,4,0,0,0,0,7,0,-1.525741860699209,109,71
2026-27,wvball,Empire 8 (E8),e8,St. John Fisher,"Lucie, Julianna",Julianna,Lucie,,601,"Lucie, Julianna","LUCIE, JULIANNA",St. John Fisher,SJF,1009-6806,13,0,20,0,20,0,,,,,,,0.00,0.38,2.08,0.00,0.00,0.00,.000,0,0,0,5,0,18,0,0,0,5,0,0,32,6,27,0,0,0,0,0,0,-1.5593746762118488,110,70
2026-27,wvball,Empire 8 (E8),e8,Hartwick,"Cahan, Mackenzie",Mackenzie,Cahan,,273,"Cahan, Mackenzie","CAHAN, MACKENZIE",Hartwick,Hart,1005-3256,4,0,18,0,18,0,,,,,,,0.25,0.25,0.25,0.00,0.25,0.50,.000,3,1,1,1,0,2,0,1,1,10,0,0,0,0,1,0,0,0,0,2,0,-1.597265893956063,111,70
2026-27,wvball,Empire 8 (E8),e8,Geneseo,"McLennan, Ellie",Ellie,McLennan,,247,"McLennan, Ellie","MCLENNAN, ELLIE",Geneseo,Genes,1171-2662,8,2,4,0,4,0,,,,,,,0.00,0.00,1.38,0.00,0.13,0.13,.000,0,0,0,0,0,5,0,1,2,26,0,0,25,4,11,0,0,0,0,1,0,-1.6184246473482486,112,70
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Zinger, Sierra",Sierra,Zinger,,30160,"Zinger, Sierra","ZINGER, SIERRA",Houghton,Hough,702-1959,3,0,18,0,18,0,,,,,,,0.67,0.00,1.00,0.00,0.00,0.67,-.111,9,3,2,0,1,5,0,0,0,0,0,0,0,0,3,0,0,0,0,2.0,0,-1.6187248207892586,113,70
2026-27,wvball,Empire 8 (E8),e8,Utica,"Stanton, Emylie",Emylie,Stanton,,733,"Stanton, Emylie","STANTON, EMYLIE",Utica,Utica,1010-7303,10,1,10,0,10,0,,,,,,,0.70,0.00,0.70,0.00,0.00,0.70,-.069,29,9,7,0,0,6,0,0,0,1,0,0,8,1,7,0,0,0,0,7,0,-1.6302736727982658,114,69
2026-27,wvball,Empire 8 (E8),e8,Keuka,"Elza, Summer",Summer,Elza,,1159,"Elza, Summer","ELZA, SUMMER",Keuka,Keuka,1241-1694,15,6,11,0,11,0,,,,,,,0.00,4.47,1.27,0.00,0.13,0.13,.000,2,0,0,67,5,206,0,2,3,43,0,0,2,0,19,0,0,0,0,2,0,-1.7008281936621545,115,69
2026-27,wvball,Empire 8 (E8),e8,Poly,"Eichorst, Ella",Ella,Eichorst,,9500,"Eichorst, Ella","EICHORST, ELLA",Poly,SPI,1192-1804,6,3,21,0,21,0,,,,,,,0.17,0.17,0.67,0.00,0.50,0.67,-.308,13,5,1,1,1,6,0,3,2,18,0,0,3,0,4,0,0,0,0,4,0,-1.705785153059432,116,69
2026-27,wvball,Empire 8 (E8),e8,Keuka,"Knight, Jaylyn",Jaylyn,Knight,,1159,"Knight, Jaylyn","KNIGHT, JAYLYN",Keuka,Keuka,1241-1998,17,0,10,0,10,0,,,,,,,0.00,0.00,0.47,0.00,0.29,0.29,.000,0,0,0,0,1,7,0,5,6,45,0,0,8,1,8,0,0,0,0,5,0,-1.7274051951649083,117,69
2026-27,wvball,Empire 8 (E8),e8,Houghton,"Belanger, Alexa",Alexa,Belanger,,30160,"Belanger, Alexa","BELANGER, ALEXA",Houghton,Hough,702-1879,4,1,1,0,1,0,,,,,,,0.50,0.25,1.25,0.00,0.00,0.50,-.111,18,4,2,1,1,8,0,0,0,5,0,0,16,0,5,0,0,0,0,2.0,0,-1.7293702394355783,118,68
2026-27,wvball,Empire 8 (E8),e8,St. John Fisher,"Codden, Emma",Emma,Codden,,601,"Codden, Emma","CODDEN, EMMA",St. John Fisher,SJF,1009-6801,6,1,1,0,1,0,,,,,,,0.00,0.00,0.67,0.33,0.17,0.33,-.400,5,2,0,0,0,0,0,1,2,14,0,0,3,0,4,2,0,2,0,2,0,-1.8411375582141218,119,68
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Devonshire, Madalyn",Madalyn,Devonshire,,213,"Devonshire, Madalyn","DEVONSHIRE, MADALYN",Elmira,Elmira,1004-2640,10,3,9,0,9,0,,,,,,,0.70,0.00,0.10,0.00,0.00,0.70,-.024,41,8,7,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,-1.9076623335238327,120,68
2026-27,wvball,Empire 8 (E8),e8,Geneseo,"McKinney, Molly",Molly,McKinney,,247,"McKinney, Molly","MCKINNEY, MOLLY",Geneseo,Genes,1171-2663,9,2,8,0,8,0,,,,,,,0.11,3.78,1.11,0.22,0.00,0.22,-.250,8,3,1,34,1,96,0,0,1,3,0,0,0,0,10,2,0,2,0,2,0,-1.918856983406516,121,68
2026-27,wvball,Empire 8 (E8),e8,Poly,"Call, Maggie",Maggie,Call,,9500,"Call, Maggie","CALL, MAGGIE",Poly,SPI,1192-1802,3,0,16,0,16,0,,,,,,,0.00,0.00,0.00,0.00,0.33,0.33,.000,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1.0,0,-1.9363126955838208,122,67
2026-27,wvball,Empire 8 (E8),e8,Poly,"Holmes, Julia",Julia,Holmes,,9500,"Holmes, Julia","HOLMES, JULIA",Poly,SPI,1192-1801,3,0,15,0,15,0,,,,,,,0.00,0.00,0.00,0.00,0.33,0.33,.000,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,-1.9363126955838208,123,67
2026-27,wvball,Empire 8 (E8),e8,Poly,"Hopkins, Teagan",Teagan,Hopkins,,9500,"Hopkins, Teagan","HOPKINS, TEAGAN",Poly,SPI,1192-1475,6,3,8,0,8,0,,,,,,,0.17,2.67,1.00,0.00,0.17,0.33,-.125,8,2,1,16,6,85,0,1,2,19,0,0,2,0,6,0,0,0,0,2,0,-1.939999381638749,124,67
2026-27,wvball,Empire 8 (E8),e8,Utica,"Navarra, Allison",Allison,Navarra,,733,"Navarra, Allison","NAVARRA, ALLISON",Utica,Utica,1010-7299,15,3,20,0,20,0,,,,,,,0.00,0.07,1.53,0.00,0.00,0.00,.000,3,0,0,1,3,24,0,0,2,26,0,0,38,1,23,0,0,0,0,0,0,-1.9713924077813796,125,67
2026-27,wvball,Empire 8 (E8),e8,Keuka,"Devine, Lilly",Lilly,Devine,,1159,"Devine, Lilly","DEVINE, LILLY",Keuka,Keuka,1241-1581,9,0,4,0,4,0,,,,,,,0.00,0.11,1.33,0.00,0.00,0.00,.000,0,0,0,1,0,4,0,0,1,3,0,0,16,1,12,0,0,0,0,0,0,-2.1212170374430266,126,66
2026-27,wvball,Empire 8 (E8),e8,Nazareth,"Wethje, Madison",Madison,Wethje,,461,"Wethje, Madison","WETHJE, MADISON",Nazareth,Naz,1007-4714,3,0,6,0,6,0,,,,,,,0.00,0.00,1.33,0.00,0.00,0.00,.000,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0.0,0,-2.1212170374430266,127,66
2026-27,wvball,Empire 8 (E8),e8,St. John Fisher,"Gernold, Kate",Kate,Gernold,,601,"Gernold, Kate","GERNOLD, KATE",St. John Fisher,SJF,1009-6096,17,0,9,0,9,0,,,,,,,0.00,0.18,0.88,0.00,0.06,0.06,.000,0,0,0,3,1,10,0,1,11,56,0,0,2,0,15,0,0,0,0,1,0,-2.243551885252795,128,66
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Enigk, Neeva",Neeva,Enigk,,213,"Enigk, Neeva","ENIGK, NEEVA",Elmira,Elmira,1004-2792,4,0,11,0,11,0,,,,,,,0.25,0.00,0.50,0.00,0.00,0.25,.000,11,1,1,0,0,0,0,0,1,1,0,0,8,3,2,0,0,0,0,1,0,-2.3048624774162474,129,66
2026-27,wvball,Empire 8 (E8),e8,Geneseo,"Tomlinson, Aubrie",Aubrie,Tomlinson,,247,"Tomlinson, Aubrie","TOMLINSON, AUBRIE",Geneseo,Genes,1171-2854,3,0,5,0,5,0,,,,,,,0.00,0.00,1.00,0.00,0.00,0.00,.000,0,0,0,0,0,1,0,0,1,6,0,0,17,1,3,0,0,0,0,0,0,-2.368427676384745,130,65
2026-27,wvball,Empire 8 (E8),e8,Keuka,"VanGorden, Raegan",Raegan,VanGorden,,1159,"VanGorden, Raegan","VANGORDEN, RAEGAN",Keuka,Keuka,1241-1958,1,0,16,0,16,0,,,,,,,0.00,1.00,1.00,0.00,0.00,0.00,.000,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,-2.368427676384745,131,65
2026-27,wvball,Empire 8 (E8),e8,Alfred,"Thomsen, Haylie",Haylie,Thomsen,,18,"Thomsen, Haylie","THOMSEN, HAYLIE",Alfred,Alfred,1003-6466,5,0,1,0,1,0,,,,,,,0.00,0.00,0.80,0.00,0.00,0.00,.000,0,0,0,0,0,3,0,0,2,4,0,0,17,4,4,0,0,0,0,0,0,-2.5182523060463926,132,65
2026-27,wvball,Empire 8 (E8),e8,Alfred,"Thomas, Eboni",Eboni,Thomas,,18,"Thomas, Eboni","THOMAS, EBONI",Alfred,Alfred,1003-6465,3,0,7,0,7,0,,,,,,,0.33,0.00,0.00,0.00,0.00,0.33,.000,3,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,-2.5392234841711283,133,65
2026-27,wvball,Empire 8 (E8),e8,Russell Sage,"Coffey, Emily",Emily,Coffey,,11036,"Coffey, Emily","COFFEY, EMILY",Russell Sage,RSCWVB,0,7,0,8,0,8,0,,,,,,,0.00,0.00,0.00,0.00,0.14,0.14,.000,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,-2.6164194971921257,134,64
2026-27,wvball,Empire 8 (E8),e8,Utica,"Davis, Kamari",Kamari,Davis,,733,"Davis, Kamari","DAVIS, KAMARI",Utica,Utica,1010-8454,3,0,19,0,19,0,,,,,,,0.00,0.00,0.00,0.33,0.00,0.17,-.333,6,2,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0.5,0,-2.6953508952486747,135,64
2026-27,wvball,Empire 8 (E8),e8,Keuka,"Beck, Anna",Anna,Beck,,1159,"Beck, Anna","BECK, ANNA",Keuka,Keuka,1241-1981,13,0,22,0,22,0,,,,,,,0.23,0.00,0.23,0.08,0.00,0.31,-.148,27,7,3,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,4,0,-2.6970830963367973,136,64
2026-27,wvball,Empire 8 (E8),e8,Geneseo,"Paul-LaRonca, Daphne",Daphne,Paul-LaRonca,,247,"Paul-LaRonca, Daphne","PAUL-LARONCA, DAPHNE",Geneseo,Genes,1171-2423,2,0,3,0,3,0,,,,,,,0.00,0.00,0.50,0.00,0.00,0.00,.000,0,0,0,0,0,1,0,0,2,3,0,0,2,1,1,0,0,0,0,0,0,-2.7429892505388636,137,64
2026-27,wvball,Empire 8 (E8),e8,Elmira,"Witt, Katie",Katie,Witt,,213,"Witt, Katie","WITT, KATIE",Elmira,Elmira,1004-2483,5,0,8,0,8,0,,,,,,,0.00,0.00,0.40,0.00,0.00,0.00,.000,0,0,0,0,0,2,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,-2.817901565369687,138,63
