season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,hitting_summary_stats,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Southern Athletic Association (SAA),saa,Berry,Chaz Moore,Chaz,Moore,,973,Chaz Moore,0,0BCM,12,7,,,25.0,12.0,11.0,9.0,3.0,0.0,0.0,6.0,1.0,0.0,4.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.548,14.0,33.0,4.0,1.0,0.44,0.56,15,0,1,0,0,0,0,0,0,16,0.938,0,0.0,,0.0,1.0,6.0,6.0,"3,8",0.38,3.0,8.0,"9,17",0.53,9.0,17.0,"8,15",0.53,8.0,15.0,"1,3",0.33,1.0,3.0,0,0.0,0.0,0.0,"2,5","3,4","14,19",11,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,8.0,0.0,,Berry,BCM,838-3506,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,96,89.0,batting,,
2026-27,baseball,Southern Athletic Association (SAA),saa,Centre,Matthew Maggard,Matthew,Maggard,,132,Matthew Maggard,0,0CENTRE,11,6,,,25.0,5.0,10.0,8.0,2.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,12.0,31.0,1.0,1.0,0.4,0.48,6,1,0,0,0,0,0,0,0,7,1.0,0,0.0,,2.0,0.0,2.0,8.0,"7,13",0.54,7.0,13.0,"8,17",0.47,8.0,17.0,"6,13",0.46,6.0,13.0,"1,1",1.0,1.0,1.0,0,0.0,0.0,0.0,"1,4","2,3","14,21",2,0.0,0.0,0.0,59,0.0,0.0,0.0,2.0,10.0,0.0,,Centre,CENTRE,1268-2761,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,96,88.0,batting,,
2026-27,baseball,Southern Athletic Association (SAA),saa,Centre,Ben Prather,Ben,Prather,,132,Ben Prather,0,0CENTRE,5,5,,,22.0,6.0,9.0,7.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458,14.0,24.0,2.0,1.0,0.409,0.636,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,0.0,0.0,7.0,4.0,"4,8",0.5,4.0,8.0,"5,8",0.63,5.0,8.0,"4,6",0.67,4.0,6.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,"3,11","1,1","5,8","1,1",1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,5.0,0.0,,Centre,CENTRE,1268-2770,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,95,87.0,batting,,
2026-27,baseball,Southern Athletic Association (SAA),saa,Southwestern,Cale Cochran,Cale,Cochran,,8746,Cale Cochran,0,0SOUTHWES,8,6,,,20.0,10.0,9.0,3.0,3.0,1.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.593,14.0,27.0,0.0,0.0,0.45,0.7,12,0,0,0,0,0,0,0,0,12,1.0,0,0.0,,0.0,1.0,5.0,4.0,"3,6",0.5,3.0,6.0,"4,10",0.4,4.0,10.0,"3,7",0.43,3.0,7.0,"1,3",0.33,1.0,3.0,0,0.0,0.0,0.0,"6,8","0,1","6,11","1,1",1.0,1.0,1.0,11,0.0,0.0,0.0,0.0,5.0,0.0,,Southwestern,SOUTHWES,1322-2561,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,94,86.0,batting,,
2026-27,baseball,Southern Athletic Association (SAA),saa,Oglethorpe,Ryan Causey,Ryan,Causey,,2713,Ryan Causey,0,0OGL,19,19,,,68.0,19.0,24.0,28.0,6.0,0.0,9.0,10.0,2.0,10.0,20.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.494,57.0,89.0,0.0,0.0,0.353,0.838,86,12,2,4,0,11,3,0,0,100,0.98,14,0.786,,2.0,3.0,7.0,16.0,"7,26",0.27,7.0,26.0,"17,46",0.37,17.0,46.0,"13,38",0.34,13.0,38.0,"0,3",0.0,0.0,3.0,0,0.0,0.0,0.0,"3,8","5,13","31,56",59,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,20.0,0.0,,Oglethorpe,OGL,1284-2687,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,94,85.0,batting,,
2026-27,baseball,Southern Athletic Association (SAA),saa,Sewanee,Tyler Pinson,Tyler,Pinson,,652,Tyler Pinson,0,0SEWANEE,19,19,,,63.0,20.0,23.0,24.0,3.0,0.0,5.0,9.0,0.0,11.0,9.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.506,41.0,85.0,5.0,1.0,0.365,0.651,12,35,7,0,0,0,0,3,0,54,0.87,0,0.0,,3.0,3.0,16.0,15.0,"5,14",0.36,5.0,14.0,"11,38",0.29,11.0,38.0,"6,25",0.24,6.0,25.0,"5,10",0.5,5.0,10.0,0,0.0,0.0,0.0,"11,18","9,13","27,48",23,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,11.0,0.0,,Sewanee,SEWANEE,1321-3438,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,93,84.0,batting,,
2026-27,baseball,Southern Athletic Association (SAA),saa,Rhodes,Cooper Angilly,Cooper,Angilly,,573,Cooper Angilly,0,0RHODES,18,16,,,67.0,17.0,25.0,20.0,6.0,0.0,2.0,9.0,1.0,3.0,9.0,4.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.451,37.0,82.0,7.0,0.857,0.373,0.552,119,15,2,2,2,5,10,1,0,136,0.985,15,0.333,,0.0,4.0,17.0,20.0,"4,14",0.29,4.0,14.0,"17,36",0.47,17.0,36.0,"10,26",0.38,10.0,26.0,"3,8",0.38,3.0,8.0,0,0.0,0.0,0.0,"6,19","10,15","28,43",107,0.0,0.0,0.0,36,0.0,0.0,0.0,4.0,11.0,0.0,,Rhodes,RHODES,1390-4710,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,93,83.0,batting,,
2026-27,baseball,Southern Athletic Association (SAA),saa,Rhodes,Jace Trozzo,Jace,Trozzo,,573,Jace Trozzo,0,0RHODES,14,14,,,46.0,14.0,17.0,17.0,4.0,0.0,2.0,10.0,0.0,2.0,8.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,27.0,60.0,5.0,0.4,0.37,0.587,20,2,1,0,0,0,0,0,0,23,0.957,0,0.0,,2.0,2.0,13.0,7.0,"7,14",0.5,7.0,14.0,"11,27",0.41,11.0,27.0,"9,19",0.47,9.0,19.0,"0,5",0.0,0.0,5.0,0,0.0,0.0,0.0,"5,15","3,4","23,32",69,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,8.0,0.0,,Rhodes,RHODES,1390-5085,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,92,82.0,batting,,
2026-27,baseball,Southern Athletic Association (SAA),saa,Millsaps,Wesley Grant,Wesley,Grant,,426,Wesley Grant,0,0MILLSAPS,20,19,,,66.0,20.0,26.0,14.0,8.0,2.0,1.0,16.0,0.0,1.0,10.0,2.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512,41.0,86.0,9.0,1.0,0.394,0.621,52,0,1,0,0,0,0,0,0,53,0.981,0,0.0,,2.0,2.0,15.0,15.0,"10,23",0.43,10.0,23.0,"14,28",0.5,14.0,28.0,"7,18",0.39,7.0,18.0,"2,7",0.29,2.0,7.0,"7,12",0.58,7.0,12.0,"6,18","6,8","25,37",5,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,20.0,0.0,,Millsaps,MILLSAPS,1282-2611,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,92,81.0,batting,,
2026-27,baseball,Southern Athletic Association (SAA),saa,Centre,Forrest Day,Forrest,Day,,132,Forrest Day,0,0CENTRE,18,16,,,57.0,12.0,20.0,13.0,3.0,0.0,2.0,7.0,0.0,0.0,8.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,29.0,65.0,5.0,1.0,0.351,0.509,15,44,8,0,0,0,0,5,0,67,0.881,0,0.0,,3.0,3.0,19.0,8.0,"9,21",0.43,9.0,21.0,"11,34",0.32,11.0,34.0,"11,26",0.42,11.0,26.0,"0,3",0.0,0.0,3.0,0,0.0,0.0,0.0,"7,14","5,7","18,36",28,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,13.0,0.0,,Centre,CENTRE,1268-3260,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,91,80.0,batting,,
