conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_plusminus,z_penalty_stats_minutes,composite_score,global_rank,rating
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"O'Heron, Adriana",,0,13,21,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,9.0,-9.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.9519991052401966,,,586,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Haun, Sammie",,0,15,25,9,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,151.0,187.0,338.0,0.447,1.24,19.0,18.0,1.0,26.0,0.0,68.0,14.0,8.0,6.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,1.0017866627940717,0.9275649690533728,0.9370954348675712,0.013032827823577911,,,587,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Papasodero, Alyssa",,0,17,25,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,58.0,163.0,221.0,0.262,2.81,4.0,25.0,-21.0,19.0,0.0,18.0,1.0,0.0,1.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6828294429829329,-0.4126230812030794,-0.8185451531622039,-2.110037424916726,,,588,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Hahn, Avari",,0,18,2,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.179973558789177,,,589,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Wheeler, Valerie",,0,19,21,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,0.0,0.0,0.0,,0.0,11.0,15.0,-4.0,7.0,0.0,14.0,3.0,2.0,1.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,-0.4236577344018552,-0.4126230812030794,-0.37963500615476015,-0.4694831387083094,,,590,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Markley, Brooke",,0,23,25,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,18:00,0,0,0,0,0,0,9,0.0,0.0,0.0,,0.0,16.0,30.0,-14.0,35.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6828294429829329,-0.6806606912543698,-0.599090079658482,-1.4345150717720838,,,591,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Russell, Paige",,0,25,25,8,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,3.0,9.0,12.0,0.25,3.0,11.0,18.0,-7.0,3.0,0.0,26.0,4.0,2.0,2.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2940718801113164,-0.14458547115178896,-0.37963500615476015,-0.7589927186274417,,,592,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Conway, Katrina",,0,37,25,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,11.0,35.0,-24.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-2.3995470048358585,,,593,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Anzelini, Haylie",,0,46,13,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,3.0,9.0,12.0,0.25,3.0,0.0,3.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.3729799454019319,,,594,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Hunter, Addy",,0,55,21,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,13.0,-13.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-1.3380118784657065,,,595,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Pink, Liberty",,0,58,15,3,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,0.0,0.0,0.0,,0.0,3.0,11.0,-8.0,3.0,0.0,4.0,1.0,0.0,1.0,0.25,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6828294429829329,-0.4126230812030794,-0.8185451531622039,-0.8554959119338191,,,596,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Paglia, Madison",,0,62,24,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,0.0,0.0,,0.0,2.0,15.0,-13.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-1.3380118784657065,,,597,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Peters, McKayla",,0,67,8,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,9.0,14.0,23.0,0.391,1.56,0.0,1.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.179973558789177,,,598,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Rumsey, Marissa",,0,79,25,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,0.0,0.0,0.0,,0.0,13.0,26.0,-13.0,23.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.5532435886923941,-0.6806606912543698,-0.37963500615476015,-1.3380118784657065,,,599,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Mitcheltree, Reagan",,0,81,6,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.27647675209555445,,,600,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Labre, Charlotte",,0,90,25,15,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,13,26:00,0,0,0,0,0,0,13,167.0,100.0,267.0,0.625,0.6,14.0,27.0,-13.0,25.0,0.0,55.0,16.0,10.0,6.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,1.2609583713751493,0.9275649690533728,1.376005581875015,-1.3380118784657065,,,601,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Ballew, Chloe",,0,91,25,9,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2,04:00,0,0,0,0,0,0,2,30.0,35.0,65.0,0.462,1.17,10.0,26.0,-16.0,6.0,0.0,55.0,7.0,3.0,4.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,0.09468568276030001,0.3914897489507919,-0.16017993265103825,-1.6275214583848387,,,602,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Woodard, Noelle",,0,35,19,18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,1059:35,61.0,616.0,278.0,2.0,1.0,1.0,0.0,9.0,1.0,0.0,0.91,18.0,0.0,0.0,3.45,-0.6828294429829329,-0.6806606912543698,-0.599090079658482,-0.08347036548279954,,,603,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Neumann,"Adams, Brook",,0,72,10,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,432:12,31.0,311.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.909,7.0,0.0,0.0,4.3,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,604,59
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Chandler, Kylie",,0,5,25,16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,0.0,0.0,0.0,,0.0,25.0,19.0,6.0,20.0,0.0,83.0,10.0,8.0,2.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,0.4834432456319165,-0.14458547115178896,0.9370954348675712,0.49554879435546517,,,605,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Binns, Lillian",,0,6,24,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,2.0,2.0,0.0,0.0,0.0,6.0,-6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.6624895253210643,,,606,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Spone, Kayedi",,0,7,25,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,16:00,0,0,0,0,0,0,8,87.0,104.0,191.0,0.455,1.2,7.0,12.0,-5.0,22.0,0.0,22.0,2.0,1.0,1.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,-0.5532435886923941,-0.4126230812030794,-0.599090079658482,-0.5659863320146868,,,607,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Morris, Ashlee",,0,8,23,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,22:00,0,0,0,0,0,0,11,0.0,3.0,3.0,0.0,0.0,7.0,15.0,-8.0,18.0,0.0,33.0,1.0,0.0,1.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6828294429829329,-0.4126230812030794,-0.8185451531622039,-0.8554959119338191,,,608,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Latham, Kayla",,0,9,15,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.179973558789177,,,609,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Inverso, Rachel",,0,11,19,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.27647675209555445,,,610,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Suders, Kayla",,0,12,20,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,27.0,24.0,51.0,0.529,0.89,6.0,6.0,0.0,3.0,0.0,19.0,2.0,1.0,1.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,-0.5532435886923941,-0.4126230812030794,-0.599090079658482,-0.08347036548279954,,,611,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Smith, Abby",,0,13,25,8,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,20,40:00,0,0,0,0,0,0,20,5.0,12.0,17.0,0.294,2.4,17.0,23.0,-6.0,18.0,0.0,73.0,12.0,7.0,5.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,0.7426149542129941,0.6595273590020824,0.7176403613638493,-0.6624895253210643,,,612,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Hewlings, Delaney",,0,14,15,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,7.0,5.0,12.0,0.583,0.71,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.27647675209555445,,,613,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Croyle, Meghan",,0,15,25,10,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,12,24:00,0,0,0,0,0,0,12,63.0,82.0,145.0,0.434,1.3,15.0,33.0,-18.0,12.0,0.0,111.0,16.0,10.0,6.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,1.2609583713751493,0.9275649690533728,1.376005581875015,-1.8205278449975937,,,614,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Girnt, Kendall",,0,16,25,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,2.0,11.0,-9.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.9519991052401966,,,615,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Otto, Kira",,0,17,24,15,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,8,16:00,0,0,0,0,0,0,8,2.0,2.0,4.0,0.5,1.0,27.0,21.0,6.0,19.0,0.0,81.0,8.0,4.0,4.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,0.22427153705083883,0.3914897489507919,0.059275140852683636,0.49554879435546517,,,616,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Dean, Maggie",,0,19,25,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,86.0,95.0,181.0,0.475,1.1,9.0,14.0,-5.0,6.0,0.0,20.0,6.0,5.0,1.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,-0.0349001715302388,-0.4126230812030794,0.27873021435640555,-0.5659863320146868,,,617,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Jones, Jalyn",,0,20,25,11,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7,14:00,0,0,0,0,0,0,7,1.0,1.0,2.0,0.5,1.0,11.0,24.0,-13.0,5.0,0.0,47.0,12.0,5.0,7.0,0.15,0.0,0.0,,,,,,,,,,,,,,,,,,0.7426149542129941,1.1956025791046632,0.27873021435640555,-1.3380118784657065,,,618,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Barwick, Carleigh",,0,22,25,12,0.0,,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,6,12:00,0,0,0,0,0,0,6,5.0,11.0,16.0,0.313,2.2,17.0,31.0,-14.0,13.0,0.0,75.0,15.0,8.0,7.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,1.1313725170846105,1.1956025791046632,0.9370954348675712,-1.4345150717720838,,,619,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Baker, Kiana",,0,23,24,8,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,63.0,100.0,163.0,0.387,1.59,15.0,26.0,-11.0,18.0,0.0,76.0,13.0,10.0,3.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,0.8722008085035329,0.12345213889950146,1.376005581875015,-1.1450054918529515,,,620,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Neelon, Natasha",,0,24,25,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,0.0,0.0,0.0,,0.0,9.0,31.0,-22.0,22.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-2.2065406182231033,,,621,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Russell, Lola",,0,25,25,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,28:00,0,0,0,0,0,0,14,0.0,0.0,0.0,,0.0,4.0,14.0,-10.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-1.0485022985465742,,,622,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"DeMan, Emma",,0,26,25,11,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,13,26:00,0,0,0,0,0,0,13,389.0,282.0,671.0,0.58,0.72,15.0,35.0,-20.0,20.0,0.0,96.0,16.0,8.0,8.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,1.2609583713751493,1.4636401891559536,0.9370954348675712,-2.0135342316103486,,,623,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Debejian, Jayne",,0,27,24,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,624,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Penwell, Olivia",,0,28,8,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,3.0,-3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.3729799454019319,,,625,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Quarles, Jaide",,0,1,1,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,626,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Sehnert, Maggie",,0,30,17,16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,866:56,53.0,482.0,1217113000.0,0.0,1.0,1.0,1.0,13.0,3.0,0.0,0.901,16.0,0.0,0.0,3.67,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,627,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Samuelson, Erin",,0,31,2,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31:13,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.786,1.0,0.0,0.0,5.77,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,628,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Stevenson,"Carson, Emily",,0,37,13,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,592:14,23.0,267.0,121414.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.921,8.0,0.0,0.0,2.33,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,629,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Wilkes,"Bouma, Anneke",,0,2,25,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,1.0,0.0,1.0,1.0,100.0,33.0,9.0,24.0,23.0,0.0,35.0,9.0,8.0,1.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,0.35385739134137767,-0.4126230812030794,0.9370954348675712,2.2326062738702595,,,630,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Wilkes,"Hayhurst, Drew",,0,4,25,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,0.0,0.0,,0.0,26.0,9.0,17.0,14.0,0.0,62.0,11.0,7.0,4.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,0.6130290999224552,0.3914897489507919,0.7176403613638493,1.557083920725617,,,631,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Wilkes,"Harrold, Laney",,0,5,15,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,0.0,0.0,,0.0,17.0,3.0,14.0,2.0,0.0,30.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.16448602582077762,-0.6806606912543698,0.27873021435640555,1.2675743408064848,,,632,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Wilkes,"Herdine, Breanna",,0,6,1,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,633,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Wilkes,"Deutsch, Shayna",,0,7,11,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,37.0,29.0,66.0,0.561,0.78,2.0,2.0,0.0,2.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6828294429829329,-0.6806606912543698,-0.599090079658482,-0.08347036548279954,,,634,58
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Wilkes,"Ng, Renee",,0,8,25,8,0.0,,0.0,0.0,1.0,5.0,2.0,0.0,3.0,5.0,1.0,4,08:00,0,0,0,0,0,0,4,55.0,26.0,81.0,0.679,0.47,31.0,5.0,26.0,3.0,0.0,115.0,25.0,7.0,18.0,0.16,0.0,1.0,,,,,,,,,,,,,,,,,,2.4272310599899987,4.1440162896688575,0.7176403613638493,2.425612660483014,,,635,57
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Wilkes,"Bush, Abby",,0,9,21,6,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,04:00,0,0,0,0,0,0,2,82.0,73.0,155.0,0.529,0.89,29.0,6.0,23.0,6.0,0.0,48.0,12.0,6.0,6.0,0.13,0.0,0.0,,,,,,,,,,,,,,,,,,0.7426149542129941,0.9275649690533728,0.4981852878601274,2.1361030805638817,,,636,57
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Wilkes,"Wierdsma, Tilly",,0,10,25,14,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9,18:00,0,0,0,0,0,0,9,0.0,1.0,1.0,0.0,0.0,45.0,4.0,41.0,27.0,0.0,69.0,17.0,13.0,4.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,1.3905442256656881,0.3914897489507919,2.0343708023861806,3.873160560078676,,,637,57
mac,Middle Atlantic Conferences (MAC),2025-26,whky,Wilkes,"Sommer, Annie",,0,12,1,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,638,57
