season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip,pitching_stats_strike_percentage
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Carter Thielke,Carter,Thielke,,804,Carter Thielke,0,0UWS,10,6,,,14,2,4,0,1,0,0,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0.375,5,16,0,.000,.286,.357,16,2,0,0,0,2,0,0,0,18,1.000,2,1.000,,0,0,2,3,"0,2",0,0,2,"2,5",0.40,2,5,"0,2",0,0,2,"2,3",0.67,2,3,0,0,0,0,"2,6",0,"3,6",0,0,0,0,"0,1",0,0,1,0,1,0,,UW-Superior,UWS,1145-2888,False,15,1,2,2,1,0,0,0,0,0,17.2,11,9,4,16,4,1,3,4.58,67,74,1,3,1,0,0,0,0,7,.224,17,17,1,"3,17","5,18","4,9",0,"7,19",2.361714998088917,5,98,pitching,8.372093023255815,1.1046511627906976,0.21621621621621623
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Christian Raya,Christian,Raya,,30031,Christian Raya,0,0NORTHWES,14,14,,,38,7,9,8,3,0,0,3,0,5,12,4,1,0,0,1,0,0,0,1,1,1,0,0.362,12,47,1,1.000,.237,.316,62,10,5,0,0,2,1,6,0,77,.935,3,.667,,1,0,1,16,"3,10",0.30,3,10,"9,27",0.33,9,27,"4,13",0.31,4,13,"4,7",0.57,4,7,0,0,0,0,"2,8","3,3","18,34",33,0,0,0,0,0,0,0,2,6,0,,Northwestern,NORTHWES,1400-3350,False,20,1,3,1,1,0,0,0,0,0,16.0,10,8,10,21,4,0,0,4.50,67,80,2,2,0,1,0,0,0,9,.299,16,9,1,"3,6","5,15","1,3",0,"6,13",1.31517783636672,6,98,pitching,11.8125,1.875,0.2625
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,Travis Godfrey,Travis,Godfrey,,1226,Travis Godfrey,0,0MARTIN L,4,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,1,0,0,0,0,0,0,0,3,1.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Minnesota Morris,MARTIN L,1399-2673,False,24,1,4,0,2,0,1,0,0,0,20.1,21,10,4,15,7,0,1,4.43,82,92,2,2,0,2,2,0,0,9,.293,29,16,0,0,0,"2,3",0,0,0.3186438215283386,7,97,pitching,6.716417910447761,1.3930348258706466,0.16304347826086957
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Josh Pritchard,Josh,Pritchard,,804,Josh Pritchard,0,0UWS,5,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,1,0,0,4,1,0,0,2,.500,5,.800,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-Superior,UWS,1145-2620,False,19,1,3,1,2,1,0,0,0,0,19.1,9,9,7,11,4,1,0,4.19,72,82,1,0,0,2,1,0,0,3,.264,30,13,0,"1,5","5,9","4,9",0,"0,5",-0.25601344213256494,8,97,pitching,5.183246073298429,1.3612565445026177,0.13414634146341464
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Zach Romans,Zach,Romans,,804,Zach Romans,0,0UWS,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,7,0,0,0,3,1,0,0,8,1.000,4,.750,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-Superior,UWS,1145-2622,False,31,1,5,1,2,0,0,0,0,0,22.2,17,14,2,18,6,2,1,5.56,97,108,2,3,0,2,4,0,0,3,.320,27,21,1,"2,7","3,11","2,7",0,"4,9",-0.354419302546413,9,97,pitching,7.297297297297297,1.4864864864864866,0.16666666666666666
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,North Central,Austin Bowlan,Austin,Bowlan,,30039,Austin Bowlan,0,0NCU,4,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,2,0,0,3,0,0,0,3,.333,3,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,North Central,NCU,2211-1763,False,23,1,4,1,2,0,0,0,0,0,18.0,16,15,8,18,4,1,0,7.50,74,90,0,5,0,2,1,0,0,6,.311,14,21,0,"3,4","3,10","1,1",0,"0,4",-1.2537172700681287,10,96,pitching,9.0,1.7222222222222223,0.2
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Kason Pietruszewski,Kason,Pietruszewski,,30031,Kason Pietruszewski,0,0NORTHWES,10,3,,,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1,3,1,1.000,1.000,1.000,1,3,1,0,0,6,1,0,0,5,.800,7,.857,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,0,0,0,0,0,0,0,,Northwestern,NORTHWES,1400-5866,False,22,1,3,2,0,0,0,0,0,0,18.0,13,12,4,11,3,1,1,6.00,73,86,0,7,0,1,1,0,0,3,.301,21,15,0,0,0,0,0,0,-1.4294388520823462,11,96,pitching,5.5,1.4444444444444444,0.12790697674418605
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,Owen Proctor,Owen,Proctor,,8597,Owen Proctor,0,0MARTIN L,6,5,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,2,2,1,0,0,10,1,0,0,5,.800,11,.909,,0,0,2,0,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,0,0,1,0,0,,Martin Luther,MARTIN L,1398-2260,False,21,1,4,2,2,0,1,0,0,0,19.0,19,13,14,15,1,0,2,6.16,80,97,5,3,0,0,0,0,0,4,.263,18,21,0,"2,3","2,6","4,11",0,"2,5",-2.096532435321065,12,96,pitching,7.105263157894737,1.8421052631578947,0.15463917525773196
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,Johnny Lopez,Johnny,Lopez,,1226,Johnny Lopez,0,0MARTIN L,4,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,0,0,0,1,0,0,0,3,1.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Minnesota Morris,MARTIN L,1399-2859,False,18,1,3,2,1,0,0,0,0,0,16.0,12,12,7,10,4,0,0,6.75,61,75,1,3,3,1,3,0,0,3,.295,16,19,0,"2,7","4,10",0,0,"1,6",-2.1245471973394356,13,95,pitching,5.625,1.5625,0.13333333333333333
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,Parker Gilchrist,Parker,Gilchrist,,1226,Parker Gilchrist,0,0MARTIN L,6,5,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,2,4,0,0,0,1,3,0,0,6,1.000,4,.250,,0,0,0,1,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,0,0,0,1,0,,Minnesota Morris,MARTIN L,1398-2259,False,36,1,5,1,0,0,0,0,0,0,22.1,17,16,6,16,6,1,2,6.45,96,108,3,3,0,2,1,0,0,7,.375,23,22,0,"2,8","4,10","4,7",0,"6,13",-2.7089195153165013,14,86,pitching,6.515837104072398,1.9004524886877827,0.14814814814814814
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Zac Luinstra,Zac,Luinstra,,30035,Zac Luinstra,0,0CROWN,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,5,1,0,0,5,0,0,0,7,.857,5,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Crown,CROWN,1397-2206,False,33,1,5,0,4,0,0,0,0,0,20.0,28,25,6,20,11,0,4,11.25,92,109,3,8,0,3,0,0,0,6,.359,25,15,0,"4,8","9,16","7,16",0,"5,12",-4.1304533832925685,15,77,pitching,9.0,1.95,0.1834862385321101
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,North Central,Darrion Wesley,Darrion,Wesley,,30039,Darrion Wesley,0,0NCU,13,13,,,30,6,10,9,3,1,0,5,0,1,10,4,1,0,0,0,0,0,0,1,1,1,0,0.444,15,36,1,1.000,.333,.500,50,7,1,0,0,4,2,4,0,58,.983,6,.667,,0,2,4,6,"4,13",0.31,4,13,"7,22",0.32,7,22,"6,15",0.40,6,15,"1,5",0.20,1,5,0,0,0,0,"3,3","2,4","8,23",35,0,0,0,0,0,0,0,0,13,0,,North Central,NCU,2211-1754,False,19,1,4,0,4,0,0,0,0,0,16.1,20,14,12,9,4,2,0,7.71,63,85,4,8,0,1,1,0,0,3,.302,18,16,0,"1,6","0,5","1,4",0,"2,6",-4.37098217538061,16,68,pitching,5.0310559006211175,1.9254658385093166,0.10588235294117647
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,Connor Heckendorf,Connor,Heckendorf,,8597,Connor Heckendorf,0,0MARTIN L,6,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,4,0,0,0,8,1,0,0,5,1.000,9,.889,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Martin Luther,MARTIN L,1398-2024,False,29,1,4,0,2,0,1,0,0,0,19.0,26,24,13,13,7,1,1,11.37,83,102,4,2,0,3,1,0,0,1,.349,22,20,1,"2,5","5,11","3,10",0,"3,7",-6.628200817712202,17,59,pitching,6.157894736842105,2.210526315789474,0.12745098039215685
