season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Lewis,Donnie",Donnie,Lewis,,8567,"Lewis,Donnie","LEWIS,DONNIE",Mount St. Joseph,MSJ,1037-2512,1,1,56,56,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Davis Jr.,Erick",Erick,Davis Jr.,,8567,"Davis Jr.,Erick","DAVIS JR.,ERICK",Mount St. Joseph,MSJ,1037-3213,1,1,61,61,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Anderson,Dalando",Dalando,Anderson,,8567,"Anderson,Dalando","ANDERSON,DALANDO",Mount St. Joseph,MSJ,1037-3227,1,1,79,,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Couch,Brandon",Brandon,Couch,,8567,"Couch,Brandon","COUCH,BRANDON",Mount St. Joseph,MSJ,1037-3229,1,1,81,81,0,TE,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2,3,1,2,1.5,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Decker,Logan",Logan,Decker,,8567,"Decker,Logan","DECKER,LOGAN",Mount St. Joseph,MSJ,1037-3232,1,0,87,87,0,TE,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,20,20.0,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Kidwell,Carson",Carson,Kidwell,,8567,"Kidwell,Carson","KIDWELL,CARSON",Mount St. Joseph,MSJ,1037-3235,1,0,88,8P,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Fowler,Mario",Mario,Fowler,,8567,"Fowler,Mario","FOWLER,MARIO",Mount St. Joseph,MSJ,1037-2972,1,0,92,92,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Walker,Ailjah",Ailjah,Walker,,8567,"Walker,Ailjah","WALKER,AILJAH",Mount St. Joseph,MSJ,1037-3454,1,1,95,95,0,0,DL,0,,,,,,,,0,1,3,4,4,.5,.0,.0,0,1,1,0.5,0,1,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Haselrig,Daethan",Daethan,Haselrig,,8567,"Haselrig,Daethan","HASELRIG,DAETHAN",Mount St. Joseph,MSJ,1037-3248,1,1,96,91,0,0,DL,0,,,,,,,,0,0,5,5,5,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Burke,Alvin",Alvin,Burke,,8567,"Burke,Alvin","BURKE,ALVIN",Mount St. Joseph,MSJ,1037-1501,1,0,99,99,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Huegen,Anthony",Anthony,Huegen,,585,"Huegen,Anthony","HUEGEN,ANTHONY",Rose-Hulman,RHI,1038-5295,1,0,0,0,0,0,DL,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Mrozinske,Andrew",Andrew,Mrozinske,,585,"Mrozinske,Andrew","MROZINSKE,ANDREW",Rose-Hulman,RHI,1038-5396,1,0,0,0A,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,293,44,0,0,0,0,1,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Strongheart,Tristan",Tristan,Strongheart,,585,"Strongheart,Tristan","STRONGHEART,TRISTAN",Rose-Hulman,RHI,1038-4848,1,1,2,2,0,0,DB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Zanetell,Brock",Brock,Zanetell,,585,"Zanetell,Brock","ZANETELL,BROCK",Rose-Hulman,RHI,1038-5398,1,1,3,3,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,16,53,71,18,1,13,3.3,53.0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,17,3,37,2,259,0,47,27,117.8,5.51,9.59,259.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Cooks,Geno",Geno,Cooks,,585,"Cooks,Geno","COOKS,GENO",Rose-Hulman,RHI,1038-5400,1,0,4,4,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Marsteller,Alexander",Alexander,Marsteller,,585,"Marsteller,Alexander","MARSTELLER,ALEXANDER",Rose-Hulman,RHI,1038-4865,1,1,5,5,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,44,0,17,6.3,,9,34,34,0,0,13,3.8,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Porter,Austin",Austin,Porter,,585,"Porter,Austin","PORTER,AUSTIN",Rose-Hulman,RHI,1038-5274,1,0,6,6,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,5.0,,4,9,10,1,0,7,2.3,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Alexion,Joseph",Joseph,Alexion,,585,"Alexion,Joseph","ALEXION,JOSEPH",Rose-Hulman,RHI,1038-4878,1,1,7,7,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,0,14,7.5,,1,2,2,0,0,2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Cody,Avery",Avery,Cody,,585,"Cody,Avery","CODY,AVERY",Rose-Hulman,RHI,1038-5292,1,1,9,9,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5,100,1,37,20.0,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Dalton,Drew",Drew,Dalton,,585,"Dalton,Drew","DALTON,DREW",Rose-Hulman,RHI,1038-5002,1,1,10,10,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5,45,1,19,9.0,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Mauro,Anthony",Anthony,Mauro,,585,"Mauro,Anthony","MAURO,ANTHONY",Rose-Hulman,RHI,1038-4988,1,1,11,11,0,0,DB,0,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Schulte,Tate",Tate,Schulte,,585,"Schulte,Tate","SCHULTE,TATE",Rose-Hulman,RHI,1038-5403,1,0,13,13,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,73,0,23,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Coveliers,Joseph",Joseph,Coveliers,,585,"Coveliers,Joseph","COVELIERS,JOSEPH",Rose-Hulman,RHI,1038-5009,1,1,15,15,0,0,LB,0,,,,,,,,0,5,7,12,12,1.0,.0,.0,1,0,6,1,1,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Barnes,Antonio",Antonio,Barnes,,585,"Barnes,Antonio","BARNES,ANTONIO",Rose-Hulman,RHI,1038-4877,1,1,20,20,0,0,DB,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Cress,Matthew",Matthew,Cress,,585,"Cress,Matthew","CRESS,MATTHEW",Rose-Hulman,RHI,1038-5406,1,0,21,21,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Bell,Wyatt",Wyatt,Bell,,585,"Bell,Wyatt","BELL,WYATT",Rose-Hulman,RHI,1038-4876,1,1,22,22,0,0,DB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Pitchford,William",William,Pitchford,,585,"Pitchford,William","PITCHFORD,WILLIAM",Rose-Hulman,RHI,1038-4857,1,0,24,24,0,0,0,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Meighan,Hugh",Hugh,Meighan,,585,"Meighan,Hugh","MEIGHAN,HUGH",Rose-Hulman,RHI,1038-4863,1,0,29,29,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Cochonour,Grant",Grant,Cochonour,,585,"Cochonour,Grant","COCHONOUR,GRANT",Rose-Hulman,RHI,1038-5007,1,0,32,32,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Hastings,Austin",Austin,Hastings,,585,"Hastings,Austin","HASTINGS,AUSTIN",Rose-Hulman,RHI,1038-4990,1,1,40,40,0,0,LB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Jansen,Andrew",Andrew,Jansen,,585,"Jansen,Andrew","JANSEN,ANDREW",Rose-Hulman,RHI,1038-4987,1,0,42,42,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Fleck,William",William,Fleck,,585,"Fleck,William","FLECK,WILLIAM",Rose-Hulman,RHI,1038-5023,1,1,43,43,0,0,DL,0,,,,,,,,0,2,0,2,2,2.0,.0,.0,2,0,7,1,1,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"LeCrone,Jack",Jack,LeCrone,,585,"LeCrone,Jack","LECRONE,JACK",Rose-Hulman,RHI,1038-4867,1,0,44,44,0,0,LB,0,,,,,,,,0,6,0,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Zielke,Trevor",Trevor,Zielke,,585,"Zielke,Trevor","ZIELKE,TREVOR",Rose-Hulman,RHI,1038-4838,1,1,45,45,0,0,LB,0,,,,,,,,0,4,3,7,7,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Culotta,Joseph",Joseph,Culotta,,585,"Culotta,Joseph","CULOTTA,JOSEPH",Rose-Hulman,RHI,1038-5010,1,1,47,47,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,33,0,20,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Behrend,Brock",Brock,Behrend,,585,"Behrend,Brock","BEHREND,BROCK",Rose-Hulman,RHI,1038-4994,1,1,50,50,0,0,LB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Ronn,Wyatt",Wyatt,Ronn,,585,"Ronn,Wyatt","RONN,WYATT",Rose-Hulman,RHI,1038-4853,1,0,54,54,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Griffing,Rudy",Rudy,Griffing,,585,"Griffing,Rudy","GRIFFING,RUDY",Rose-Hulman,RHI,1038-5018,1,1,57,57,0,0,LB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Naas,Blake",Blake,Naas,,585,"Naas,Blake","NAAS,BLAKE",Rose-Hulman,RHI,1038-5287,1,1,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Simone,Antonio",Antonio,Simone,,585,"Simone,Antonio","SIMONE,ANTONIO",Rose-Hulman,RHI,1038-4989,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Jank,Karson",Karson,Jank,,585,"Jank,Karson","JANK,KARSON",Rose-Hulman,RHI,1038-5011,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Breland,Ethan",Ethan,Breland,,585,"Breland,Ethan","BRELAND,ETHAN",Rose-Hulman,RHI,1038-5004,1,1,75,75,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Willis,Gabriel",Gabriel,Willis,,585,"Willis,Gabriel","WILLIS,GABRIEL",Rose-Hulman,RHI,1038-5424,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Peters,Cohen",Cohen,Peters,,585,"Peters,Cohen","PETERS,COHEN",Rose-Hulman,RHI,1038-5431,1,0,86,86,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,5,280,1,0,56.0,1,1,47,0,100.0,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
