conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Jessica Dow,,,,29,28,84,28,32,17,5,0,1,5,0,1,9,1,7,1,0,2,0,0,0,0,0,1,0,0.413,40,92,8,.875,.381,.476,46,3,1,0,0,0,0,0,0,50,.980,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,20,20,"6,21",0.29,6,21,"18,41",0.44,18,41,"11,23",0.48,11,23,0,0,0,0,0,0,0,0,"5,14","6,9","28,45",121,0,0,0,0,0,0,0,5,5,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Carleigh Sch,,,,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,4,1,0,0,1,0,0,0,6,.833,1,1.000,34,1,4,2,0,0,2,1,0,0,24.2,16,13,3,13,7,2,0,3.69,108,113,0,1,0,1,0,0,0,6,.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,0,"1,3","7,14","0,3",0,"2,5"
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Mack Bergen,,,,22,15,6,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,2,6,0,.000,.333,.333,3,27,4,0,0,23,3,0,0,34,.882,26,.885,116,1,15,8,8,0,6,1,0,0,82.2,64,41,13,61,19,9,1,3.47,365,393,4,3,0,4,8,0,0,18,.318,1,0,2,0,"1,3",0.33,1,3,"1,4",0.25,1,4,"0,3",0,0,3,0,0,0,0,0,0,0,0,"2,2",0,"1,4",0,0,0,0,0,0,0,0,0,3,0,68,111,0,"0,2","3,9","1,2",0,"1,3"
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Skye Chandle,,,,6,0,5,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.167,0,6,0,.000,.000,.000,0,2,1,0,0,0,0,0,0,3,.667,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,"0,3",0,0,3,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,0,0,0,0,"0,0","0,0","1,3",0,0,0,0,1,0,0,0,0,2,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Haley Stewar,,,,7,0,7,2,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.143,1,7,0,.000,.143,.143,3,0,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,"0,2",0,0,2,"1,5",0.20,1,5,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,"0,1","1,1","2,5",2,0,0,0,7,0,0,0,0,4,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Bella Miller,,,,25,22,60,8,16,10,3,3,0,5,0,1,11,5,7,0,1,0,0,0,0,0,0,1,0,0.333,25,67,7,1.000,.267,.417,73,9,4,1,0,39,2,0,0,86,.953,41,.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,23,7,"10,24",0.42,10,24,"10,36",0.28,10,36,"9,28",0.32,9,28,0,0,0,0,0,0,0,0,"1,6","2,6","23,41",2,0,0,0,"0,1",0,0,1,6,13,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,K. Zator,,,,25,24,79,24,29,12,6,3,3,11,0,1,5,0,3,0,0,1,0,0,0,1,0,2,0,0.446,50,92,3,1.000,.367,.633,29,19,8,0,0,8,1,0,0,56,.857,9,.889,65,1,2,0,1,0,0,0,0,0,26.0,60,40,26,21,11,2,2,10.77,152,187,10,7,0,0,2,0,0,6,.428,2,2,8,33,"7,19",0.37,7,19,"9,29",0.31,9,29,"5,15",0.33,5,15,0,0,0,0,0,0,0,0,"17,30","1,4","15,32",78,0,0,0,0,0,0,0,3,12,0,20,34,0,"3,3","6,14","0,1",0,"1,3"
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,A. Tembreull,,,,25,24,74,22,29,15,9,4,0,10,0,5,5,2,0,0,0,0,0,0,0,0,0,2,0,0.494,46,89,0,.000,.392,.622,32,28,10,4,0,3,2,1,0,70,.857,5,.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,16,14,"8,19",0.42,8,19,"16,42",0.38,16,42,"9,25",0.36,9,25,0,0,0,0,0,0,0,0,"4,8","6,6","28,45",15,0,0,0,0,0,0,0,2,14,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,T. Reddick,,,,23,22,76,8,26,24,10,0,0,3,0,0,8,4,0,0,0,1,0,0,0,0,0,3,0,0.363,36,80,0,.000,.342,.474,87,22,7,13,0,23,4,2,0,116,.940,27,.852,9,1,0,0,0,0,0,0,0,0,5.0,7,5,2,1,4,0,0,7.00,22,26,0,0,0,2,0,0,0,1,.409,2,0,13,24,"12,21",0.57,12,21,"17,47",0.36,17,47,"15,33",0.45,15,33,0,0,0,0,0,0,0,0,"4,9","6,10","29,51",91,0,0,0,0,0,0,0,10,8,0,8,4,0,0,"4,4","1,1",0,0
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,G. Lafrenier,,,,13,12,40,5,18,13,2,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0.463,27,41,0,.000,.450,.675,71,2,4,6,0,18,1,1,0,77,.948,19,.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,11,5,"8,17",0.47,8,17,"13,27",0.48,13,27,"9,17",0.53,9,17,0,0,0,0,0,0,0,0,"0,2","2,3","16,27",0,0,0,0,0,0,0,0,1,11,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,H. Corvino,,,,25,24,78,2,27,12,6,0,1,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.393,36,84,0,.000,.346,.462,13,21,10,0,0,36,3,2,0,44,.773,39,.923,184,1,22,4,19,0,8,0,0,0,111.1,171,123,77,115,34,8,2,7.73,518,611,34,13,0,5,4,0,0,25,.355,2,1,13,27,"11,32",0.34,11,32,"20,45",0.44,20,45,"11,30",0.37,11,30,0,0,0,0,0,0,0,0,"3,14","2,4","23,46",4,0,0,0,0,0,0,0,4,27,0,129,50,0,"10,15","16,51","2,9",0,"6,19"
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,O. Davis,,,,5,4,16,2,3,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.188,7,16,0,.000,.188,.438,5,1,0,0,0,0,0,0,0,6,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,"1,4",0.25,1,4,"2,4",0.50,2,4,"0,2",0,0,2,0,0,0,0,0,0,0,0,"0,2",0,"2,4",0,0,0,0,0,0,0,0,0,3,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,G. Allen,,,,25,24,73,9,20,4,4,0,0,5,0,1,20,6,1,0,0,1,0,0,0,0,0,0,0,0.325,24,80,1,1.000,.274,.329,31,2,7,0,0,0,0,0,0,40,.825,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,14,17,"5,24",0.21,5,24,"8,37",0.22,8,37,"5,26",0.19,5,26,0,0,0,0,0,0,0,0,"12,19","2,6","10,38",2,0,0,0,0,0,0,0,2,30,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,N. Sweet,,,,22,22,55,3,10,2,0,0,0,11,0,0,23,9,0,0,0,0,0,0,0,0,0,0,0,0.318,10,66,0,.000,.182,.182,73,3,10,0,0,0,0,2,0,86,.884,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,10,8,"3,16",0.19,3,16,"5,27",0.19,5,27,"4,18",0.22,4,18,0,0,0,0,0,0,0,0,"5,14","1,5","12,30",1,0,0,0,0,0,0,0,0,17,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,E. Erdman,,,,22,19,56,14,15,2,0,0,0,1,0,1,10,1,3,0,0,0,0,0,0,0,0,0,0,0.293,15,58,3,1.000,.268,.268,26,0,10,0,0,0,0,0,0,36,.722,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,16,7,"5,16",0.31,5,16,"5,20",0.25,5,20,"2,10",0.20,2,10,0,0,0,0,0,0,0,0,"2,12","0,3","11,21",1,0,0,0,4,0,0,0,3,4,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,K. Stone,,,,4,2,4,0,0,0,0,0,0,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0.333,0,6,1,1.000,.000,.000,1,0,1,0,0,0,0,0,0,2,.500,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,"0,1",0,"1,2",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,K. Devero,,,,4,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333,1,3,0,.000,.333,.333,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,M. Ingalls,,,,23,21,47,2,4,1,1,0,0,10,0,0,24,10,0,0,0,0,0,0,0,0,0,1,0,0.246,5,57,0,.000,.085,.106,27,10,7,0,0,0,0,0,0,44,.841,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,8,10,"1,15",0.07,1,15,"3,24",0.13,3,24,"2,14",0.14,2,14,0,0,0,0,0,0,0,0,"1,13","0,3","8,28",0,0,0,0,0,0,0,0,1,14,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,VTSU Johnson,K. Fortin,,,,21,21,54,5,5,0,2,0,0,4,0,0,36,10,0,0,0,0,0,0,0,0,0,0,0,0.155,7,58,0,.000,.093,.130,17,2,7,0,0,0,0,0,0,26,.731,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,7,"0,16",0,0,16,"1,26",0.04,1,26,"0,15",0,0,15,0,0,0,0,0,0,0,0,"3,15",0,"4,27",8,0,0,0,0,0,0,0,1,25,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Maddy Morris,,,,37,36,129,18,37,17,5,0,0,4,0,0,16,5,2,0,2,0,0,0,0,0,0,0,0,0.308,42,135,2,1.000,.287,.326,52,38,14,0,0,0,0,2,0,104,.865,0,.000,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,5,2,38,36,"11,31",0.35,11,31,"19,46",0.41,19,46,"13,33",0.39,13,33,"3,13",0.23,3,13,0,0,0,0,"18,64","6,7","26,48",58,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Leah Knight,,,,31,28,75,14,18,8,1,4,0,10,0,0,14,5,2,0,2,1,0,0,0,0,0,1,0,0.326,27,88,2,1.000,.240,.360,58,26,13,0,0,0,0,1,0,97,.866,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,23,21,"6,24",0.25,6,24,"11,40",0.28,11,40,"5,26",0.19,5,26,"3,5",0.60,3,5,0,0,0,0,"5,14","4,7","23,46",12,0,0,0,0,0,0,0,18,26,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Kayla Duhaim,,,,32,32,87,21,23,20,4,2,3,14,0,3,14,6,4,0,1,1,0,0,0,0,0,0,0,0.381,40,106,4,1.000,.264,.460,139,15,2,6,1,29,10,0,0,156,.987,39,.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,14,32,"8,30",0.27,8,30,"14,52",0.27,14,52,"11,29",0.38,11,29,"2,7",0.29,2,7,0,0,0,0,"8,14","6,9","29,61",5,0,0,0,0,0,0,0,4,16,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Megan Oberho,,,,33,33,96,12,38,11,8,1,1,9,0,0,7,1,0,0,0,0,0,0,0,1,0,1,0,0.448,51,105,0,.000,.396,.531,11,35,3,0,0,13,6,0,0,49,.939,19,.684,144,1,18,8,8,0,14,1,0,0,101.1,74,49,30,63,22,2,5,3.38,436,486,2,3,0,3,14,0,0,20,.330,5,5,28,17,"14,37",0.38,14,37,"21,51",0.41,21,51,"10,25",0.40,10,25,"1,9",0.11,1,9,0,0,0,0,"12,25","2,3","30,53",4,0,0,0,0,0,0,0,12,16,0,118,106,0,"6,6","9,24","0,2",0,"5,12"
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Carlie Jarva,,,,35,34,115,18,30,3,4,0,0,8,0,2,24,8,1,0,0,1,0,0,0,0,0,0,0,0.317,34,126,1,1.000,.261,.296,45,0,2,0,0,1,0,0,0,47,.957,1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,26,30,"12,34",0.35,12,34,"15,54",0.28,15,54,"8,27",0.30,8,27,"2,11",0.18,2,11,0,0,0,0,"4,14","1,3","24,57",0,0,0,0,0,0,0,0,6,22,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Jennie Whitt,,,,4,4,10,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,2,11,0,.000,.100,.200,9,4,0,0,0,0,1,0,0,13,1.000,1,.000,5,1,1,0,1,0,0,0,0,0,2.0,6,5,3,0,0,0,0,17.50,10,13,1,0,0,0,0,0,0,0,.500,0,0,6,3,"1,4",0.25,1,4,"1,6",0.17,1,6,"1,5",0.20,1,5,0,0,0,0,0,0,0,0,"0,2",0,"4,7",0,0,0,0,0,0,0,0,3,5,0,2,3,0,"3,3","3,8","2,3",0,"1,2"
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Teresa Mclin,,,,22,21,65,8,18,19,2,2,0,3,0,1,7,2,0,0,0,2,0,0,0,1,0,2,0,0.310,24,71,0,.000,.277,.369,10,26,1,0,0,0,0,0,0,37,.973,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,16,21,"9,29",0.31,9,29,"10,42",0.24,10,42,"8,34",0.24,8,34,"0,3",0,0,3,0,0,0,0,"4,8","11,11","24,46",67,0,0,0,"0,1",0,0,1,14,21,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Corinne Vasv,,,,28,13,34,10,12,7,2,0,0,4,0,2,8,2,6,0,0,0,0,0,0,0,0,0,0,0.450,14,40,6,1.000,.353,.412,12,0,1,0,0,0,0,0,0,13,.923,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,6,"6,12",0.50,6,12,"8,19",0.42,8,19,"6,13",0.46,6,13,"1,3",0.33,1,3,0,0,0,0,"3,11","2,4","11,19",48,0,0,0,0,0,0,0,1,8,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Layla Picker,,,,23,23,58,6,15,7,1,0,0,7,0,1,12,2,2,1,2,2,0,0,0,0,0,0,0,0.338,16,70,3,.667,.259,.276,25,2,1,0,0,0,0,0,0,28,.964,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,15,17,"5,16",0.31,5,16,"6,29",0.21,6,29,"1,18",0.06,1,18,"1,7",0.14,1,7,0,0,0,0,"8,18","6,6","21,35",2,0,0,0,0,0,0,0,11,10,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Brooklyn Fed,,,,26,20,59,7,16,3,3,0,0,3,0,0,9,2,0,0,1,0,0,0,0,0,0,1,0,0.306,19,63,0,.000,.271,.322,29,34,1,0,0,12,1,1,0,64,.984,13,.923,70,1,6,1,5,0,5,1,0,0,54.2,33,28,18,32,16,0,1,3.59,231,262,0,4,0,3,6,0,0,6,.303,2,2,19,14,"4,25",0.16,4,25,"8,34",0.24,8,34,"3,16",0.19,3,16,"0,6",0,0,6,0,0,0,0,"4,5","2,5","13,36",11,0,0,0,0,0,0,0,3,18,0,77,50,0,"3,5","1,13","1,6",0,"0,5"
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Abby Farone,,,,37,37,71,8,14,6,4,0,0,6,0,0,22,3,2,0,5,2,0,0,0,0,0,0,0,0.253,18,84,2,1.000,.197,.254,66,2,3,0,0,0,0,0,0,71,.958,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,16,23,"4,28",0.14,4,28,"9,38",0.24,9,38,"3,23",0.13,3,23,"2,9",0.22,2,9,0,0,0,0,"5,17","4,4","19,45",2,0,0,0,0,0,0,0,11,24,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Maeve Hickok,,,,16,14,40,7,11,6,0,0,1,1,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0.286,14,42,0,.000,.275,.350,72,2,3,0,0,0,0,1,0,77,.961,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,13,8,"3,12",0.25,3,12,"5,19",0.26,5,19,"5,13",0.38,5,13,"3,6",0.50,3,6,0,0,0,0,"5,15","2,4","10,20",79,0,0,0,0,0,0,0,5,10,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Brooke Smith,,,,5,1,4,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.250,1,4,1,1.000,.250,.250,0,3,0,0,0,0,0,0,0,3,1.000,0,.000,7,1,1,1,0,0,1,0,0,0,8.0,4,3,2,6,4,0,1,2.63,32,35,1,1,0,0,0,0,0,2,.219,0,0,0,2,"0,2",0,0,2,"0,3",0,0,3,"0,2",0,0,2,0,0,0,0,0,0,0,0,"1,1","0,1","0,3",0,0,0,0,0,0,0,0,0,3,0,10,8,0,"2,7","3,12","1,7",0,"3,11"
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Maylie Knox,,,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,3,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,2,0,0,0,0,0,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Emily Rock,,,,14,13,36,4,6,2,1,0,0,5,0,1,10,3,1,0,1,0,0,0,0,0,0,0,0,0.286,7,43,1,1.000,.167,.194,20,20,4,0,0,0,0,1,0,44,.909,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,11,9,"2,11",0.18,2,11,"4,17",0.24,4,17,"2,10",0.20,2,10,"1,4",0.25,1,4,0,0,0,0,"2,8","0,1","8,20","0,1",0,0,1,0,0,0,0,1,11,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Lindsay Eise,,,,5,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,3,0,.000,.000,.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,"0,2",0,0,2,"0,3",0,0,3,"0,3",0,0,3,0,0,0,0,0,0,0,0,0,0,"2,3",0,0,0,0,"0,1",0,0,1,1,3,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Rileigh Fort,,,,14,2,8,5,3,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.444,4,9,1,1.000,.375,.500,4,6,2,0,0,0,0,0,0,12,.833,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,"0,1",0,0,1,"2,7",0.29,2,7,"2,4",0.50,2,4,0,0,0,0,0,0,0,0,"2,2","2,2","5,7",1,0,0,0,"0,1",0,0,1,3,0,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Addy Boyce,,,,13,11,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,1,7,0,0,0,11,4,0,0,8,1.000,15,.733,61,1,11,7,6,0,6,1,0,0,69.1,33,21,28,54,11,1,1,2.12,273,305,4,0,0,0,3,0,0,12,.223,0,0,1,0,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,"1,2",0,0,0,0,0,0,0,0,1,0,0,96,51,0,"4,7","6,19","2,4",0,"2,8"
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Mackenzie To,,,,24,23,69,11,25,14,5,0,0,7,0,2,3,0,1,0,1,0,0,0,0,1,0,2,0,0.436,30,79,1,1.000,.362,.435,121,2,3,1,0,1,0,1,0,126,.976,1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,12,24,"8,25",0.32,8,25,"16,43",0.37,16,43,"12,24",0.50,12,24,"1,4",0.25,1,4,0,0,0,0,"6,15","4,6","30,50",12,0,0,0,"1,1",1.00,1,1,5,13,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Morgan Duhai,,,,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nac,North Atlantic Conference (NAC),2025-26,softball,Thomas,Makayla Pani,,,,14,9,29,5,9,5,1,0,0,3,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0.394,10,33,1,1.000,.310,.345,30,8,3,1,0,5,2,0,0,41,.927,7,.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,6,"4,14",0.29,4,14,"6,19",0.32,6,19,"4,12",0.33,4,12,"2,5",0.40,2,5,0,0,0,0,"3,6","1,2","11,20","0,1",0,0,1,0,0,0,0,2,11,0,,,,,,,,
