season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,Landen Broaddus,Landen,Broaddus,,28749,Landen Broaddus,0,0TRANSYLV,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,1,3,0,0,1,1.000,4,.250,3,1,0,0,0,0,0,0,0,0,7.0,2,2,6,6,1,0,0,2.57,20,29,4,2,0,1,0,0,0,4,.150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,"3,6","0,11","0,4",0,"1,6",Transylvania,TRANSYLV,1039-3187,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,Beckett Parker-noblitt,Beckett,Parker-noblitt,,28749,Beckett Parker-noblitt,0,0TRANSYLV,1,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,1,0,.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,,,,,,,,,Transylvania,TRANSYLV,1039-3198,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,Cameron Marks,Cameron,Marks,,28749,Cameron Marks,0,0TRANSYLV,4,0,,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,1,2,0,.000,.500,.500,2,3,0,0,0,0,0,1,0,5,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2",0,0,0,0,0,0,11,0,0,0,0,0,0,,,,,,,,,Transylvania,TRANSYLV,1039-3194,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,Kaden Ford,Kaden,Ford,,28749,Kaden Ford,0,0TRANSYLV,20,12,,,35,15,15,9,4,1,1,5,0,4,5,2,6,1,3,1,0,0,0,0,0,0,0,0.533,24,48,7,.857,.429,.686,17,1,0,0,0,0,0,1,0,18,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,13,"3,11",0.27,3,11,"10,22",0.45,10,22,"8,13",0.62,8,13,"1,3",0.33,1,3,0,0,0,0,"6,11","5,5","19,31",55,0,0,0,1,0,0,0,3,13,0,,,,,,,,,Transylvania,TRANSYLV,1039-3191,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,Race Webb,Race,Webb,,28749,Race Webb,0,0TRANSYLV,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,3,1,0,0,0,0,0,0,0,0,2.0,3,3,1,0,0,0,0,13.50,8,10,1,1,0,0,0,0,0,0,.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,"0,2","2,5","0,1",0,"1,2",Transylvania,TRANSYLV,1039-3201,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,Drew Bowles,Drew,Bowles,,28749,Drew Bowles,0,0TRANSYLV,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,3,1,0,0,16,2,0,0,5,.800,18,.889,31,1,7,5,1,0,0,0,0,0,42.0,15,10,11,56,4,0,0,2.14,159,175,6,5,1,0,0,0,0,8,.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,46,0,"1,5","0,5","1,4",0,"1,5",Transylvania,TRANSYLV,1039-2813,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,Zack Fryman,Zack,Fryman,,28749,Zack Fryman,0,0TRANSYLV,1,0,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,1,0,.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,"1,1",0,0,0,0,22,0,0,0,0,0,0,,,,,,,,,Transylvania,TRANSYLV,1039-2824,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,Trevor Watkins,Trevor,Watkins,,28749,Trevor Watkins,0,0TRANSYLV,20,18,,,68,10,19,17,3,0,1,6,0,0,9,2,3,0,0,6,0,0,0,1,0,1,0,0.313,25,80,3,1.000,.279,.368,98,13,3,4,0,39,7,1,0,114,.974,46,.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,12,33,"5,18",0.28,5,18,"8,34",0.24,8,34,"5,25",0.20,5,25,"3,7",0.43,3,7,0,0,0,0,"5,18","7,14","23,43",60,0,0,0,0,0,0,0,11,23,0,,,,,,,,,Transylvania,TRANSYLV,1039-3007,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,Nathan Hale,Nathan,Hale,,28749,Nathan Hale,0,0TRANSYLV,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,0,0,0,6,2,0,0,1,1.000,8,.750,20,1,5,2,2,0,0,0,0,0,17.1,16,14,14,7,3,0,1,7.27,71,91,2,6,0,0,0,0,0,1,.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,"1,1","1,3","2,3",0,"1,3",Transylvania,TRANSYLV,1039-2819,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,Liam Morris-phelps,Liam,Morris-phelps,,28749,Liam Morris-phelps,0,0TRANSYLV,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,1,1,0,0,0,0,0,0,0,0,0.0,2,2,2,0,0,0,1,99.00,1,3,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1","1,1",0,0,0,Transylvania,TRANSYLV,1039-3196,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Daniel Barreca,Daniel,Barreca,,939,Daniel Barreca,0,0ANDERSON,27,27,,,109,30,41,15,8,1,0,18,0,3,8,0,21,2,3,0,0,0,0,2,0,2,0,0.477,51,133,23,.913,.376,.468,58,2,1,0,0,0,0,1,0,61,.984,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,31,31,"12,35",0.34,12,35,"17,48",0.35,17,48,"12,36",0.33,12,36,"4,10",0.40,4,10,"1,3",0.33,1,3,"26,55","5,5","30,56",66,0,0,0,"0,0",0,0,0,8,29,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Zac Stawski,Zac,Stawski,,939,Zac Stawski,0,0ANDERSON,8,7,,,29,8,9,7,0,0,2,5,1,2,7,0,0,0,0,0,0,0,0,1,0,1,0,0.444,15,36,0,.000,.310,.517,8,0,1,0,0,0,0,0,0,9,.889,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,4,"3,8",0.38,3,8,"5,16",0.31,5,16,"3,12",0.25,3,12,"2,3",0.67,2,3,"0,4",0,0,4,"2,7","1,2","9,19","0,0",0,0,0,1,0,0,0,1,7,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Griffin Wolf,Griffin,Wolf,,939,Griffin Wolf,0,0ANDERSON,27,27,,,113,25,42,35,17,0,3,8,1,5,11,3,1,0,0,2,0,0,0,3,0,4,0,0.430,68,128,1,1.000,.372,.602,204,4,3,0,0,0,0,15,0,211,.986,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,30,30,"14,37",0.38,14,37,"31,75",0.41,31,75,"20,47",0.43,20,47,"4,11",0.36,4,11,"1,4",0.25,1,4,"8,14","6,14","42,80",102,0,0,0,"0,0",0,0,0,11,18,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Will Loftus,Will,Loftus,,939,Will Loftus,0,0ANDERSON,18,14,,,56,5,14,10,4,0,1,6,0,1,11,3,2,0,0,0,0,0,0,0,0,0,0,0.333,21,63,2,1.000,.250,.375,42,2,0,0,0,13,1,0,0,44,1.000,14,.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,12,18,"8,23",0.35,8,23,"12,38",0.32,12,38,"9,24",0.38,9,24,"3,7",0.43,3,7,"0,4",0,0,4,"3,10","1,7","14,39",2,0,0,0,6,0,0,0,2,15,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Garrett Craig,Garrett,Craig,,939,Garrett Craig,0,0ANDERSON,10,0,,,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000,0,1,1,1.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,"0,1",0,0,1,"0,1",0,0,1,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Jon Dorsch,Jon,Dorsch,,939,Jon Dorsch,0,0ANDERSON,16,12,,,44,8,14,10,1,1,2,6,0,6,6,0,2,2,0,1,0,0,0,0,0,1,0,0.456,23,57,4,.500,.318,.523,6,0,0,0,0,0,0,0,0,6,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,9,14,"6,17",0.35,6,17,"6,24",0.25,6,24,"4,17",0.24,4,17,"0,4",0,0,4,0,0,0,0,"5,11","3,3","15,29",4,0,0,0,5,0,0,0,3,8,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Trey Dorton,Trey,Dorton,,939,Trey Dorton,0,0ANDERSON,27,27,,,102,31,33,16,3,2,2,14,0,4,10,4,9,1,1,3,0,0,0,2,0,2,0,0.415,46,124,10,.900,.324,.451,57,2,0,0,0,0,0,0,0,59,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,24,36,"10,26",0.38,10,26,"17,58",0.29,17,58,"11,33",0.33,11,33,"4,11",0.36,4,11,"0,3",0,0,3,"11,21","7,12","31,67",1,0,0,0,"0,0",0,0,0,10,22,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Dylan Hogan,Dylan,Hogan,,939,Dylan Hogan,0,0ANDERSON,27,27,,,108,18,37,21,12,0,3,13,0,1,17,2,5,0,1,1,0,0,0,1,0,1,0,0.415,58,124,5,1.000,.343,.537,41,85,10,0,0,0,0,12,0,136,.926,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,21,32,"12,35",0.34,12,35,"20,59",0.34,20,59,"14,42",0.33,14,42,"4,9",0.44,4,9,"0,3",0,0,3,"10,29","6,12","34,69",28,0,0,0,"0,0",0,0,0,6,31,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Zayden Stiller,Zayden,Stiller,,939,Zayden Stiller,0,0ANDERSON,24,24,,,79,10,20,9,4,1,0,8,0,11,10,3,1,0,2,0,0,0,0,2,0,2,0,0.398,26,100,1,1.000,.253,.329,135,16,3,5,0,33,10,1,0,154,.981,43,.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,24,22,"4,29",0.14,4,29,"13,52",0.25,13,52,"7,33",0.21,7,33,"0,9",0,0,9,0,0,0,0,"5,18","2,5","28,60",14,0,0,0,0,0,0,0,5,34,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Ben Brown,Ben,Brown,,939,Ben Brown,0,0ANDERSON,10,6,,,23,4,7,3,1,0,1,4,0,0,5,0,2,1,1,1,0,0,0,0,1,0,0,0.393,11,29,3,.667,.304,.478,15,0,0,0,0,0,0,0,0,15,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,11,"1,3",0.33,1,3,"4,12",0.33,4,12,"4,8",0.50,4,8,"0,1",0,0,1,0,0,0,0,"3,7","2,5","5,14",0,0,0,0,4,0,0,0,2,3,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Ethan Colling,Ethan,Colling,,939,Ethan Colling,0,0ANDERSON,3,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1","0,1",0,0,1,"0,1",0,0,1,0,3,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Russell Weaver,Russell,Weaver,,939,Russell Weaver,0,0ANDERSON,14,14,,,55,4,11,9,3,0,1,3,0,0,18,2,1,0,0,0,0,0,0,0,0,0,0,0.241,17,58,1,1.000,.200,.309,14,25,10,0,0,0,0,0,0,49,.796,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,13,13,"4,14",0.29,4,14,"7,32",0.22,7,32,"6,25",0.24,6,25,"1,8",0.13,1,8,"1,3",0.33,1,3,"2,11","2,5","11,34",4,0,0,0,"0,0",0,0,0,1,19,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Ian Potts,Ian,Potts,,939,Ian Potts,0,0ANDERSON,25,25,,,78,13,18,10,2,0,0,16,0,1,10,5,9,3,2,1,0,0,0,0,2,1,0,0.365,20,98,12,.750,.231,.256,52,49,2,0,0,0,0,9,0,103,.981,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,24,27,"6,33",0.18,6,33,"10,47",0.21,10,47,"6,33",0.18,6,33,"2,10",0.20,2,10,"1,1",1.00,1,1,"9,15","5,6","26,54",6,0,0,0,"0,0",0,0,0,8,28,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Rex Richter,Rex,Richter,,939,Rex Richter,0,0ANDERSON,8,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,9,0,0,0,3,2,1,0,11,1.000,5,.600,38,1,7,2,1,0,2,0,0,0,36.0,23,22,16,34,5,0,5,5.50,142,164,2,3,2,1,2,0,0,9,.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,1,"2,3","4,5","0,5",0,"1,3",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Evan Rinehart,Evan,Rinehart,,939,Evan Rinehart,0,0ANDERSON,7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,2,0,0,0,1,1.000,2,1.000,16,1,0,1,0,0,0,0,0,0,16.2,7,6,7,10,3,0,0,3.24,65,77,2,3,0,1,1,0,0,3,.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,"0,1","2,4","0,1","2,12","0,1",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Joe Wilson,Joe,Wilson,,939,Joe Wilson,0,0ANDERSON,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,2,0,0,0,2,1.000,2,1.000,7,1,0,1,0,0,0,0,0,1,7.2,8,8,8,3,2,0,1,9.39,26,41,3,6,0,1,0,0,0,1,.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,"0,2","0,4","0,2","2,3","0,2",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Drew Doty,Drew,Doty,,939,Drew Doty,0,0ANDERSON,8,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,3,2,1,0,1,1.000,5,.600,14,1,0,1,1,1,0,0,0,0,14.1,4,3,2,11,0,0,0,1.88,50,57,0,5,0,0,0,0,0,3,.280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,"1,3","1,3","1,3",0,"1,2",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Leo Mcenulty,Leo,Mcenulty,,939,Leo Mcenulty,0,0ANDERSON,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,6,1,0,1,1,2,0,0,0,0,4.2,11,10,6,5,3,0,2,19.29,21,31,2,3,0,0,1,0,0,1,.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,"0,1","1,1","1,2",0,"0,1",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Aidan Shoemaker,Aidan,Shoemaker,,939,Aidan Shoemaker,0,0ANDERSON,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,4,1,0,0,0,0,0,0,0,0,1.0,3,3,2,2,1,2,0,27.00,7,9,0,0,0,0,0,0,0,1,.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1,1","1,4","1,1",0,"1,2",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Kellan Bailey,Kellan,Bailey,,939,Kellan Bailey,0,0ANDERSON,14,13,,,45,10,13,10,3,1,0,7,1,0,13,0,1,0,0,1,0,0,0,0,1,0,0,0.377,18,53,1,1.000,.289,.400,9,12,1,0,0,0,0,1,0,22,.955,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,14,"2,10",0.20,2,10,"8,29",0.28,8,29,"5,17",0.29,5,17,"0,3",0,0,3,0,0,0,0,"4,8","2,5","13,32",57,0,0,0,2,0,0,0,3,10,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Nolan Netter,Nolan,Netter,,939,Nolan Netter,0,0ANDERSON,2,0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0,2,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1","0,1",0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Cj Williams,Cj,Williams,,939,Cj Williams,0,0ANDERSON,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,3,0,0,0,1,0,0,0,4,1.000,1,1.000,8,1,0,1,0,0,0,0,0,0,8.2,7,7,4,1,3,0,1,7.27,32,38,0,1,0,0,1,0,0,0,.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,"0,3","0,1","1,2",0,"0,4",Anderson,ANDERSON,0,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Landon Gum,Landon,Gum,,939,Landon Gum,0,0ANDERSON,20,18,,,61,12,19,15,8,0,1,7,0,10,26,3,4,0,0,2,0,0,0,0,1,0,0,0.450,30,80,4,1.000,.311,.492,19,2,2,0,0,0,0,0,0,23,.913,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,12,"7,23",0.30,7,23,"11,34",0.32,11,34,"6,23",0.26,6,23,"2,7",0.29,2,7,"0,4",0,0,4,"5,15","4,10","21,43",88,0,0,0,"0,0",0,0,0,3,13,0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,
