season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,composite_score,global_rank,rating
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Fay,Colin",Colin,Fay,,412,"Fay,Colin","FAY,COLIN",Methodist,MU,1180-6578,1,1,15,15,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,37,0,13,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26911752880819684,75,88
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Hernandez-Lara,Jorge",Jorge,Hernandez-Lara,,491,"Hernandez-Lara,Jorge","HERNANDEZ-LARA,JORGE",N.C. Wesleyan,NCW,1181-3315,1,0,30,30,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,2,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,310,0,0,51.7,2,2,26,0,100.0,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,0.21482053068709017,76,88
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Zach Campbell,Zach,Campbell,,1130,Zach Campbell,"CAMPBELL,ZACH",Huntingdon,HUNTING,0,1,0,89,89,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,41,0,21,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1975638326614183,77,87
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Alijah Johnson,Alijah,Johnson,,1130,Alijah Johnson,"JOHNSON,ALIJAH",Huntingdon,HUNTING,0,1,0,D0,D0,0,0,0,0,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1722708010604356,78,87
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Hanson,Cade",Cade,Hanson,,30164,"Hanson,Cade","HANSON,CADE",Southern Virginia,SVU,857-4307,1,1,8,8,0,0,LB,0,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1722708010604356,79,87
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Martin,Lucas",Lucas,Martin,,30164,"Martin,Lucas","MARTIN,LUCAS",Southern Virginia,SVU,857-3997,1,1,7,7,0,0,DB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1722708010604356,80,87
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Kaden Gooden,Kaden,Gooden,,1130,Kaden Gooden,"GOODEN,KADEN",Huntingdon,HUNTING,0,1,0,81,81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,37,0,27,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13763925782572745,81,87
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Huntley,Juels",Juels,Huntley,,412,"Huntley,Juels","HUNTLEY,JUELS",Methodist,MU,1180-7169,1,0,14,14,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,38,39,1,0,18,7.6,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13404259770464033,82,87
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Robinson,Caleb",Caleb,Robinson,,30164,"Robinson,Caleb","ROBINSON,CALEB",Southern Virginia,SVU,857-4680,1,1,59,59,0,0,DL,0,,,,,,,,0,2,1,3,3,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12786813923046916,83,87
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Gunner Dixon,Gunner,Dixon,,1130,Gunner Dixon,"DIXON,GUNNER",Huntingdon,HUNTING,0,1,0,T7,T7,0,0,0,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08346547740050272,84,87
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Lazenby,Jordan",Jordan,Lazenby,,30197,"Lazenby,Jordan","LAZENBY,JORDAN",Belhaven,BU,952-5901,1,1,54,54,0,0,DL,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08346547740050272,85,87
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Parker,Lance",Lance,Parker,,412,"Parker,Lance","PARKER,LANCE",Methodist,MU,1180-6332,1,0,21,21,0,0,LB,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08346547740050272,86,86
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Clark,Chris",Chris,Clark,,412,"Clark,Chris","CLARK,CHRIS",Methodist,MU,1180-6534,1,1,5,5,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,10,67,67,0,0,18,6.7,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08229266192043683,87,86
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Atkinson,Tyrone",Tyrone,Atkinson,,412,"Atkinson,Tyrone","ATKINSON,TYRONE",Methodist,MU,1180-6572,1,1,0,0,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,31,0,12,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07305530051661041,88,86
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Hicks,Bruno",Bruno,Hicks,,1162,"Hicks,Bruno","HICKS,BRUNO",LaGrange,LGC,1026-2896,1,0,48,48,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,0,32,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06273353928111386,89,86
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Hamilton,Bakari",Bakari,Hamilton,,1162,"Hamilton,Bakari","HAMILTON,BAKARI",LaGrange,LGC,1026-2874,1,0,32,32,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,9,58,62,4,0,42,6.4,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03538894588643343,90,86
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Slaton,Javon",Javon,Slaton,,30197,"Slaton,Javon","SLATON,JAVON",Belhaven,BU,952-6299,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29,0,29,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017790108154345723,91,86
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Akau,Ahyou",Ahyou,Akau,,30164,"Akau,Ahyou","AKAU,AHYOU",Southern Virginia,SVU,857-4630,1,0,60,60,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,92,86
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Allen,Demetrius",Demetrius,Allen,,412,"Allen,Demetrius","ALLEN,DEMETRIUS",Methodist,MU,1180-7089,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93,86
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Allen,Tanner",Tanner,Allen,,30164,"Allen,Tanner","ALLEN,TANNER",Southern Virginia,SVU,857-4631,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,94,85
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Anderson,Stephen",Stephen,Anderson,,30197,"Anderson,Stephen","ANDERSON,STEPHEN",Belhaven,BU,952-6107,1,0,51,51,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,95,85
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Artis,Montavian",Montavian,Artis,,30197,"Artis,Montavian","ARTIS,MONTAVIAN",Belhaven,BU,952-5884,1,0,29,2A,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,96,85
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Batts,Evan",Evan,Batts,,412,"Batts,Evan","BATTS,EVAN",Methodist,MU,1180-6839,1,0,34,34,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,97,85
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Baumgartner,Cole",Cole,Baumgartner,,1162,"Baumgartner,Cole","BAUMGARTNER,COLE",LaGrange,LGC,1026-2897,1,0,49,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,98,85
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Bayles,Eli",Eli,Bayles,,30197,"Bayles,Eli","BAYLES,ELI",Belhaven,BU,952-5750,1,1,61,61,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,99,85
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Beaubrun,Isaiah",Isaiah,Beaubrun,,1162,"Beaubrun,Isaiah","BEAUBRUN,ISAIAH",LaGrange,LGC,1026-2091,1,0,5,A5,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100,85
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Bencomo,Ernest",Ernest,Bencomo,,263,"Bencomo,Ernest","BENCOMO,ERNEST",Greensboro,GSO,1177-3916,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101,85
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Benjamin,William",William,Benjamin,,1162,"Benjamin,William","BENJAMIN,WILLIAM",LaGrange,LGC,1026-2738,1,0,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,102,85
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Bennet,Jauron",Jauron,Bennet,,491,"Bennet,Jauron","BENNET,JAURON",N.C. Wesleyan,NCW,1181-3246,1,0,2,2,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,103,84
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Bennett,Jamari",Jamari,Bennett,,412,"Bennett,Jamari","BENNETT,JAMARI",Methodist,MU,1180-6273,1,0,90,90,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,104,84
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Bennett,Jordan",Jordan,Bennett,,263,"Bennett,Jordan","BENNETT,JORDAN",Greensboro,GSO,1177-4091,1,1,96,96,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,105,84
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Benson,Jarrett",Jarrett,Benson,,1162,"Benson,Jarrett","BENSON,JARRETT",LaGrange,LGC,1026-2454,1,0,40,40,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,106,84
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Black,Jace",Jace,Black,,1162,"Black,Jace","BLACK,JACE",LaGrange,LGC,1026-2455,1,0,25,25,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,107,84
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Boykin,Noah",Noah,Boykin,,491,"Boykin,Noah","BOYKIN,NOAH",N.C. Wesleyan,NCW,1181-3083,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,108,84
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Braxton Wilson,Braxton,Wilson,,1130,Braxton Wilson,"WILSON,BRAXTON",Huntingdon,HUNTING,0,1,0,24,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,109,84
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Brooks,Braxton",Braxton,Brooks,,1162,"Brooks,Braxton","BROOKS,BRAXTON",LaGrange,LGC,1026-2659,1,0,26,26,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,110,84
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Broughton-Chastang,Bryceson",Bryceson,Broughton-Chastang,,1162,"Broughton-Chastang,Bryceson","BROUGHTON-CHASTANG,BRYCESON",LaGrange,LGC,1026-2461,1,0,52,52,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,111,83
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Brown Jr.,Barry",Barry,Brown Jr.,,1162,"Brown Jr.,Barry","BROWN JR.,BARRY",LaGrange,LGC,1026-2882,1,0,92,92,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,112,83
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Brown,Chauncey",Chauncey,Brown,,1162,"Brown,Chauncey","BROWN,CHAUNCEY",LaGrange,LGC,1026-2865,1,0,24,2E,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,113,83
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Brown,Trevell",Trevell,Brown,,30164,"Brown,Trevell","BROWN,TREVELL",Southern Virginia,SVU,857-4638,1,0,20,20,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,114,83
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Burke,Trevor",Trevor,Burke,,30164,"Burke,Trevor","BURKE,TREVOR",Southern Virginia,SVU,857-4336,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,115,83
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Burkley,Jayden",Jayden,Burkley,,30197,"Burkley,Jayden","BURKLEY,JAYDEN",Belhaven,BU,952-6270,1,0,34,34,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,116,83
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Carter,Kevon",Kevon,Carter,,1162,"Carter,Kevon","CARTER,KEVON",LaGrange,LGC,1026-2855,1,0,13,13,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,117,83
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Carter,Tremel",Tremel,Carter,,412,"Carter,Tremel","CARTER,TREMEL",Methodist,MU,1180-6848,1,0,45,45,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,118,83
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Cecil,Luke",Luke,Cecil,,412,"Cecil,Luke","CECIL,LUKE",Methodist,MU,1180-6849,1,1,52,52,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,119,83
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Cobham-Portorreal,Symeon",Symeon,Cobham-Portorreal,,412,"Cobham-Portorreal,Symeon","COBHAM-PORTORREAL,SYMEON",Methodist,MU,1180-6853,1,1,98,98,0,0,DT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,120,82
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Collins,Isaiah",Isaiah,Collins,,30197,"Collins,Isaiah","COLLINS,ISAIAH",Belhaven,BU,952-6131,1,0,95,95,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,121,82
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Cooper,Joseph",Joseph,Cooper,,491,"Cooper,Joseph","COOPER,JOSEPH",N.C. Wesleyan,NCW,1181-2713,1,0,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,122,82
