season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,Lauren Freeberg,Lauren,Freeberg,,595,Lauren Freeberg,0,0SAINT BE,43,41,,,127,28,43,40,8,4,7,6,0,7,16,1,4,1,3,4,0,0,0,1,0,1,0,0.389,80,147,5,.800,.339,.630,89,87,5,0,0,0,0,11,0,181,.972,0,.000,,8,7,28,39,"12,41",0.29,12,41,"26,76",0.34,26,76,"22,60",0.37,22,60,"6,13",0.46,6,13,0,0,0,0,"15,31","9,17","47,86",45,0,0,0,"0,1",0,0,1,12,32,0,,Saint Benedict,SAINT BE,1111-8443,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.608955278054523,11,96
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Catherine,Mayci Larson,Mayci,Larson,,597,Mayci Larson,0,0ST. CATH,42,42,,,137,35,53,31,12,4,5,8,0,0,18,5,12,1,1,1,0,0,0,0,1,0,0,0.418,88,147,13,.923,.387,.642,53,5,1,0,0,0,0,0,0,59,.983,0,.000,,5,7,28,35,"12,43",0.28,12,43,"27,76",0.36,27,76,"22,53",0.42,22,53,"6,14",0.43,6,14,0,0,0,0,"16,31","8,13","41,80",14,0,0,0,0,0,0,0,10,33,0,,St. Catherine,ST. CATH,1114-2052,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.577808394031486,12,96
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,Sidney Bartels,Sidney,Bartels,,60,Sidney Bartels,0,0BU1,40,38,,,114,31,49,36,16,2,3,14,0,5,18,4,6,1,1,3,0,1,0,0,0,1,0,0.500,78,138,7,.857,.430,.684,135,8,8,6,1,90,2,1,0,151,.947,92,.978,,2,2,15,31,"9,32",0.28,9,32,"34,70",0.49,34,70,"26,46",0.57,26,46,"3,9",0.33,3,9,"1,5",0.20,1,5,"9,21","10,20","48,82",296,0,0,0,2,0,0,0,8,23,0,,Bethel,BU1,1104-7552,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938364749391117,13,95
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Sophia Wallace,Sophia,Wallace,,612,Sophia Wallace,0,0SAINT MA,1,0,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,1,0,.000,1.000,1.000,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,22,0,0,0,0,0,0,,Saint Mary's,SAINT MA,1116-7270,True,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,,,,7.483117604650529,14,95
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,Elle Brandt,Elle,Brandt,,615,Elle Brandt,0,0ST. OLAF,40,40,,,121,24,32,32,8,1,7,20,0,2,25,9,9,0,0,1,0,0,0,0,0,1,0,0.375,63,144,9,1.000,.264,.521,69,83,14,0,0,0,0,8,0,166,.916,0,.000,,3,6,25,35,"12,35",0.34,12,35,"19,67",0.28,19,67,"13,50",0.26,13,50,"2,6",0.33,2,6,"1,5",0.20,1,5,"10,36","4,16","37,71",31,0,0,0,0,0,0,0,10,23,0,,St. Olaf,ST. OLAF,1117-5069,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.290011976114465,15,95
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Catherine,Faith Bonse,Faith,Bonse,,597,Faith Bonse,0,0ST. CATH,42,40,,,126,22,47,34,12,1,5,9,0,2,7,2,6,0,0,3,0,0,0,1,0,1,0,0.414,76,140,6,1.000,.373,.603,78,16,5,0,0,0,0,2,0,99,.949,0,.000,,6,8,36,33,"19,47",0.40,19,47,"29,70",0.41,29,70,"19,46",0.41,19,46,"4,14",0.29,4,14,0,0,0,0,"6,21","8,13","44,75",24,0,0,0,1,0,0,0,6,23,0,,St. Catherine,ST. CATH,1114-2131,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24744318837317,16,94
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Alexandra Gerber,Alexandra,Gerber,,612,Alexandra Gerber,0,0SAINT MA,49,49,,,136,47,55,19,0,1,0,13,0,2,7,1,31,5,1,0,0,0,0,0,1,0,0,0.464,57,152,36,.861,.404,.419,59,2,1,0,0,0,0,1,0,62,.984,0,.000,,10,1,47,20,"13,27",0.48,13,27,"25,52",0.48,25,52,"19,42",0.45,19,42,"4,11",0.36,4,11,0,0,0,0,"26,57","6,10","38,54",72,0,0,0,0,0,0,0,9,11,0,,Saint Mary's,SAINT MA,1116-7134,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.092546451286168,17,94
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,Hannah Yaeger,Hannah,Yaeger,,615,Hannah Yaeger,0,0ST. OLAF,36,36,,,118,23,51,33,21,1,3,11,0,4,5,2,1,0,0,1,0,0,0,4,0,5,0,0.493,83,134,1,1.000,.432,.703,93,12,3,7,0,42,7,2,0,108,.972,49,.857,,3,7,25,36,"17,38",0.45,17,38,"32,76",0.42,32,76,"26,51",0.51,26,51,"3,6",0.50,3,6,"4,8",0.50,4,8,"8,16","9,20","48,81",46,0,0,0,46,0,0,0,22,16,0,,St. Olaf,ST. OLAF,1117-5635,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.851152430310728,18,94
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,Martha Miller,Martha,Miller,,376,Martha Miller,0,0MACALEST,40,40,,,133,23,43,33,9,0,1,4,0,0,20,5,7,3,6,0,0,0,0,1,0,2,0,0.343,55,143,10,.700,.323,.414,48,54,6,0,0,39,4,1,0,108,.944,43,.907,,3,4,41,33,"12,44",0.27,12,44,"28,83",0.34,28,83,"24,69",0.35,24,69,"2,8",0.25,2,8,0,0,0,0,"8,23","6,10","48,91",206,0,0,0,0,0,0,0,22,50,0,,Macalester,MACALEST,1110-5434,True,180,1,29,12,11,0,13,1,0,0,152.0,105,75,44,128,29,5,10,3.45,635,712,15,15,0,5,13,0,0,29,.283,152,164,0,"3,5","5,13","3,9",0,"1,5",,,,6.785002367439853,19,94
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Catherine,Helen Mckinnon,Helen,Mckinnon,,597,Helen Mckinnon,0,0ST. CATH,40,40,,,133,42,53,23,13,3,1,15,0,2,13,4,15,2,0,0,0,0,0,0,0,0,0,0.467,75,150,17,.882,.398,.564,57,80,14,0,0,0,0,10,0,151,.907,0,.000,,3,3,32,32,"17,42",0.40,17,42,"23,57",0.40,23,57,"16,34",0.47,16,34,"5,16",0.31,5,16,0,0,0,0,"27,52","6,12","31,61",17,0,0,0,0,0,0,0,5,22,0,,St. Catherine,ST. CATH,1114-1981,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61274314395594,20,94
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Catherine,Grace Swigart,Grace,Swigart,,597,Grace Swigart,0,0ST. CATH,36,34,,,113,27,48,26,11,4,2,5,0,0,6,1,11,1,0,2,0,0,0,0,0,0,0,0.442,73,120,12,.917,.425,.646,28,8,2,0,0,1,0,0,0,38,.947,1,1.000,,2,9,22,36,"12,36",0.33,12,36,"30,70",0.43,30,70,"19,47",0.40,19,47,"4,16",0.25,4,16,0,0,0,0,"9,17","9,15","41,73",29,0,0,0,55,0,0,0,8,29,0,,St. Catherine,ST. CATH,1114-2126,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.539667114050024,21,94
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,Regan Zak,Regan,Zak,,615,Regan Zak,0,0ST. OLAF,39,36,,,118,41,54,9,1,3,0,15,0,1,6,1,26,0,3,0,0,0,0,0,0,0,0,0.522,61,137,26,1.000,.458,.517,39,0,4,0,0,0,0,0,0,43,.907,0,.000,,5,2,32,24,"15,31",0.48,15,31,"27,51",0.53,27,51,"18,34",0.53,18,34,"5,7",0.71,5,7,"2,6",0.33,2,6,"28,51","1,3","37,57",89,0,0,0,0,0,0,0,10,19,0,,St. Olaf,ST. OLAF,1117-5248,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.507810858833669,22,93
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,Reese Hauck,Reese,Hauck,,161,Reese Hauck,0,0CON,36,35,,,116,19,39,26,9,2,5,7,0,0,27,10,11,0,1,2,0,0,0,0,0,1,0,0.368,67,126,11,1.000,.336,.578,63,5,4,0,0,0,0,2,0,72,.944,0,.000,,4,2,22,27,"20,49",0.41,20,49,"24,71",0.34,24,71,"15,43",0.35,15,43,"2,6",0.33,2,6,0,0,0,0,"3,15","4,11","35,77",90,0,0,0,0,0,0,0,5,36,0,,Concordia,CON,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.441906070746325,23,93
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Kenzie Gatz,Kenzie,Gatz,,612,Kenzie Gatz,0,0SAINT MA,34,22,,,53,13,18,13,3,0,1,5,0,1,3,0,2,0,3,0,0,0,0,0,0,2,0,0.407,24,62,2,1.000,.340,.453,1,25,2,0,0,9,4,1,0,28,.929,13,.692,,3,5,23,8,"8,18",0.44,8,18,"11,31",0.35,11,31,"8,23",0.35,8,23,"1,2",0.50,1,2,0,0,0,0,"4,10","5,7","25,36",82,0,0,0,"0,1",0,0,1,9,9,0,,Saint Mary's,SAINT MA,1116-6943,True,122,1,21,18,5,1,11,4,0,0,123.1,56,47,34,124,19,1,6,2.67,479,532,2,6,0,6,6,1,3,30,.255,118,113,0,"2,3","9,14","3,3",0,"4,6",,,,5.89001968087101,24,93
2026-27,softball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,Jade Thach,Jade,Thach,,118,Jade Thach,0,0CARLETON,38,38,,,110,21,35,32,10,2,4,10,0,3,20,10,6,0,1,2,0,0,0,0,0,0,0,0.384,61,126,6,1.000,.318,.555,61,47,7,0,0,0,0,1,0,115,.939,0,.000,,2,6,19,37,"17,47",0.36,17,47,"26,75",0.35,26,75,"16,46",0.35,16,46,"3,16",0.19,3,16,0,0,0,0,"11,25","7,12","38,80",87,0,0,0,0,0,0,0,9,34,0,,Carleton,CARLETON,1105-1212,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.869555562718784,25,93
