season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,receiving_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Sean Clark,Sean,Clark,,258,Sean Clark,"CLARK,SEAN",Gettysburg,GETTYSBU,665-5694,1,1,19,19,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,29,33,4,0,14,4.8,29.0,,,,,,,0,0,23,2,203,0,29,17,140.2,7.00,11.94,203.0,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Carson Shoffner,Carson,Shoffner,,258,Carson Shoffner,"SHOFFNER,CARSON",Gettysburg,GETTYSBU,665-6307,1,0,20,20,0,0,0,0,,,2,43,0,23,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,10,40,45,5,1,17,4.0,40.0,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Rj Weiss,Rj,Weiss,,258,Rj Weiss,"WEISS,RJ",Gettysburg,GETTYSBU,665-6168,1,1,21,21,0,0,ROVEr,0,,,,,,,,,,,,,,,,,,,0,3,4,7,7,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Dayton Williams Jr.,Dayton Williams,Jr.,,258,Dayton Williams Jr.,"JR,DAYTON WILLIAMS",Gettysburg,GETTYSBU,665-6170,1,1,22,22,0,0,CB,0,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Kevin Regula,Kevin,Regula,,258,Kevin Regula,"REGULA,KEVIN",Gettysburg,GETTYSBU,665-6167,1,1,25,25,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,15,0,0,6,3.8,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Allen Patterson,Allen,Patterson,,258,Allen Patterson,"PATTERSON,ALLEN",Gettysburg,GETTYSBU,665-5948,1,1,27,27,0,0,CB,0,,,,,,,,,,,,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Robert Wilkins,Robert,Wilkins,,258,Robert Wilkins,"WILKINS,ROBERT",Gettysburg,GETTYSBU,665-6169,1,0,31,31,0,0,0,0,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Anthony Gaitano,Anthony,Gaitano,,258,Anthony Gaitano,"GAITANO,ANTHONY",Gettysburg,GETTYSBU,665-6293,1,0,32,32,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Jamison Speikes,Jamison,Speikes,,258,Jamison Speikes,"SPEIKES,JAMISON",Gettysburg,GETTYSBU,665-6312,1,0,33,33,0,0,0,0,,,,,,,,,,,,,,,,,,,0,5,0,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Mike Pappas,Mike,Pappas,,258,Mike Pappas,"PAPPAS,MIKE",Gettysburg,GETTYSBU,665-6304,1,0,34,34,0,0,0,0,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Wesley Heagy,Wesley,Heagy,,258,Wesley Heagy,"HEAGY,WESLEY",Gettysburg,GETTYSBU,665-6158,1,0,37,37,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Yunus Altincinar,Yunus,Altincinar,,258,Yunus Altincinar,"ALTINCINAR,YUNUS",Gettysburg,GETTYSBU,665-5691,1,0,38,38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-1,1,2,0,1,-.5,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Connor Souryal,Connor,Souryal,,258,Connor Souryal,"SOURYAL,CONNOR",Gettysburg,GETTYSBU,665-6310,1,0,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,22,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Mike Bendowski,Mike,Bendowski,,258,Mike Bendowski,"BENDOWSKI,MIKE",Gettysburg,GETTYSBU,665-6143,1,0,40,40,0,0,0,0,,,,,,,,,,,,,,,,,,,18,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,0,18,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Luke Speicher,Luke,Speicher,,258,Luke Speicher,"SPEICHER,LUKE",Gettysburg,GETTYSBU,665-6311,1,0,43,43,0,0,0,0,,,,,,,,,,,,,,,,,,,0,2,2,4,4,1.5,.0,.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Nick Karpovich,Nick,Karpovich,,258,Nick Karpovich,"KARPOVICH,NICK",Gettysburg,GETTYSBU,665-5703,1,1,44,44,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,4,2,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Jack Flaherty,Jack,Flaherty,,258,Jack Flaherty,"FLAHERTY,JACK",Gettysburg,GETTYSBU,665-5700,1,0,45,45,0,0,0,0,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Justin Bardo,Justin,Bardo,,258,Justin Bardo,"BARDO,JUSTIN",Gettysburg,GETTYSBU,665-6142,1,1,50,50,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,4,7,11,11,2.0,.0,.0,2,0,11,0,0,0,0,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Caden Wrenn,Caden,Wrenn,,258,Caden Wrenn,"WRENN,CADEN",Gettysburg,GETTYSBU,665-6320,1,0,51,51,0,0,0,0,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Will Perotti,Will,Perotti,,258,Will Perotti,"PEROTTI,WILL",Gettysburg,GETTYSBU,665-5949,1,0,55,55,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Chris Poskay,Chris,Poskay,,258,Chris Poskay,"POSKAY,CHRIS",Gettysburg,GETTYSBU,665-5950,1,1,59,59,0,RG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Casey Cavanaugh,Casey,Cavanaugh,,258,Casey Cavanaugh,"CAVANAUGH,CASEY",Gettysburg,GETTYSBU,665-5692,1,1,66,66,0,C,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Casper Mellbye,Casper,Mellbye,,258,Casper Mellbye,"MELLBYE,CASPER",Gettysburg,GETTYSBU,665-5943,1,1,68,68,0,RT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,William Antippas,William,Antippas,,258,William Antippas,"ANTIPPAS,WILLIAM",Gettysburg,GETTYSBU,665-6140,1,1,76,76,0,LT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Will Abney,Will,Abney,,258,Will Abney,"ABNEY,WILL",Gettysburg,GETTYSBU,665-5690,1,1,78,78,0,LG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Shane Donoghue,Shane,Donoghue,,258,Shane Donoghue,"DONOGHUE,SHANE",Gettysburg,GETTYSBU,665-5697,1,1,88,88,0,Te,0,0,,,2,21,1,12,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Adam Wolkowski,Adam,Wolkowski,,258,Adam Wolkowski,"WOLKOWSKI,ADAM",Gettysburg,GETTYSBU,665-5956,1,1,90,90,0,0,DT,0,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Luke Ginsburg,Luke,Ginsburg,,258,Luke Ginsburg,"GINSBURG,LUKE",Gettysburg,GETTYSBU,665-6295,1,0,91,91,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,165,55,0,0,1,1,2,41.3,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Mari Williams,Mari,Williams,,258,Mari Williams,"WILLIAMS,MARI",Gettysburg,GETTYSBU,665-5717,1,0,92,92,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,George Branin,George,Branin,,258,George Branin,"BRANIN,GEORGE",Gettysburg,GETTYSBU,665-6145,1,1,97,97,0,0,DE,0,,,,,,,,,,,,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Gettysburg,Kobe Mwah,Kobe,Mwah,,258,Kobe Mwah,"MWAH,KOBE",Gettysburg,GETTYSBU,665-6302,1,1,99,99,0,0,NG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Zulkowski,Ryder",Ryder,Zulkowski,,730,"Zulkowski,Ryder","ZULKOWSKI,RYDER",Ursinus,UCB,671-3135,1,1,1,1,0,WR,0,0,,,4,38,1,22,9.5,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Roselle,Aidan",Aidan,Roselle,,730,"Roselle,Aidan","ROSELLE,AIDAN",Ursinus,UCB,671-3144,1,1,2,2A,0,WR,0,0,,,2,30,0,15,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,0,24,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Donahue,Aidan",Aidan,Donahue,,730,"Donahue,Aidan","DONAHUE,AIDAN",Ursinus,UCB,671-3145,1,0,4,4,0,WR,0,0,,,2,16,0,9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,5.0,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Agar,Matt",Matt,Agar,,730,"Agar,Matt","AGAR,MATT",Ursinus,UCB,671-3152,1,1,5,5,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Lawson,Tim",Tim,Lawson,,730,"Lawson,Tim","LAWSON,TIM",Ursinus,UCB,671-3120,1,0,6,6,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Machado,Tristan",Tristan,Machado,,730,"Machado,Tristan","MACHADO,TRISTAN",Ursinus,UCB,671-3121,1,1,7,7,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,0,2,2.0,2.0,,,,,,,0,0,22,1,119,1,25,13,97.2,4.76,9.15,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"McGuckin,Jack",Jack,McGuckin,,730,"McGuckin,Jack","MCGUCKIN,JACK",Ursinus,UCB,671-3549,1,0,7,1J,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,4,3,7,7,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Shepherd,Justin",Justin,Shepherd,,730,"Shepherd,Justin","SHEPHERD,JUSTIN",Ursinus,UCB,671-3122,1,0,9,9,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Robinson,Nakai",Nakai,Robinson,,730,"Robinson,Nakai","ROBINSON,NAKAI",Ursinus,UCB,671-3348,1,0,9,1N,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Ziegler,Jake",Jake,Ziegler,,730,"Ziegler,Jake","ZIEGLER,JAKE",Ursinus,UCB,671-3346,1,1,10,10,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,3,2,5,5,1.0,.0,.0,1,0,3,1,1,0,3,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Hubbard,Shaun",Shaun,Hubbard,,730,"Hubbard,Shaun","HUBBARD,SHAUN",Ursinus,UCB,671-3310,1,0,11,11,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Kiedrowski,Ben",Ben,Kiedrowski,,730,"Kiedrowski,Ben","KIEDROWSKI,BEN",Ursinus,UCB,671-3419,1,0,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,239,0,1,59.8,1,2,35,0,50.0,2,2,0,0,0,0,0,0,0,0,0,0,4,146,48,0,0,0,0,1,36.5,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Blessington,PJ",PJ,Blessington,,730,"Blessington,PJ","BLESSINGTON,PJ",Ursinus,UCB,671-3351,1,1,14,14,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,4,4,8,8,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Goin,Loui",Loui,Goin,,730,"Goin,Loui","GOIN,LOUI",Ursinus,UCB,671-3559,1,1,15,15,0,0,DE,0,,,,,,,,,,,,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"Jones,Brooklyn",Brooklyn,Jones,,730,"Jones,Brooklyn","JONES,BROOKLYN",Ursinus,UCB,671-3134,1,1,17,17,0,RB,0,0,,,2,11,0,7,5.5,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,5,110,110,0,0,60,22.0,110.0,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Ursinus,"McSorley,John",John,McSorley,,730,"McSorley,John","MCSORLEY,JOHN",Ursinus,UCB,671-3347,1,0,17,1Y,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
