conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
uaa,University Athletic Association (UAA),2025-26,baseball,Case Western Reserve,"Radinsky, Jeff",,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,2,2,0,0,2,1.000,4,.500,12,1,0,2,0,0,0,0,0,0,16.2,11,11,8,24,4,0,2,5.94,59,70,3,3,1,0,0,0,0,6,.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,"0,2","1,4","1,5",0,"0,2"
uaa,University Athletic Association (UAA),2025-26,baseball,Case Western Reserve,"Sabo, Anton",,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,2,0,0,0,2,0,0,3,.333,2,.000,15,1,0,2,0,0,0,0,0,0,11.2,10,8,6,10,1,0,0,6.17,48,59,0,3,0,1,1,0,0,2,.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,"1,4","1,4","2,6",0,"1,3"
uaa,University Athletic Association (UAA),2025-26,baseball,Case Western Reserve,"Saunders, Quinn",,,,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,5,3,0,0,8,1,0,0,10,.700,9,.889,38,1,12,3,1,0,0,0,0,0,45.2,27,21,40,56,5,0,1,4.14,167,221,12,8,1,4,2,0,0,19,.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,47,1,"1,4","5,10","3,4",0,"0,2"
uaa,University Athletic Association (UAA),2025-26,baseball,Case Western Reserve,"Shetty, Ayush",,,,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,5,1,0,0,4,1,0,0,7,.857,5,.800,29,1,2,1,0,1,0,0,0,0,30.0,17,16,11,27,4,0,6,4.80,114,133,3,6,0,1,1,0,0,10,.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,0,"1,4","2,4","3,6",0,"1,3"
uaa,University Athletic Association (UAA),2025-26,baseball,Case Western Reserve,"Walker, Carson",,,,10,1,7,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.250,1,8,0,.000,.143,.143,11,0,1,0,0,0,0,0,0,12,.917,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,"0,3",0,0,3,0,0,0,0,"0,2","1,1","2,2",0,0,0,0,22,0,0,0,1,0,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Blueweiss Harrison,,,,38,38,146,29,39,22,9,1,2,16,0,16,30,7,11,3,3,2,0,0,0,0,0,2,0,0.394,56,183,14,.786,.267,.384,77,5,2,0,0,0,0,0,0,84,.976,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,39,42,"8,38",0.21,8,38,"21,67",0.31,21,67,"12,42",0.29,12,42,"5,31",0.16,5,31,0,0,0,0,"26,61","8,13","43,80",16,0,0,0,0,0,0,0,20,30,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Argenziano Nick,,,,38,38,139,47,42,26,8,1,6,32,1,9,30,4,5,2,0,3,0,0,0,1,1,1,0,0.454,70,183,7,.714,.302,.504,245,20,4,0,0,0,0,18,0,269,.985,0,.000,3,1,0,0,0,0,0,0,0,0,2.1,2,2,0,3,2,0,0,7.71,10,10,0,0,0,0,0,0,0,0,.300,3,1,18,48,"7,32",0.22,7,32,"21,69",0.30,21,69,"13,47",0.28,13,47,"4,27",0.15,4,27,0,0,0,0,"20,30","9,11","47,85",2,0,0,0,0,0,0,0,14,26,0,4,0,0,"1,1","0,2","0,1",0,"0,1"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Dunn Cam,,,,38,38,144,37,49,29,9,1,3,23,0,3,20,7,18,1,0,3,0,0,0,0,1,2,0,0.434,69,173,19,.947,.340,.479,18,39,9,0,0,0,0,3,0,66,.864,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,29,47,"15,52",0.29,15,52,"34,90",0.38,34,90,"21,60",0.35,21,60,"8,29",0.28,8,29,0,0,0,0,"11,24","10,16","57,103",61,0,0,0,0,0,0,0,8,36,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Pallotta Nate,,,,38,38,132,27,42,44,13,0,5,20,0,9,11,2,0,1,1,3,0,0,0,2,0,5,0,0.433,70,165,1,.000,.318,.530,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,36,42,"15,48",0.31,15,48,"30,86",0.35,30,86,"24,62",0.39,24,62,"8,22",0.36,8,22,0,0,0,0,"14,29","17,24","49,98",24,0,0,0,0,0,0,0,9,40,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Mocklis Kosta,,,,38,38,129,40,49,42,7,4,11,18,0,13,32,6,3,2,1,2,0,0,0,1,0,1,0,0.494,97,163,5,.600,.380,.752,77,5,4,0,0,0,0,1,0,86,.953,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,17,29,"16,41",0.39,16,41,"28,70",0.40,28,70,"22,54",0.41,22,54,"5,23",0.22,5,23,0,0,0,0,"15,33","8,11","49,86",14,0,0,0,0,0,0,0,9,27,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Roggero Conner,,,,35,35,120,36,49,32,8,1,2,16,0,6,19,3,16,3,0,0,0,0,0,0,2,0,0,0.500,65,142,19,.842,.408,.542,43,2,2,0,0,0,0,0,0,47,.957,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,26,22,"14,36",0.39,14,36,"34,77",0.44,34,77,"25,52",0.48,25,52,"6,20",0.30,6,20,0,0,0,0,"13,22","7,9","43,82",70,0,0,0,0,0,0,0,2,30,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Max Oliveira,,,,19,19,58,21,19,21,3,1,2,11,0,7,16,6,0,0,0,1,0,0,0,0,0,1,0,0.481,30,77,0,.000,.328,.517,134,25,0,12,0,40,10,0,0,159,1.000,50,.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,14,"7,24",0.29,7,24,"12,35",0.34,12,35,"9,29",0.31,9,29,"1,10",0.10,1,10,0,0,0,0,"7,10","6,7","26,45",3,0,0,0,0,0,0,0,6,17,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Kelman Jack,,,,28,19,69,8,10,12,1,0,0,8,0,1,15,3,3,0,2,4,0,0,0,2,0,2,0,0.232,11,84,3,1.000,.145,.159,167,14,2,13,0,66,7,2,0,183,.989,73,.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,22,27,"2,21",0.10,2,21,"4,40",0.10,4,40,"4,31",0.13,4,31,"1,10",0.10,1,10,0,0,0,0,"7,17","9,14","20,49",89,0,0,0,1,0,0,0,13,26,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Franchini Cj,,,,38,38,132,24,43,34,13,2,1,14,0,6,14,4,1,0,2,4,0,0,0,1,1,1,0,0.404,63,158,1,1.000,.326,.477,52,85,4,0,0,0,0,13,0,141,.972,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,34,44,"9,45",0.20,9,45,"28,83",0.34,28,83,"22,62",0.35,22,62,"6,23",0.26,6,23,0,0,0,0,"14,29","13,21","54,94",56,0,0,0,0,0,0,0,25,36,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Barbet Dakota,,,,38,37,123,26,34,17,6,0,0,15,0,6,26,6,4,0,4,2,0,0,0,0,1,2,0,0.377,40,150,4,1.000,.276,.325,51,84,9,0,0,0,0,13,0,144,.938,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,37,29,"10,41",0.24,10,41,"19,67",0.28,19,67,"12,45",0.27,12,45,"5,18",0.28,5,18,0,0,0,0,"16,36","8,15","43,80",16,0,0,0,0,0,0,0,18,34,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Hyman Jonathan,,,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,6,2,0,0,20,7,0,0,10,.800,27,.741,58,1,11,3,2,0,0,0,0,0,53.2,35,33,18,49,13,2,1,5.53,206,236,6,7,2,3,2,0,0,12,.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,56,1,"3,8","3,14","8,34",0,"3,11"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Tedeschi Tyler,,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,1,0,0,4,3,0,0,3,.667,7,.571,28,1,0,3,0,1,0,0,0,0,17.0,25,15,14,12,5,2,1,7.94,74,96,2,5,1,1,2,0,0,7,.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,"1,1","0,3","11,21",0,"0,1"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Paule Cooper,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,10,2,1,0,2,1.000,12,.833,21,1,0,3,2,0,0,0,0,0,17.0,15,12,16,17,4,2,2,6.35,70,87,5,1,0,0,0,0,0,7,.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,"1,2","3,7","3,13",0,"2,4"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Reynolds Keenan,,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,0,0,0,2,0,0,0,1,1.000,2,1.000,22,1,0,0,0,0,0,0,0,0,11.0,16,15,13,11,5,1,1,12.27,54,72,8,4,1,1,0,0,0,8,.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,"4,9","19,43","3,12",0,"8,20"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Kaiser Carsten,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,2,1,0,0,0,0.000,3,.667,21,1,0,0,0,0,0,0,0,0,12.0,17,13,8,13,8,0,1,9.75,57,69,2,3,0,1,0,0,0,5,.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,"7,12","14,39","6,16",0,"4,18"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Miller Trey,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,1,0,0,6,0,0,0,1,.000,6,1.000,11,1,0,0,0,0,0,0,0,0,7.1,14,8,5,6,3,0,2,9.82,33,43,2,4,1,1,0,0,0,0,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,"4,8","9,20","4,10",0,"4,10"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Jason Gilley,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,1,1,0,0,0,0,0,0,0,0,2.2,1,1,1,0,1,0,0,3.37,7,12,0,3,0,1,0,0,0,0,.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,"1,1","1,6","0,2",0,"0,5"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Balmer Ansel,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,1,0,0,9,0,0,0,2,.500,9,1.000,17,1,0,1,1,0,0,0,0,0,14.1,12,9,7,16,2,0,0,5.65,58,70,2,3,0,1,1,0,1,7,.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,"2,2","2,6","4,11",0,"0,2"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Kuenzler Bobby,,,,14,0,2,8,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0.667,1,3,3,1.000,.500,.500,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,"0,1",0,"2,2",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Dolinsky Aidan,,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,1,1,0,0,1,1.000,2,.500,22,1,0,0,1,3,0,0,0,0,19.1,15,13,12,20,2,0,1,6.05,75,96,6,8,0,0,1,0,0,8,.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,"7,16","3,4","6,16",0,"1,2"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Dubois Cj,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,2,1,0,0,0,0,0,0,0,0,1.2,1,1,1,3,1,0,0,5.40,7,9,0,1,0,0,0,0,0,1,.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"0,2","1,2",0,0,"0,1"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Wilkin Jack,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,2,0,0,0,0,0.000,2,1.000,2,1,0,0,0,0,0,0,0,0,2.2,2,2,6,3,0,0,0,6.75,8,15,0,0,0,1,0,0,0,1,.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,"2,2","2,6","1,1",0,"0,4"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Damiani Bruno,,,,6,0,5,0,2,2,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.500,2,6,0,.000,.400,.400,1,1,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"2,3",0.67,2,3,"2,5",0.40,2,5,"2,5",0.40,2,5,0,0,0,0,0,0,0,0,0,"0,1","2,5","0,1",0,0,1,"0,1",0,0,1,0,1,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Guerne Paul,,,,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,0,0,0,7,1,0,0,3,1.000,8,.875,24,1,8,2,2,0,0,0,0,0,24.1,25,22,20,30,8,1,1,8.14,96,121,2,4,0,1,0,0,0,9,.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,"12,27","12,46","7,16",0,"4,27"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Moseman Sam,,,,18,0,2,4,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.800,2,5,0,.000,.500,1.000,2,8,1,0,0,2,0,0,0,11,.909,2,1.000,11,1,0,0,1,0,0,0,0,0,10.2,8,8,3,9,5,0,0,6.75,41,46,0,0,0,1,1,0,0,5,.268,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,3",0,"1,1",0,0,0,0,0,0,0,0,0,0,0,18,4,0,"0,2","1,3","2,7",0,"0,2"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Magna Jacob,,,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,2,0,0,0,6,0,0,0,4,1.000,6,1.000,24,1,5,1,4,0,0,0,0,0,19.0,21,21,13,16,5,0,2,9.95,77,93,2,3,0,0,0,0,0,7,.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,0,"5,5","4,16","5,13",0,"1,4"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Mcdonough Tucker,,,,9,0,6,1,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.286,1,7,0,.000,.167,.167,2,4,0,0,0,0,0,0,0,6,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,"0,1",0,0,1,"1,5",0.20,1,5,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,"0,1",0,"2,5",0,0,0,0,2,0,0,0,0,1,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Argenziano Dan,,,,11,0,7,3,1,1,1,0,0,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0.400,2,10,0,.000,.143,.286,14,2,0,0,0,0,0,0,0,16,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,"1,3",0.33,1,3,"1,5",0.20,1,5,"1,4",0.25,1,4,"0,1",0,0,1,0,0,0,0,"0,1","0,2","4,8",0,0,0,0,17,0,0,0,0,4,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Ray Ferguson,,,,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.500,0,2,0,.000,.000,.000,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,"1,1","1,2",0,0,0,0,"0,1",0,0,1,0,1,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Burton Michael,,,,14,1,15,6,7,6,1,0,0,5,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0.600,8,21,1,.000,.467,.533,8,0,0,0,0,0,0,0,0,8,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,2,"3,5",0.60,3,5,"6,9",0.67,6,9,"5,7",0.71,5,7,"1,1",1.00,1,1,0,0,0,0,"0,3","3,4","12,14",12,0,0,0,102,0,0,0,0,0,0,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Argenziano Joseph,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,0,0,0,6,0,0,0,1,1.000,6,1.000,21,1,0,2,0,0,0,0,0,0,12.1,14,12,5,8,5,1,0,8.76,53,62,1,2,0,2,0,0,0,2,.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,"6,11","15,34","2,9",0,"10,20"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Cj Dubois,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,7,1,0,0,12,1,1,0,9,.889,13,.923,16,1,5,2,1,0,0,0,0,0,27.1,8,5,13,33,1,1,0,1.65,97,113,1,3,1,0,0,0,0,4,.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,1,"6,28","3,42","1,20",0,"4,28"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Vengurlekar Dhruv,,,,13,0,3,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.500,1,4,1,.000,.333,.333,3,2,2,0,0,0,1,0,0,7,.714,1,.000,8,1,0,0,1,1,0,0,0,0,14.1,2,2,8,15,1,0,1,1.26,49,59,1,2,0,0,0,0,0,5,.163,0,0,0,1,"0,1",0,0,1,"0,2",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"2,2",0,"0,2",0,0,0,0,"0,1",0,0,1,0,1,0,11,13,1,"1,1","1,6","2,8",0,"0,1"
uaa,University Athletic Association (UAA),2025-26,baseball,New York,Turco-rivas Antonio,,,,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,6,1,0,0,14,1,1,0,9,.889,15,.933,47,1,9,3,2,0,0,0,0,0,36.1,41,22,23,40,9,2,0,5.45,152,188,2,10,0,2,1,0,0,10,.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,1,"2,4","2,7","9,30",0,"0,3"
