season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,interception_return_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,defense_stats,scoring_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Empire 8 (E8),e8,Brockport,"Smith,Xavier",Xavier,Smith,,78,"Smith,Xavier","SMITH,XAVIER",Brockport,BPT,652-8011,1,1,9,9O,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"McGuire,Chris",Chris,McGuire,,78,"McGuire,Chris","MCGUIRE,CHRIS",Brockport,BPT,652-6713,1,0,10,1Q,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,17,0,0,13,5.7,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Gefell,Ari",Ari,Gefell,,78,"Gefell,Ari","GEFELL,ARI",Brockport,BPT,652-8367,1,1,11,1D,0,0,DE,0,,,,,,,,0,0,9,9,9,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Vino,Anthony",Anthony,Vino,,78,"Vino,Anthony","VINO,ANTHONY",Brockport,BPT,652-7369,1,0,12,12,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31,31,0,0,15,10.3,31.0,0,0,19,0,19,0,2,1,129.8,9.50,19.00,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Kelly,Malik",Malik,Kelly,,78,"Kelly,Malik","KELLY,MALIK",Brockport,BPT,652-6704,1,0,13,13,0,0,DB,0,,,,,,,,35,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,35,1,35,35.0,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Gocella,Ben",Ben,Gocella,,78,"Gocella,Ben","GOCELLA,BEN",Brockport,BPT,652-7014,1,1,14,14,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-9,0,9,0,0,-9.0,-9.0,9,1,43,2,124,0,10,10,270.2,12.40,12.40,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Williams,Nathan",Nathan,Williams,,78,"Williams,Nathan","WILLIAMS,NATHAN",Brockport,BPT,652-7441,1,0,18,18,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,0,21,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Thorp,Colton",Colton,Thorp,,78,"Thorp,Colton","THORP,COLTON",Brockport,BPT,652-7494,1,1,21,2D,0,0,DB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Paul,Allan",Allan,Paul,,78,"Paul,Allan","PAUL,ALLAN",Brockport,BPT,652-8369,1,0,21,21,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,8,45,45,0,1,15,5.6,45.0,,,,,,,,,,,,,,1,6,0,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Harry,Micah",Micah,Harry,,78,"Harry,Micah","HARRY,MICAH",Brockport,BPT,652-7010,1,0,22,22,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,5,45,45,0,1,21,9.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Hansen,Benjamin",Benjamin,Hansen,,78,"Hansen,Benjamin","HANSEN,BENJAMIN",Brockport,BPT,652-7974,1,0,23,23,0,0,DB,0,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Battle,Derrion",Derrion,Battle,,78,"Battle,Derrion","BATTLE,DERRION",Brockport,BPT,652-8350,1,1,24,24,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,10,106,106,0,1,29,10.6,106.0,,,,,,,,,,,,,,1,14,0,14,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Schnell,Brady",Brady,Schnell,,78,"Schnell,Brady","SCHNELL,BRADY",Brockport,BPT,652-7371,1,1,26,26,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Otoo,Jonathan",Jonathan,Otoo,,78,"Otoo,Jonathan","OTOO,JONATHAN",Brockport,BPT,652-7412,1,0,29,29,0,0,DB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Thomas,Sameer",Sameer,Thomas,,78,"Thomas,Sameer","THOMAS,SAMEER",Brockport,BPT,652-8015,1,0,30,30,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,8,13,19,6,1,5,1.6,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Nealy,Liam",Liam,Nealy,,78,"Nealy,Liam","NEALY,LIAM",Brockport,BPT,652-7462,1,1,33,33,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Ennist,Mason",Mason,Ennist,,78,"Ennist,Mason","ENNIST,MASON",Brockport,BPT,652-7476,1,0,36,36,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Sullivan,Joe",Joe,Sullivan,,78,"Sullivan,Joe","SULLIVAN,JOE",Brockport,BPT,652-7447,1,0,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Blahowicz,David",David,Blahowicz,,78,"Blahowicz,David","BLAHOWICZ,DAVID",Brockport,BPT,652-8375,1,0,41,41,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Frias,Nelson",Nelson,Frias,,78,"Frias,Nelson","FRIAS,NELSON",Brockport,BPT,652-8352,1,0,42,42,0,0,LB,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,9,1,1,0,9,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Fleischmann,Richard",Richard,Fleischmann,,78,"Fleischmann,Richard","FLEISCHMANN,RICHARD",Brockport,BPT,652-6991,1,0,47,47,0,FB,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Parker,Connor",Connor,Parker,,78,"Parker,Connor","PARKER,CONNOR",Brockport,BPT,652-7986,1,0,50,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Gabbey Jr.,Jeremy",Jeremy,Gabbey Jr.,,78,"Gabbey Jr.,Jeremy","GABBEY JR.,JEREMY",Brockport,BPT,652-7381,1,1,52,52,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Winter,Brady",Brady,Winter,,78,"Winter,Brady","WINTER,BRADY",Brockport,BPT,652-7015,1,1,56,5D,0,0,LB,0,,,,,,,,0,2,3,5,5,.5,.0,.0,0,1,3,0,0,0,0,0,0,0,0,0,1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7
2026-27,football,Empire 8 (E8),e8,Brockport,"Feeney,William",William,Feeney,,78,"Feeney,William","FEENEY,WILLIAM",Brockport,BPT,652-7967,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"LaCasse,Isaiah",Isaiah,LaCasse,,78,"LaCasse,Isaiah","LACASSE,ISAIAH",Brockport,BPT,652-7495,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Beattie,Luke",Luke,Beattie,,78,"Beattie,Luke","BEATTIE,LUKE",Brockport,BPT,652-8380,1,0,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Prouty,Austin",Austin,Prouty,,78,"Prouty,Austin","PROUTY,AUSTIN",Brockport,BPT,652-7019,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Condello,Kaleb",Kaleb,Condello,,78,"Condello,Kaleb","CONDELLO,KALEB",Brockport,BPT,652-7959,1,1,73,73,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Malgieri,Liam",Liam,Malgieri,,78,"Malgieri,Liam","MALGIERI,LIAM",Brockport,BPT,652-7083,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Campbell,Elijah",Elijah,Campbell,,78,"Campbell,Elijah","CAMPBELL,ELIJAH",Brockport,BPT,652-7955,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Lewis,Tim",Tim,Lewis,,78,"Lewis,Tim","LEWIS,TIM",Brockport,BPT,652-7370,1,0,85,85,0,TE,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Louer,Patrick",Patrick,Louer,,78,"Louer,Patrick","LOUER,PATRICK",Brockport,BPT,652-7032,1,0,88,88,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Ramirez-Jimenez,Alan",Alan,Ramirez-Jimenez,,78,"Ramirez-Jimenez,Alan","RAMIREZ-JIMENEZ,ALAN",Brockport,BPT,652-7021,1,1,90,90,0,0,DL,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Maniaci,Joseph",Joseph,Maniaci,,78,"Maniaci,Joseph","MANIACI,JOSEPH",Brockport,BPT,652-7375,1,0,94,94,0,0,DL,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,0,0,1,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Kukielczak,Noah",Noah,Kukielczak,,78,"Kukielczak,Noah","KUKIELCZAK,NOAH",Brockport,BPT,652-8356,1,0,95,95,0,0,DE,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Bascetta,Christopher",Christopher,Bascetta,,78,"Bascetta,Christopher","BASCETTA,CHRISTOPHER",Brockport,BPT,652-8339,1,0,97,97,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,9,0,1,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,0,100.0,9,9,0,0,0,0,0,0,0,0,0,0,11,669,0,3,60.8,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Diaz,Anthony",Anthony,Diaz,,78,"Diaz,Anthony","DIAZ,ANTHONY",Brockport,BPT,652-8401,1,1,2,,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,0,25,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Brockport,"Murrell,Madison",Madison,Murrell,,78,"Murrell,Madison","MURRELL,MADISON",Brockport,BPT,652-8342,1,0,11,,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,65,65,0,0,36,9.3,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Eric Sparkman,Eric,Sparkman,,601,Eric Sparkman,"SPARKMAN,ERIC",St. John Fisher,ST. JOHN,1009-6895,1,1,0,0,0,0,SAF,0,,,,,,,,0,8,0,8,8,.0,.0,.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Nate Parliament,Nate,Parliament,,601,Nate Parliament,"PARLIAMENT,NATE",St. John Fisher,ST. JOHN,1009-6178,1,1,3,3,0,0,CB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Jackson Cusack,Jackson,Cusack,,601,Jackson Cusack,"CUSACK,JACKSON",St. John Fisher,ST. JOHN,1009-5853,1,1,4,4,0,WR,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,0,0,0,0,0,0,0,0,NaN,.00,.00,.0,,5,144,1,52,28.8,,,,,,,,,,,,,,,,,2,19,0,12,9.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Kyle DaMore,Kyle,DaMore,,601,Kyle DaMore,"DAMORE,KYLE",St. John Fisher,ST. JOHN,1009-5854,1,0,5,5,0,0,0,0,,,,,,,,0,6,0,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Justin Maier,Justin,Maier,,601,Justin Maier,"MAIER,JUSTIN",St. John Fisher,ST. JOHN,1009-6167,1,0,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Ryan Whitney,Ryan,Whitney,,601,Ryan Whitney,"WHITNEY,RYAN",St. John Fisher,ST. JOHN,1009-5901,1,1,10,10,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,16,70,83,13,1,32,4.4,70.0,4,1,72,4,320,0,23,14,235.1,13.91,22.86,320.0,,,,,,,1,30,30,0,0,0,0,1,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Colin Faust,Colin,Faust,,601,Colin Faust,"FAUST,COLIN",St. John Fisher,ST. JOHN,1009-5860,1,1,11,11,0,0,LB,0,,,,,,,,0,3,1,4,4,1.0,.0,.0,1,0,9,1,1,0,9,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Nate McGoldrick,Nate,McGoldrick,,601,Nate McGoldrick,"MCGOLDRICK,NATE",St. John Fisher,ST. JOHN,1009-5874,1,1,15,15,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Jack McCoy,Jack,McCoy,,601,Jack McCoy,"MCCOY,JACK",St. John Fisher,ST. JOHN,1009-6173,1,0,17,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-5,0,5,0,0,-5.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
