season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,interception_return_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,defense_stats,scoring_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Martino,Karvel",Karvel,Martino,,30170,"Martino,Karvel","MARTINO,KARVEL",Alfred St.,ASC,1447-3922,1,0,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,166,76
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Mason McGloin,Mason,McGloin,,601,Mason McGloin,"MCGLOIN,MASON",St. John Fisher,ST. JOHN,1009-6851,1,0,67,67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,167,76
2026-27,football,Empire 8 (E8),e8,Alfred,"Massacesi,Cesar",Cesar,Massacesi,,18,"Massacesi,Cesar","MASSACESI,CESAR",Alfred,ALF,1003-6089,1,0,85,85,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,168,76
2026-27,football,Empire 8 (E8),e8,Alfred,"Matheis,Luke",Luke,Matheis,,18,"Matheis,Luke","MATHEIS,LUKE",Alfred,ALF,1003-5899,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,169,76
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Matt Bonk,Matt,Bonk,,601,Matt Bonk,"BONK,MATT",St. John Fisher,ST. JOHN,1009-5844,1,0,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,170,76
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Matthew Bennett,Matthew,Bennett,,601,Matthew Bennett,"BENNETT,MATTHEW",St. John Fisher,ST. JOHN,1009-6135,1,0,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,171,76
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Maurer,Xander",Xander,Maurer,,30170,"Maurer,Xander","MAURER,XANDER",Alfred St.,ASC,1447-3906,1,0,7,7,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,172,76
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Max O'Connor,Max,O'Connor,,601,Max O'Connor,"O'CONNOR,MAX",St. John Fisher,ST. JOHN,1009-6115,1,0,86,86,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,173,76
2026-27,football,Empire 8 (E8),e8,Hartwick,"Mazzie,Justin",Justin,Mazzie,,273,"Mazzie,Justin","MAZZIE,JUSTIN",Hartwick,HC,1005-3472,1,0,41,41,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,174,75
2026-27,football,Empire 8 (E8),e8,Alfred,"Meredith-Smith,Arshad",Arshad,Meredith-Smith,,18,"Meredith-Smith,Arshad","MEREDITH-SMITH,ARSHAD",Alfred,ALF,1003-4875,1,1,50,50,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,175,75
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Michael LoRusso,Michael,LoRusso,,601,Michael LoRusso,"LORUSSO,MICHAEL",St. John Fisher,ST. JOHN,1009-6165,1,0,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,176,75
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Michael Thomas,Michael,Thomas,,601,Michael Thomas,"THOMAS,MICHAEL",St. John Fisher,ST. JOHN,1009-6433,1,0,96,96,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,177,75
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Miles III,Ceon",Ceon,Miles III,,30170,"Miles III,Ceon","MILES III,CEON",Alfred St.,ASC,1447-3056,1,0,64,64,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,178,75
2026-27,football,Empire 8 (E8),e8,Hartwick,"Moreau,Braden",Braden,Moreau,,273,"Moreau,Braden","MOREAU,BRADEN",Hartwick,HC,1005-3263,1,1,11,11,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,179,75
2026-27,football,Empire 8 (E8),e8,Hartwick,"Morgan,Daniel",Daniel,Morgan,,273,"Morgan,Daniel","MORGAN,DANIEL",Hartwick,HC,1005-3124,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,180,75
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Nate McGoldrick,Nate,McGoldrick,,601,Nate McGoldrick,"MCGOLDRICK,NATE",St. John Fisher,ST. JOHN,1009-5874,1,1,15,15,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,181,75
2026-27,football,Empire 8 (E8),e8,Cortland,Nate Parsons,Nate,Parsons,,168,Nate Parsons,"PARSONS,NATE",Cortland,COR,1168-6038,1,1,64,64,0,C,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,182,75
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Nick Politowski,Nick,Politowski,,601,Nick Politowski,"POLITOWSKI,NICK",St. John Fisher,ST. JOHN,1009-5882,1,0,98,98,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,183,74
2026-27,football,Empire 8 (E8),e8,Hartwick,"Olivera,Marcos",Marcos,Olivera,,273,"Olivera,Marcos","OLIVERA,MARCOS",Hartwick,HC,1005-3284,1,1,88,88,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,184,74
2026-27,football,Empire 8 (E8),e8,Brockport,"Parker,Connor",Connor,Parker,,78,"Parker,Connor","PARKER,CONNOR",Brockport,BPT,652-7986,1,0,50,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,185,74
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Peoples,Roderick",Roderick,Peoples,,30170,"Peoples,Roderick","PEOPLES,RODERICK",Alfred St.,ASC,1447-3101,1,1,69,69,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,186,74
2026-27,football,Empire 8 (E8),e8,Alfred,"Pierce,Aidan",Aidan,Pierce,,18,"Pierce,Aidan","PIERCE,AIDAN",Alfred,ALF,1003-4881,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,187,74
2026-27,football,Empire 8 (E8),e8,Brockport,"Prouty,Austin",Austin,Prouty,,78,"Prouty,Austin","PROUTY,AUSTIN",Brockport,BPT,652-7019,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,188,74
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Richard Vanatta,Richard,Vanatta,,601,Richard Vanatta,"VANATTA,RICHARD",St. John Fisher,ST. JOHN,1009-6466,1,1,79,79,0,LT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,189,74
2026-27,football,Empire 8 (E8),e8,Hartwick,"Richards,Jason",Jason,Richards,,273,"Richards,Jason","RICHARDS,JASON",Hartwick,HC,1005-3694,1,1,62,62,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,190,74
2026-27,football,Empire 8 (E8),e8,Morrisville,"Riggi,Ayden",Ayden,Riggi,,30067,"Riggi,Ayden","RIGGI,AYDEN",Morrisville,MOR,1388-2293,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,191,73
2026-27,football,Empire 8 (E8),e8,Alfred,"Rogers,Christian",Christian,Rogers,,18,"Rogers,Christian","ROGERS,CHRISTIAN",Alfred,ALF,1003-5907,1,0,38,38,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,192,73
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Rola,James",James,Rola,,30170,"Rola,James","ROLA,JAMES",Alfred St.,ASC,1447-3963,1,0,5,5O,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,193,73
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Ryan Healey,Ryan,Healey,,601,Ryan Healey,"HEALEY,RYAN",St. John Fisher,ST. JOHN,1009-6878,1,1,70,70,0,LG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,194,73
2026-27,football,Empire 8 (E8),e8,Cortland,Ryan Shannon,Ryan,Shannon,,168,Ryan Shannon,"SHANNON,RYAN",Cortland,COR,1168-6325,1,0,60,60,0,LG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,195,73
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Rynkevic,Adrian",Adrian,Rynkevic,,30170,"Rynkevic,Adrian","RYNKEVIC,ADRIAN",Alfred St.,ASC,1447-3089,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,196,73
2026-27,football,Empire 8 (E8),e8,Cortland,Samuel Jacquays,Samuel,Jacquays,,168,Samuel Jacquays,"JACQUAYS,SAMUEL",Cortland,COR,1168-6302,1,0,24,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,197,73
2026-27,football,Empire 8 (E8),e8,Hartwick,"Sanon,Isaiah",Isaiah,Sanon,,273,"Sanon,Isaiah","SANON,ISAIAH",Hartwick,HC,1005-3480,1,0,42,42,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,198,73
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Santiago,Julio",Julio,Santiago,,30170,"Santiago,Julio","SANTIAGO,JULIO",Alfred St.,ASC,1447-3967,1,0,92,92,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199,72
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Santino Perri,Santino,Perri,,601,Santino Perri,"PERRI,SANTINO",St. John Fisher,ST. JOHN,1009-6865,1,0,68,68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200,72
2026-27,football,Empire 8 (E8),e8,Alfred,"Schafer,Aiden",Aiden,Schafer,,18,"Schafer,Aiden","SCHAFER,AIDEN",Alfred,ALF,1003-6103,1,1,51,51,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,201,72
2026-27,football,Empire 8 (E8),e8,Cortland,Sean O'Brien,Sean,O'Brien,,168,Sean O'Brien,"O'BRIEN,SEAN",Cortland,COR,1168-6028,1,0,40,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202,72
2026-27,football,Empire 8 (E8),e8,Hartwick,"Shafer Mooney,David",David,Shafer Mooney,,273,"Shafer Mooney,David","SHAFER MOONEY,DAVID",Hartwick,HC,1005-3107,1,1,4,4,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,203,72
2026-27,football,Empire 8 (E8),e8,Morrisville,"Slesinski,Zach",Zach,Slesinski,,30067,"Slesinski,Zach","SLESINSKI,ZACH",Morrisville,MOR,1388-2280,1,0,88,88,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,204,72
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Smith,Alex",Alex,Smith,,30170,"Smith,Alex","SMITH,ALEX",Alfred St.,ASC,1447-3913,1,0,59,59,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,205,72
2026-27,football,Empire 8 (E8),e8,Brockport,"Smith,Xavier",Xavier,Smith,,78,"Smith,Xavier","SMITH,XAVIER",Brockport,BPT,652-8011,1,1,9,9O,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,206,72
2026-27,football,Empire 8 (E8),e8,Morrisville,"Stevens,Jonathan",Jonathan,Stevens,,30067,"Stevens,Jonathan","STEVENS,JONATHAN",Morrisville,MOR,1388-3010,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,207,71
2026-27,football,Empire 8 (E8),e8,Brockport,"Sullivan,Joe",Joe,Sullivan,,78,"Sullivan,Joe","SULLIVAN,JOE",Brockport,BPT,652-7447,1,0,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,208,71
2026-27,football,Empire 8 (E8),e8,Cortland,Tom Jacquays,Tom,Jacquays,,168,Tom Jacquays,"JACQUAYS,TOM",Cortland,COR,1168-6314,1,0,33,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,209,71
2026-27,football,Empire 8 (E8),e8,Cortland,Tyler DeRue,Tyler,DeRue,,168,Tyler DeRue,"DERUE,TYLER",Cortland,COR,1168-6321,1,1,78,78,0,LT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,210,71
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Valentino,Anthony",Anthony,Valentino,,30170,"Valentino,Anthony","VALENTINO,ANTHONY",Alfred St.,ASC,1447-2880,1,0,41,41,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,0.0,211,71
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Vega,Gabriel",Gabriel,Vega,,30170,"Vega,Gabriel","VEGA,GABRIEL",Alfred St.,ASC,1447-3925,1,0,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,212,71
2026-27,football,Empire 8 (E8),e8,Alfred,"Waddell,Ryan",Ryan,Waddell,,18,"Waddell,Ryan","WADDELL,RYAN",Alfred,ALF,1003-6111,1,0,42,42,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,213,71
2026-27,football,Empire 8 (E8),e8,Cortland,Wallace Wilson III,Wallace Wilson,III,,168,Wallace Wilson III,"WILSON,WALLACE",Cortland,COR,1168-6034,1,0,71,71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,214,71
2026-27,football,Empire 8 (E8),e8,Hartwick,"White,Colin",Colin,White,,273,"White,Colin","WHITE,COLIN",Hartwick,HC,1005-3655,1,0,81,81,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,215,70
2026-27,football,Empire 8 (E8),e8,Hartwick,"Witkowski,Mason",Mason,Witkowski,,273,"Witkowski,Mason","WITKOWSKI,MASON",Hartwick,HC,1005-3707,1,0,54,54,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,216,70
