season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Funderburg,Tavaris",Tavaris,Funderburg,,577,"Funderburg,Tavaris","FUNDERBURG,TAVARIS",Ripon,RIP,1101-3792,1,1,78,78,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12271500191747622,119,85
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Land,Rhys",Rhys,Land,,166,"Land,Rhys","LAND,RHYS",Cornell College,COR,1043-5629,1,0,34,34,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12271500191747622,120,85
2026-27,football,Midwest Conference (MWC),mwc,Lawrence,"Luchina,Dominic",Dominic,Luchina,,348,"Luchina,Dominic","LUCHINA,DOMINIC",Lawrence,LAW,0,1,1,30,30,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12271500191747622,121,85
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Ostendorf,Cole",Cole,Ostendorf,,137,"Ostendorf,Cole","OSTENDORF,COLE",University of Chicago,UC,1202-2470,1,1,35,35,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12271500191747622,122,85
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Ruffin,Tashawn",Tashawn,Ruffin,,438,"Ruffin,Tashawn","RUFFIN,TASHAWN",Monmouth (IL),Mon,1100-5201,1,1,5,5A,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12271500191747622,123,85
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Thioubou,Dame",Dame,Thioubou,,438,"Thioubou,Dame","THIOUBOU,DAME",Monmouth (IL),Mon,1100-5601,1,1,16,16,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12271500191747622,124,85
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Hernandez,Jeramichael",Jeramichael,Hernandez,,344,"Hernandez,Jeramichael","HERNANDEZ,JERAMICHAEL",Lake Forest,LFC,1098-2653,1,0,19,19,0,WR,0,0,,,,,,,,,,,,,,,2,41,0,33,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,0,23,23.0,,,,,,,,,,,,,3,16,0,11,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10872758069613436,125,84
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Beyer,Cayden",Cayden,Beyer,,264,"Beyer,Cayden","BEYER,CAYDEN",Grinnell,GRN,1095-7765,1,0,21,21,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08607381532612024,126,84
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Rieder,Cody",Cody,Rieder,,372,"Rieder,Cody","RIEDER,CODY",Luther,LUT,1046-7978,1,1,20,20,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08607381532612024,127,84
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Medcalfe,Sean",Sean,Medcalfe,,372,"Medcalfe,Sean","MEDCALFE,SEAN",Luther,LUT,1046-7657,1,0,30,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,6,316,0,1,52.7,1,3,23,0,33.3,4,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,3,156,55,0,1,0,2,1,52.0,,,,,0.07637700391915131,128,84
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Zeigler-Harris,Gabriel",Gabriel,Zeigler-Harris,,438,"Zeigler-Harris,Gabriel","ZEIGLER-HARRIS,GABRIEL",Monmouth (IL),Mon,1100-5225,1,0,0,0A,0,WR,0,0,,,,,,,,,,,,,,,3,18,0,8,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,0,38,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04994118105911327,129,84
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Akers,Acen",Acen,Akers,,438,"Akers,Acen","AKERS,ACEN",Monmouth (IL),Mon,1100-5533,1,1,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,130,84
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Allred,Tucker",Tucker,Allred,,344,"Allred,Tucker","ALLRED,TUCKER",Lake Forest,LFC,1098-2346,1,0,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,131,84
2026-27,football,Midwest Conference (MWC),mwc,Lawrence,"Arocho,JC",JC,Arocho,,348,"Arocho,JC","AROCHO,JC",Lawrence,LAW,0,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,132,84
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Azcueta,Dematris",Dematris,Azcueta,,344,"Azcueta,Dematris","AZCUETA,DEMATRIS",Lake Forest,LFC,1098-2487,1,1,1,1,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,133,84
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Baltierrez,Carlos",Carlos,Baltierrez,,372,"Baltierrez,Carlos","BALTIERREZ,CARLOS",Luther,LUT,1046-7827,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,134,84
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Barajas,Elijah",Elijah,Barajas,,577,"Barajas,Elijah","BARAJAS,ELIJAH",Ripon,RIP,1101-3427,1,1,5,5,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,135,83
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Barclay,Jameson",Jameson,Barclay,,372,"Barclay,Jameson","BARCLAY,JAMESON",Luther,LUT,1046-7828,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,136,83
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Bardis,Gabriel",Gabriel,Bardis,,137,"Bardis,Gabriel","BARDIS,GABRIEL",University of Chicago,UC,1202-3233,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,137,83
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Bell,Tyrese",Tyrese,Bell,,53,"Bell,Tyrese","BELL,TYRESE",Beloit,BEL,1093-1543,1,1,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,138,83
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Bennett,Zachary",Zachary,Bennett,,344,"Bennett,Zachary","BENNETT,ZACHARY",Lake Forest,LFC,1098-2491,1,0,13,13,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,139,83
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Brendel,Chase",Chase,Brendel,,297,"Brendel,Chase","BRENDEL,CHASE",Illinois Col.,ILC,1096-3802,1,1,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,140,83
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Broady,Zain",Zain,Broady,,137,"Broady,Zain","BROADY,ZAIN",University of Chicago,UC,1202-3237,1,0,7,7X,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,141,83
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Buckles,Blake",Blake,Buckles,,297,"Buckles,Blake","BUCKLES,BLAKE",Illinois Col.,ILC,1096-3752,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,142,83
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Buraie,Salah",Salah,Buraie,,372,"Buraie,Salah","BURAIE,SALAH",Luther,LUT,1046-7830,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,143,83
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Cantrell,Hayden",Hayden,Cantrell,,166,"Cantrell,Hayden","CANTRELL,HAYDEN",Cornell College,COR,1043-5845,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,144,83
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Capton,Xavier",Xavier,Capton,,372,"Capton,Xavier","CAPTON,XAVIER",Luther,LUT,1046-7648,1,0,5,5,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,145,83
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Carson,Chaz",Chaz,Carson,,137,"Carson,Chaz","CARSON,CHAZ",University of Chicago,UC,1202-2483,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,146,82
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Chacon,Anthony",Anthony,Chacon,,344,"Chacon,Anthony","CHACON,ANTHONY",Lake Forest,LFC,1098-2354,1,1,78,78,0,OC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,147,82
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Chambers,Christian",Christian,Chambers,,53,"Chambers,Christian","CHAMBERS,CHRISTIAN",Beloit,BEL,1093-1748,1,1,63,63,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,148,82
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Chico,Jayden",Jayden,Chico,,137,"Chico,Jayden","CHICO,JAYDEN",University of Chicago,UC,1202-3239,1,0,8,8X,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,149,82
2026-27,football,Midwest Conference (MWC),mwc,Lawrence,"Christensen,Julius",Julius,Christensen,,348,"Christensen,Julius","CHRISTENSEN,JULIUS",Lawrence,LAW,0,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,150,82
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Cole,Draven",Draven,Cole,,166,"Cole,Draven","COLE,DRAVEN",Cornell College,COR,1043-5844,1,0,69,69,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,151,82
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Conroy,Braden",Braden,Conroy,,166,"Conroy,Braden","CONROY,BRADEN",Cornell College,COR,1043-5392,1,1,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,152,82
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Cook,Ricky",Ricky,Cook,,137,"Cook,Ricky","COOK,RICKY",University of Chicago,UC,1202-2216,1,0,19,19,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,153,82
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Cresswell,Andrew",Andrew,Cresswell,,337,"Cresswell,Andrew","CRESSWELL,ANDREW",Knox,KNO,1097-3831,1,0,12,1D,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,154,82
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Eastern,Ricky",Ricky,Eastern,,264,"Eastern,Ricky ","EASTERN,RICKY ",Grinnell,GRN,1095-7373,1,1,70,70,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,155,82
2026-27,football,Midwest Conference (MWC),mwc,Lawrence,"Faccio,Noah",Noah,Faccio,,348,"Faccio,Noah","FACCIO,NOAH",Lawrence,LAW,0,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,156,81
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Fairbanks,William",William,Fairbanks,,166,"Fairbanks,William","FAIRBANKS,WILLIAM",Cornell College,COR,1043-5636,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,157,81
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Fisher,Justin",Justin,Fisher,,137,"Fisher,Justin","FISHER,JUSTIN",University of Chicago,UC,1202-2647,1,0,20,2A,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,158,81
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Flores,Esteban",Esteban,Flores,,166,"Flores,Esteban","FLORES,ESTEBAN",Cornell College,COR,1043-5843,1,0,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,159,81
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Frost,Sam",Sam,Frost,,264,"Frost,Sam","FROST,SAM",Grinnell,GRN,1095-7768,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,160,81
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Funk,Andrew",Andrew,Funk,,264,"Funk,Andrew","FUNK,ANDREW",Grinnell,GRN,1095-7583,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,161,81
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Geene,Charlie",Charlie,Geene,,264,"Geene,Charlie","GEENE,CHARLIE",Grinnell,GRN,1095-7374,1,1,89,,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,162,81
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Gump,Jakob",Jakob,Gump,,344,"Gump,Jakob","GUMP,JAKOB",Lake Forest,LFC,1098-2644,1,0,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,163,81
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Guyer,Oliver",Oliver,Guyer,,137,"Guyer,Oliver","GUYER,OLIVER",University of Chicago,UC,1202-2632,1,0,46,46,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164,81
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Hadley,Jonathan",Jonathan,Hadley,,337,"Hadley,Jonathan","HADLEY,JONATHAN",Knox,KNO,1097-3848,1,0,40,40,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,165,81
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Haney,Thomas",Thomas,Haney,,344,"Haney,Thomas","HANEY,THOMAS",Lake Forest,LFC,1098-2349,1,1,63,63,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,166,81
