season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Smith,Hosia",Hosia,Smith,,1115,"Smith,Hosia","SMITH,HOSIA",Hanover,HAN,1035-2466,1,1,95,95,0,0,DL,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3336284740246479,63,87
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Dittmer,Trenton",Trenton,Dittmer,,2694,"Dittmer,Trenton","DITTMER,TRENTON",Franklin,FRA,1034-2608,1,0,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,115,44,0,0,0,0,1,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20699297507765435,64,86
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Hernandez,Damian",Damian,Hernandez,,939,"Hernandez,Damian","HERNANDEZ,DAMIAN",Anderson,AND,0,1,1,6,06,0,0,LB,0,,,,,,,,0,3,3,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17457989173798263,65,86
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"LeCrone,Jack",Jack,LeCrone,,585,"LeCrone,Jack","LECRONE,JACK",Rose-Hulman,RHI,1038-4867,1,0,44,44,0,0,LB,0,,,,,,,,0,6,0,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17457989173798263,66,86
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Marsteller,Alexander",Alexander,Marsteller,,585,"Marsteller,Alexander","MARSTELLER,ALEXANDER",Rose-Hulman,RHI,1038-4865,1,1,5,5,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,44,0,17,6.3,,9,34,34,0,0,13,3.8,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1696337074559789,67,86
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Mrozinske,Andrew",Andrew,Mrozinske,,585,"Mrozinske,Andrew","MROZINSKE,ANDREW",Rose-Hulman,RHI,1038-5396,1,0,0,0A,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,293,44,0,0,0,0,1,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15131132832158498,68,86
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Burchman-Jones,Keetan",Keetan,Burchman-Jones,,1115,"Burchman-Jones,Keetan","BURCHMAN-JONES,KEETAN",Hanover,HAN,1035-2409,1,1,90,90,0,0,DL,0,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12241104892610913,69,86
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Johnson,Landan",Landan,Johnson,,987,"Johnson,Landan","JOHNSON,LANDAN",Bluffton,BLF,0,1,0,33,33,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,31,34,3,0,11,3.4,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12174798208583609,70,85
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Gatlin,Savon",Savon,Gatlin,,987,"Gatlin,Savon","GATLIN,SAVON",Bluffton,BLF,0,1,1,90,90,0,0,DL,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,0.011930303796570285,71,85
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Anderson,Dalando",Dalando,Anderson,,8567,"Anderson,Dalando","ANDERSON,DALANDO",Mount St. Joseph,MSJ,1037-3227,1,1,79,,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72,85
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Bennett,Braden",Braden,Bennett,,939,"Bennett,Braden","BENNETT,BRADEN",Anderson,AND,0,1,1,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,73,85
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Bova,Seth",Seth,Bova,,987,"Bova,Seth","BOVA,SETH",Bluffton,BLF,0,1,0,47,47,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,74,85
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Branigan,Corey",Corey,Branigan,,2694,"Branigan,Corey","BRANIGAN,COREY",Franklin,FRA,1034-2819,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,75,85
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Breland,Ethan",Ethan,Breland,,585,"Breland,Ethan","BRELAND,ETHAN",Rose-Hulman,RHI,1038-5004,1,1,75,75,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,76,84
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Brink,James",James,Brink,,1115,"Brink,James","BRINK,JAMES",Hanover,HAN,1035-2902,1,1,4,4A,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77,84
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Bruner,Josh",Josh,Bruner,,2694,"Bruner,Josh","BRUNER,JOSH",Franklin,FRA,1034-2815,1,0,18,18,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,78,84
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Brunes,Cannon",Cannon,Brunes,,1115,"Brunes,Cannon","BRUNES,CANNON",Hanover,HAN,1035-2408,1,0,4,4,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,79,84
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,"Butt,Ryne",Ryne,Butt,,1192,"Butt,Ryne","BUTT,RYNE",Manchester,MAN,1036-2826,1,1,75,7B,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80,84
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Cail,Trenten",Trenten,Cail,,1115,"Cail,Trenten","CAIL,TRENTEN",Hanover,HAN,1035-2205,1,0,27,27,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,81,84
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,"Campbell,Thomas",Thomas,Campbell,,1192,"Campbell,Thomas","CAMPBELL,THOMAS",Manchester,MAN,1036-2992,1,1,53,53,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,82,83
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Carter Jr.,Andre",Andre,Carter Jr.,,987,"Carter Jr.,Andre","CARTER JR.,ANDRE",Bluffton,BLF,0,1,0,65,65,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,83,83
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Corwin,Garrett",Garrett,Corwin,,939,"Corwin,Garrett","CORWIN,GARRETT",Anderson,AND,0,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,84,83
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Cottrell,Jarrett",Jarrett,Cottrell,,987,"Cottrell,Jarrett","COTTRELL,JARRETT",Bluffton,BLF,0,1,0,86,86,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85,83
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Davis Jr.,Erick",Erick,Davis Jr.,,8567,"Davis Jr.,Erick","DAVIS JR.,ERICK",Mount St. Joseph,MSJ,1037-3213,1,1,61,61,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,86,83
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Davis,Craig",Craig,Davis,,939,"Davis,Craig","DAVIS,CRAIG",Anderson,AND,0,1,0,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,87,83
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"DiRuzza,Eli",Eli,DiRuzza,,939,"DiRuzza,Eli","DIRUZZA,ELI",Anderson,AND,0,1,1,89,89,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,88,82
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Everson,Ty",Ty,Everson,,939,"Everson,Ty","EVERSON,TY",Anderson,AND,0,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89,82
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Fischer,Isaak",Isaak,Fischer,,2694,"Fischer,Isaak","FISCHER,ISAAK",Franklin,FRA,1034-2345,1,1,52,52,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,90,82
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Garl,Harley",Harley,Garl,,2694,"Garl,Harley","GARL,HARLEY",Franklin,FRA,1034-3055,1,0,47,47,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,91,82
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Garrett,Antonio",Antonio,Garrett,,987,"Garrett,Antonio","GARRETT,ANTONIO",Bluffton,BLF,0,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,92,82
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,"Gittings,Shamari",Shamari,Gittings,,2694,"Gittings,Shamari","GITTINGS,SHAMARI",Franklin,FRA,1034-2387,1,0,1,1A,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93,82
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Gyebi,Jason",Jason,Gyebi,,1115,"Gyebi,Jason","GYEBI,JASON",Hanover,HAN,1035-2659,1,1,35,3J,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,94,81
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Holloway,David",David,Holloway,,1115,"Holloway,David","HOLLOWAY,DAVID",Hanover,HAN,1035-2433,1,1,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,95,81
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Jank,Karson",Karson,Jank,,585,"Jank,Karson","JANK,KARSON",Rose-Hulman,RHI,1038-5011,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,96,81
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Johnson,Kenny",Kenny,Johnson,,987,"Johnson,Kenny","JOHNSON,KENNY",Bluffton,BLF,0,1,1,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,97,81
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Jones Jr.,Robert",Robert,Jones Jr.,,987,"Jones Jr.,Robert","JONES JR.,ROBERT",Bluffton,BLF,0,1,0,15,15,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,98,81
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Jones,Elijah",Elijah,Jones,,939,"Jones,Elijah","JONES,ELIJAH",Anderson,AND,0,1,0,12,12,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,99,81
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Jones,Joshua",Joshua,Jones,,1115,"Jones,Joshua","JONES,JOSHUA",Hanover,HAN,1035-2665,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100,80
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Kempf,Preston",Preston,Kempf,,1115,"Kempf,Preston","KEMPF,PRESTON",Hanover,HAN,1035-2677,1,0,5,5A,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101,80
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"King,Nathan",Nathan,King,,987,"King,Nathan","KING,NATHAN",Bluffton,BLF,0,1,1,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,102,80
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Kruse,Owen",Owen,Kruse,,1115,"Kruse,Owen","KRUSE,OWEN",Hanover,HAN,1035-2442,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,103,80
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,"Lee,Chase",Chase,Lee,,1192,"Lee,Chase","LEE,CHASE",Manchester,MAN,1036-2844,1,1,51,5L,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,104,80
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Lewis,Donnie",Donnie,Lewis,,8567,"Lewis,Donnie","LEWIS,DONNIE",Mount St. Joseph,MSJ,1037-2512,1,1,56,56,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,105,80
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Longoria,Santi",Santi,Longoria,,987,"Longoria,Santi","LONGORIA,SANTI",Bluffton,BLF,0,1,0,48,48,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,106,79
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,"Ludd,Elijah",Elijah,Ludd,,8567,"Ludd,Elijah","LUDD,ELIJAH",Mount St. Joseph,MSJ,1037-3247,1,1,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,107,79
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Mackey,Shy",Shy,Mackey,,939,"Mackey,Shy","MACKEY,SHY",Anderson,AND,0,1,0,7,07,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,108,79
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Martin,Trevor",Trevor,Martin,,939,"Martin,Trevor","MARTIN,TREVOR",Anderson,AND,0,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,109,79
