season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,hitting_summary_stats,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Camden Bauswell,Camden,Bauswell,,389,Camden Bauswell,0,0MARY BAL,19,16,,,57,12,20,12,6,0,0,6,0,1,5,1,0,0,1,1,0,0,0,1,0,3,0,0.415,26,66,0,.000,.351,.456,46,5,5,2,0,39,3,0,0,56,.911,42,.929,,0,6,24,10,"5,20",0.25,5,20,"11,31",0.35,11,31,"8,22",0.36,8,22,"4,10",0.40,4,10,0,0,0,0,"6,16","6,9","20,37",24,0,0,0,1,0,0,0,5,21,0,,Mary Baldwin,MARY BAL,51-1205,False,0,1,0,0,0,0,0,0,0,0,2.0,0,0,1,1,0,0,0,0.00,7,8,0,0,0,0,0,0,0,1,.000,4,1,0,"0,1","0,2",0,0,"0,2",,,27,89,89.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Wood, Austin",Austin,Wood,,542,"Wood, Austin",0,0PFE,28,27,,,103,21,40,11,2,0,0,20,0,0,6,2,8,1,3,1,0,0,0,5,1,5,0,0.484,42,127,9,.889,.388,.408,38,83,9,0,0,0,0,14,0,130,.931,0,.000,,2,8,25,27,"17,41",0.41,17,41,"17,59",0.29,17,59,"13,32",0.41,13,32,"6,17",0.35,6,17,"26,58",0.45,26,58,"12,21","6,10","31,69",13,0,0,0,0,0,0,0,35,35,0,,Pfeiffer,PFE,354-1749,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,88,88.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Braden Williamson,Braden,Williamson,,389,Braden Williamson,0,0MARY BAL,15,5,,,20,8,7,1,2,0,0,3,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0.435,9,23,1,.000,.350,.450,10,0,1,0,0,0,0,0,0,11,.909,0,.000,,0,0,3,5,"0,7",0,0,7,"0,8",0,0,8,"0,5",0,0,5,"0,2",0,0,2,0,0,0,0,"2,4","0,2","1,9",1,0,0,0,0,0,0,0,0,9,0,,Mary Baldwin,MARY BAL,51-1311,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,,,,,,,,,,,29,88,87.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Michael Muller,Michael,Muller,,389,Michael Muller,0,0MARY BAL,13,10,,,35,4,11,9,1,0,1,4,0,1,10,5,0,0,0,1,0,0,0,2,1,2,0,0.390,15,41,0,.000,.314,.429,22,5,0,2,0,12,2,0,0,27,1.000,14,.857,,0,0,7,8,"6,20",0.30,6,20,"5,23",0.22,5,23,"3,13",0.23,3,13,"3,8",0.38,3,8,0,0,0,0,"1,3","1,2","9,27","1,1",1.00,1,1,24,0,0,0,2,15,0,,Mary Baldwin,MARY BAL,51-1131,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,88,86.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Riley Anderson,Riley,Anderson,,491,Riley Anderson,0,0N.C. WES,8,6,,,21,7,7,8,1,1,1,3,0,1,4,1,3,1,0,1,0,0,0,0,0,0,0,0.423,13,26,4,.750,.333,.619,5,0,0,0,0,0,0,0,0,5,1.000,0,.000,,0,1,6,5,"2,6",0.33,2,6,"5,10",0.50,5,10,"3,8",0.38,3,8,0,0,0,0,0,0,0,0,"5,10","2,2","8,12","1,1",1.00,1,1,"0,1",0,0,1,1,6,0,,N.C. Wesleyan,N.C. WES,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,87,85.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Adam Newcomb,Adam,Newcomb,,30094,Adam Newcomb,0,0BCB,14,12,,,38,17,13,8,4,0,1,11,0,3,15,6,2,0,2,2,0,0,0,0,0,0,0,0.500,20,56,2,1.000,.342,.526,14,21,3,0,0,0,0,4,0,38,.921,0,.000,,1,4,6,7,"6,17",0.35,6,17,"6,20",0.30,6,20,"2,10",0.20,2,10,"0,3",0,0,3,"6,12",0.50,6,12,"6,10","5,7","15,28",4,0,0,0,66,0,0,0,7,13,0,,Brevard,BCB,614-2099,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,87,84.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Chase Mcinerney,Chase,Mcinerney,,263,Chase Mcinerney,0,0GREENSBO,10,6,,,20,2,6,5,1,0,0,4,0,0,7,3,0,0,0,2,0,0,0,0,0,1,0,0.385,7,26,0,.000,.300,.350,32,4,1,1,0,18,3,0,0,37,.973,21,.857,,0,0,1,8,"3,5",0.60,3,5,"4,11",0.36,4,11,"3,9",0.33,3,9,"2,3",0.67,2,3,"1,3",0.33,1,3,"1,7","2,3","12,17",2,0,0,0,0,0,0,0,6,4,0,,Greensboro,GREENSBO,1177-4730,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,86,83.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Garrett Stauffer,Garrett,Stauffer,,30164,Garrett Stauffer,0,0SVU,25,25,,,98,20,30,32,5,0,3,6,0,7,13,3,6,0,1,4,0,0,0,0,0,0,0,0.374,44,116,6,1.000,.306,.449,170,14,2,0,0,0,0,9,0,186,.989,0,.000,,4,5,18,36,"7,31",0.23,7,31,"22,59",0.37,22,59,"15,42",0.36,15,42,"1,13",0.08,1,13,0,0,0,0,"7,22","17,21","39,68",38,0,0,0,0,0,0,0,11,28,0,,Southern Virginia,SVU,857-3882,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,86,82.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Maison Nance,Maison,Nance,,491,Maison Nance,0,0N.C. WES,28,28,,,112,27,35,29,10,1,9,16,1,4,34,8,2,1,0,1,0,0,0,0,0,3,0,0.414,74,133,3,.667,.313,.661,39,89,9,0,0,0,0,17,0,137,.934,0,.000,,5,0,16,23,"13,37",0.35,13,37,"19,58",0.33,19,58,"12,35",0.34,12,35,"7,18",0.39,7,18,0,0,0,0,"10,21","5,13","28,63",2,0,0,0,0,0,0,0,8,16,0,,N.C. Wesleyan,N.C. WES,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,85,81.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Methodist,Brandon Mauger,Brandon,Mauger,,412,Brandon Mauger,0,0MUBB,28,28,,,112,24,36,28,9,3,1,14,0,1,16,5,6,1,6,4,0,0,0,0,3,1,0,0.389,54,137,7,.857,.321,.482,52,67,7,0,0,0,0,16,0,126,.944,0,.000,,7,8,33,30,"10,36",0.28,10,36,"25,75",0.33,25,75,"13,49",0.27,13,49,"6,14",0.43,6,14,0,0,0,0,"6,10","15,23","52,87",93,0,0,0,0,0,0,0,20,28,0,,Methodist,MUBB,1180-6491,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,85,80.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Davis Anders,Davis,Anders,,30094,Davis Anders,0,0BCB,27,26,,,102,24,32,26,9,0,4,12,0,1,21,5,7,2,2,2,0,0,0,2,0,3,0,0.385,53,119,9,.778,.314,.520,166,12,7,0,0,8,1,9,0,185,.962,9,.889,,2,1,21,30,"10,39",0.26,10,39,"23,59",0.39,23,59,"15,42",0.36,15,42,"4,12",0.33,4,12,"4,14",0.29,4,14,"5,16","8,14","32,63",193,0,0,0,22,0,0,0,12,26,0,,Brevard,BCB,614-2398,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,85,79.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Logan Austin,Logan,Austin,,30164,Logan Austin,0,0SVU,14,7,,,33,6,10,2,2,0,0,4,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0.395,12,38,1,1.000,.303,.364,10,12,3,0,0,0,0,0,0,25,.880,0,.000,,0,1,10,8,"2,14",0.14,2,14,"6,20",0.30,6,20,"3,11",0.27,3,11,"0,2",0,0,2,0,0,0,0,"2,5",0,"9,22","0,1",0,0,1,6,0,0,0,1,15,0,,Southern Virginia,SVU,857-4472,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,84,78.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Stem, Larson",Larson,Stem,,542,"Stem, Larson",0,0PFE,12,4,,,20,4,6,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.333,7,21,0,.000,.300,.350,34,3,0,0,0,0,0,2,0,37,1.000,0,.000,,0,0,8,3,"0,1",0,0,1,"2,5",0.40,2,5,"3,4",0.75,3,4,"0,1",0,0,1,"5,12",0.42,5,12,"1,6","0,1","3,5",0,0,0,0,1,0,0,0,4,4,0,,Pfeiffer,PFE,354-2324,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,84,77.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,William Peace,Caden French,Caden,French,,17094,Caden French,0,0WILLIAM,26,24,,,93,19,28,19,5,0,1,12,0,2,14,5,14,1,1,2,0,0,0,1,1,1,0,0.385,36,110,15,.933,.301,.387,83,1,1,0,0,0,0,0,0,85,.988,0,.000,,3,6,30,20,"8,23",0.35,8,23,"15,49",0.31,15,49,"11,40",0.28,11,40,"0,5",0,0,5,0,0,0,0,"14,31","8,14","30,55",40,0,0,0,0,0,0,0,8,23,0,,William Peace,WILLIAM,1183-1725,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,83,76.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Malachi Hayes,Malachi,Hayes,,491,Malachi Hayes,0,0N.C. WES,27,26,,,103,19,34,18,10,0,0,14,0,1,10,4,2,1,1,1,0,0,0,0,0,0,0,0.412,44,120,3,.667,.330,.427,15,22,4,0,0,0,0,4,0,41,.902,0,.000,,3,0,26,32,"11,34",0.32,11,34,"17,51",0.33,17,51,"10,33",0.30,10,33,"5,14",0.36,5,14,0,0,0,0,"16,38","8,11","29,56",85,0,0,0,"0,1",0,0,1,11,26,0,,N.C. Wesleyan,N.C. WES,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,83,75.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Bellantoni, Christian",Christian,Bellantoni,,542,"Bellantoni, Christian",0,0PFE,28,27,,,99,27,31,17,6,1,2,15,0,9,25,2,12,2,3,0,0,0,0,3,0,3,0,0.447,45,126,14,.857,.313,.455,54,1,1,0,0,0,0,0,0,56,.982,0,.000,,1,1,20,22,"9,35",0.26,9,35,"14,56",0.25,14,56,"8,30",0.27,8,30,"5,14",0.36,5,14,"18,61",0.30,18,61,"9,19","2,9","26,70",55,0,0,0,0,0,0,0,35,39,0,,Pfeiffer,PFE,354-2186,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,82,74.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Brady Williams,Brady,Williams,,491,Brady Williams,0,0N.C. WES,28,28,,,98,19,31,16,3,1,0,17,0,2,12,5,16,5,3,3,0,0,0,2,1,2,0,0.417,36,123,21,.762,.316,.367,50,3,5,0,0,0,0,0,0,58,.914,0,.000,,5,5,32,25,"6,24",0.25,6,24,"17,52",0.33,17,52,"12,37",0.32,12,37,"4,10",0.40,4,10,0,0,0,0,"9,20","7,13","40,66",48,0,0,0,0,0,0,0,15,16,0,,N.C. Wesleyan,N.C. WES,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,82,73.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Conner Robley,Conner,Robley,,30164,Conner Robley,0,0SVU,23,21,,,82,24,28,15,3,0,1,20,0,0,11,5,12,0,2,2,0,0,0,0,0,0,0,0.462,34,106,12,1.000,.341,.415,53,2,1,0,0,0,0,0,0,56,.982,0,.000,,5,1,16,27,"7,22",0.32,7,22,"12,29",0.41,12,29,"8,16",0.50,8,16,"4,11",0.36,4,11,0,0,0,0,"16,39","7,11","23,38",47,0,0,0,2,0,0,0,6,19,0,,Southern Virginia,SVU,857-4279,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,81,72.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Javier, Joe",Joe,Javier,,542,"Javier, Joe",0,0PFE,27,25,,,102,19,31,15,3,0,0,15,0,2,5,1,8,1,3,1,0,0,0,0,0,0,0,0.400,34,123,9,.889,.304,.333,23,52,3,0,0,1,1,3,0,78,.962,2,.500,,5,2,26,35,"12,35",0.34,12,35,"13,46",0.28,13,46,"13,36",0.36,13,36,"5,18",0.28,5,18,"16,58",0.28,16,58,"7,20","6,9","28,58",15,0,0,0,0,0,0,0,35,25,0,,Pfeiffer,PFE,354-1736,False,1,1,0,0,0,0,0,0,0,0,1.0,0,0,0,2,0,0,0,0.00,4,4,0,0,0,0,0,0,0,0,.250,0,0,0,0,0,0,0,0,,,45,81,71.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,William Peace,Leland Barrow,Leland,Barrow,,17094,Leland Barrow,0,0WILLIAM,17,17,,,63,7,20,12,5,1,0,2,0,2,13,4,2,1,0,2,0,0,0,0,0,0,0,0.348,27,69,3,.667,.317,.429,24,0,0,0,0,0,0,0,0,24,1.000,0,.000,,2,0,10,20,"6,23",0.26,6,23,"12,36",0.33,12,36,"8,22",0.36,8,22,"1,10",0.10,1,10,0,0,0,0,"5,13","5,9","17,40",0,0,0,0,0,0,0,0,3,15,0,,William Peace,WILLIAM,1183-1601,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,81,70.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Conner Michael,Conner,Michael,,389,Conner Michael,0,0MARY BAL,22,22,,,80,17,24,12,6,0,1,6,0,1,12,5,4,0,0,1,0,0,0,2,0,4,0,0.352,33,88,4,1.000,.300,.413,20,50,11,0,0,0,0,2,0,81,.864,0,.000,,1,6,23,17,"9,26",0.35,9,26,"10,45",0.22,10,45,"7,27",0.26,7,27,"5,14",0.36,5,14,0,0,0,0,"9,24","4,7","23,49",34,0,0,0,0,0,0,0,7,23,0,,Mary Baldwin,MARY BAL,51-1197,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,80,69.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Methodist,Kade Bell,Kade,Bell,,412,Kade Bell,0,0MUBB,27,25,,,91,19,30,11,5,0,1,9,1,1,18,5,3,1,1,1,0,0,0,1,0,2,0,0.392,38,103,4,.750,.330,.418,34,76,10,0,0,0,0,18,0,120,.917,0,.000,,3,1,10,33,"7,25",0.28,7,25,"14,46",0.30,14,46,"9,29",0.31,9,29,"2,12",0.17,2,12,0,0,0,0,"14,31","5,11","20,52",15,0,0,0,0,0,0,0,4,30,0,,Methodist,MUBB,1180-7002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,80,68.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Jake Flowes,Jake,Flowes,,491,Jake Flowes,0,0N.C. WES,16,15,,,60,12,20,10,2,0,0,9,0,0,9,5,2,0,0,0,0,0,0,0,0,0,0,0.420,22,69,2,1.000,.333,.367,21,35,4,0,0,0,0,3,0,60,.933,0,.000,,4,1,19,9,"8,29",0.28,8,29,"13,40",0.33,13,40,"7,28",0.25,7,28,"0,6",0,0,6,0,0,0,0,"2,8","3,4","20,42",49,0,0,0,"0,1",0,0,1,5,22,0,,N.C. Wesleyan,N.C. WES,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,79,67.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Tad Peterson,Tad,Peterson,,30164,Tad Peterson,0,0SVU,14,7,,,16,3,5,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0.389,5,19,0,.000,.313,.313,25,2,2,0,0,5,2,0,0,29,.931,7,.714,,1,1,5,4,"0,3",0,0,3,"4,9",0.44,4,9,"2,5",0.40,2,5,"0,2",0,0,2,0,0,0,0,"0,2",0,"7,12",0,0,0,0,22,0,0,0,0,3,0,,Southern Virginia,SVU,857-4479,False,35,1,3,1,2,0,0,0,0,0,22.0,33,33,16,18,6,1,6,13.50,94,117,6,5,0,1,1,0,1,8,.372,28,16,0,"1,4","1,4","3,5",0,"0,3",,,50,79,66.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,William Peace,Jacob Herzberg,Jacob,Herzberg,,17094,Jacob Herzberg,0,0WILLIAM,22,16,,,58,18,17,9,3,2,1,15,0,1,15,3,15,0,4,0,0,0,0,0,0,0,0,0.446,27,78,15,1.000,.293,.466,31,13,4,0,0,0,0,5,0,48,.917,0,.000,,2,2,15,13,"7,23",0.30,7,23,"7,27",0.26,7,27,"5,20",0.25,5,20,"0,4",0,0,4,0,0,0,0,"8,18","2,4","17,35","1,1",1.00,1,1,1,0,0,0,5,19,0,,William Peace,WILLIAM,1183-1614,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,78,65.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Gavin Grant,Gavin,Grant,,30094,Gavin Grant,0,0BCB,20,18,,,64,15,18,9,2,0,2,7,0,7,8,2,10,4,0,1,0,0,0,1,0,1,0,0.405,26,79,14,.714,.281,.406,31,2,2,0,0,0,0,1,0,35,.943,0,.000,,3,0,11,24,"5,14",0.36,5,14,"7,29",0.24,7,29,"6,22",0.27,6,22,"2,9",0.22,2,9,"0,2",0,0,2,"12,25","1,8","13,34",3,0,0,0,11,0,0,0,2,8,0,,Brevard,BCB,614-2091,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,78,64.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Carson Herod,Carson,Herod,,263,Carson Herod,0,0GREENSBO,17,15,,,52,10,14,8,4,0,1,8,0,6,12,1,1,0,1,0,0,0,0,0,0,3,0,0.424,21,67,1,1.000,.269,.404,73,13,3,2,0,25,7,0,0,89,.966,32,.781,,3,0,11,13,"5,20",0.25,5,20,"8,30",0.27,8,30,"4,20",0.20,4,20,"1,6",0.17,1,6,"2,8",0.25,2,8,"6,9","4,9","18,38",66,0,0,0,2,0,0,0,9,16,0,,Greensboro,GREENSBO,1177-4714,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,78,63.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,William Peace,Hayden Heath,Hayden,Heath,,17094,Hayden Heath,0,0WILLIAM,22,19,,,72,13,20,8,3,0,0,8,0,0,15,3,11,2,1,0,0,0,0,1,1,1,0,0.350,23,81,13,.846,.278,.319,47,5,0,0,0,1,0,1,0,52,1.000,1,1.000,,2,4,17,19,"8,21",0.38,8,21,"9,39",0.23,9,39,"7,24",0.29,7,24,"2,3",0.67,2,3,0,0,0,0,"10,24","2,8","15,41",47,0,0,0,0,0,0,0,3,12,0,,William Peace,WILLIAM,1183-1885,False,4,1,1,0,0,0,0,0,0,0,4.0,2,1,3,0,1,0,0,2.25,14,21,0,1,0,0,3,0,0,0,.286,4,7,0,"3,4","3,11","1,3",0,"1,4",,,54,77,62.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Coy, Connor",Connor,Coy,,542,"Coy, Connor",0,0PFE,12,11,,,42,11,12,8,1,0,0,8,0,1,5,0,2,2,1,1,0,0,0,1,0,1,0,0.404,13,53,4,.500,.286,.310,71,5,1,5,0,15,4,0,0,77,.987,19,.789,,1,1,8,13,"4,11",0.36,4,11,"6,22",0.27,6,22,"8,13",0.62,8,13,"1,9",0.11,1,9,"7,20",0.35,7,20,"5,10","3,7","14,27",53,0,0,0,0,0,0,0,16,9,0,,Pfeiffer,PFE,354-2320,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,77,61.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Brevard,Hunter Busque,Hunter,Busque,,30094,Hunter Busque,0,0BCB,15,10,,,37,10,11,7,2,0,1,10,1,1,3,1,0,0,0,1,0,0,0,1,0,2,0,0.449,16,49,0,.000,.297,.432,44,8,4,3,0,23,5,0,0,56,.929,28,.821,,3,0,6,15,"3,13",0.23,3,13,"5,24",0.21,5,24,"3,15",0.20,3,15,"0,7",0,0,7,"2,4",0.50,2,4,"6,9","2,6","9,27",37,0,0,0,0,0,0,0,2,12,0,,Brevard,BCB,614-1808,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,76,60.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,Christian Glaze,Christian,Glaze,,263,Christian Glaze,0,0GREENSBO,17,7,,,28,10,7,6,1,1,1,3,0,1,9,2,1,1,0,1,0,0,0,0,0,0,0,0.333,13,33,2,.500,.250,.464,13,0,0,0,0,0,0,0,0,13,1.000,0,.000,,0,0,1,12,"1,6",0.17,1,6,"4,14",0.29,4,14,"3,8",0.38,3,8,"0,2",0,0,2,"2,8",0.25,2,8,"3,11","3,3","6,16",0,0,0,0,2,0,0,0,6,7,0,,Greensboro,GREENSBO,1177-4717,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,76,59.0,batting,,
2026-27,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Bobby Rossi,Bobby,Rossi,,30164,Bobby Rossi,0,0SVU,14,12,,,43,6,12,5,4,1,0,6,0,0,8,1,0,0,1,0,0,0,0,0,1,0,0,0.367,18,50,0,.000,.279,.419,15,0,0,0,0,0,0,0,0,15,1.000,0,.000,,3,0,7,13,"3,16",0.19,3,16,"8,24",0.33,8,24,"5,16",0.31,5,16,"0,7",0,0,7,0,0,0,0,"2,10","1,1","12,26",1,0,0,0,11,0,0,0,1,18,0,,Southern Virginia,SVU,857-4480,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,75,58.0,batting,,
