season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Zach Smith,Zach,Smith,,707,Zach Smith,0,0THIEL,11,5,,,17,2,3,2,0,0,0,3,0,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0.333,3,21,1,1.000,.176,.176,24,6,0,1,0,10,5,0,0,30,1.000,15,.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,10,1,"1,5",0.20,1,5,"2,10",0.20,2,10,"1,4",0.25,1,4,"0,3",0,0,3,0,0,0,0,"1,5",0,"6,12",77,0,0,0,77,0,0,0,2,5,0,,,,,,,,,Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Jack Fickes,Jack,Fickes,,707,Jack Fickes,0,0THIEL,16,2,,,15,0,3,3,0,0,0,0,0,1,8,1,1,0,0,1,0,0,0,0,1,0,0,0.235,3,17,1,1.000,.200,.200,7,0,0,0,0,0,0,0,0,7,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,"2,3",0.67,2,3,"3,11",0.27,3,11,"2,7",0.29,2,7,"1,2",0.50,1,2,0,0,0,0,"0,2","2,6","5,12",8,0,0,0,97,0,0,0,1,2,0,,,,,,,,,Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Tony Malone,Tony,Malone,,707,Tony Malone,0,0THIEL,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,2,1,0,0,1,0,0,0,0,0,5.2,3,3,1,5,0,0,1,4.76,18,24,3,4,0,0,1,0,0,2,.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,"1,1","0,1",0,0,"0,1",Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Ryan Mckula,Ryan,Mckula,,707,Ryan Mckula,0,0THIEL,2,0,,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,"0,2",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,2",0,0,0,0,4,0,0,0,0,0,0,,,,,,,,,Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Josh Daum,Josh,Daum,,707,Josh Daum,0,0THIEL,7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,1,0,0,1,0,0,0,1,.000,1,1.000,24,1,0,0,0,0,0,0,0,0,9.0,21,17,1,4,7,3,1,17.00,55,58,2,1,0,0,1,0,0,0,.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,"1,2","0,4","0,1",0,"0,1",Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Andrew Mcroberts,Andrew,Mcroberts,,707,Andrew Mcroberts,0,0THIEL,8,4,,,14,1,5,3,2,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.438,7,16,0,.000,.357,.500,9,0,1,0,0,0,0,0,0,10,.900,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,"1,4",0.25,1,4,"2,7",0.29,2,7,"1,6",0.17,1,6,"0,3",0,0,3,0,0,0,0,"3,5","1,1","5,8",0,0,0,0,9,0,0,0,2,3,0,,,,,,,,,Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Mason Suss,Mason,Suss,,707,Mason Suss,0,0THIEL,9,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,7,3,0,0,0,0.000,10,.700,21,1,0,1,1,0,0,0,0,0,11.2,15,12,10,8,3,0,1,9.26,52,66,2,3,0,1,0,0,0,4,.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,"2,4","4,6","1,1",0,"2,5",Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Giovanni Rococi,Giovanni,Rococi,,707,Giovanni Rococi,0,0THIEL,2,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,1,1,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Archie Teconchuk,Archie,Teconchuk,,707,Archie Teconchuk,0,0THIEL,16,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,6,2,0,0,3,1,0,0,9,.778,4,.750,31,1,1,3,2,1,0,0,0,0,30.1,17,14,9,15,5,0,1,4.15,119,135,4,3,1,2,2,0,1,6,.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,43,0,"2,3","1,8","3,10",0,"2,13",Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Charlie Luedtke,Charlie,Luedtke,,707,Charlie Luedtke,0,0THIEL,11,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,1,0,0,8,1,0,0,4,.750,9,.889,34,1,1,0,0,0,0,0,0,0,19.1,21,18,10,4,6,0,0,8.38,88,104,4,3,0,0,3,0,0,3,.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,16,0,"1,2","2,3","0,1",0,"1,3",Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Blake Gibson,Blake,Gibson,,707,Blake Gibson,0,0THIEL,3,0,,,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Dillon Belknap,Dillon,Belknap,,707,Dillon Belknap,0,0THIEL,13,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,12,0,0,0,2,1.000,12,1.000,36,1,0,0,3,0,0,0,0,0,21.1,37,27,14,19,8,0,1,11.39,102,126,5,6,0,4,0,0,0,7,.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,"5,8","1,2","0,1",0,"1,2",Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Thiel,Nathan Lazare,Nathan,Lazare,,707,Nathan Lazare,0,0THIEL,4,0,,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,1,3,0,.000,.333,.333,2,1,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,"1,3",0.33,1,3,"1,3",0.33,1,3,"0,2",0,0,2,0,0,0,0,0,0,0,0,0,0,"1,3",0,0,0,0,7,0,0,0,0,4,0,,,,,,,,,Thiel,THIEL,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Anthony Franzonello,Anthony,Franzonello,,30069,Anthony Franzonello,0,0FUS,30,30,,,107,23,31,8,5,0,0,16,0,6,12,3,3,2,2,0,0,0,0,1,0,1,0,0.411,36,131,5,.600,.290,.336,10,6,1,0,0,7,1,0,0,17,.941,8,.875,26,1,0,1,0,1,0,0,0,0,15.2,20,12,5,6,1,0,3,6.89,70,80,2,1,0,1,3,0,0,1,.371,8,4,35,25,"12,36",0.33,12,36,"13,43",0.30,13,43,"7,28",0.25,7,28,"2,4",0.50,2,4,0,0,0,0,"25,56","1,3","22,46",1,0,0,0,0,0,0,0,5,22,0,23,15,0,"1,1","1,3","1,3",0,"1,2",Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,John Fusco,John,Fusco,,30069,John Fusco,0,0FUS,36,36,,,114,23,39,32,13,0,4,23,0,6,25,6,2,1,0,0,0,0,0,0,0,1,0,0.476,64,143,3,.667,.342,.561,105,4,3,0,0,0,0,0,0,112,.973,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,16,31,"10,35",0.29,10,35,"25,70",0.36,25,70,"16,53",0.30,16,53,"1,6",0.17,1,6,0,0,0,0,"12,26","8,12","46,83",148,0,0,0,0,0,0,0,2,30,0,,,,,,,,,Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Josiah Bodie,Josiah,Bodie,,30069,Josiah Bodie,0,0FUS,38,38,,,142,38,56,24,14,2,2,15,0,8,14,2,0,1,0,1,0,0,0,1,1,2,0,0.476,80,166,1,.000,.394,.563,119,1,0,0,0,0,0,0,0,120,1.000,0,.000,6,1,0,0,0,0,0,0,0,0,1.1,2,2,3,0,2,0,0,13.50,10,15,3,2,0,0,0,0,0,0,.600,8,8,28,37,"17,46",0.37,17,46,"30,75",0.40,30,75,"17,40",0.43,17,40,"5,10",0.50,5,10,0,0,0,0,"14,26","4,8","55,90",72,0,0,0,0,0,0,0,8,19,0,2,2,0,"1,2","1,1","1,1",0,"1,1",Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Wade Stoehr,Wade,Stoehr,,30069,Wade Stoehr,0,0FUS,38,38,,,141,33,53,36,17,0,2,14,1,4,15,6,0,1,0,3,0,0,0,2,0,7,0,0.438,76,162,1,.000,.376,.539,80,37,3,0,0,7,0,11,0,120,.975,7,1.000,37,1,1,4,3,2,0,0,0,0,22.2,31,22,4,18,6,2,3,8.74,114,124,2,5,0,0,1,0,1,8,.325,5,8,39,33,"14,44",0.32,14,44,"31,89",0.35,31,89,"20,55",0.36,20,55,"4,8",0.50,4,8,0,0,0,0,"12,28","13,20","59,103",40,0,0,0,0,0,0,0,13,30,0,26,23,0,0,0,"2,2",0,0,Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Peter Falconite,Peter,Falconite,,30069,Peter Falconite,0,0FUS,25,25,,,88,13,26,17,3,2,0,11,0,0,15,1,2,1,0,2,0,0,0,0,0,2,0,0.366,33,101,3,.667,.295,.375,47,42,10,0,0,0,0,16,0,99,.899,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,20,27,"11,31",0.35,11,31,"12,48",0.25,12,48,"10,30",0.33,10,30,"0,3",0,0,3,0,0,0,0,"8,20","4,7","24,52",177,0,0,0,0,0,0,0,12,25,0,,,,,,,,,Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Holden Armstrong,Holden,Armstrong,,30069,Holden Armstrong,0,0FUS,28,27,,,102,22,33,11,4,1,0,12,0,2,11,2,3,1,4,0,0,0,0,5,0,5,0,0.405,39,120,4,.750,.324,.382,61,24,5,0,0,0,0,3,0,90,.944,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,37,22,"9,31",0.29,9,31,"21,57",0.37,21,57,"11,31",0.35,11,31,"2,5",0.40,2,5,0,0,0,0,"8,19","5,7","31,64",79,0,0,0,0,0,0,0,7,22,0,,,,,,,,,Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,David Ferroni,David,Ferroni,,30069,David Ferroni,0,0FUS,34,34,,,100,7,23,13,3,1,0,6,0,2,19,6,3,0,3,1,0,0,0,3,0,5,0,0.284,28,112,3,1.000,.230,.280,109,19,7,8,0,90,15,0,0,135,.948,105,.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,27,32,"9,35",0.26,9,35,"16,73",0.22,16,73,"11,46",0.24,11,46,"1,3",0.33,1,3,0,0,0,0,"6,16","4,9","34,79",26,0,0,0,22,0,0,0,13,36,0,,,,,,,,,Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Aidan Mckito,Aidan,Mckito,,30069,Aidan Mckito,0,0FUS,15,4,,,23,4,3,2,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,1,0,1,0,0.167,3,24,1,1.000,.130,.130,22,1,1,2,0,7,1,0,0,24,.958,8,.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,10,4,"2,7",0.29,2,7,"2,10",0.20,2,10,"2,9",0.22,2,9,0,0,0,0,0,0,0,0,"2,9","0,2","5,10","0,1",0,0,1,27,0,0,0,3,5,0,,,,,,,,,Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,John Hall,John,Hall,,30069,John Hall,0,0FUS,24,17,,,50,6,10,6,0,0,0,5,0,2,12,4,0,0,4,1,0,0,0,3,0,3,0,0.293,10,62,0,.000,.200,.200,110,9,2,0,0,0,0,10,0,121,.983,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,23,9,"6,22",0.27,6,22,"5,25",0.20,5,25,"4,20",0.20,4,20,"1,6",0.17,1,6,0,0,0,0,"1,10","2,5","15,32",70,0,0,0,88,0,0,0,9,17,0,,,,,,,,,Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Andrew Hunton,Andrew,Hunton,,30069,Andrew Hunton,0,0FUS,16,11,,,35,7,10,6,1,0,0,8,0,1,6,2,2,1,2,2,0,0,0,1,1,1,0,0.413,11,48,3,.667,.286,.314,32,0,2,0,0,0,0,0,0,34,.941,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,15,5,"3,14",0.21,3,14,"5,24",0.21,5,24,"2,12",0.17,2,12,"1,1",1.00,1,1,0,0,0,0,"2,5","4,6","16,31",37,0,0,0,8,0,0,0,6,14,0,,,,,,,,,Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Nicholas Peffer,Nicholas,Peffer,,30069,Nicholas Peffer,0,0FUS,38,38,,,129,21,40,16,3,1,1,6,0,0,16,0,6,2,2,1,0,0,0,2,1,4,0,0.338,48,138,8,.750,.310,.372,74,100,22,0,0,2,0,19,0,196,.888,2,1.000,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,4,4,42,29,"15,47",0.32,15,47,"21,64",0.33,21,64,"10,36",0.28,10,36,"1,7",0.14,1,7,0,0,0,0,"12,32","6,12","38,71",63,0,0,0,0,0,0,0,14,26,0,0,0,0,0,0,0,0,0,Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Colin Killian,Colin,Killian,,30069,Colin Killian,0,0FUS,27,15,,,62,7,20,10,3,0,0,7,1,0,11,2,0,1,0,0,0,0,0,1,0,1,0,0.391,23,69,1,.000,.323,.371,51,3,0,0,0,0,0,3,0,54,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,18,12,"6,26",0.23,6,26,"9,35",0.26,9,35,"5,22",0.23,5,22,"1,6",0.17,1,6,0,0,0,0,"7,14","3,6","13,36",16,0,0,0,143,0,0,0,4,26,0,,,,,,,,,Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Andrew Heidemann,Andrew,Heidemann,,30069,Andrew Heidemann,0,0FUS,9,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,4,0,0,0,18,5,1,0,5,1.000,23,.783,46,1,6,0,3,0,0,0,0,0,27.1,38,30,14,12,14,0,1,9.88,123,144,5,3,0,3,1,0,0,3,.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,1,"2,2","1,2","4,8",0,"3,5",Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Jacob Cole,Jacob,Cole,,30069,Jacob Cole,0,0FUS,13,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,1,0,0,7,1,0,0,4,.750,8,.875,50,1,4,1,3,0,0,0,0,0,32.2,33,30,8,16,8,0,5,8.27,146,163,4,8,3,1,0,0,0,1,.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,30,2,"4,5","3,11","2,8",0,"0,4",Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Dax Clifton,Dax,Clifton,,30069,Dax Clifton,0,0FUS,16,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,3,0,0,0,7,2,0,0,4,1.000,9,.778,33,1,0,1,0,0,0,0,0,0,24.0,18,13,9,6,9,0,0,4.88,97,112,2,4,0,2,0,0,0,5,.340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,22,0,0,0,"2,4",0,0,Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Kyle Schiwall,Kyle,Schiwall,,30069,Kyle Schiwall,0,0FUS,8,0,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,1,2,0,.000,.500,.500,1,1,0,0,0,1,0,0,0,2,1.000,1,1.000,19,1,0,0,0,0,0,0,0,0,11.0,17,16,8,3,7,0,0,13.09,50,62,3,2,0,1,1,0,0,2,.380,0,0,1,0,"0,1",0,0,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,22,0,0,0,0,0,0,22,7,0,"1,4",0,"0,4",0,"4,9",Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Harold Gildehaus,Harold,Gildehaus,,30069,Harold Gildehaus,0,0FUS,14,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,5,0,0,0,7,2,1,0,6,1.000,9,.778,58,1,4,2,4,0,0,0,0,0,31.2,46,38,17,9,9,2,4,10.80,144,173,6,6,0,4,2,0,0,2,.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,25,1,"1,2","3,5","4,8",0,"0,3",Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Eric Colussy,Eric,Colussy,,30069,Eric Colussy,0,0FUS,2,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,3,1,0,0,0,0,0,0,0,0,0.0,3,3,1,0,0,0,1,99.00,3,4,0,0,0,0,0,0,0,0,1.000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,"2,2",0,0,"3,3",Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Daniel Bohlig,Daniel,Bohlig,,30069,Daniel Bohlig,0,0FUS,2,0,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,.000,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,1,0,0,0,0,1,0,0,3,0,"0,1",0,"0,1",0,"0,1",Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Jeremy Sagun,Jeremy,Sagun,,30069,Jeremy Sagun,0,0FUS,11,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,3,11,3,0,0,20,2,0,0,17,.824,22,.909,63,1,9,0,7,0,1,0,0,0,48.1,48,34,21,28,17,0,2,6.33,198,230,4,5,1,2,4,0,0,7,.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,39,1,"11,18","15,44","2,11",0,"9,23",Franciscan,FUS,0,False,,
2025-26,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Diego Perez,Diego,Perez,,30069,Diego Perez,0,0FUS,6,0,,,4,1,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.556,0,9,0,.000,.000,.000,5,0,0,0,0,0,0,0,0,5,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,"1,2",0,"0,1",0,0,0,0,5,0,0,0,0,0,0,,,,,,,,,Franciscan,FUS,0,False,,
