season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,global_rank,rating
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Chloe Kirsten,Chloe,Kirsten,,46,Chloe Kirsten,"KIRSTEN,CHLOE",Baldwin Wallace,BW,1273-4807,3,3,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,270:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,102,80
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Heidelberg,"Clark, Ferah",Ferah,Clark,,278,"Clark, Ferah","CLARK,FERAH",Heidelberg,HEI,1276-3910,0,0,80,0,80,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,103,80
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Marietta,"Clark, Sierra",Sierra,Clark,,385,"Clark, Sierra","CLARK,SIERRA",Marietta,MAR,1278-4002,3,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,75:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,104,80
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Heidelberg,"Coombs, Kelsey",Kelsey,Coombs,,278,"Coombs, Kelsey","COOMBS,KELSEY",Heidelberg,HEI,1276-3178,2,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,34:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,105,79
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Muskingum,"Craley, Amanda",Amanda,Craley,,455,"Craley, Amanda","CRALEY,AMANDA",Muskingum,MUSK,0,2,2,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,99:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,106,79
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Ohio Northern,"Creviston, Kenzie",Kenzie,Creviston,,517,"Creviston, Kenzie","CREVISTON,KENZIE",Ohio Northern,ONU,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,107,79
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Curtain, Ally",Ally,Curtain,,531,"Curtain, Ally","CURTAIN,ALLY",Otterbein,OTT,1285-4797,0,0,31,0,31,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,108,79
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Cyrus, Callie",Callie,Cyrus,,452,"Cyrus, Callie","CYRUS,CALLIE",Mount Union,UMU,1279-5161,2,0,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,43:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,109,79
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Wilmington,"Danison, Aidyn",Aidyn,Danison,,1461,"Danison, Aidyn","DANISON,AIDYN",Wilmington,WIL,1286-3792,1,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,13:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,110,79
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Marietta,"Dawicke, Haley",Haley,Dawicke,,385,"Dawicke, Haley","DAWICKE,HALEY",Marietta,MAR,1278-3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,111,78
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Heidelberg,"Deatrick, Ava",Ava,Deatrick,,278,"Deatrick, Ava","DEATRICK,AVA",Heidelberg,HEI,1276-3664,1,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,18:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,112,78
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Capital,"Duke, Kasey",Kasey,Duke,,117,"Duke, Kasey","DUKE,KASEY",Capital,CAP,1275-2946,2,2,18,0,18,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,113,78
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Ohio Northern,"Durenberger, Brooke",Brooke,Durenberger,,517,"Durenberger, Brooke","DURENBERGER,BROOKE",Ohio Northern,ONU,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,114,78
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Eddy, Blake",Blake,Eddy,,452,"Eddy, Blake","EDDY,BLAKE",Mount Union,UMU,1279-5593,2,2,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,176:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,115,78
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Wilmington,"Elliott, Brooke",Brooke,Elliott,,1461,"Elliott, Brooke","ELLIOTT,BROOKE",Wilmington,WIL,1286-3382,0,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,116,78
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Wilmington,"Elsass, Adrianna",Adrianna,Elsass,,1461,"Elsass, Adrianna","ELSASS,ADRIANNA",Wilmington,WIL,1286-3793,2,0,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,46:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,117,77
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Emma Luther,Emma,Luther,,46,Emma Luther,"LUTHER,EMMA",Baldwin Wallace,BW,1273-4384,3,3,8,0,8,0,0,0,2,0,0,0,0,0,.67,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,152:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,118,77
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Marietta,"Ferrao, Gabriella",Gabriella,Ferrao,,385,"Ferrao, Gabriella","FERRAO,GABRIELLA",Marietta,MAR,1278-4189,1,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,22:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,119,77
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Capital,"Foulke, Megan",Megan,Foulke,,117,"Foulke, Megan","FOULKE,MEGAN",Capital,CAP,1275-3459,2,2,23,0,23,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,120,77
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Ohio Northern,"Frost, Natalie",Natalie,Frost,,517,"Frost, Natalie","FROST,NATALIE",Ohio Northern,ONU,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,121,77
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Gilbert, Meghan",Meghan,Gilbert,,531,"Gilbert, Meghan","GILBERT,MEGHAN",Otterbein,OTT,1285-5121,0,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,122,76
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Gleason, Aly",Aly,Gleason,,452,"Gleason, Aly","GLEASON,ALY",Mount Union,UMU,1279-5594,0,0,37,0,37,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,123,76
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Muskingum,"Goldberg, Daisy",Daisy,Goldberg,,455,"Goldberg, Daisy","GOLDBERG,DAISY",Muskingum,MUSK,0,2,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,67:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,124,76
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Grace Helmke,Grace,Helmke,,46,Grace Helmke,"HELMKE,GRACE",Baldwin Wallace,BW,1273-4197,3,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,77:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,125,76
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Grafe, Peyton",Peyton,Grafe,,452,"Grafe, Peyton","GRAFE,PEYTON",Mount Union,UMU,1279-6049,0,0,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,126,76
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Ohio Northern,"Gramke, Emma",Emma,Gramke,,517,"Gramke, Emma","GRAMKE,EMMA",Ohio Northern,ONU,0,0,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,127,76
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Marietta,"Grigoryan, Tati",Tati,Grigoryan,,385,"Grigoryan, Tati","GRIGORYAN,TATI",Marietta,MAR,1278-4000,3,3,3,0,3,0,0,0,2,0,0,0,0,0,.67,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,240:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,128,75
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Wilmington,"Guevara, Mariah",Mariah,Guevara,,1461,"Guevara, Mariah","GUEVARA,MARIAH",Wilmington,WIL,1286-3438,0,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,129,75
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Gumm, Macy",Macy,Gumm,,452,"Gumm, Macy","GUMM,MACY",Mount Union,UMU,1279-6047,0,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,130,75
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Hatton, Olivia",Olivia,Hatton,,531,"Hatton, Olivia","HATTON,OLIVIA",Otterbein,OTT,1285-5122,0,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,131,75
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Ohio Northern,"Hawkins, Macy",Macy,Hawkins,,517,"Hawkins, Macy","HAWKINS,MACY",Ohio Northern,ONU,0,2,2,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,163:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,132,75
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Ohio Northern,"Hawkins, Samantha",Samantha,Hawkins,,517,"Hawkins, Samantha","HAWKINS,SAMANTHA",Ohio Northern,ONU,0,1,1,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,45:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,133,75
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Hayes, Kate",Kate,Hayes,,531,"Hayes, Kate","HAYES,KATE",Otterbein,OTT,1285-4252,0,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,134,74
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Marietta,"Henderson, Calli",Calli,Henderson,,385,"Henderson, Calli","HENDERSON,CALLI",Marietta,MAR,1278-3799,2,0,34,0,34,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,30:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,135,74
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Ohio Northern,"Hennegan, Caroline",Caroline,Hennegan,,517,"Hennegan, Caroline","HENNEGAN,CAROLINE",Ohio Northern,ONU,0,2,2,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,175:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,136,74
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Muskingum,"Hill, Maria",Maria,Hill,,455,"Hill, Maria","HILL,MARIA",Muskingum,MUSK,0,2,1,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,125:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,137,74
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Hoch, Hadley",Hadley,Hoch,,452,"Hoch, Hadley","HOCH,HADLEY",Mount Union,UMU,1279-6048,0,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,138,74
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Wilmington,"Hofmann, Kate",Kate,Hofmann,,1461,"Hofmann, Kate","HOFMANN,KATE",Wilmington,WIL,1286-3679,1,1,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,57:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,139,74
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Muskingum,"Howell, Savannah",Savannah,Howell,,455,"Howell, Savannah","HOWELL,SAVANNAH",Muskingum,MUSK,0,2,0,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,91:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,140,73
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Capital,"Huber, Julie",Julie,Huber,,117,"Huber, Julie","HUBER,JULIE",Capital,CAP,1275-3167,0,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,141,73
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Hutton, Rylee",Rylee,Hutton,,452,"Hutton, Rylee","HUTTON,RYLEE",Mount Union,UMU,1279-5153,2,2,2,0,2,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,4,0,0,0,2.00,.00,.00,.00,0,,150:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,142,73
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Janson, Paige",Paige,Janson,,531,"Janson, Paige","JANSON,PAIGE",Otterbein,OTT,1285-5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,143,73
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Ohio Northern,"Jenks, Sarah",Sarah,Jenks,,517,"Jenks, Sarah","JENKS,SARAH",Ohio Northern,ONU,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,144,73
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Wilmington,"Johannesen, Maren",Maren,Johannesen,,1461,"Johannesen, Maren","JOHANNESEN,MAREN",Wilmington,WIL,1286-3439,2,2,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,134:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,145,73
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Jordyn Becker,Jordyn,Becker,,46,Jordyn Becker,"BECKER,JORDYN",Baldwin Wallace,BW,1273-4191,0,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,146,72
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Kailey Hale,Kailey,Hale,,46,Kailey Hale,"HALE,KAILEY",Baldwin Wallace,BW,1273-5158,0,0,44,0,44,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,147,72
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Kaleigh Smart,Kaleigh,Smart,,46,Kaleigh Smart,"SMART,KALEIGH",Baldwin Wallace,BW,1273-5151,0,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,148,72
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Katie King,Katie,King,,46,Katie King,"KING,KATIE",Baldwin Wallace,BW,1273-4389,0,0,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,149,72
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Kaylee Rupnow,Kaylee,Rupnow,,46,Kaylee Rupnow,"RUPNOW,KAYLEE",Baldwin Wallace,BW,1273-5083,2,0,49,0,49,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,12:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,150,72
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Keisi Kulla,Keisi,Kulla,,46,Keisi Kulla,"KULLA,KEISI",Baldwin Wallace,BW,1273-4396,0,0,10,0,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,151,72
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Kelly McGrain,Kelly,McGrain,,46,Kelly McGrain,"MCGRAIN,KELLY",Baldwin Wallace,BW,1273-5084,0,0,40,0,40,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,152,71
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Capital,"Kelly, Sarah",Sarah,Kelly,,117,"Kelly, Sarah","KELLY,SARAH",Capital,CAP,1275-3163,2,2,12,0,12,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,87:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,153,71
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Kendall Ostrander,Kendall,Ostrander,,46,Kendall Ostrander,"OSTRANDER,KENDALL",Baldwin Wallace,BW,1273-4388,0,0,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,154,71
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Kiley, Brynn",Brynn,Kiley,,452,"Kiley, Brynn","KILEY,BRYNN",Mount Union,UMU,1279-5595,2,2,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,155,71
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Wilmington,"Kingery, Grace",Grace,Kingery,,1461,"Kingery, Grace","KINGERY,GRACE",Wilmington,WIL,1286-3383,1,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,13:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,156,71
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Capital,"Kleppe, Kristiane",Kristiane,Kleppe,,117,"Kleppe, Kristiane","KLEPPE,KRISTIANE",Capital,CAP,1275-3161,1,1,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,157,71
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Klingensmith, Paige",Paige,Klingensmith,,452,"Klingensmith, Paige","KLINGENSMITH,PAIGE",Mount Union,UMU,1279-4836,2,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,18:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,158,70
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Otterbein,"Knerr, Madelyn",Madelyn,Knerr,,531,"Knerr, Madelyn","KNERR,MADELYN",Otterbein,OTT,1285-4800,0,0,10,0,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,159,70
2026-27,wsoc,Ohio Athletic Conference (OAC),oac,Mount Union,"Kolbe, Lola",Lola,Kolbe,,452,"Kolbe, Lola","KOLBE,LOLA",Mount Union,UMU,1279-6053,0,0,35,0,35,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0169599993742486,160,70
