season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip,pitching_stats_strike_percentage
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,Josh Bayless,Josh,Bayless,,555,Josh Bayless,0,0PRINCIPI,15,14,,,44,7,9,5,0,0,1,11,0,1,18,7,0,0,0,0,0,0,0,0,0,0,0,0.375,12,56,0,.000,.205,.273,12,25,7,0,0,0,0,2,0,44,.841,0,.000,,0,2,8,9,"4,16",0.25,4,16,"3,22",0.14,3,22,"2,16",0.13,2,16,"1,9",0.11,1,9,0,0,0,0,"6,11","3,5","12,29",15,0,0,0,0,0,0,0,3,17,0,,Principia,PRINCIPI,1258-2436,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.469753020282344,64,59,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,Joshua Wilmot,Joshua,Wilmot,,23260,Joshua Wilmot,0,0SPALDING,10,10,,,38,10,9,4,4,1,0,3,0,1,11,2,1,0,0,1,0,0,0,1,0,1,0,0.302,15,43,1,1.000,.237,.395,5,9,5,0,0,0,0,0,0,19,.737,0,.000,,1,2,8,11,"2,8",0.25,2,8,"4,18",0.22,4,18,"4,12",0.33,4,12,"0,1",0,0,1,0,0,0,0,"3,15","3,5","7,20","0,1",0,0,1,0,0,0,0,1,6,0,,Spalding,SPALDING,926-1268,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.746471640904965,65,58,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Nordmann, Domenic",Domenic,Nordmann,,1450,"Nordmann, Domenic",0,0WEST,13,12,,,47,6,12,5,1,1,0,2,0,2,10,0,2,2,0,0,0,0,0,0,0,0,0,0.314,15,51,4,.500,.255,.319,19,5,3,0,0,0,0,0,0,27,.889,0,.000,,2,1,12,11,"4,11",0.36,4,11,"8,24",0.33,8,24,"5,11",0.45,5,11,"0,3",0,0,3,"5,11",0.45,5,11,"2,8","1,5","12,26",0,0,0,0,0,0,0,0,13,6,0,,Westminster,WEST,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.802428702152681,66,58,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Swayze Rikard,Swayze,Rikard,,431,Swayze Rikard,0,0MUW,20,20,,,68,17,17,7,1,0,0,7,0,2,14,3,2,0,3,2,0,0,0,1,0,1,0,0.329,18,82,2,1.000,.250,.265,19,52,3,0,0,0,0,15,0,74,.959,0,.000,,4,4,24,14,"6,21",0.29,6,21,"6,31",0.19,6,31,"4,18",0.22,4,18,"2,10",0.20,2,10,0,0,0,0,"9,21","4,7","24,43",2,0,0,0,0,0,0,0,11,13,0,,MUW,MUW,3082-839,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.834180151588793,67,57,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Dolley, James",James,Dolley,,1450,"Dolley, James",0,0WEST,16,16,,,57,10,11,9,3,0,0,5,0,5,16,7,1,1,0,1,0,0,0,1,1,1,0,0.309,14,68,2,.500,.193,.246,7,1,1,0,0,0,0,0,0,9,.889,0,.000,,4,1,13,14,"3,19",0.16,3,19,"7,29",0.24,7,29,"5,20",0.25,5,20,"1,3",0.33,1,3,"3,8",0.38,3,8,"6,15","5,9","13,31",6,0,0,0,0,0,0,0,12,16,0,,Westminster,WEST,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.004652174115367,68,56,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Ca. Smith,Ca.,Smith,,218,Ca. Smith,0,0EUREKA,16,16,,,57,8,13,6,1,0,0,2,0,3,10,4,2,0,1,0,0,0,0,1,1,1,0,0.290,14,63,2,1.000,.228,.246,15,28,6,0,0,0,0,3,0,49,.878,0,.000,,4,1,14,17,"4,20",0.20,4,20,"5,29",0.17,5,29,"4,19",0.21,4,19,"3,10",0.30,3,10,0,0,0,0,"6,15","3,6","15,32",0,0,0,0,0,0,0,0,7,16,0,,Eureka,EUREKA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.19828486395825,69,56,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,Hunter Britz,Hunter,Britz,,1111,Hunter Britz,0,0GREENVIL,17,16,,,50,9,9,0,4,0,0,6,0,7,22,8,0,1,2,0,0,0,0,0,0,0,0,0.349,13,65,1,.000,.180,.260,102,10,3,10,0,27,2,0,0,115,.974,29,.931,,3,2,9,9,"1,9",0.11,1,9,"4,24",0.17,4,24,"1,14",0.07,1,14,"0,4",0,0,4,0,0,0,0,"2,15","0,1","11,31",4,0,0,0,0,0,0,0,1,14,0,,Greenville,GREENVIL,1227-2877,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.89329181036438,70,55,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Gabe Peters,Gabe,Peters,,218,Gabe Peters,0,0EUREKA,12,12,,,39,2,8,3,1,0,0,4,0,0,8,2,2,0,0,0,0,0,0,0,1,0,0,0.279,9,43,2,1.000,.205,.231,19,19,3,0,0,0,0,3,0,41,.927,0,.000,,2,0,12,8,"3,9",0.33,3,9,"3,12",0.25,3,12,"2,9",0.22,2,9,"1,5",0.20,1,5,0,0,0,0,"5,9","0,4","4,13",2,0,0,0,0,0,0,0,0,3,0,,Eureka,EUREKA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.404534212292187,71,54,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,Ethan Wielt,Ethan,Wielt,,759,Ethan Wielt,0,0WU,15,12,,,42,4,9,4,0,0,0,1,0,2,8,2,2,1,0,0,0,0,0,1,0,1,0,0.267,9,45,3,.667,.214,.214,67,9,1,0,0,0,0,7,0,77,.987,0,.000,,3,4,13,8,"1,15",0.07,1,15,"3,19",0.16,3,19,"2,14",0.14,2,14,"4,11",0.36,4,11,0,0,0,0,"7,13","3,5","8,20","0,1",0,0,1,1,0,0,0,3,10,0,,Webster,WU,1259-2293,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.447107362533853,72,54,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,Nathan King,Nathan,King,,1111,Nathan King,0,0GREENVIL,12,9,,,33,4,5,2,3,0,0,7,0,2,15,3,0,0,0,0,0,0,0,0,0,1,0,0.333,8,42,0,.000,.152,.242,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,1,2,8,4,"0,11",0,0,11,"1,18",0.06,1,18,"1,10",0.10,1,10,"2,3",0.67,2,3,0,0,0,0,"4,8","2,3","7,22",3,0,0,0,0,0,0,0,1,15,0,,Greenville,GREENVIL,1227-2866,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.487973193405335,73,53,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,Ty Lopez,Ty,Lopez,,23260,Ty Lopez,0,0SPALDING,13,13,,,45,10,7,7,0,0,0,10,0,1,12,4,2,1,3,1,0,0,0,0,0,0,0,0.316,7,60,3,.667,.156,.156,22,36,9,0,0,0,0,5,0,67,.866,0,.000,,2,0,17,11,"1,11",0.09,1,11,"4,27",0.15,4,27,"4,18",0.22,4,18,"0,1",0,0,1,0,0,0,0,"4,13","4,9","11,32","1,2",0.50,1,2,0,0,0,0,7,12,0,,Spalding,SPALDING,926-1262,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.710894798318622,74,52,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,Matthew Lanier,Matthew,Lanier,,759,Matthew Lanier,0,0WU,11,7,,,30,4,5,4,0,0,1,1,0,1,8,4,1,0,0,0,0,0,0,0,0,0,0,0.219,8,32,1,1.000,.167,.267,61,0,0,0,0,0,0,3,0,61,1.000,0,.000,,4,0,10,5,"3,13",0.23,3,13,"3,15",0.20,3,15,"2,11",0.18,2,11,0,0,0,0,0,0,0,0,"1,4","1,3","6,15",0,0,0,0,2,0,0,0,0,4,0,,Webster,WU,1259-2419,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.909697298543943,75,51,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Zack Egan,Zack,Egan,,431,Zack Egan,0,0MUW,14,7,,,30,3,4,6,1,0,0,7,0,1,4,0,0,0,2,0,0,0,0,1,0,3,0,0.316,5,40,0,.000,.133,.167,9,13,0,0,0,0,0,7,0,22,1.000,0,.000,,1,1,16,7,"0,7",0,0,7,"4,15",0.27,4,15,"3,10",0.30,3,10,"0,2",0,0,2,0,0,0,0,"1,7","4,8","14,22",1,0,0,0,19,0,0,0,7,8,0,,MUW,MUW,3082-669,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.164533650829922,76,51,batting,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,Noah Godwin,Noah,Godwin,,23260,Noah Godwin,0,0SPALDING,8,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,0,0,0,1,1,0,0,3,1.000,2,.500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Spalding,SPALDING,926-1623,False,17,1,1,1,0,2,0,0,0,0,18.2,2,2,8,24,1,0,0,0.96,70,82,1,3,1,0,1,0,0,6,.243,15,14,0,"1,3","3,7","0,2",0,"4,7",6.360619633691331,1,99,pitching,11.868131868131869,1.3736263736263736,0.2926829268292683
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,Caden Krystofiak,Caden,Krystofiak,,23260,Caden Krystofiak,0,0SPALDING,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,5,1,0,0,2,1.000,6,.833,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Spalding,SPALDING,926-1260,False,30,1,5,2,2,0,0,0,0,0,28.1,17,10,5,38,4,0,3,3.18,112,126,2,7,0,2,0,0,0,18,.268,28,16,0,"3,6","1,11","2,10",0,"2,8",5.848262570556496,2,99,pitching,12.170818505338078,1.2455516014234875,0.30158730158730157
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,Cameron Rayborn,Cameron,Rayborn,,23260,Cameron Rayborn,0,0SPALDING,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,5,2,1,0,0,6,3,0,0,8,.875,9,.667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Spalding,SPALDING,926-1265,False,33,1,5,3,1,0,0,0,0,0,33.1,15,11,7,40,6,2,1,2.97,131,142,2,3,0,0,1,0,0,15,.252,28,26,1,"1,7","2,9","2,9",0,"4,10",5.276143100003926,3,99,pitching,10.876132930513595,1.2084592145015105,0.28169014084507044
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,Holden Caplinger,Holden,Caplinger,,23260,Holden Caplinger,0,0SPALDING,6,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,5,4,0,0,2,1.000,9,.556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Spalding,SPALDING,926-1362,False,16,1,2,1,1,0,0,0,0,0,19.0,8,7,7,23,3,1,2,3.32,72,82,3,2,1,0,1,0,0,9,.222,22,8,0,"4,12","1,11","1,5",0,"2,13",5.079322787966068,4,98,pitching,10.894736842105264,1.2105263157894737,0.2804878048780488
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,Caden Carpenter,Caden,Carpenter,,64,Caden Carpenter,0,0BLACKBUR,8,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,4,0,0,0,3,0,0,0,5,1.000,3,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Blackburn,BLACKBUR,0,False,11,1,1,1,0,1,0,0,0,0,15.0,5,5,9,18,3,0,0,3.00,55,68,2,2,1,1,1,0,1,1,.200,17,9,1,"7,14","6,36","2,18",0,"4,23",4.612168891960699,5,98,pitching,10.8,1.3333333333333333,0.2647058823529412
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,Colt Armbrust,Colt,Armbrust,,759,Colt Armbrust,0,0WU,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,5,1,0,0,7,4,0,0,7,.857,11,.636,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Webster,WU,1259-2424,False,36,1,7,3,2,0,0,0,0,0,36.0,23,22,10,46,6,1,5,5.50,144,160,3,5,1,1,0,0,2,15,.250,34,23,0,"2,14","0,16","5,8",0,"2,14",4.082770877623673,6,98,pitching,11.5,1.2777777777777777,0.2875
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,Carter Hunt,Carter,Hunt,,759,Carter Hunt,0,0WU,5,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,3,4,1,0,0,3,3,1,0,8,.875,6,.500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Webster,WU,1259-1998,False,29,1,4,2,2,0,0,0,0,0,28.1,17,10,9,31,10,1,3,3.18,110,126,0,5,0,0,2,0,1,7,.264,24,23,0,0,0,"4,18",0,0,3.8527949766543754,7,97,pitching,9.9288256227758,1.3523131672597863,0.24603174603174602
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Page, Jack",Jack,Page,,1450,"Page, Jack",0,0WEST,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,5,0,0,0,5,0,0,0,7,1.000,5,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Westminster,WEST,0,False,27,1,5,2,1,0,0,0,0,0,28.0,20,20,12,36,3,1,3,6.43,108,125,4,4,0,0,1,0,0,5,.250,18,27,0,"2,7","3,11","5,12","0,10","4,11",3.282479762647449,8,97,pitching,11.571428571428571,1.3928571428571428,0.288
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,Elijah Rompala-matthews,Elijah,Rompala-matthews,,759,Elijah Rompala-matthews,0,0WU,9,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,1,1,0,0,10,3,0,0,4,.750,13,.769,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Webster,WU,1259-2093,False,16,1,1,0,1,2,0,0,0,0,17.1,12,8,8,18,1,0,1,4.15,66,80,2,5,0,0,1,0,2,7,.242,10,20,0,"0,1","0,1","2,5",0,"0,3",2.719923439302677,9,97,pitching,9.473684210526315,1.4035087719298245,0.225
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,Hunter Sarver,Hunter,Sarver,,64,Hunter Sarver,0,0BLACKBUR,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,2,0,0,5,0,0,0,5,.600,5,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Blackburn,BLACKBUR,0,False,20,1,5,2,1,0,1,0,0,0,28.1,9,8,9,19,1,0,0,2.54,104,117,1,3,1,0,1,0,0,4,.192,27,35,0,"10,29","10,47","2,19",0,"6,34",2.471173643105603,10,96,pitching,6.085409252669039,1.0320284697508897,0.1623931623931624
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,Aidan Linson,Aidan,Linson,,22989,Aidan Linson,0,0LYON,10,3,,,10,2,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.300,3,10,1,.000,.300,.300,1,4,1,0,0,0,1,0,0,6,.833,1,.000,,0,2,6,0,"3,5",0.60,3,5,"3,7",0.43,3,7,"1,4",0.25,1,4,"1,1",1.00,1,1,0,0,0,0,"0,1",0,"5,7",0,0,0,0,66,0,0,0,1,3,0,,Lyon,LYON,783-5404,False,15,1,2,1,1,0,0,0,0,0,19.1,13,11,6,15,2,0,3,5.12,71,81,0,1,4,0,3,0,0,4,.211,22,17,0,"2,8","0,9","1,6",0,"1,7",1.635793097475304,11,96,pitching,7.0680628272251305,1.0994764397905759,0.18518518518518517
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,Ryan Greifelt,Ryan,Greifelt,,759,Ryan Greifelt,0,0WU,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,5,0,0,0,3,2,0,0,5,1.000,5,.600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Webster,WU,1259-2188,False,33,1,6,2,2,0,0,0,0,0,31.2,22,18,12,30,4,2,3,5.12,122,140,0,2,0,2,2,0,0,7,.270,32,27,0,"0,6","0,5","2,9",0,"1,7",1.6203558283457027,12,96,pitching,8.653846153846153,1.4423076923076923,0.21428571428571427
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Althuisius, Blake",Blake,Althuisius,,1450,"Althuisius, Blake",0,0WEST,7,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,1,0,0,4,2,0,0,3,.667,6,.667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Westminster,WEST,0,False,21,1,4,1,2,0,0,0,0,0,19.1,21,16,15,26,5,1,3,7.45,77,100,1,6,0,0,2,0,0,6,.273,19,9,0,"2,3","0,3","1,1","1,5","0,2",1.1292188873029785,13,95,pitching,12.25130890052356,1.8848167539267013,0.26
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,Joe Galay,Joe,Galay,,22989,Joe Galay,0,0LYON,4,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,1,0,0,0,2,2,0,0,3,1.000,4,.500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Lyon,LYON,783-5064,False,18,1,4,1,0,0,0,0,0,0,20.0,12,11,6,14,3,1,2,4.95,74,85,0,3,2,1,1,0,0,1,.243,27,16,0,"2,3","5,7","0,1",0,"1,2",0.8237161081519553,14,93,pitching,6.3,1.2,0.16470588235294117
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,Royce Congi,Royce,Congi,,64,Royce Congi,0,0BLACKBUR,14,14,,,35,11,14,10,4,0,0,8,0,3,8,3,2,1,0,1,0,0,0,0,0,0,0,0.532,18,47,3,.667,.400,.514,11,47,2,0,0,5,1,6,0,60,.967,6,.833,,1,1,7,6,"2,6",0.33,2,6,"7,16",0.44,7,16,"7,14",0.50,7,14,"3,8",0.38,3,8,0,0,0,0,"9,16","6,10","12,20",26,0,0,0,0,0,0,0,4,8,0,,Blackburn,BLACKBUR,0,False,23,1,4,1,1,0,0,0,0,0,21.2,14,12,5,15,3,0,3,4.98,87,98,1,2,2,1,3,0,0,1,.264,17,30,1,"7,22","12,38","9,21",0,"8,30",0.30388990323768106,15,90,pitching,6.367924528301887,1.3207547169811322,0.15306122448979592
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Robby Canten,Robby,Canten,,431,Robby Canten,0,0MUW,7,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,5,1,0,0,4,2,0,0,6,.833,6,.667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MUW,MUW,3082-684,False,34,1,3,1,3,0,0,0,0,0,26.0,22,21,7,24,5,1,4,7.27,106,116,4,2,0,0,1,0,0,8,.321,24,23,1,"1,2","1,3","0,2",0,"1,2",-0.1490224813349865,16,88,pitching,8.307692307692308,1.5769230769230769,0.20689655172413793
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,Jacob Cody,Jacob,Cody,,1111,Jacob Cody,0,0GREENVIL,6,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,3,0,0,0,3,0,0,0,5,1.000,3,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Greenville,GREENVIL,1227-2873,False,24,1,4,1,2,0,0,0,0,0,20.1,17,15,9,18,7,0,3,6.64,82,98,7,6,1,1,0,0,0,7,.293,18,22,1,"2,4","3,9","7,18",0,"3,7",-0.4414258218976779,17,86,pitching,8.059701492537313,1.6417910447761193,0.1836734693877551
