rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
89,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Raymond,Ben",0,F,11,13.363636363636363,1.82,2.09,0.55,0.45,0.27,0.3636363636363636,-3.2046532203901257,-1.3605194638287408,-0.7183088898645754,-1.0559278630183204,-0.6624682672538171,-0.025179994922640586,-1.3777194567170141
90,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Rosendahl,Caleb",0,G,25,17.24,2.24,2.88,1.6,0.36,0.04,1.04,-3.340097977300486,-1.2744441780705487,-0.33992309962878076,0.05335663784832377,-0.8668516558006147,-0.7602421543951157,-0.27866725898099476
91,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Augsburg,"Mickelson,Sam",0,F,10,11.4,3.9,2.8,0.4,0.4,0.2,1.2,-3.480843570648616,-0.9342418581691225,-0.3782406480070891,-1.2143970774278408,-0.7760145942242601,-0.24889456519687214,-0.018676416505807605
92,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Carlson,Cooper",0,G,21,10.38095238095238,2.86,1.43,0.48,0.57,0.0,0.6190476190476191,-3.678642940037256,-1.1473806609989319,-1.034428663985619,-1.1298801630760966,-0.3899570825247539,-0.8880790516946766,-0.9626907850169043
93,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Saint Mary's,"Hill,Mitchell",0,G,16,10.6875,3.13,1.19,0.63,0.38,0.06,0.6875,-3.746358426234173,-1.0920465487258082,-1.149381309120544,-0.9714109486665761,-0.8214331250124374,-0.6963237057453353,-0.8514595838091419
94,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Norsman,George",0,F,23,10.347826086956522,4.39,1.43,0.39,0.09,0.17,0.9130434782608696,-3.7736301892957633,-0.8338206914512318,-1.034428663985619,-1.2249616917218091,-1.4800018214410073,-0.3447722381715428,-0.48496434051021947
95,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Roche,Liam",0,F,22,15.545454545454543,3.59,1.77,1.23,0.09,0.14,1.2272727272727273,-3.8227644852844,-0.9977736167049311,-0.8715790833778086,-0.33753409102849374,-1.4800018214410073,-0.4406499111462135,0.025640204370644883
96,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Weber,Andrew",0,G,21,11.38095238095238,1.29,1.24,0.86,0.33,0.0,0.3809523809523809,-4.067840632637921,-1.4691382768093166,-1.125432841384101,-0.7284248199053112,-0.9349794519828805,-0.8880790516946766,-1.3495819196525998
97,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Schradle,JT",0,F,13,12.076923076923077,2.46,1.92,0.92,0.08,0.15,1.0,-4.164822728416928,-1.2293571236257814,-0.7997336801684806,-0.6650371341415029,-1.502711086835096,-0.4086906868213233,-0.34366496959979165
98,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Harris,Paul",0,F,20,13.35,2.6,1.45,0.4,0.3,0.05,0.8,-4.299575442398651,-1.200665361706384,-1.0248492768910418,-1.2143970774278408,-1.0031072481651464,-0.7282829300702255,-0.6686535226937758
99,miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Karels,Kobe",0,G,10,11.2,0.9,0.7,0.2,0.8,0.2,1.0,-4.84830391126137,-1.5490653278704951,-1.3840762929376824,-1.4256893633072019,0.13235602153928436,-0.24889456519687214,-0.34366496959979165
