season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating
2026-27,softball,American Rivers Conference (ARC),arc,Simpson,Katie Shaner,Katie,Shaner,,641,Katie Shaner,0,0SIMPSON,48,48,,,146,30,57,44,13,1,6,10,0,1,3,1,5,0,6,1,0,0,0,0,1,0,0,0.430,90,164,5,1.000,.390,.616,49,3,4,0,0,0,0,1,0,56,.929,0,.000,,6,6,39,47,"17,55",0.31,17,55,"35,86",0.41,35,86,"30,68",0.44,30,68,"4,6",0.67,4,6,0,0,0,0,"16,32","15,20","57,95",24,0,0,0,0,0,0,0,17,32,0,,Simpson,SIMPSON,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.038198020729302,11,96
2026-27,softball,American Rivers Conference (ARC),arc,Wartburg,Bella Mulder,Bella,Mulder,,750,Bella Mulder,0,0WARTBURG,44,43,,,139,30,51,43,13,1,8,16,0,2,24,10,6,3,0,2,0,0,0,1,0,3,0,0.434,90,159,9,.667,.367,.647,27,28,5,0,0,0,0,5,0,60,.917,0,.000,,7,4,9,46,"22,46",0.48,22,46,"35,93",0.38,35,93,"26,66",0.39,26,66,"6,13",0.46,6,13,0,0,0,0,"12,24","9,20","49,98",58,0,0,0,1,0,0,0,6,25,0,,Wartburg,WARTBURG,1048-5460,True,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,,,,8.883526075665756,12,96
2026-27,softball,American Rivers Conference (ARC),arc,Nebraska Wesleyan,Jenna Kimberling,Jenna,Kimberling,,462,Jenna Kimberling,0,0NEB. WES,36,36,,,106,28,39,34,8,4,5,13,3,5,14,5,2,0,4,2,0,0,0,1,0,1,0,0.452,70,130,2,1.000,.368,.660,83,56,7,0,0,0,0,7,0,146,.952,0,.000,,3,4,19,36,"13,36",0.36,13,36,"25,59",0.42,25,59,"19,41",0.46,19,41,"3,4",0.75,3,4,0,0,0,0,"8,20","12,17","38,66",116,0,0,0,0,0,0,0,9,16,0,,Nebraska Wesleyan,NEB. WES,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.686178237406432,13,95
2026-27,softball,American Rivers Conference (ARC),arc,Simpson,Brielyn Ginnaty,Brielyn,Ginnaty,,641,Brielyn Ginnaty,0,0SIMPSON,41,36,,,109,10,35,33,6,0,8,6,0,3,8,2,0,0,0,0,0,0,0,1,0,1,0,0.373,65,118,0,.000,.321,.596,-1,-3,0,0,0,0,0,0,0,-4,1.000,0,.000,,6,1,19,38,"18,42",0.43,18,42,"26,67",0.39,26,67,"20,48",0.42,20,48,"1,1",1.00,1,1,0,0,0,0,"5,12","4,12","37,69",57,0,0,0,110,0,0,0,5,16,0,,Simpson,SIMPSON,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1364921364598235,14,95
2026-27,softball,American Rivers Conference (ARC),arc,Wartburg,Jenna Wiebenga,Jenna,Wiebenga,,750,Jenna Wiebenga,0,0WARTBURG,44,44,,,130,26,38,43,10,1,5,20,2,1,8,2,4,0,9,1,0,0,0,1,0,2,0,0.388,65,161,4,1.000,.292,.500,345,10,7,0,0,0,0,18,0,362,.981,0,.000,,10,10,40,40,"13,55",0.24,13,55,"23,79",0.29,23,79,"18,54",0.33,18,54,"2,8",0.25,2,8,0,0,0,0,"11,25","16,24","47,92",90,0,0,0,"0,1",0,0,1,16,41,0,,Wartburg,WARTBURG,1048-4841,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.872168290920451,15,94
2026-27,softball,American Rivers Conference (ARC),arc,Wartburg,Katelyn Klever,Katelyn,Klever,,750,Katelyn Klever,0,0WARTBURG,35,22,,,69,12,25,20,6,2,3,6,0,0,17,5,4,0,0,1,0,0,0,0,0,1,0,0.408,44,76,4,1.000,.362,.638,4,30,1,0,0,15,5,2,0,35,.971,20,.750,,2,1,10,17,"6,21",0.29,6,21,"14,37",0.38,14,37,"12,29",0.41,12,29,"0,2",0,0,2,0,0,0,0,"8,17","7,10","17,38",70,0,0,0,43,0,0,0,3,18,0,,Wartburg,WARTBURG,1048-6002,True,121,1,16,13,5,1,4,1,0,0,102.2,65,58,32,61,26,3,6,3.95,416,458,9,0,0,3,7,0,0,15,.291,118,109,1,"0,4","3,8","0,2",0,"2,6",,,,6.762187330549805,16,94
2026-27,softball,American Rivers Conference (ARC),arc,Wartburg,Carley Bredar,Carley,Bredar,,750,Carley Bredar,0,0WARTBURG,44,44,,,137,42,53,24,7,1,0,15,0,1,6,3,27,1,5,2,0,0,0,1,0,1,0,0.445,62,160,28,.964,.387,.453,60,3,3,0,0,0,0,1,0,66,.955,0,.000,,3,3,37,43,"12,37",0.32,12,37,"26,64",0.41,26,64,"18,41",0.44,18,41,"4,11",0.36,4,11,0,0,0,0,"22,50","10,14","46,73",29,0,0,0,0,0,0,0,18,24,0,,Wartburg,WARTBURG,1048-5207,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.483672655293732,17,94
2026-27,softball,American Rivers Conference (ARC),arc,Central,Sarah Stufflebeam,Sarah,Stufflebeam,,126,Sarah Stufflebeam,0,0CENTRAL,44,44,,,128,29,43,38,11,2,2,13,0,4,4,3,12,2,6,0,0,0,0,1,0,3,0,0.414,64,151,14,.857,.336,.500,52,69,4,0,0,0,0,7,0,125,.968,0,.000,,1,4,28,57,"14,29",0.48,14,29,"30,77",0.39,30,77,"23,54",0.43,23,54,"1,1",1.00,1,1,0,0,0,0,"8,25","13,23","47,86",336,0,0,0,2,0,0,0,16,12,0,,Central,CENTRAL,1041-3220,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2660435915921475,18,94
2026-27,softball,American Rivers Conference (ARC),arc,Simpson,Mackenzie James,Mackenzie,James,,641,Mackenzie James,0,0SIMPSON,48,48,,,143,32,45,38,17,1,3,17,0,0,2,1,7,0,6,2,0,0,0,1,0,2,0,0.383,73,168,7,1.000,.315,.510,58,3,5,0,0,0,0,0,0,66,.924,0,.000,,5,2,36,63,"19,54",0.35,19,54,"26,79",0.33,26,79,"20,62",0.32,20,62,"1,5",0.20,1,5,0,0,0,0,"7,21","16,23","55,95","1,1",1.00,1,1,0,0,0,0,22,24,0,,Simpson,SIMPSON,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.251721921023912,19,93
2026-27,softball,American Rivers Conference (ARC),arc,Coe,Maddie Harris,Maddie,Harris,,150,Maddie Harris,0,0COE,40,40,,,135,23,56,37,16,5,1,9,0,3,8,2,5,2,1,1,0,0,0,0,0,0,0,0.459,85,149,7,.714,.415,.630,245,12,3,0,0,0,0,4,0,260,.988,0,.000,,9,11,32,33,"22,43",0.51,22,43,"38,94",0.40,38,94,"26,59",0.44,26,59,"4,7",0.57,4,7,0,0,0,0,"8,15","10,13","63,103",87,0,0,0,0,0,0,0,11,21,0,,Coe,COE,1042-6947,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.149802674388483,20,93
2026-27,softball,American Rivers Conference (ARC),arc,Simpson,Addison Gookin,Addison,Gookin,,641,Addison Gookin,0,0SIMPSON,39,35,,,99,24,29,17,4,3,6,9,0,1,14,1,7,1,4,2,0,0,0,0,0,0,0,0.351,57,115,8,.875,.293,.576,53,44,7,0,0,0,0,1,0,104,.933,0,.000,,2,4,19,40,"11,31",0.35,11,31,"15,49",0.31,15,49,"9,34",0.26,9,34,"1,1",1.00,1,1,0,0,0,0,"6,25","5,12","27,56",1,0,0,0,3,0,0,0,12,18,0,,Simpson,SIMPSON,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.935386352053634,21,93
2026-27,softball,American Rivers Conference (ARC),arc,Loras,Katherine Svigelj,Katherine,Svigelj,,364,Katherine Svigelj,0,0LORAS,47,47,,,149,37,53,28,11,3,2,20,1,8,34,13,4,2,1,1,0,0,0,0,1,0,0,0.455,76,179,6,.667,.356,.510,34,67,9,0,0,0,0,3,0,110,.918,0,.000,,9,7,26,25,"12,46",0.26,12,46,"25,75",0.33,25,75,"16,56",0.29,16,56,"1,9",0.11,1,9,0,0,0,0,"31,65","10,16","48,86",76,0,0,0,0,0,0,0,4,37,0,,Loras,LORAS,1045-3839,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.750819720270938,22,93
2026-27,softball,American Rivers Conference (ARC),arc,Loras,Ava Franklin,Ava,Franklin,,364,Ava Franklin,0,0LORAS,47,47,,,153,44,54,35,6,1,1,10,1,2,14,5,5,0,12,2,0,0,0,1,0,3,0,0.395,65,179,5,1.000,.353,.425,65,84,12,0,0,0,0,4,0,161,.925,0,.000,,7,5,43,49,"9,36",0.25,9,36,"32,87",0.37,32,87,"25,55",0.45,25,55,"5,10",0.50,5,10,0,0,0,0,"10,28","15,20","58,104",113,0,0,0,0,0,0,0,25,36,0,,Loras,LORAS,1045-3556,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.480642153906219,23,92
2026-27,softball,American Rivers Conference (ARC),arc,Coe,Grace Mccarty,Grace,Mccarty,,150,Grace Mccarty,0,0COE,40,40,,,111,37,42,24,11,0,0,36,0,0,6,3,11,1,1,2,0,0,0,0,0,2,0,0.523,53,150,12,.917,.378,.477,46,0,6,0,0,0,0,0,0,52,.885,0,.000,,2,4,17,46,"11,26",0.42,11,26,"23,60",0.38,23,60,"15,34",0.44,15,34,"3,8",0.38,3,8,0,0,0,0,"13,24","11,16","38,69",19,0,0,0,0,0,0,0,8,16,0,,Coe,COE,1042-7278,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4083814877973,24,92
2026-27,softball,American Rivers Conference (ARC),arc,Central,Emma Anderson,Emma,Anderson,,126,Emma Anderson,0,0CENTRAL,41,35,,,67,22,22,14,6,2,2,16,0,2,11,4,19,4,2,0,0,0,0,0,0,0,0,0.471,38,87,23,.826,.328,.567,36,1,1,0,0,0,0,1,0,38,.974,0,.000,,3,2,13,19,"5,24",0.21,5,24,"12,39",0.31,12,39,"8,30",0.27,8,30,0,0,0,0,0,0,0,0,"13,19","4,9","24,45",18,0,0,0,66,0,0,0,5,16,0,,Central,CENTRAL,1041-2884,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.400800300094138,25,92
2026-27,softball,American Rivers Conference (ARC),arc,Wartburg,Addy Wells,Addy,Wells,,750,Addy Wells,0,0WARTBURG,40,40,,,107,28,32,27,5,1,3,16,0,1,26,7,11,3,2,4,0,0,0,0,1,0,0,0.383,48,130,14,.786,.299,.449,28,87,15,0,0,0,0,2,0,130,.885,0,.000,,5,4,21,25,"14,35",0.40,14,35,"18,53",0.34,18,53,"15,40",0.38,15,40,"1,8",0.13,1,8,0,0,0,0,"8,24","10,16","34,62",24,0,0,0,0,0,0,0,11,8,0,,Wartburg,WARTBURG,1048-5217,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.314441196654214,26,92
