conference_code,conference,season,team,player_name,first_name,last_name,class_year,position,games_played,mp_total,mpg,pts_total,points_per_game,reb_total,rebounds_per_game,ast_total,assists_per_game,stl_total,steals_per_game,blk_total,blocked_shots_per_game,tov_total,turnovers_per_game,fgm,fga,field_goals_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct,z_points_per_game,z_rebounds_per_game,z_assists_per_game,z_turnovers_per_game,z_field_goals_pct,z_steals_per_game,z_blocked_shots_per_game,composite_score,rank,rating
cne,Conference of New England,2025-26,Suffolk University,Zach Harvey-Seutcheu,Zach Harvey-Seutcheu,,0,0,3,5.0,1.6666666666666667,0.0,0.0,4.0,1.33,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.4093613647208046,-0.5311045611566916,-1.1978623418091618,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,-1.0895706982321456,122,53
cne,Conference of New England,2025-26,Endicott College,"Mitchell,Andrew",Andrew,Mitchell,0,G,16,169.0,10.5625,57.0,3.56,14.0,0.88,9.0,0.56,6.0,0.38,1.0,0.06,9.0,0.5625,20.0,52.0,0.38,9.0,24.0,0.38,8.0,12.0,0.67,-0.2645564531387051,-0.5989962010497482,-0.3116529428110947,-0.4877451340923466,0.0459068991799465,-0.1514397368352858,-0.3929810145546924,-1.1033288707538853,123,53
cne,Conference of New England,2025-26,Roger Williams University,"McHale,Jack",Jack,McHale,0,F,4,11.0,2.75,3.0,0.75,3.0,0.75,1.0,0.25,1.0,0.25,0.0,0.0,2.0,0.5,1.0,3.0,0.33,1.0,2.0,0.5,0.0,0.0,0.0,-0.8148161631280394,-0.6537795982114428,-0.6074355588421168,-0.5666470460608817,-0.19324160701925236,-0.4081727638293124,-0.5589001557775718,-1.159346217612451,124,52
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Hunter Larson,Hunter Larson,,0,g,17,199.0,11.705882352941176,49.0,2.88,45.0,2.65,8.0,0.47,3.0,0.18,3.0,0.18,14.0,0.8235294117647058,19.0,52.0,0.37,6.0,22.0,0.27,5.0,6.0,0.83,-0.397715386516907,0.1469008218440961,-0.3975253152071979,-0.15821361940022977,-0.0019228020598933198,-0.5464136245184037,-0.06114273210893376,-1.2425367611242026,125,52
cne,Conference of New England,2025-26,University of New England,"Donovan,Dalton",Dalton,Donovan,0,G,4,15.0,3.75,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,1.0,3.0,0.33,1.0,3.0,0.33,-0.7658606729154652,-0.969837658759682,-0.84596992660907,-1.1978623418091618,-0.5758792169379707,-0.9018901234332097,-0.5589001557775718,-1.2502915139661548,126,52
cne,Conference of New England,2025-26,Curry College,"Monroe,Sincere",Sincere,Monroe,0,G,6,36.0,6.0,7.0,1.17,2.0,0.33,3.0,0.5,4.0,0.67,0.0,0.0,0.0,0.0,2.0,7.0,0.29,1.0,4.0,0.25,2.0,2.0,1.0,-0.7325709395709148,-0.8307721121184567,-0.3689011910751635,-1.1978623418091618,-0.3845604119786116,0.42127240030523516,-0.5589001557775718,-1.2600906250780046,127,52
cne,Conference of New England,2025-26,University of Hartford,"Mihelcic,Solomon",Solomon,Mihelcic,0,F,4,13.0,3.25,3.0,0.75,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,3.0,0.33,1.0,2.0,0.5,0.0,0.0,0.0,-0.8148161631280394,-0.8644849719102689,-0.84596992660907,-0.8822546939350218,-0.19324160701925236,-0.9018901234332097,-0.5589001557775718,-1.268966565366943,128,52
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Sean Racette,Sean Racette,,0,g,15,181.0,12.066666666666666,57.0,3.8,27.0,1.8,16.0,1.07,3.0,0.2,0.0,0.0,20.0,1.3333333333333333,14.0,44.0,0.32,0.0,7.0,0.0,29.0,36.0,0.81,-0.2175591825346339,-0.21129831344390812,0.17495716743348996,0.4853784468529187,-0.24107130825909218,-0.5069162357500918,-0.5589001557775718,-1.315740918985449,129,52
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Michael Scully,Michael Scully,,0,0,4,10.0,2.5,4.0,1.0,1.0,0.25,0.0,0.0,1.0,0.25,1.0,0.25,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,5.0,0.8,-0.7658606729154652,-0.8644849719102689,-0.84596992660907,-1.1978623418091618,-1.7716217479339653,-0.4081727638293124,0.1324295993177588,-1.3216878619934394,130,51
cne,Conference of New England,2025-26,Suffolk University,Jordan Morganstein,Jordan Morganstein,,0,0,10,64.0,6.4,32.0,3.2,11.0,1.1,0.0,0.0,2.0,0.2,0.0,0.0,3.0,0.3,11.0,25.0,0.44,10.0,23.0,0.43,0.0,0.0,0.0,-0.33505235904481195,-0.5062858366222646,-0.84596992660907,-0.8191331643601938,0.3328851066189852,-0.5069162357500918,-0.5589001557775718,-1.3588362087443733,131,51
cne,Conference of New England,2025-26,Gordon College,Michael Nezaj,Michael Nezaj,,0,0,18,247.0,13.72222222222222,26.0,1.44,71.0,3.94,9.0,0.5,2.0,0.11,16.0,0.89,18.0,1.0,10.0,31.0,0.32,0.0,1.0,0.0,6.0,24.0,0.25,-0.6796990101413346,0.6905206859870674,-0.3689011910751635,0.06456824968739862,-0.24107130825909218,-0.684654485207495,1.9022337723618052,-1.3605709904816448,132,51
cne,Conference of New England,2025-26,Suffolk University,James Meklis,James Meklis,,0,0,4,13.0,3.25,2.0,0.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,1.0,3.0,0.33,0.0,2.0,0.0,0.0,0.0,0.0,-0.8637716533406137,-0.5484269113620298,-0.84596992660907,-0.25103939818674154,-0.19324160701925236,-0.9018901234332097,-0.5589001557775718,-1.3809174696055977,133,51
cne,Conference of New England,2025-26,Nichols College,"Quezada,Edrick",Edrick,Quezada,0,F,9,124.0,13.77777777777778,22.0,2.44,25.0,2.78,2.0,0.22,5.0,0.56,3.0,0.33,8.0,0.8888888888888888,6.0,25.0,0.24,0.0,5.0,0.0,10.0,14.0,0.71,-0.4838770492910377,0.20168421900579084,-0.6360596829741512,-0.07570181603444151,-0.6237089181778105,0.20403676207952037,0.3536551209482646,-1.401080581990236,134,51
cne,Conference of New England,2025-26,Nichols College,"McGovern,Joey",Joey,McGovern,0,G,5,10.0,2.0,6.0,1.2,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,2.0,6.0,0.33,2.0,5.0,0.4,0.0,0.0,0.0,-0.7266962807454058,-0.8012733598006211,-0.84596992660907,-0.9453762235098497,-0.19324160701925236,-0.9018901234332097,-0.5589001557775718,-1.4349978306195619,135,50
cne,Conference of New England,2025-26,University of Hartford,"Galdenzi,Cooper",Cooper,Galdenzi,0,G,17,120.0,7.0588235294117645,58.0,3.41,22.0,1.29,4.0,0.24,2.0,0.12,0.0,0.0,8.0,0.4705882352941176,17.0,48.0,0.35,10.0,28.0,0.36,14.0,16.0,0.88,-0.29392974726624965,-0.4262177946167107,-0.6169769335527948,-0.6037773575754865,-0.09758220453957296,-0.664905790823339,-0.5589001557775718,-1.4623297379860547,136,50
cne,Conference of New England,2025-26,Endicott College,"Grenert,Max",Max,Grenert,0,F,22,166.0,7.545454545454546,57.0,2.59,26.0,1.18,10.0,0.45,1.0,0.05,3.0,0.14,6.0,0.2727272727272727,19.0,51.0,0.37,13.0,35.0,0.37,6.0,11.0,0.55,-0.4545037551634932,-0.47257297683045246,-0.4166080646285541,-0.8535630895828272,-0.0019228020598933198,-0.8031466515124303,-0.1717554929241866,-1.5298890590078298,137,50
cne,Conference of New England,2025-26,Endicott College,"Romans,Jason",Jason,Romans,0,G,18,116.0,6.444444444444445,25.0,1.39,23.0,1.28,10.0,0.56,5.0,0.28,1.0,0.06,3.0,0.1666666666666666,10.0,20.0,0.5,4.0,10.0,0.4,1.0,2.0,0.5,-0.6894901081838495,-0.4304319020906872,-0.3116529428110947,-0.9874572432264018,0.6198633140580239,-0.3489266806768447,-0.3929810145546924,-1.5299829565204774,138,50
cne,Conference of New England,2025-26,Nichols College,"Faulk Jr.,Deshawn",Deshawn,Faulk Jr.,0,F,6,19.0,3.1666666666666665,4.0,0.67,1.0,0.17,0.0,0.0,1.0,0.17,0.0,0.0,1.0,0.1666666666666666,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,-0.8304819199960632,-0.8981978317020811,-0.84596992660907,-0.9874572432264018,0.6198633140580239,-0.5661623189025596,-0.5589001557775718,-1.5888006514454958,139,50
cne,Conference of New England,2025-26,Suffolk University,Ryan Moore,Ryan Moore,,0,0,5,15.0,3.0,3.0,0.6,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,3.0,0.33,1.0,2.0,0.5,0.0,2.0,0.0,-0.844189457255584,-0.8855555092801515,-0.84596992660907,-0.9453762235098497,-0.19324160701925236,-0.9018901234332097,-0.5589001557775718,-1.6113630535751202,140,50
cne,Conference of New England,2025-26,Endicott College,"DaSilva,Joey",Joey,DaSilva,0,G,19,133.0,7.0,48.0,2.53,21.0,1.11,10.0,0.53,3.0,0.16,0.0,0.0,4.0,0.2105263157894736,14.0,44.0,0.32,12.0,36.0,0.33,8.0,11.0,0.73,-0.466253072814511,-0.502071729148288,-0.3402770669431291,-0.9320874804414652,-0.24107130825909218,-0.5859110132867155,-0.5589001557775718,-1.6273261920653668,141,49
cne,Conference of New England,2025-26,University of New England,"Power,Kimman",Kimman,Power,0,G,6,18.0,3.0,8.0,1.33,2.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,2.0,5.0,0.4,0.0,1.0,0.0,4.0,7.0,0.57,-0.7012394258348672,-0.8307721121184567,-0.84596992660907,-0.7770521446436417,0.14156630165962616,-0.9018901234332097,-0.5589001557775718,-1.6563558861393284,142,49
cne,Conference of New England,2025-26,University of New England,"Federico,Zach",Zach,Federico,0,F,10,55.0,5.5,22.0,2.2,12.0,1.2,3.0,0.3,3.0,0.3,1.0,0.1,1.0,0.1,7.0,23.0,0.3,2.0,11.0,0.18,6.0,11.0,0.55,-0.5308743198951089,-0.4641447618824994,-0.559728685288726,-1.071619282659506,-0.3367307107387718,-0.30942929190853297,-0.2823682537394395,-1.6922104456052862,143,49
cne,Conference of New England,2025-26,Roger Williams University,"Spinney,Connor",Connor,Spinney,0,G,6,19.0,3.1666666666666665,3.0,0.5,5.0,0.83,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.33,1.0,3.0,0.33,0.0,0.0,0.0,-0.8637716533406137,-0.6200667384196307,-0.6837665565275417,-1.1978623418091618,-0.19324160701925236,-0.9018901234332097,-0.5589001557775718,-1.7022154588391676,144,49
cne,Conference of New England,2025-26,Suffolk University,Max Neelley,Max Neelley,,0,0,8,27.0,3.375,9.0,1.13,5.0,0.63,1.0,0.13,2.0,0.25,1.0,0.13,2.0,0.25,4.0,8.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,-0.7404038180049266,-0.7043488878991612,-0.7219320553702543,-0.8822546939350218,0.6198633140580239,-0.4081727638293124,-0.19940868312799984,-1.7045129315968932,145,49
cne,Conference of New England,2025-26,Endicott College,"Dunfee,Liam",Liam,Dunfee,0,F,23,157.0,6.826086956521739,43.0,1.87,44.0,1.91,8.0,0.35,6.0,0.26,3.0,0.13,13.0,0.5652173913043478,16.0,40.0,0.4,1.0,3.0,0.33,10.0,15.0,0.67,-0.5954955669757068,-0.16494313123016643,-0.5120218117353355,-0.48431461618067123,0.14156630165962616,-0.3884240694451565,-0.19940868312799984,-1.7358408708911737,146,49
cne,Conference of New England,2025-26,University of Hartford,"Fleming,Jalen",Jalen,Fleming,0,F,8,80.0,10.0,21.0,2.63,15.0,1.88,1.0,0.13,1.0,0.13,1.0,0.13,8.0,1.0,7.0,24.0,0.29,4.0,19.0,0.21,3.0,5.0,0.6,-0.44667087672948125,-0.17758545365209602,-0.7219320553702543,0.06456824968739862,-0.3845604119786116,-0.6451570964391831,-0.19940868312799984,-1.7446596423518255,147,48
cne,Conference of New England,2025-26,Roger Williams University,"Fiorita,Jake",Jake,Fiorita,0,G,5,12.0,2.4,0.0,0.0,5.0,1.0,2.0,0.4,0.0,0.0,1.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.5484269113620298,-0.46431493818194475,-1.1978623418091618,-1.7716217479339653,-0.9018901234332097,-0.0058363517013072675,-1.775454242642714,148,48
cne,Conference of New England,2025-26,University of Hartford,"Nason,Daniel",Daniel,Nason,0,F,9,57.0,6.333333333333333,11.0,1.22,7.0,0.78,2.0,0.22,2.0,0.22,3.0,0.33,2.0,0.2222222222222222,4.0,9.0,0.44,0.0,0.0,0.0,3.0,5.0,0.6,-0.7227798415283999,-0.6411372757895133,-0.6360596829741512,-0.9173222103654818,0.3328851066189852,-0.4674188469817801,0.3536551209482646,-1.7961555990023326,149,48
cne,Conference of New England,2025-26,Gordon College,Tyler Nordstrom,Tyler Nordstrom,,0,0,25,361.0,14.44,34.0,1.36,41.0,1.64,54.0,2.16,12.0,0.48,0.0,0.0,32.0,1.28,12.0,47.0,0.26,4.0,20.0,0.2,6.0,11.0,0.55,-0.6953647670093582,-0.2787240330275325,1.2149670108974062,0.4180488153064356,-0.5280495156981309,0.04604720700627309,-0.5589001557775718,-1.8430010976293487,150,48
cne,Conference of New England,2025-26,Western New England University,"Pierre,Frantz",Frantz,Pierre,0,G,22,143.0,6.5,34.0,1.55,30.0,1.36,2.0,0.09,3.0,0.14,1.0,0.05,11.0,0.5,15.0,26.0,0.58,1.0,3.0,0.33,3.0,9.0,0.33,-0.6581585944478019,-0.396719042298875,-0.7600975542129669,-0.5666470460608817,1.002500923976742,-0.6254084020550272,-0.4206342047585056,-1.8619711505404832,151,48
cne,Conference of New England,2025-26,Western New England University,"Jones,Max",Max,Jones,0,F,13,69.0,5.3076923076923075,27.0,2.08,8.0,0.62,4.0,0.31,0.0,0.0,1.0,0.08,2.0,0.1538461538461538,10.0,23.0,0.43,5.0,15.0,0.33,2.0,6.0,0.33,-0.5543729551971446,-0.7085629953731376,-0.5501873105780479,-1.0036422508096912,0.28505540537914537,-0.9018901234332097,-0.33767463414706594,-1.867406019663889,152,47
cne,Conference of New England,2025-26,University of New England,Justin Allen,Justin Allen,,0,0,16,147.0,9.1875,26.0,1.63,28.0,1.75,10.0,0.63,1.0,0.06,0.0,0.0,9.0,0.5625,9.0,23.0,0.39,7.0,20.0,0.35,1.0,2.0,0.5,-0.6424928375797782,-0.23236885081379074,-0.2448633198363478,-0.4877451340923466,0.09373660041978633,-0.7833979571282744,-0.5589001557775718,-1.9902072246948954,153,47
cne,Conference of New England,2025-26,Roger Williams University,"Holmes,Nate",Nate,Holmes,0,F,9,44.0,4.888888888888889,14.0,1.56,11.0,1.22,1.0,0.11,0.0,0.0,2.0,0.22,5.0,0.5555555555555556,7.0,16.0,0.44,0.0,3.0,0.0,0.0,0.0,0.0,-0.6562003748392989,-0.4557165469345464,-0.7410148047916105,-0.4965120131999616,0.3328851066189852,-0.9018901234332097,0.04947002870631915,-2.0187501098606733,154,47
cne,Conference of New England,2025-26,Curry College,"Gelinas,Malik",Malik,Gelinas,0,G,9,68.0,7.555555555555555,24.0,2.67,5.0,0.56,0.0,0.0,3.0,0.33,0.0,0.0,7.0,0.7777777777777778,8.0,24.0,0.33,7.0,18.0,0.39,1.0,1.0,1.0,-0.4388379982954694,-0.7338476402169968,-0.84596992660907,-0.2159718817562815,-0.19324160701925236,-0.25018320875606526,-0.5589001557775718,-2.081427422688798,155,47
cne,Conference of New England,2025-26,Suffolk University,Abdiel Zapata,Abdiel Zapata,,0,0,10,73.0,7.3,16.0,1.6,12.0,1.2,5.0,0.5,3.0,0.3,0.0,0.0,4.0,0.4,6.0,18.0,0.33,2.0,13.0,0.15,2.0,4.0,0.5,-0.648367496405287,-0.4641447618824994,-0.3689011910751635,-0.6928901052105376,-0.19324160701925236,-0.30942929190853297,-0.5589001557775718,-2.0960728204717487,156,47
cne,Conference of New England,2025-26,Nichols College,"Stanwood,Harrison",Harrison,Stanwood,0,G,16,135.0,8.4375,31.0,1.94,16.0,1.0,10.0,0.63,4.0,0.25,0.0,0.0,13.0,0.8125,13.0,33.0,0.39,3.0,10.0,0.3,2.0,2.0,1.0,-0.5817880297161862,-0.5484269113620298,-0.2448633198363478,-0.1721374862182065,0.09373660041978633,-0.4081727638293124,-0.5589001557775718,-2.11772161848953,157,47
cne,Conference of New England,2025-26,Gordon College,"Rodriguez,Tristan",Tristan,Rodriguez,0,G,15,122.0,8.133333333333333,30.0,2.0,11.0,0.73,14.0,0.93,6.0,0.4,0.0,0.0,13.0,0.8666666666666667,7.0,24.0,0.29,3.0,11.0,0.27,13.0,19.0,0.68,-0.5700387120651683,-0.6622078131593959,0.04137792148399613,-0.10375582917880942,-0.3845604119786116,-0.11194234806697398,-0.5589001557775718,-2.172747065733954,158,46
cne,Conference of New England,2025-26,Gordon College,Josiah Whitley,Josiah Whitley,,0,0,7,23.0,3.2857142857142856,2.0,0.29,2.0,0.29,1.0,0.14,0.0,0.0,0.0,0.0,1.0,0.1428571428571428,1.0,3.0,0.33,0.0,2.0,0.0,0.0,0.0,0.0,-0.904894265119176,-0.8476285420143628,-0.7123906806595761,-1.0175151144525105,-0.19324160701925236,-0.9018901234332097,-0.5589001557775718,-2.2571558573115125,159,46
cne,Conference of New England,2025-26,Nichols College,"Zingarella,Anthony",Anthony,Zingarella,0,G,17,143.0,8.411764705882353,16.0,0.94,21.0,1.24,5.0,0.29,4.0,0.24,2.0,0.12,8.0,0.4705882352941176,7.0,16.0,0.44,1.0,2.0,0.5,1.0,2.0,0.5,-0.7776099905664831,-0.4472883319865933,-0.5692700599994042,-0.6037773575754865,0.3328851066189852,-0.42792145821346833,-0.2270618733318131,-2.2765178556593484,160,46
cne,Conference of New England,2025-26,Endicott College,"Lewis,Jack",Jack,Lewis,0,G,9,22.0,2.4444444444444446,10.0,1.11,1.0,0.11,1.0,0.11,1.0,0.11,0.0,0.0,0.0,0.0,2.0,5.0,0.4,1.0,4.0,0.25,5.0,8.0,0.63,-0.7443202572219325,-0.9234824765459403,-0.7410148047916105,-1.1978623418091618,0.14156630165962616,-0.684654485207495,-0.5589001557775718,-2.2875307311272954,161,46
cne,Conference of New England,2025-26,Endicott College,"Goodman,Reece",Reece,Goodman,0,G,12,30.0,2.5,9.0,0.75,6.0,0.5,3.0,0.25,0.0,0.0,0.0,0.0,3.0,0.25,3.0,5.0,0.6,3.0,5.0,0.6,0.0,0.0,0.0,-0.8148161631280394,-0.7591322850608558,-0.6074355588421168,-0.8822546939350218,1.0981603264564215,-0.9018901234332097,-0.5589001557775718,-2.30984794522476,162,46
cne,Conference of New England,2025-26,University of Hartford,"Skinner,Zach",Zach,Skinner,0,G,19,164.0,8.631578947368421,16.0,0.84,41.0,2.16,9.0,0.47,13.0,0.68,0.0,0.0,13.0,0.6842105263157895,5.0,19.0,0.26,1.0,1.0,1.0,5.0,11.0,0.45,-0.7971921866515127,-0.05959044438075332,-0.3975253152071979,-0.3340940423641468,-0.5280495156981309,0.4410210946893911,-0.5589001557775718,-2.3221449550533118,163,46
cne,Conference of New England,2025-26,Western New England University,"Morales,Oscar",Oscar,Morales,0,G,10,43.0,4.3,9.0,0.9,7.0,0.7,5.0,0.5,1.0,0.1,0.0,0.0,1.0,0.1,4.0,10.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,-0.7854428690004949,-0.6748501355813254,-0.3689011910751635,-1.071619282659506,0.14156630165962616,-0.7044031795916508,-0.5589001557775718,-2.329854413429217,164,45
cne,Conference of New England,2025-26,University of Hartford,"Selden,Reggie",Reggie,Selden,0,G,8,69.0,8.625,12.0,1.5,5.0,0.63,9.0,1.13,2.0,0.25,0.0,0.0,11.0,1.375,4.0,16.0,0.25,1.0,6.0,0.17,3.0,6.0,0.5,-0.6679496924903168,-0.7043488878991612,0.23220541569755856,0.5379797214986088,-0.5758792169379707,-0.4081727638293124,-0.5589001557775718,-2.333526520791578,165,45
cne,Conference of New England,2025-26,Endicott College,"Koenig,Carter",Carter,Koenig,0,G,17,78.0,4.588235294117647,11.0,0.65,12.0,0.71,8.0,0.47,2.0,0.12,2.0,0.12,2.0,0.1176470588235294,5.0,12.0,0.42,1.0,6.0,0.17,0.0,2.0,0.0,-0.834398359213069,-0.6706360281073489,-0.3975253152071979,-1.049341095750743,0.23722570413930555,-0.664905790823339,-0.2270618733318131,-2.3352212924331592,166,45
cne,Conference of New England,2025-26,Suffolk University,Connor Crist,Connor Crist,,0,0,6,17.0,2.8333333333333335,1.0,0.17,3.0,0.5,2.0,0.33,0.0,0.0,0.0,0.0,1.0,0.1666666666666666,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,-0.9283929004212117,-0.7591322850608558,-0.5311045611566916,-0.9874572432264018,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,-2.3518564184800805,167,45
cne,Conference of New England,2025-26,Roger Williams University,"Monahan,Kyle",Kyle,Monahan,0,G,13,73.0,5.615384615384615,15.0,1.15,12.0,0.92,7.0,0.54,3.0,0.23,0.0,0.0,6.0,0.4615384615384615,6.0,17.0,0.35,2.0,8.0,0.25,1.0,2.0,0.5,-0.7364873787879207,-0.582139771153842,-0.3307356922324509,-0.6152020688107493,-0.09758220453957296,-0.44767015259762416,-0.5589001557775718,-2.42323715545386,168,45
cne,Conference of New England,2025-26,Gordon College,Ben Krysiak,Ben Krysiak,,0,0,11,49.0,4.454545454545454,8.0,0.73,13.0,1.18,4.0,0.36,0.0,0.0,2.0,0.18,1.0,0.0909090909090909,4.0,14.0,0.29,0.0,0.0,0.0,0.0,2.0,0.0,-0.8187326023450454,-0.47257297683045246,-0.5024804370246573,-1.0830959244003837,-0.3845604119786116,-0.9018901234332097,-0.06114273210893376,-2.552490729436657,169,45
cne,Conference of New England,2025-26,University of New England,"Curcio,Connor",Connor,Curcio,0,G,8,33.0,4.125,5.0,0.63,6.0,0.75,2.0,0.25,1.0,0.13,0.0,0.0,1.0,0.125,1.0,7.0,0.14,1.0,6.0,0.17,2.0,2.0,1.0,-0.8383147984300751,-0.6537795982114428,-0.6074355588421168,-1.0400585178720918,-1.1020059305762082,-0.6451570964391831,-0.5589001557775718,-2.568313541913139,170,44
cne,Conference of New England,2025-26,University of New England,"Diaz-Pavon,Derek",Derek,Diaz-Pavon,0,G,12,66.0,5.5,19.0,1.58,9.0,0.75,6.0,0.5,2.0,0.17,0.0,0.0,11.0,0.9166666666666666,7.0,18.0,0.39,0.0,2.0,0.0,5.0,6.0,0.83,-0.652283935622293,-0.6537795982114428,-0.3689011910751635,-0.040634299603981475,0.09373660041978633,-0.5661623189025596,-0.5589001557775718,-2.5763292430368474,171,44
cne,Conference of New England,2025-26,Western New England University,"Duffaut,Drezell",Drezell,Duffaut,0,G,14,79.0,5.642857142857143,15.0,1.07,7.0,0.5,5.0,0.36,1.0,0.07,0.0,0.0,4.0,0.2857142857142857,5.0,13.0,0.38,1.0,5.0,0.2,4.0,7.0,0.57,-0.7521531356559443,-0.7591322850608558,-0.5024804370246573,-0.8371678870958589,0.0459068991799465,-0.7636492627441185,-0.5589001557775718,-2.5950117999545994,172,44
cne,Conference of New England,2025-26,University of New England,"Hulland,Jimmy",Jimmy,Hulland,0,G,11,73.0,6.636363636363637,17.0,1.55,9.0,0.82,1.0,0.09,4.0,0.36,0.0,0.0,9.0,0.8181818181818182,6.0,21.0,0.29,3.0,9.0,0.33,2.0,2.0,1.0,-0.6581585944478019,-0.6242808458936072,-0.7600975542129669,-0.16496458513015777,-0.3845604119786116,-0.1909371256035976,-0.5589001557775718,-2.838306098589673,173,44
cne,Conference of New England,2025-26,Suffolk University,Matt Amarante,Matt Amarante,,0,0,9,34.0,3.7777777777777777,6.0,0.67,7.0,0.78,1.0,0.11,1.0,0.11,0.0,0.0,3.0,0.3333333333333333,2.0,8.0,0.25,0.0,2.0,0.0,2.0,5.0,0.4,-0.8304819199960632,-0.6411372757895133,-0.7410148047916105,-0.7770521446436417,-0.5758792169379707,-0.684654485207495,-0.5589001557775718,-2.8536049857308403,174,44
cne,Conference of New England,2025-26,Suffolk University,Aston Whittingham,Aston Whittingham,,0,0,16,122.0,7.625,11.0,0.69,22.0,1.38,11.0,0.69,4.0,0.25,0.0,0.0,10.0,0.625,5.0,24.0,0.21,0.0,0.0,0.0,1.0,5.0,0.2,-0.8265654807790571,-0.3882908273509221,-0.18761507157227908,-0.4088432221238116,-0.7671980218973299,-0.4081727638293124,-0.5589001557775718,-2.871664907995686,175,44
cne,Conference of New England,2025-26,Wentworth Institute of Technology,Pat Tehan,Pat Tehan,,0,0,7,34.0,4.857142857142857,0.0,0.0,6.0,0.86,0.0,0.0,1.0,0.14,0.0,0.0,4.0,0.5714285714285714,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.6074244159977011,-0.84596992660907,-0.47647343238255596,-1.7716217479339653,-0.6254084020550272,-0.5589001557775718,-3.0068712980455374,176,44
cne,Conference of New England,2025-26,Endicott College,"Hall,Sidney",Sidney,Hall,0,G,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.969837658759682,-0.84596992660907,,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,,177,43
cne,Conference of New England,2025-26,Endicott College,"Bennett,Wilson",Wilson,Bennett,0,F,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.969837658759682,-0.84596992660907,,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,,178,43
cne,Conference of New England,2025-26,Endicott College,"Catalano,Niko",Niko,Catalano,0,F,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.969837658759682,-0.84596992660907,,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,,179,43
cne,Conference of New England,2025-26,Nichols College,"Jeremic,Dante",Dante,Jeremic,0,G,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.969837658759682,-0.84596992660907,,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,,180,43
cne,Conference of New England,2025-26,Roger Williams University,"Cote,Dylan",Dylan,Cote,0,F,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.969837658759682,-0.84596992660907,,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,,181,43
cne,Conference of New England,2025-26,Roger Williams University,"Hammerlund, Ryan",Ryan,Hammerlund,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9616826337657621,-0.969837658759682,-0.84596992660907,,-1.7716217479339653,-0.9018901234332097,-0.5589001557775718,,182,43
