season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,global_rank,rating
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Eckardt, Jackson",Jackson,Eckardt,,218,"Eckardt, Jackson","ECKARDT,JACKSON",Eureka,EUR,0,2,0,33,0,33,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,14:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,111,81
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Eckelkamp, Brayden",Brayden,Eckelkamp,,1450,"Eckelkamp, Brayden","ECKELKAMP,BRAYDEN",Westminster,WC,1216-1703,3,3,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,162:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,112,81
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"Eckhart, Josh",Josh,Eckhart,,22989,"Eckhart, Josh","ECKHART,JOSH",Lyon,LCS,783-5244,0,0,40,0,40,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,113,80
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Ejimadu, Eziuche",Eziuche,Ejimadu,,555,"Ejimadu, Eziuche","EJIMADU,EZIUCHE",Principia,PRIN,1258-2521,1,0,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,15:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,114,80
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,"Ferguson-Tompkins, Austin",Austin,Ferguson-Tompkins,,431,"Ferguson-Tompkins, Austin","FERGUSON-TOMPKINS,AUSTIN",MUW,MUW,3082-1072,0,0,11,0,11,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,115,80
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"Fernandez, Salvador",Salvador,Fernandez,,22989,"Fernandez, Salvador","FERNANDEZ,SALVADOR",Lyon,LCS,783-5222,3,3,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.33,.33,.00,.00,0,,196:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,116,80
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Flores, Nate",Nate,Flores,,64,"Flores, Nate","FLORES,NATE",Blackburn,BBN,0,2,0,33,0,33,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,46:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,117,80
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,"Flowers, Ruben",Ruben,Flowers,,431,"Flowers, Ruben","FLOWERS,RUBEN",MUW,MUW,3082-1075,1,0,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,45:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,118,80
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Freixes, Biel",Biel,Freixes,,1111,"Freixes, Biel","FREIXES,BIEL",Greenville,GRE,0,0,0,59,0,59,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,119,80
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Fuentes, Felipe",Felipe,Fuentes,,1111,"Fuentes, Felipe","FUENTES,FELIPE",Greenville,GRE,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,120,79
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Galanton, Sebastian",Sebastian,Galanton,,1111,"Galanton, Sebastian","GALANTON,SEBASTIAN",Greenville,GRE,0,2,0,31,0,31,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,62:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,121,79
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Galarno, Landen",Landen,Galarno,,218,"Galarno, Landen","GALARNO,LANDEN",Eureka,EUR,0,2,0,32,0,32,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,35:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,122,79
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Garcia Lopez, Juan",Juan,Garcia Lopez,,555,"Garcia Lopez, Juan","GARCIA LOPEZ,JUAN",Principia,PRIN,1258-2407,1,1,14,0,14,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,123,79
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Garrett, Phillip",Phillip,Garrett,,218,"Garrett, Phillip","GARRETT,PHILLIP",Eureka,EUR,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,124,79
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Garrone, Matthew",Matthew,Garrone,,1450,"Garrone, Matthew","GARRONE,MATTHEW",Westminster,WC,1216-1542,3,0,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.33,.33,.00,.00,0,,59:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,125,79
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Garrone, Nico",Nico,Garrone,,1450,"Garrone, Nico","GARRONE,NICO",Westminster,WC,1216-1928,0,0,41,0,41,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,126,79
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Gasca, Claudio",Claudio,Gasca,,218,"Gasca, Claudio","GASCA,CLAUDIO",Eureka,EUR,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,127,78
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Giannotta, Niccola",Niccola,Giannotta,,1450,"Giannotta, Niccola","GIANNOTTA,NICCOLA",Westminster,WC,1216-1930,3,0,38,0,38,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,50:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,128,78
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Godgift, Victor",Victor,Godgift,,23260,"Godgift, Victor","GODGIFT,VICTOR",Spalding,SPA,926-1730,2,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,32:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,129,78
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Gomez-Valero, Joseph",Joseph,Gomez-Valero,,64,"Gomez-Valero, Joseph","GOMEZ-VALERO,JOSEPH",Blackburn,BBN,0,3,0,20,0,20,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,1,0,1.00,.33,.00,.00,0,,76:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,130,78
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Gonzalez Rivera, Izan",Izan,Gonzalez Rivera,,1111,"Gonzalez Rivera, Izan","GONZALEZ RIVERA,IZAN",Greenville,GRE,0,1,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,02:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,131,78
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Gravitt, Collin",Collin,Gravitt,,218,"Gravitt, Collin","GRAVITT,COLLIN",Eureka,EUR,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,11:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,132,78
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Griffin, Michael",Michael,Griffin,,23260,"Griffin, Michael","GRIFFIN,MICHAEL",Spalding,SPA,926-1437,0,0,98,0,98,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,133,78
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Gustafson, John",John,Gustafson,,1111,"Gustafson, John","GUSTAFSON,JOHN",Greenville,GRE,0,0,0,52,0,52,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,134,77
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Guthrie, Spencer",Spencer,Guthrie,,1450,"Guthrie, Spencer","GUTHRIE,SPENCER",Westminster,WC,1216-1932,1,0,36,0,36,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,135,77
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Hankins, Chris",Chris,Hankins,,64,"Hankins, Chris","HANKINS,CHRIS",Blackburn,BBN,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,136,77
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Harper, Cade",Cade,Harper,,64,"Harper, Cade","HARPER,CADE",Blackburn,BBN,0,3,3,8,0,8,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,166:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,137,77
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"Harrod, Jacob",Jacob,Harrod,,22989,"Harrod, Jacob","HARROD,JACOB",Lyon,LCS,783-5268,0,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,138,77
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Hash, Dylan",Dylan,Hash,,23260,"Hash, Dylan","HASH,DYLAN",Spalding,SPA,926-1570,0,0,91,0,91,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,139,77
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Heill, TJ",TJ,Heill,,23260,"Heill, TJ","HEILL,TJ",Spalding,SPA,926-1699,3,1,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,195:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,140,77
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,"Hendrix, John",John,Hendrix,,431,"Hendrix, John","HENDRIX,JOHN",MUW,MUW,3082-966,0,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,141,76
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Herrmann, Will",Will,Herrmann,,218,"Herrmann, Will","HERRMANN,WILL",Eureka,EUR,0,0,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,142,76
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Herwig, Jayvian",Jayvian,Herwig,,218,"Herwig, Jayvian","HERWIG,JAYVIAN",Eureka,EUR,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,143,76
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Hinkle, Jacobi",Jacobi,Hinkle,,23260,"Hinkle, Jacobi","HINKLE,JACOBI",Spalding,SPA,926-1700,3,3,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,176:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,144,76
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Holland, Luke",Luke,Holland,,1450,"Holland, Luke","HOLLAND,LUKE",Westminster,WC,1216-1933,3,1,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,104:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,145,76
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,"Holmes, Daniel",Daniel,Holmes,,431,"Holmes, Daniel","HOLMES,DANIEL",MUW,MUW,3082-830,1,1,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,45:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,146,76
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,"Holmes, Preston",Preston,Holmes,,431,"Holmes, Preston","HOLMES,PRESTON",MUW,MUW,3082-962,1,1,7,0,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,1.00,.00,.00,0,,46:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,147,76
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Hoyte, Devin",Devin,Hoyte,,218,"Hoyte, Devin","HOYTE,DEVIN",Eureka,EUR,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,148,75
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Huerta, Jose",Jose,Huerta,,23260,"Huerta, Jose","HUERTA,JOSE",Spalding,SPA,926-1422,0,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,149,75
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Hughes, Jack",Jack,Hughes,,1450,"Hughes, Jack","HUGHES,JACK",Westminster,WC,1216-1530,3,2,5,0,5,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,148:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,150,75
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Huntington, Tyler",Tyler,Huntington,,218,"Huntington, Tyler","HUNTINGTON,TYLER",Eureka,EUR,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,151,75
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Iheanacho, Jeffrey",Jeffrey,Iheanacho,,218,"Iheanacho, Jeffrey","IHEANACHO,JEFFREY",Eureka,EUR,0,2,0,57,0,57,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,17:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,152,75
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"James, Cole",Cole,James,,22989,"James, Cole","JAMES,COLE",Lyon,LCS,783-5534,2,1,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,70:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,153,75
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Jean Baptiste, Jahir",Jahir,Jean Baptiste,,1111,"Jean Baptiste, Jahir","JEAN BAPTISTE,JAHIR",Greenville,GRE,0,2,2,45,0,45,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,77:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,154,75
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,"Jiminez, Khaleb",Khaleb,Jiminez,,431,"Jiminez, Khaleb","JIMINEZ,KHALEB",MUW,MUW,3082-1080,1,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,58:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,155,74
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Johnson, Chase",Chase,Johnson,,1450,"Johnson, Chase","JOHNSON,CHASE",Westminster,WC,1216-1531,1,0,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,38:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,156,74
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Jones, Bricyn",Bricyn,Jones,,218,"Jones, Bricyn","JONES,BRICYN",Eureka,EUR,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,157,74
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Jones, Josiah",Josiah,Jones,,218,"Jones, Josiah","JONES,JOSIAH",Eureka,EUR,0,2,0,25,0,25,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,18:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,158,74
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Jorgenvag Collier, William",William,Jorgenvag Collier,,1111,"Jorgenvag Collier, William","JORGENVAG COLLIER,WILLIAM",Greenville,GRE,0,2,2,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,1,0,1.50,.50,.00,.00,0,,150:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,159,74
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Juarez, Manolo",Manolo,Juarez,,1111,"Juarez, Manolo","JUAREZ,MANOLO",Greenville,GRE,0,2,2,10,0,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,107:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,160,74
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Juarez, Victor",Victor,Juarez,,64,"Juarez, Victor","JUAREZ,VICTOR",Blackburn,BBN,0,3,3,16,0,16,0,0,0,2,0,0,0,0,0,.67,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,201:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,161,74
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Junqueira dos Reis, Jose",Jose,Junqueira dos Reis,,1111,"Junqueira dos Reis, Jose","JUNQUEIRA DOS REIS,JOSE",Greenville,GRE,0,0,0,55,0,55,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,162,73
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Kakooza, Jason",Jason,Kakooza,,555,"Kakooza, Jason","KAKOOZA,JASON",Principia,PRIN,1258-2603,0,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,163,73
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Kamada, Pedro",Pedro,Kamada,,1111,"Kamada, Pedro","KAMADA,PEDRO",Greenville,GRE,0,2,2,7,0,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,113:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,164,73
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Kemsley, Freddie",Freddie,Kemsley,,1111,"Kemsley, Freddie","KEMSLEY,FREDDIE",Greenville,GRE,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,165,73
2026-27,msoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Kerwer, Richard",Richard,Kerwer,,1111,"Kerwer, Richard","KERWER,RICHARD",Greenville,GRE,0,2,1,11,0,11,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,104:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.7702018315347756,166,73
