season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats,goal_stats,penalty_stats,misc_stats,shot_stats
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Jake Koonmen,Jake,Koonmen,,46,Jake Koonmen,"KOONMEN,JAKE",KOONMENJAKEBALDWIN,19,16,,,Baldwin Wallace,BALDWIN,1273-1879,0,0,0,0,0,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,3,959:00,12,0,1.000,,,,,,,,,,,,,,,46,75,0,29,4,25,.613,1.53,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,AJ Schultz,AJ,Schultz,,46,AJ Schultz,"SCHULTZ,AJ",SCHULTZAJBALDWIN,10,3,,,Baldwin Wallace,BALDWIN,1273-4071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,2,225:00,0,0,1.000,9,317:32,50,54,0,3,3,0,0,0,0,181,9.45,.519,1,1,0,1,0,1,1.000,0.10,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Aidan Malone,Aidan,Malone,,46,Aidan Malone,"MALONE,AIDAN",MALONEAIDANBALDWIN,16,9,,,Baldwin Wallace,BALDWIN,1273-4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,466:00,29,0,1.000,16,661:03,100,96,0,8,0,0,0,0,0,362,9.08,.490,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Griffin Riley,Griffin,Riley,,46,Griffin Riley,"RILEY,GRIFFIN",RILEYGRIFFINBALDWIN,7,0,,,Baldwin Wallace,BALDWIN,1273-5056,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,1,00:00,0,0,1.000,,,,,,,,,,,,,,,8,12,0,8,4,4,.667,1.14,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Mitch Burgan,Mitch,Burgan,,46,Mitch Burgan,"BURGAN,MITCH",BURGANMITCHBALDWIN,8,0,,,Baldwin Wallace,BALDWIN,1273-5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Lucas Matelski,Lucas,Matelski,,46,Lucas Matelski,"MATELSKI,LUCAS",MATELSKILUCASBALDWIN,3,0,,,Baldwin Wallace,BALDWIN,1273-4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,00:00,0,1,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Devon Ambrus,Devon,Ambrus,,46,Devon Ambrus,"AMBRUS,DEVON",AMBRUSDEVONBALDWIN,11,0,,,Baldwin Wallace,BALDWIN,1273-4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,4,5,00:00,0,0,1.000,,,,,,,,,,,,,,,0,2,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Tremel Dunkin,Tremel,Dunkin,,46,Tremel Dunkin,"DUNKIN,TREMEL",DUNKINTREMELBALDWIN,8,3,,,Baldwin Wallace,BALDWIN,1273-4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,180:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Ben Matesic,Ben,Matesic,,46,Ben Matesic,"MATESIC,BEN",MATESICBENBALDWIN,9,2,,,Baldwin Wallace,BALDWIN,1273-4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,3,120:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Parker Edell,Parker,Edell,,46,Parker Edell,"EDELL,PARKER",EDELLPARKERBALDWIN,13,0,,,Baldwin Wallace,BALDWIN,1273-4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,2,5,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Reichen Geiselhart,Reichen,Geiselhart,,46,Reichen Geiselhart,"GEISELHART,REICHEN",GEISELHARTREICHENBALDWIN,16,16,,,Baldwin Wallace,BALDWIN,1273-1874,0,0,0,0,0,1,10,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,13,5,961:00,29,0,1.000,,,,,,,,,,,,,,,68,109,0,51,15,36,.624,3.19,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Caleb Fox,Caleb,Fox,,46,Caleb Fox,"FOX,CALEB",FOXCALEBBALDWIN,18,0,,,Baldwin Wallace,BALDWIN,1273-4059,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,34,0,8,5,00:00,0,0,1.000,,,,,,,,,,,,,,,10,19,0,7,2,5,.526,0.39,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Ryan Holcomb,Ryan,Holcomb,,46,Ryan Holcomb,"HOLCOMB,RYAN",HOLCOMBRYANBALDWIN,9,0,,,Baldwin Wallace,BALDWIN,1273-4062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,1,00:00,0,0,1.000,,,,,,,,,,,,,,,5,9,0,4,1,3,.556,0.44,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Paul Lopez,Paul,Lopez,,46,Paul Lopez,"LOPEZ,PAUL",LOPEZPAULBALDWIN,17,3,,,Baldwin Wallace,BALDWIN,1273-4064,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,3,2,182:00,17,0,1.000,,,,,,,,,,,,,,,17,39,0,12,5,7,.436,0.71,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Liam Liskey,Liam,Liskey,,46,Liam Liskey,"LISKEY,LIAM",LISKEYLIAMBALDWIN,3,0,,,Baldwin Wallace,BALDWIN,1273-4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,15:00,0,0,1.000,2,30:00,2,5,0,0,0,0,0,0,0,9,4.00,.714,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Capital,Kaison Durham,Kaison,Durham,,117,Kaison Durham,"DURHAM,KAISON",DURHAMKAISONCAPITAL,17,0,,,Capital,CAPITAL,1275-2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,00:00,0,0,1.000,,,,,,,,,,,,,,,10,20,0,6,4,2,.500,0.35,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Capital,Jess Lipp,Jess,Lipp,,117,Jess Lipp,"LIPP,JESS",LIPPJESSCAPITAL,17,17,,,Capital,CAPITAL,1275-3382,0,0,0,0,0,2,23,1,5,1,0,0,0,0,0,0,0,1,2,0,0,0,0,25,0,31,6,1015:00,16,0,1.000,,,,,,,,,,,,,,,88,132,0,71,20,51,.667,4.18,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Capital,Jackson Hart,Jackson,Hart,,117,Jackson Hart,"HART,JACKSON",HARTJACKSONCAPITAL,15,12,,,Capital,CAPITAL,1275-2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,9,8,715:00,16,0,1.000,,,,,,,,,,,,,,,0,1,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Capital,Noah Musick,Noah,Musick,,117,Noah Musick,"MUSICK,NOAH",MUSICKNOAHCAPITAL,16,0,,,Capital,CAPITAL,1275-3133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,5,3,00:00,0,0,1.000,,,,,,,,,,,,,,,1,1,0,0,0,0,1.000,0.00,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Capital,Luke Turner,Luke,Turner,,117,Luke Turner,"TURNER,LUKE",TURNERLUKECAPITAL,7,0,,,Capital,CAPITAL,1275-3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,00:00,0,0,1.000,,,,,,,,,,,,,,,5,9,0,1,0,1,.556,0.14,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Capital,Rob Smith,Rob,Smith,,117,Rob Smith,"SMITH,ROB",SMITHROBCAPITAL,1,0,,,Capital,CAPITAL,1275-2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Capital,Ian Zaletel,Ian,Zaletel,,117,Ian Zaletel,"ZALETEL,IAN",ZALETELIANCAPITAL,17,15,,,Capital,CAPITAL,1275-2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,0,9,6,895:00,16,0,1.000,,,,,,,,,,,,,,,1,4,0,0,0,0,.250,0.00,,,,,
