season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip,pitching_stats_strike_percentage
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,Will Clegg,Will,Clegg,,778,Will Clegg,0,0WHEATON,13,10,,,38,9,11,15,2,0,3,2,0,3,10,1,0,1,0,1,0,0,0,1,0,2,0,0.364,22,44,1,.000,.289,.579,8,12,5,0,0,0,0,0,0,25,.800,0,.000,,2,2,8,9,"3,14",0.21,3,14,"8,25",0.32,8,25,"6,21",0.29,6,21,"1,2",0.50,1,2,0,0,0,0,"2,7","5,9","19,31",4,0,0,0,123,0,0,0,8,14,0,,Wheaton,WHEATON,687-3661,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3635206015093788,26,86,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,Brody Ferko,Brody,Ferko,,120,Brody Ferko,0,0CARROLL,19,19,,,67,20,23,12,2,1,1,16,0,3,13,7,9,3,0,2,0,0,0,0,2,0,0,0.477,30,88,12,.750,.343,.448,36,1,1,0,0,0,0,0,0,38,.974,0,.000,,0,2,16,17,"11,20",0.55,11,20,"12,31",0.39,12,31,"8,22",0.36,8,22,"2,6",0.33,2,6,0,0,0,0,"10,18","3,7","22,38",12,0,0,0,0,0,0,0,5,11,0,,Carroll,CARROLL,1094-6949,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9667481817633352,27,86,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,North Central,Yuhki Yamada,Yuhki,Yamada,,492,Yuhki Yamada,0,0NCC,15,15,,,64,16,21,14,1,2,2,4,0,3,10,4,5,0,3,1,0,0,0,0,1,0,0,0.389,32,75,5,1.000,.328,.500,16,40,8,0,0,0,0,7,0,64,.875,0,.000,,3,6,20,14,"8,19",0.42,8,19,"14,38",0.37,14,38,"8,21",0.38,8,21,"3,12",0.25,3,12,0,0,0,0,"6,12","4,6","28,43",102,0,0,0,0,0,0,0,13,6,0,,North Central,NCC,685-7121,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8751086970195474,28,85,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,Ben Ford,Ben,Ford,,300,Ben Ford,0,0ILL. WES,17,17,,,69,15,25,15,4,2,0,10,0,0,10,8,3,0,0,2,0,0,0,1,0,1,0,0.432,33,81,3,1.000,.362,.478,34,1,0,0,0,0,0,1,0,35,1.000,0,.000,,0,4,15,19,"10,18",0.56,10,18,"14,34",0.41,14,34,"9,19",0.47,9,19,"1,1",1.00,1,1,0,0,0,0,"2,8","4,8","27,40",23,0,0,0,0,0,0,0,8,5,0,,Illinois Wesleyan,ILL. WES,683-8204,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6851972986596593,29,84,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,North Central,Peyton Burgh,Peyton,Burgh,,492,Peyton Burgh,0,0NCC,10,9,,,34,5,12,7,2,1,1,1,0,4,12,1,0,0,0,0,0,0,0,0,1,0,0,0.436,19,39,0,.000,.353,.559,11,0,0,0,0,0,0,1,0,11,1.000,0,.000,,1,1,5,4,"6,10",0.60,6,10,"8,20",0.40,8,20,"4,13",0.31,4,13,"3,10",0.30,3,10,0,0,0,0,"5,8","0,6","10,22",22,0,0,0,1,0,0,0,0,3,0,,North Central,NCC,685-7120,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589119450125709,30,84,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Leyton Ivers,Leyton,Ivers,,424,Leyton Ivers,0,0MILLIKIN,17,17,,,55,23,20,4,7,1,0,15,0,4,9,2,15,2,0,1,0,0,0,1,0,1,0,0.520,29,75,17,.882,.364,.527,30,1,0,0,0,0,0,1,0,31,1.000,0,.000,,1,2,11,14,"2,7",0.29,2,7,"3,19",0.16,3,19,"1,8",0.13,1,8,"3,7",0.43,3,7,0,0,0,0,"20,35","2,4","12,24",0,0,0,0,0,0,0,0,3,6,0,,Millikin,MILLIKIN,684-5523,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.559014707050882,31,83,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,Zach Konrad,Zach,Konrad,,212,Zach Konrad,0,0ELMHURST,16,16,,,62,9,21,14,3,0,2,3,0,0,8,2,1,1,0,2,0,0,0,0,0,0,0,0.358,30,67,2,.500,.339,.484,86,7,3,4,0,29,5,1,0,96,.969,34,.853,,3,3,17,15,"7,16",0.44,7,16,"14,33",0.42,14,33,"10,23",0.43,10,23,"4,7",0.57,4,7,0,0,0,0,"2,12","6,12","21,36",37,0,0,0,0,0,0,0,4,12,0,,Elmhurst,ELMHURST,682-4221,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47759252245604306,32,82,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,Reyn Matsuzaki,Reyn,Matsuzaki,,496,Reyn Matsuzaki,0,0NORTH PA,19,19,,,73,11,17,19,0,0,4,9,0,7,16,7,0,1,1,1,0,0,0,1,1,1,0,0.367,29,91,1,.000,.233,.397,145,15,7,10,0,28,5,0,0,167,.958,33,.848,,4,4,19,18,"7,29",0.24,7,29,"11,48",0.23,11,48,"8,35",0.23,8,35,"2,15",0.13,2,15,0,0,0,0,"5,17","7,15","28,57",150,0,0,0,0,0,0,0,6,25,0,,North Park,NORTH PA,686-3933,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46390265106409667,33,82,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,Luca Morelli,Luca,Morelli,,300,Luca Morelli,0,0ILL. WES,13,13,,,43,5,14,13,6,0,0,11,0,2,6,3,0,0,4,0,0,0,0,0,0,0,0,0.482,20,60,0,.000,.326,.465,77,12,3,1,1,17,9,0,0,92,.967,26,.654,,0,2,15,12,"5,12",0.42,5,12,"10,27",0.37,10,27,"9,21",0.43,9,21,"1,1",1.00,1,1,0,0,0,0,"8,12","5,6","21,33",2,0,0,0,0,0,0,0,11,9,0,,Illinois Wesleyan,ILL. WES,683-8089,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4361036031935762,34,81,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Pete Britton,Pete,Britton,,424,Pete Britton,0,0MILLIKIN,18,18,,,68,21,22,13,9,3,0,5,0,8,8,1,7,1,1,1,0,0,0,0,2,0,0,0.427,37,83,8,.875,.324,.544,31,45,1,0,0,0,0,4,0,77,.987,0,.000,,1,8,23,15,"0,12",0,0,12,"15,40",0.38,15,40,"11,27",0.41,11,27,"3,11",0.27,3,11,0,0,0,0,"3,10","7,9","27,45",1,0,0,0,0,0,0,0,7,12,0,,Millikin,MILLIKIN,684-5524,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24312021651705593,35,80,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,J. Ferraro,J.,Ferraro,,300,J. Ferraro,0,0ILL. WES,17,16,,,65,12,22,17,7,0,0,7,0,2,14,2,0,0,0,0,0,0,0,2,0,2,0,0.419,29,74,0,.000,.338,.446,20,1,0,1,0,1,0,3,0,21,1.000,1,1.000,,1,1,16,12,"10,37",0.27,10,37,"17,45",0.38,17,45,"11,25",0.44,11,25,"0,1",0,0,1,0,0,0,0,"3,6","4,5","24,49",5,0,0,0,"1,1",1.00,1,1,4,26,0,,Illinois Wesleyan,ILL. WES,683-8085,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22426879871242056,36,80,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,Evan Johnson,Evan,Johnson,,212,Evan Johnson,0,0ELMHURST,17,17,,,69,17,21,13,7,0,2,6,0,2,15,4,2,1,0,1,0,0,0,2,0,3,0,0.372,34,78,3,.667,.304,.493,33,0,1,0,0,0,0,0,0,34,.971,0,.000,,3,0,12,19,"4,12",0.33,4,12,"13,43",0.30,13,43,"7,22",0.32,7,22,"1,7",0.14,1,7,0,0,0,0,"5,8","3,5","23,47",47,0,0,0,0,0,0,0,9,7,0,,Elmhurst,ELMHURST,682-3962,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06785823488748874,37,79,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,Adan Nieves,Adan,Nieves,,212,Adan Nieves,0,0ELMHURST,15,15,,,39,9,12,10,2,1,2,2,0,1,16,6,1,1,1,0,0,0,0,0,0,1,0,0.357,22,43,2,.500,.308,.564,18,3,3,0,0,4,1,0,0,24,.875,5,.800,,2,1,4,5,"2,10",0.20,2,10,"7,21",0.33,7,21,"5,18",0.28,5,18,"0,3",0,0,3,0,0,0,0,"6,12","2,7","12,23","1,1",1.00,1,1,0,0,0,0,3,11,0,,Elmhurst,ELMHURST,682-4226,False,22,1,4,0,2,0,0,0,0,0,13.1,21,19,11,9,5,3,0,12.83,62,77,3,2,0,1,1,0,0,4,.355,15,13,0,"7,15","14,38","1,9",0,"7,21",,,,-0.01920348541560979,38,78,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,Aj Weller,Aj,Weller,,300,Aj Weller,0,0ILL. WES,17,17,,,67,13,23,9,4,2,1,7,0,1,12,6,4,0,0,1,0,0,0,0,0,0,0,0.408,34,76,4,1.000,.343,.507,24,37,2,0,0,0,0,6,0,63,.968,0,.000,,6,7,20,10,"6,18",0.33,6,18,"11,35",0.31,11,35,"7,19",0.37,7,19,"0,1",0,0,1,0,0,0,0,"6,10","2,7","16,37",3,0,0,0,0,0,0,0,2,14,0,,Illinois Wesleyan,ILL. WES,683-8635,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031082341287887894,39,78,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,Ryan Theile,Ryan,Theile,,40,Ryan Theile,0,0AUGUSTAN,17,18,,,59,15,18,15,5,1,0,12,0,7,11,6,0,1,1,1,0,0,0,0,0,0,0,0.468,25,80,1,.000,.305,.424,132,5,1,1,0,29,2,0,0,138,.993,31,.935,,2,7,12,17,"9,25",0.36,9,25,"12,41",0.29,12,41,"10,30",0.33,10,30,"4,9",0.44,4,9,0,0,0,0,"6,11","5,9","30,55",36,0,0,0,5,0,0,0,3,14,0,,Augustana,AUGUSTAN,489-5397,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06420921357891574,40,77,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,Rock Smith,Rock,Smith,,212,Rock Smith,0,0ELMHURST,18,17,,,69,13,20,14,6,0,2,6,0,4,22,4,1,2,0,1,0,0,0,1,1,1,0,0.375,32,80,3,.333,.290,.464,127,10,2,0,0,0,0,14,0,139,.986,0,.000,,6,0,8,14,"5,30",0.17,5,30,"14,47",0.30,14,47,"6,29",0.21,6,29,"2,8",0.25,2,8,0,0,0,0,"5,9","5,9","26,50",8,0,0,0,"1,1",1.00,1,1,8,19,0,,Elmhurst,ELMHURST,682-3732,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15880458009227905,41,76,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,Joey Appino,Joey,Appino,,120,Joey Appino,0,0CARROLL,19,19,,,80,18,22,13,3,1,3,11,1,0,17,11,15,0,0,2,0,0,0,0,1,1,0,0.355,36,93,15,1.000,.275,.450,74,2,0,0,0,0,0,0,0,76,1.000,0,.000,,2,1,18,23,"8,25",0.32,8,25,"10,33",0.30,10,33,"7,20",0.35,7,20,"3,6",0.50,3,6,0,0,0,0,"12,32","4,7","19,38","0,1",0,0,1,0,0,0,0,6,14,0,,Carroll,CARROLL,1094-6959,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2868066433649886,42,76,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,Nathan Hedlund,Nathan,Hedlund,,778,Nathan Hedlund,0,0WHEATON,15,13,,,44,10,13,7,5,1,1,7,0,3,14,5,1,0,1,0,0,0,0,2,1,2,0,0.426,23,55,1,1.000,.295,.523,21,23,2,0,0,5,1,4,0,46,.957,6,.833,,0,1,11,7,"5,13",0.38,5,13,"5,21",0.24,5,21,"4,17",0.24,4,17,"1,4",0.25,1,4,0,0,0,0,"4,12","2,7","12,25",19,0,0,0,0,0,0,0,5,9,0,,Wheaton,WHEATON,687-3328,False,6,1,0,0,1,0,0,0,0,0,3.1,7,7,0,2,0,0,3,18.90,17,20,0,3,0,0,0,0,0,2,.353,5,2,0,"1,1","2,2","0,2",0,"0,1",,,,-0.6828581392010866,43,75,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,Mason Diel,Mason,Diel,,778,Mason Diel,0,0WHEATON,17,15,,,54,5,17,11,2,0,1,7,0,3,18,8,0,1,0,0,0,0,0,0,0,1,0,0.422,22,64,1,.000,.315,.407,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,1,1,14,4,"6,16",0.38,6,16,"11,32",0.34,11,32,"6,23",0.26,6,23,"0,2",0,0,2,0,0,0,0,"2,11","4,11","19,36",35,0,0,0,"0,1",0,0,1,3,12,0,,Wheaton,WHEATON,687-3173,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6961136218742109,44,74,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,Ryder Johnson,Ryder,Johnson,,212,Ryder Johnson,0,0ELMHURST,15,15,,,50,10,19,6,1,0,0,2,0,5,2,0,2,0,3,0,0,0,0,0,2,0,0,0.456,20,60,2,1.000,.380,.400,48,0,0,0,0,0,0,0,0,48,1.000,0,.000,,2,3,20,10,"4,15",0.27,4,15,"9,26",0.35,9,26,"5,14",0.36,5,14,"4,9",0.44,4,9,0,0,0,0,"10,17","3,4","16,30","1,1",1.00,1,1,0,0,0,0,5,11,0,,Elmhurst,ELMHURST,682-4357,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7636887571645312,45,74,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,Chris Lynam,Chris,Lynam,,778,Chris Lynam,0,0WHEATON,17,11,,,40,11,12,10,4,1,0,8,1,5,9,2,1,0,0,1,0,0,0,0,1,0,0,0.463,18,54,1,1.000,.300,.450,19,25,3,0,0,0,0,3,0,47,.936,0,.000,,2,3,7,11,"4,18",0.22,4,18,"7,23",0.30,7,23,"6,17",0.35,6,17,"1,3",0.33,1,3,0,0,0,0,"5,6","4,6","18,31","1,1",1.00,1,1,3,0,0,0,1,10,0,,Wheaton,WHEATON,687-3859,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8124833867569633,46,73,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,Evan Becker,Evan,Becker,,120,Evan Becker,0,0CARROLL,17,15,,,61,15,18,12,3,2,1,9,0,0,19,4,6,1,1,1,0,0,0,0,0,0,0,0.380,28,72,7,.857,.295,.459,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,2,2,11,13,"4,18",0.22,4,18,"8,31",0.26,8,31,"7,22",0.32,7,22,"4,6",0.67,4,6,0,0,0,0,"5,13","4,8","16,37",17,0,0,0,0,0,0,0,2,18,0,,Carroll,CARROLL,1094-6945,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0185759784917263,47,72,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,North Central,Luke Wallace,Luke,Wallace,,492,Luke Wallace,0,0NCC,14,14,,,55,19,16,7,6,0,1,9,0,6,9,4,4,3,0,0,0,0,0,0,0,0,0,0.443,25,70,7,.571,.291,.455,26,0,1,0,0,0,0,0,0,27,.963,0,.000,,4,2,16,10,"4,15",0.27,4,15,"3,23",0.13,3,23,"2,16",0.13,2,16,"2,11",0.18,2,11,0,0,0,0,"17,27","3,5","11,27",24,0,0,0,0,0,0,0,1,12,0,,North Central,NCC,685-7839,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0275685344768652,48,71,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,Brett Vercruysse,Brett,Vercruysse,,212,Brett Vercruysse,0,0ELMHURST,18,18,,,67,12,21,11,0,1,1,3,0,9,7,3,1,2,0,2,0,0,0,0,1,0,0,0.407,26,81,3,.333,.313,.388,31,36,5,0,0,0,0,9,0,72,.931,0,.000,,1,2,11,28,"4,15",0.27,4,15,"11,28",0.39,11,28,"7,16",0.44,7,16,"3,4",0.75,3,4,0,0,0,0,"8,22","5,6","19,33",33,0,0,0,0,0,0,0,7,5,0,,Elmhurst,ELMHURST,682-4229,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0831139487882833,49,71,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,Sean Dmyotrowicz,Sean,Dmyotrowicz,,778,Sean Dmyotrowicz,0,0WHEATON,16,16,,,49,10,16,10,5,0,0,6,0,1,13,1,1,0,0,1,0,0,0,0,0,0,0,0.404,21,57,1,1.000,.327,.429,30,0,0,0,0,0,0,0,0,30,1.000,0,.000,,2,1,6,14,"7,20",0.35,7,20,"11,31",0.35,11,31,"5,16",0.31,5,16,"0,1",0,0,1,0,0,0,0,"2,8","3,6","18,36",60,0,0,0,0,0,0,0,5,15,0,,Wheaton,WHEATON,687-3660,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4068492508875132,50,70,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Carder Reich,Carder,Reich,,424,Carder Reich,0,0MILLIKIN,18,18,,,66,12,19,20,4,0,0,7,0,3,16,4,7,2,1,3,0,0,0,1,0,1,0,0.367,23,80,9,.778,.288,.348,19,50,7,0,0,0,0,8,0,76,.908,0,.000,,2,3,21,12,"6,23",0.26,6,23,"12,40",0.30,12,40,"11,33",0.33,11,33,"4,8",0.50,4,8,0,0,0,0,"5,16","11,17","26,48",16,0,0,0,0,0,0,0,11,18,0,,Millikin,MILLIKIN,684-5521,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5160563998266219,51,69,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,Dylan Ston,Dylan,Ston,,121,Dylan Ston,0,0CARTHAGE,14,14,,,55,14,19,9,3,1,0,4,0,0,7,0,1,1,1,2,0,0,0,1,0,1,0,0.377,24,62,2,.500,.345,.436,20,4,3,0,0,0,0,1,0,27,.889,0,.000,,1,1,21,10,"3,10",0.30,3,10,"11,25",0.44,11,25,"8,16",0.50,8,16,"5,8",0.63,5,8,0,0,0,0,"0,11","6,6","19,28",13,0,0,0,0,0,0,0,6,8,0,,Carthage,CARTHAGE,681-6550,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6285979615979602,52,69,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,Matt Hudik,Matt,Hudik,,300,Matt Hudik,0,0ILL. WES,15,15,,,65,13,23,8,1,0,0,3,0,1,6,4,5,1,4,0,0,0,0,1,0,1,0,0.391,24,73,6,.833,.354,.369,27,0,0,0,0,0,0,0,0,27,1.000,0,.000,,4,1,30,6,"7,12",0.58,7,12,"11,23",0.48,11,23,"7,17",0.41,7,17,"0,2",0,0,2,0,0,0,0,"10,33","3,4","22,28",8,0,0,0,0,0,0,0,8,13,0,,Illinois Wesleyan,ILL. WES,683-8205,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9774887380215485,53,68,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,Gage Wolfe,Gage,Wolfe,,300,Gage Wolfe,0,0ILL. WES,15,15,,,45,7,13,5,1,1,1,7,0,3,5,1,0,0,1,0,0,0,0,1,0,2,0,0.418,19,56,0,.000,.289,.422,33,38,2,0,0,0,0,9,0,73,.973,0,.000,,3,4,16,8,"3,18",0.17,3,18,"7,29",0.24,7,29,"5,16",0.31,5,16,"0,1",0,0,1,0,0,0,0,"4,9","0,1","16,31",4,0,0,0,0,0,0,0,6,13,0,,Illinois Wesleyan,ILL. WES,683-8209,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9852738511598318,54,67,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Sam Bushur,Sam,Bushur,,424,Sam Bushur,0,0MILLIKIN,18,18,,,65,12,18,14,6,0,0,11,0,1,14,4,4,1,0,2,0,0,0,1,1,3,0,0.380,24,79,5,.800,.277,.369,28,2,0,0,0,0,0,0,0,30,1.000,0,.000,,3,2,14,19,"6,27",0.22,6,27,"10,36",0.28,10,36,"8,29",0.28,8,29,"1,10",0.10,1,10,0,0,0,0,"7,15","6,11","19,41",11,0,0,0,0,0,0,0,8,24,0,,Millikin,MILLIKIN,684-4631,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2991400596296034,55,67,batting,,,
2026-27,baseball,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Kolby Koslofski,Kolby,Koslofski,,424,Kolby Koslofski,0,0MILLIKIN,16,15,,,50,4,15,7,3,2,0,7,0,1,13,2,4,1,0,0,0,0,0,0,0,0,0,0.397,22,58,5,.800,.300,.440,13,1,0,0,0,0,0,0,0,14,1.000,0,.000,,0,0,12,10,"6,14",0.43,6,14,"9,23",0.39,9,23,"5,11",0.45,5,11,"0,2",0,0,2,0,0,0,0,"4,11","2,5","14,26",0,0,0,0,1,0,0,0,2,4,0,,Millikin,MILLIKIN,684-4641,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3007323449694126,56,66,batting,,,
