season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,shot_stats,goal_stats,caution_stats,misc_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"McCarthy, Zara",Zara,McCarthy,,132,"McCarthy, Zara","MCCARTHY,ZARA",Centre,CEN,1268-3177,3,3,25,0,25,0,0,6,8,4,0,2,0,0,2.67,2.00,1.33,.667,.000,4,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,157:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"Batson, Emerson",Emerson,Batson,,132,"Batson, Emerson","BATSON,EMERSON",Centre,CEN,1268-3617,1,0,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,15:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"Fridrich, Hannah",Hannah,Fridrich,,132,"Fridrich, Hannah","FRIDRICH,HANNAH",Centre,CEN,1268-3618,0,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"Mooney, Savannah",Savannah,Mooney,,132,"Mooney, Savannah","MOONEY,SAVANNAH",Centre,CEN,1268-3619,3,3,29,0,29,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,206:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"Sheek, Maddie",Maddie,Sheek,,132,"Sheek, Maddie","SHEEK,MADDIE",Centre,CEN,1268-3393,1,0,31,0,31,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,02:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"Richey, Siena",Siena,Richey,,132,"Richey, Siena","RICHEY,SIENA",Centre,CEN,0,0,0,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"League, Madeleine",Madeleine,League,,132,"League, Madeleine","LEAGUE,MADELEINE",Centre,CEN,1268-2940,1,0,34,0,34,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,08:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"Jenks, Emily",Emily,Jenks,,132,"Jenks, Emily","JENKS,EMILY",Centre,CEN,1268-2942,1,0,36,0,36,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,15:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"Taylor, Ellery",Ellery,Taylor,,132,"Taylor, Ellery","TAYLOR,ELLERY",Centre,CEN,1268-3621,3,3,38,0,38,0,0,1,3,2,0,1,0,0,1.00,.33,.67,.333,.000,0,0,0,0,1,1,1,.333,1,0,0,0,.33,.00,.00,.00,0,,215:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"Federico, Olivia",Olivia,Federico,,132,"Federico, Olivia","FEDERICO,OLIVIA",Centre,CEN,1268-2943,3,0,40,0,40,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,37:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"Batanovic, Delayla",Delayla,Batanovic,,132,"Batanovic, Delayla","BATANOVIC,DELAYLA",Centre,CEN,1268-3388,0,0,41,0,41,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"Case, Peyton",Peyton,Case,,132,"Case, Peyton","CASE,PEYTON",Centre,CEN,1268-3622,2,0,42,0,42,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,23:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"Streng, Myranda",Myranda,Streng,,132,"Streng, Myranda","STRENG,MYRANDA",Centre,CEN,1268-3620,0,0,37,0,37,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Centre,"Cox, Josey",Josey,Cox,,132,"Cox, Josey","COX,JOSEY",Centre,CEN,1268-3623,0,0,45,0,45,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Searfoss, EJ",EJ,Searfoss,,8746,"Searfoss, EJ","SEARFOSS,EJ",Southwestern,SWSN,1322-2953,3,3,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,270:00,0,.00,.00,,,,,,38,2,0,1,3,1.000,0.00,17,0,270:00,3,3,.00,1.000,1.000,5.67
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Morgan, Sophie",Sophie,Morgan,,8746,"Morgan, Sophie","MORGAN,SOPHIE",Southwestern,SWSN,1322-2964,0,0,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Manzur, Kaia",Kaia,Manzur,,8746,"Manzur, Kaia","MANZUR,KAIA",Southwestern,SWSN,1322-3190,0,0,44,0,44,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"York, Erin",Erin,York,,8746,"York, Erin","YORK,ERIN",Southwestern,SWSN,1322-2746,0,0,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Ehlen, Kacey",Kacey,Ehlen,,8746,"Ehlen, Kacey","EHLEN,KACEY",Southwestern,SWSN,1322-2761,3,0,2,0,2,0,0,1,4,0,0,0,0,0,1.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,113:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Luna, Addyson",Addyson,Luna,,8746,"Luna, Addyson","LUNA,ADDYSON",Southwestern,SWSN,1322-2954,3,3,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,217:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Garcia, Kristine",Kristine,Garcia,,8746,"Garcia, Kristine","GARCIA,KRISTINE",Southwestern,SWSN,1322-2955,2,2,4,0,4,0,0,3,5,3,1,1,0,0,2.50,1.50,1.50,.500,.500,2,0,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,141:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Salinas, Kathryn",Kathryn,Salinas,,8746,"Salinas, Kathryn","SALINAS,KATHRYN",Southwestern,SWSN,1322-2760,0,0,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Rudolph, Margaret",Margaret,Rudolph,,8746,"Rudolph, Margaret","RUDOLPH,MARGARET",Southwestern,SWSN,1322-3175,3,0,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,131:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Holland, Maddie",Maddie,Holland,,8746,"Holland, Maddie","HOLLAND,MADDIE",Southwestern,SWSN,1322-2956,3,3,7,0,7,0,0,0,3,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,233:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Rodriguez, Layla",Layla,Rodriguez,,8746,"Rodriguez, Layla","RODRIGUEZ,LAYLA",Southwestern,SWSN,1322-3176,0,0,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Pae, Gracie",Gracie,Pae,,8746,"Pae, Gracie","PAE,GRACIE",Southwestern,SWSN,1322-2957,3,0,10,0,10,0,0,3,5,0,0,0,0,0,1.67,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,61:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Kotko, MeKenzie",MeKenzie,Kotko,,8746,"Kotko, MeKenzie","KOTKO,MEKENZIE",Southwestern,SWSN,1322-3177,3,0,11,0,11,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,118:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Fasting, Mila",Mila,Fasting,,8746,"Fasting, Mila","FASTING,MILA",Southwestern,SWSN,1322-2959,0,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Beedle, Minnie",Minnie,Beedle,,8746,"Beedle, Minnie","BEEDLE,MINNIE",Southwestern,SWSN,1322-2963,2,1,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,55:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Mireles, Camila",Camila,Mireles,,8746,"Mireles, Camila","MIRELES,CAMILA",Southwestern,SWSN,1322-3178,3,3,14,0,14,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,139:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Goerner, Blake",Blake,Goerner,,8746,"Goerner, Blake","GOERNER,BLAKE",Southwestern,SWSN,1322-3179,3,1,15,0,15,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,155:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Young, Caelyn",Caelyn,Young,,8746,"Young, Caelyn","YOUNG,CAELYN",Southwestern,SWSN,1322-2756,2,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,61:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Martinez, Raeanne",Raeanne,Martinez,,8746,"Martinez, Raeanne","MARTINEZ,RAEANNE",Southwestern,SWSN,1322-2961,1,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,18:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Perry, Ava",Ava,Perry,,8746,"Perry, Ava","PERRY,AVA",Southwestern,SWSN,1322-3180,1,0,18,0,18,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,07:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"VanTreeck, Ainsley",Ainsley,VanTreeck,,8746,"VanTreeck, Ainsley","VANTREECK,AINSLEY",Southwestern,SWSN,1322-2744,2,1,19,0,19,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,28:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"McCain, Iris",Iris,McCain,,8746,"McCain, Iris","MCCAIN,IRIS",Southwestern,SWSN,1322-3181,3,2,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,156:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Lopez, Renata",Renata,Lopez,,8746,"Lopez, Renata","LOPEZ,RENATA",Southwestern,SWSN,1322-3182,3,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,100:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Garza, Rihanna",Rihanna,Garza,,8746,"Garza, Rihanna","GARZA,RIHANNA",Southwestern,SWSN,1322-2754,0,0,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Gregory, Aisya",Aisya,Gregory,,8746,"Gregory, Aisya","GREGORY,AISYA",Southwestern,SWSN,1322-3183,2,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,31:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Hernandez-Soto, Montse",Montse,Hernandez-Soto,,8746,"Hernandez-Soto, Montse","HERNANDEZ-SOTO,MONTSE",Southwestern,SWSN,1322-3184,3,3,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,220:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Powell, Jackie",Jackie,Powell,,8746,"Powell, Jackie","POWELL,JACKIE",Southwestern,SWSN,1322-2742,3,3,25,0,25,0,0,3,9,0,0,0,0,0,3.00,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,210:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Escobar, Angela",Angela,Escobar,,8746,"Escobar, Angela","ESCOBAR,ANGELA",Southwestern,SWSN,1322-3185,1,0,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,05:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Blank, McKinley",McKinley,Blank,,8746,"Blank, McKinley","BLANK,MCKINLEY",Southwestern,SWSN,1322-2962,0,0,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Alvarez-Fuentes, Raquel",Raquel,Alvarez-Fuentes,,8746,"Alvarez-Fuentes, Raquel","ALVAREZ-FUENTES,RAQUEL",Southwestern,SWSN,1322-3186,3,3,28,0,28,0,0,1,1,2,0,1,0,0,.33,.33,.67,.333,.000,0,0,0,0,1,0,1,.333,0,0,0,0,.00,.00,.00,.00,0,,142:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Moreno, Maddie",Maddie,Moreno,,8746,"Moreno, Maddie","MORENO,MADDIE",Southwestern,SWSN,1322-3187,0,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Morales, Mia",Mia,Morales,,8746,"Morales, Mia","MORALES,MIA",Southwestern,SWSN,1322-2745,2,2,31,0,31,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,95:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Curtis, Catherine",Catherine,Curtis,,8746,"Curtis, Catherine","CURTIS,CATHERINE",Southwestern,SWSN,1322-3188,0,0,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Penders, Matti",Matti,Penders,,8746,"Penders, Matti","PENDERS,MATTI",Southwestern,SWSN,1322-2758,3,3,35,0,35,0,0,1,4,0,0,0,0,0,1.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,252:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Southwestern,"Sosa, Leila",Leila,Sosa,,8746,"Sosa, Leila","SOSA,LEILA",Southwestern,SWSN,1322-3189,2,0,37,0,37,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,12:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Sewanee,"Scott, Emilee",Emilee,Scott,,652,"Scott, Emilee","SCOTT,EMILEE",Sewanee,SEW,1321-3265,2,2,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,13,0,0,2,2,1.000,0.00,4,0,180:00,2,2,.00,1.000,1.000,2.00
2026-27,wsoc,Southern Athletic Association (SAA),saa,Sewanee,"Vinck, Ashley",Ashley,Vinck,,652,"Vinck, Ashley","VINCK,ASHLEY",Sewanee,SEW,1321-3509,0,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Sewanee,"Kievit, Avery",Avery,Kievit,,652,"Kievit, Avery","KIEVIT,AVERY",Sewanee,SEW,1321-3274,0,0,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Sewanee,"Maurino, Izzy",Izzy,Maurino,,652,"Maurino, Izzy","MAURINO,IZZY",Sewanee,SEW,1321-3510,1,0,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,36:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Sewanee,"Comeaux, Amelia",Amelia,Comeaux,,652,"Comeaux, Amelia","COMEAUX,AMELIA",Sewanee,SEW,1321-3696,2,2,3,0,3,0,0,3,5,2,0,1,0,0,2.50,1.50,1.00,.500,.000,2,0,0,0,1,0,1,.500,1,0,0,0,.50,.00,.00,.00,0,,142:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Sewanee,"Kalsu, Laney",Laney,Kalsu,,652,"Kalsu, Laney","KALSU,LANEY",Sewanee,SEW,1321-3467,2,2,4,0,4,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Sewanee,"Alexander, Josie",Josie,Alexander,,652,"Alexander, Josie","ALEXANDER,JOSIE",Sewanee,SEW,1321-3512,2,0,5,0,5,0,0,2,8,0,0,0,0,0,4.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Sewanee,"Alexander, Ansley",Ansley,Alexander,,652,"Alexander, Ansley","ALEXANDER,ANSLEY",Sewanee,SEW,1321-3514,0,0,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Sewanee,"McNorrill, Sally",Sally,McNorrill,,652,"McNorrill, Sally","MCNORRILL,SALLY",Sewanee,SEW,1321-3600,0,0,7,0,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Sewanee,"Roraback, Khiana",Khiana,Roraback,,652,"Roraback, Khiana","RORABACK,KHIANA",Sewanee,SEW,1321-2902,0,0,8,0,8,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Sewanee,"Djurasovic, Sonia",Sonia,Djurasovic,,652,"Djurasovic, Sonia","DJURASOVIC,SONIA",Sewanee,SEW,1321-3267,2,2,9,0,9,0,0,0,4,0,0,0,0,0,2.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,167:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,Southern Athletic Association (SAA),saa,Sewanee,"Botthof, Tori",Tori,Botthof,,652,"Botthof, Tori","BOTTHOF,TORI",Sewanee,SEW,1321-3693,2,2,10,0,10,0,0,1,4,0,0,0,0,0,2.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,117:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
