season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats,goal_stats,penalty_stats,misc_stats,shot_stats
2026-27,mlax,Atlantic East Conference (AEC),aec,Centenary (NJ),Erick Veras,Erick,Veras,,12884,Erick Veras,"VERAS,ERICK",VERASERICKCENTENAR,2,2,,,Centenary (NJ),CENTENAR,1331-3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Centenary (NJ),Alex Mercado,Alex,Mercado,,12884,Alex Mercado,"MERCADO,ALEX",MERCADOALEXCENTENAR,2,2,,,Centenary (NJ),CENTENAR,1331-3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,0,0,0,0,120:00,0,44,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Centenary (NJ),John Polukort,John,Polukort,,12884,John Polukort,"POLUKORT,JOHN",POLUKORTJOHNCENTENAR,0,0,,,Centenary (NJ),CENTENAR,1331-3882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Centenary (NJ),Jonathan Martinez,Jonathan,Martinez,,12884,Jonathan Martinez,"MARTINEZ,JONATHAN",MARTINEZJONATHANCENTENAR,0,0,,,Centenary (NJ),CENTENAR,1331-3846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Edson Robles,Edson,Robles,,12399,Edson Robles,"ROBLES,EDSON",ROBLESEDSONGWYNEDD,4,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,0,2,0,00:00,0,18,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Nick Citrigno,Nick,Citrigno,,12399,Nick Citrigno,"CITRIGNO,NICK",CITRIGNONICKGWYNEDD,14,8,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2371,0,0,0,0,0,0,11,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,2,472:00,110,0,1.000,,,,,,,,,,,,,,,45,75,0,26,10,16,.600,1.86,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Gunnar Seaman,Gunnar,Seaman,,12399,Gunnar Seaman,"SEAMAN,GUNNAR",SEAMANGUNNARGWYNEDD,4,4,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2362,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,13,4,237:00,33,0,1.000,,,,,,,,,,,,,,,21,35,0,12,4,8,.600,3.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Oliver Bolin,Oliver,Bolin,,12399,Oliver Bolin,"BOLIN,OLIVER",BOLINOLIVERGWYNEDD,8,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,3,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Jack Cowan,Jack,Cowan,,12399,Jack Cowan,"COWAN,JACK",COWANJACKGWYNEDD,6,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2742,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,5,11,0,2,0,2,.455,0.33,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Colin Vannais,Colin,Vannais,,12399,Colin Vannais,"VANNAIS,COLIN",VANNAISCOLINGWYNEDD,14,2,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2603,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,13,0,32,4,111:00,22,0,1.000,,,,,,,,,,,,,,,34,66,0,17,6,11,.515,1.21,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Brady Pettit,Brady,Pettit,,12399,Brady Pettit,"PETTIT,BRADY",PETTITBRADYGWYNEDD,4,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,6,9,0,0,0,0,.667,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Jeremiah Destin,Jeremiah,Destin,,12399,Jeremiah Destin,"DESTIN,JEREMIAH",DESTINJEREMIAHGWYNEDD,10,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,00:00,0,0,1.000,,,,,,,,,,,,,,,6,13,0,1,0,1,.462,0.10,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Joe Oriold,Joe,Oriold,,12399,Joe Oriold,"ORIOLD,JOE",ORIOLDJOEGWYNEDD,14,14,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,14,33,824:00,154,1,1.000,,,,,,,,,,,,,,,1,1,0,1,0,1,1.000,0.07,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Vincent Tullio,Vincent,Tullio,,12399,Vincent Tullio,"TULLIO,VINCENT",TULLIOVINCENTGWYNEDD,3,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Colton Munyan,Colton,Munyan,,12399,Colton Munyan,"MUNYAN,COLTON",MUNYANCOLTONGWYNEDD,14,3,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,29,0,5,15,171:00,22,0,1.000,,,,,,,,,,,,,,,0,2,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Dylan Reinford,Dylan,Reinford,,12399,Dylan Reinford,"REINFORD,DYLAN",REINFORDDYLANGWYNEDD,12,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,1,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Caleb Gaines,Caleb,Gaines,,12399,Caleb Gaines,"GAINES,CALEB",GAINESCALEBGWYNEDD,14,14,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2750,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,65,0,9,27,824:00,154,0,1.000,,,,,,,,,,,,,,,6,6,0,3,0,3,1.000,0.21,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Darren Rodzwic,Darren,Rodzwic,,12399,Darren Rodzwic,"RODZWIC,DARREN",RODZWICDARRENGWYNEDD,2,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Chris Quiles,Chris,Quiles,,12399,Chris Quiles,"QUILES,CHRIS",QUILESCHRISGWYNEDD,6,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,00:00,0,0,1.000,,,,,,,,,,,,,,,1,1,0,3,3,0,1.000,0.50,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Anthony Bracy,Anthony,Bracy,,12399,Anthony Bracy,"BRACY,ANTHONY",BRACYANTHONYGWYNEDD,0,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Jake Tedeschi,Jake,Tedeschi,,12399,Jake Tedeschi,"TEDESCHI,JAKE",TEDESCHIJAKEGWYNEDD,14,4,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,160,104,71,0,13,3,232:00,44,264,1.000,1,0:48,1,0,0,0,0,0,0,0,0,2,75.00,.000,2,2,0,1,0,1,1.000,0.07,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Jimmy Teszner,Jimmy,Teszner,,12399,Jimmy Teszner,"TESZNER,JIMMY",TESZNERJIMMYGWYNEDD,8,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,7,0,4,0,00:00,0,1,1.000,,,,,,,,,,,,,,,2,2,0,0,0,0,1.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Dylan Gazda,Dylan,Gazda,,12399,Dylan Gazda,"GAZDA,DYLAN",GAZDADYLANGWYNEDD,14,14,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,34,0,16,17,824:00,154,0,1.000,,,,,,,,,,,,,,,0,1,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Jayden Molina,Jayden,Molina,,12399,Jayden Molina,"MOLINA,JAYDEN",MOLINAJAYDENGWYNEDD,3,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,6,10,0,3,0,3,.600,1.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Cooper Lachowicz,Cooper,Lachowicz,,12399,Cooper Lachowicz,"LACHOWICZ,COOPER",LACHOWICZCOOPERGWYNEDD,14,9,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2751,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,1,12,0,21,2,536:00,99,1,1.000,,,,,,,,,,,,,,,23,28,0,16,4,12,.821,1.14,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Bryce Gaffney,Bryce,Gaffney,,12399,Bryce Gaffney,"GAFFNEY,BRYCE",GAFFNEYBRYCEGWYNEDD,14,7,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,18,0,1,8,409:00,77,0,1.000,,,,,,,,,,,,,,,0,2,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Evan Martini,Evan,Martini,,12399,Evan Martini,"MARTINI,EVAN",MARTINIEVANGWYNEDD,11,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,9,2,00:00,0,0,1.000,,,,,,,,,,,,,,,5,16,0,4,2,2,.313,0.36,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,David Crespo,David,Crespo,,12399,David Crespo,"CRESPO,DAVID",CRESPODAVIDGWYNEDD,12,12,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,0,20,3,713:00,132,1,1.000,,,,,,,,,,,,,,,17,29,0,24,17,7,.586,2.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Josh Devine,Josh,Devine,,12399,Josh Devine,"DEVINE,JOSH",DEVINEJOSHGWYNEDD,14,14,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2440,0,0,0,0,0,3,18,1,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,36,0,31,9,824:00,154,0,1.000,,,,,,,,,,,,,,,63,121,0,34,8,26,.521,2.43,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Liam Burns,Liam,Burns,,12399,Liam Burns,"BURNS,LIAM",BURNSLIAMGWYNEDD,13,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Joe Reese,Joe,Reese,,12399,Joe Reese,"REESE,JOE",REESEJOEGWYNEDD,2,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,1,1,0,0,0,0,1.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Alexander Guardino,Alexander,Guardino,,12399,Alexander Guardino,"GUARDINO,ALEXANDER",GUARDINOALEXANDERGWYNEDD,14,14,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,0,16,4,824:00,154,0,1.000,14,825:46,115,134,0,8,7,0,0,0,0,469,8.36,.538,0,0,0,1,1,0,.000,0.07,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Ethan Galvan,Ethan,Galvan,,12399,Ethan Galvan,"GALVAN,ETHAN",GALVANETHANGWYNEDD,14,6,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2739,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,24,2,348:00,55,0,1.000,,,,,,,,,,,,,,,32,59,0,16,6,10,.542,1.14,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Zac Womer,Zac,Womer,,12399,Zac Womer,"WOMER,ZAC",WOMERZACGWYNEDD,7,5,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2370,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,8,4,304:00,55,0,1.000,,,,,,,,,,,,,,,8,12,0,7,3,4,.667,1.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Landen Ciran,Landen,Ciran,,12399,Landen Ciran,"CIRAN,LANDEN",CIRANLANDENGWYNEDD,14,10,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2606,0,0,0,0,0,1,4,0,4,2,0,0,0,0,0,0,0,2,4,0,0,0,0,19,0,31,5,587:00,121,0,1.000,,,,,,,,,,,,,,,55,105,0,32,5,27,.524,2.29,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Brian Hackert,Brian,Hackert,,12399,Brian Hackert,"HACKERT,BRIAN",HACKERTBRIANGWYNEDD,11,0,,,Gwynedd Mercy Univ.,GWYNEDD,1305-2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,0,0,4,00:00,0,10,1.000,,,,,,,,,,,,,,,0,0,0,1,1,0,.000,0.09,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Jason Smaron,Jason,Smaron,,303,Jason Smaron,"SMARON,JASON",SMARONJASONIMMACULA,18,18,,,Immaculata,IMMACULA,1306-3571,0,0,0,0,0,0,7,1,2,4,0,0,0,0,0,0,0,1,3,0,0,0,0,35,0,42,7,1036:00,147,0,1.000,,,,,,,,,,,,,,,61,83,0,68,36,32,.735,3.78,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Matt Steele,Matt,Steele,,303,Matt Steele,"STEELE,MATT",STEELEMATTIMMACULA,5,0,,,Immaculata,IMMACULA,1306-3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,00:00,0,0,1.000,,,,,,,,,,,,,,,1,4,0,0,0,0,.250,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Aaron Headley,Aaron,Headley,,303,Aaron Headley,"HEADLEY,AARON",HEADLEYAARONIMMACULA,18,18,,,Immaculata,IMMACULA,1306-3699,0,0,0,0,0,2,7,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,29,0,32,10,1036:00,147,0,1.000,,,,,,,,,,,,,,,67,133,0,43,12,31,.504,2.39,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Liam Frazier,Liam,Frazier,,303,Liam Frazier,"FRAZIER,LIAM",FRAZIERLIAMIMMACULA,6,0,,,Immaculata,IMMACULA,1306-3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,00:00,0,0,1.000,,,,,,,,,,,,,,,1,2,0,0,0,0,.500,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Jacob Powell,Jacob,Powell,,303,Jacob Powell,"POWELL,JACOB",POWELLJACOBIMMACULA,11,0,,,Immaculata,IMMACULA,1306-3713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,00:00,0,0,1.000,,,,,,,,,,,,,,,4,13,0,4,1,3,.308,0.36,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,Bill Hill,Bill,Hill,,303,Bill Hill,"HILL,BILL",HILLBILLIMMACULA,11,0,,,Immaculata,IMMACULA,1306-3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,Atlantic East Conference (AEC),aec,Immaculata,John Stelacio,John,Stelacio,,303,John Stelacio,"STELACIO,JOHN",STELACIOJOHNIMMACULA,18,18,,,Immaculata,IMMACULA,1306-3716,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,23,5,1036:00,147,0,1.000,,,,,,,,,,,,,,,22,35,0,21,15,6,.629,1.17,,,,,
