season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Campbell, Ian",Ian,Campbell,,336,"Campbell, Ian",0,0KINGSBB,3,0,,,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,1,0,.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,"1,1",1.00,1,1,0,0,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Cohen, Michael",Michael,Cohen,,336,"Cohen, Michael",0,0KINGSBB,5,0,,,3,3,1,3,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.600,4,5,0,.000,.333,1.333,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"1,1",1.00,1,1,"1,2",0.50,1,2,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,"1,1",0,"2,3",0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Cunha, Jason",Jason,Cunha,,336,"Cunha, Jason",0,0KINGSBB,16,10,,,40,1,8,7,1,0,0,5,0,0,12,3,0,0,0,0,0,0,0,2,0,3,0,0.289,9,45,0,.000,.200,.225,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,13,7,"3,11",0.27,3,11,"6,26",0.23,6,26,"5,21",0.24,5,21,"1,4",0.25,1,4,0,0,0,0,"2,7","3,10","12,28",32,0,0,0,32,0,0,0,3,9,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Fisher, Hayden",Hayden,Fisher,,336,"Fisher, Hayden",0,0KINGSBB,2,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,1,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0.00,4,4,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"0,1","0,1",0,0,"0,2",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Galimi, Christian",Christian,Galimi,,336,"Galimi, Christian",0,0KINGSBB,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,1,0,0,0,0,0,0,1,.000,0,.000,1,1,0,0,0,0,0,0,0,0,1.0,3,1,2,1,0,0,0,9.00,5,7,0,0,1,0,0,0,0,0,.200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"0,1","0,1","0,1",0,"0,1",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Graham, Blaze",Blaze,Graham,,336,"Graham, Blaze",0,0KINGSBB,6,0,,,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.400,1,5,0,.000,.333,.333,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,"0,1","2,1","3,3","0,1",0,0,1,47,0,0,0,2,0,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Hynick, Ricky",Ricky,Hynick,,336,"Hynick, Ricky",0,0KINGSBB,13,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,2,0,0,3,0,0,0,4,.500,3,1.000,17,1,0,0,2,0,0,0,0,0,12.1,16,12,16,7,3,0,1,8.76,52,72,3,3,1,1,0,0,0,0,.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,1,"0,1","2,4","0,5",0,"1,2",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Kilvitis, Josh",Josh,Kilvitis,,336,"Kilvitis, Josh",0,0KINGSBB,11,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,7,1,0,0,7,0,0,0,9,.889,7,1.000,45,1,6,1,4,0,0,0,0,0,29.1,30,20,13,13,8,0,0,6.14,124,151,2,8,0,2,4,0,0,5,.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,1,"3,5","6,13","1,1",0,"1,5",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Kudrick, Jake",Jake,Kudrick,,336,"Kudrick, Jake",0,0KINGSBB,10,2,,,7,3,1,2,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.455,1,11,0,.000,.143,.143,23,1,1,0,0,7,0,2,0,25,.960,7,1.000,1,1,0,0,0,0,0,0,0,0,5.0,3,1,6,5,0,0,0,1.80,17,25,3,2,0,0,0,0,0,3,.059,1,0,2,1,"1,4",0.25,1,4,"1,3",0.33,1,3,"1,3",0.33,1,3,0,0,0,0,0,0,0,0,"2,3","1,2","3,3",1,0,0,0,0,0,0,0,2,0,0,6,3,0,"1,1","1,5","0,1",0,"1,3",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Maciejczyk, Matt",Matt,Maciejczyk,,336,"Maciejczyk, Matt",0,0KINGSBB,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Maciejczyk, Matt",Matt,Maciejczyk,,336,"Maciejczyk, Matt",0,0KINGSBB,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"McDonald, Jack",Jack,McDonald,,336,"McDonald, Jack",0,0KINGSBB,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,1,0,0,0,0,0,0,1,.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Moore, Wyatt",Wyatt,Moore,,336,"Moore, Wyatt",0,0KINGSBB,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Ness, Owen",Owen,Ness,,336,"Ness, Owen",0,0KINGSBB,27,22,,,81,18,20,15,1,0,1,9,0,4,22,6,4,0,0,0,0,0,0,1,0,1,0,0.351,24,94,4,1.000,.247,.296,35,45,8,0,0,0,0,6,0,88,.909,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,18,17,"2,19",0.11,2,19,"11,46",0.24,11,46,"8,31",0.26,8,31,"0,3",0,0,3,0,0,0,0,"6,10","9,13","21,51",81,0,0,0,0,0,0,0,4,21,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Noone, Sean",Sean,Noone,,336,"Noone, Sean",0,0KINGSBB,11,8,,,24,4,5,3,0,0,0,4,0,1,11,5,0,1,1,0,0,0,0,0,0,0,0,0.345,5,30,1,.000,.208,.208,9,17,4,0,0,0,0,0,0,30,.867,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,6,"2,9",0.22,2,9,"3,16",0.19,3,16,"3,14",0.21,3,14,"0,2",0,0,2,0,0,0,0,"3,5","2,3","6,18",36,0,0,0,"1,1",1.00,1,1,2,10,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Northorn, Ryan",Ryan,Northorn,,336,"Northorn, Ryan",0,0KINGSBB,15,3,,,17,3,3,1,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0.176,3,17,1,1.000,.176,.176,20,1,2,0,0,2,3,0,0,23,.913,5,.400,8,1,0,0,0,0,0,0,0,0,8.2,9,3,18,4,1,0,0,3.12,31,53,2,1,0,3,0,0,0,2,.258,0,0,4,5,"0,7",0,0,7,"1,9",0.11,1,9,"1,7",0.14,1,7,"0,2",0,0,2,0,0,0,0,"2,5","0,1","3,9","0,1",0,0,1,59,0,0,0,2,8,0,11,7,0,"1,1","1,1","0,1",0,"1,2",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Orr, Alex",Alex,Orr,,336,"Orr, Alex",0,0KINGSBB,8,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,2,1,0,0,11,0,0,0,3,.667,11,1.000,9,1,0,0,0,0,0,0,0,0,6.1,11,8,5,5,2,0,0,11.37,27,36,4,1,0,2,1,0,0,0,.333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,"1,1","0,1","1,1",0,"0,1",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Quinones, Joshua",Joshua,Quinones,,336,"Quinones, Joshua",0,0KINGSBB,15,11,,,35,6,7,5,1,0,0,3,0,2,13,3,0,1,0,1,0,0,0,0,0,1,0,0.293,8,41,1,.000,.200,.229,12,30,7,0,0,0,0,4,0,49,.857,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,9,"3,10",0.30,3,10,"3,15",0.20,3,15,"2,7",0.29,2,7,"2,5",0.40,2,5,0,0,0,0,"4,13","4,4","9,17",3,0,0,0,"0,1",0,0,1,4,4,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Richards, Justin",Justin,Richards,,336,"Richards, Justin",0,0KINGSBB,14,7,,,20,4,5,5,2,1,0,3,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0.375,9,24,0,.000,.250,.450,6,0,0,0,0,0,0,0,0,6,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,"1,6",0.17,1,6,"3,8",0.38,3,8,"3,6",0.50,3,6,0,0,0,0,0,0,0,0,"3,8","2,3","5,10","0,1",0,0,1,45,0,0,0,0,4,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Rutter, Dalton",Dalton,Rutter,,336,"Rutter, Dalton",0,0KINGSBB,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,2,1,0,0,0,0,0,0,0,0,1.0,3,2,1,1,1,0,0,18.00,5,7,0,1,0,0,0,0,0,1,.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2,5","2,2",0,"0,1",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Schoonmaker, Brayden",Brayden,Schoonmaker,,336,"Schoonmaker, Brayden",0,0KINGSBB,23,8,,,23,3,3,3,0,0,0,9,0,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0.412,3,35,0,.000,.130,.130,70,9,0,2,0,16,6,1,0,79,1.000,22,.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,9,5,"2,8",0.25,2,8,"2,10",0.20,2,10,"2,6",0.33,2,6,"0,3",0,0,3,0,0,0,0,"3,7","1,2","10,15",0,0,0,0,1,0,0,0,3,2,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Stefanowicz, Justin",Justin,Stefanowicz,,336,"Stefanowicz, Justin",0,0KINGSBB,11,5,,,21,2,2,1,0,0,0,2,0,1,9,1,0,0,0,0,0,0,0,1,0,1,0,0.208,2,24,0,.000,.095,.095,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,4,"0,5",0,0,5,"1,15",0.07,1,15,"0,8",0,0,8,0,0,0,0,0,0,0,0,"1,4","1,4","3,16",1,0,0,0,24,0,0,0,2,6,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Timinski, Mikey",Mikey,Timinski,,336,"Timinski, Mikey",0,0KINGSBB,14,5,,,22,2,1,4,0,0,1,6,0,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0.300,4,30,0,.000,.045,.182,24,1,3,0,0,0,0,0,0,28,.893,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,9,"1,9",0.11,1,9,"0,15",0,0,15,"0,11",0,0,11,0,0,0,0,0,0,0,0,"1,5","3,3","9,19",5,0,0,0,5,0,0,0,4,15,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Yost, Emmitt",Emmitt,Yost,,336,"Yost, Emmitt",0,0KINGSBB,3,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,6,1,0,0,0,0,0,0,0,0,1.0,5,5,0,1,2,0,0,45.00,9,9,0,0,0,0,0,0,0,0,.667,0,0,1,0,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,"0,1",0,0,1,0,1,0,2,0,0,"1,1","4,5","1,2",0,"0,1",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,F. Disiderio,F.,Disiderio,,336,F. Disiderio,0,0KINGSBB,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,5,0,0,0,0,0.000,5,1.000,2,1,0,0,0,0,0,0,0,0,2.2,3,1,3,1,0,0,0,3.37,9,14,0,0,0,2,0,0,0,1,.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,"2,3","1,7","0,1",0,"0,2",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,Horvath Gar,Horvath,Gar,,336,Horvath Gar,0,0KINGSBB,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,5,1,0,0,0,0,0,0,0,0,0.2,3,3,1,0,0,0,0,40.50,7,9,0,1,0,0,0,0,0,0,.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"1,1","4,6","1,3",0,0,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,B. O'Hara,B.,O'Hara,,336,B. O'Hara,0,0KINGSBB,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,Gardner Col,Gardner,Col,,336,Gardner Col,0,0KINGSBB,12,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,1,0,0,0,6,0,0,0,3,1.000,6,1.000,16,1,0,1,1,0,0,0,0,0,15.1,10,9,13,11,3,2,2,5.28,55,76,0,3,0,4,1,0,0,3,.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,1,"1,1","1,4","2,6",0,"0,1",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Donavan, Gab",Gab,Donavan,,336,"Donavan, Gab",0,0KINGSBB,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,8,1,0,0,0,0,0,0,0,0,4.2,9,6,3,2,3,0,0,11.57,22,27,1,2,0,0,0,0,0,0,.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,"1,1","1,4","0,2",0,"0,1",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Bettleyon, Jonas",Jonas,Bettleyon,,336,"Bettleyon, Jonas",0,0KINGSBB,7,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,0,0,0,4,0,0,0,1,1.000,4,1.000,10,1,0,0,0,0,0,0,0,0,8.1,12,9,12,3,3,2,0,9.72,33,50,4,2,0,3,0,0,0,0,.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,"1,1","1,4","0,1",0,"0,2",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,"Mecca, Will",Will,Mecca,,336,"Mecca, Will",0,0KINGSBB,11,2,,,8,4,1,0,0,0,0,3,0,0,2,0,2,0,2,0,0,0,0,1,1,1,0,0.364,1,13,2,1.000,.125,.125,3,7,2,0,0,0,0,3,0,12,.833,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,0,0,0,0,0,"0,2",0,0,2,0,0,0,0,"0,1",0,0,1,0,0,0,0,"1,5",0,"3,4",0,0,0,0,0,0,0,0,5,0,0,,,,,,,,,King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,B. Beltre,B.,Beltre,,336,B. Beltre,0,0KINGSBB,6,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,0,0,0,0,2,1.000,0,.000,8,1,0,0,1,0,0,0,0,0,6.2,8,6,6,6,0,0,0,8.10,28,36,1,0,0,0,2,0,1,3,.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,"1,2","2,4","0,1",0,"0,1",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,King's,Tyler Mastro,Tyler,Mastro,,336,Tyler Mastro,0,0KINGSBB,8,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,0,2,0,0,0,6,0,0,0,2,1.000,6,1.000,23,1,1,1,0,1,0,0,0,0,15.2,20,18,10,14,6,1,1,10.34,67,83,2,5,1,1,0,0,0,3,.343,0,0,1,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,1,"2,4","2,9","1,2",0,"0,5",King's,KINGSBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Widener,Jack Balcer,Jack,Balcer,,783,Jack Balcer,0,0WIDENER,40,40,,,168,30,64,37,19,3,4,7,0,2,22,9,5,2,0,1,0,0,0,1,1,2,0,0.410,101,178,7,.714,.381,.601,42,3,2,0,0,0,0,2,0,47,.957,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,43,35,"23,53",0.43,23,53,"32,67",0.48,32,67,"22,45",0.49,22,45,"15,39",0.38,15,39,0,0,0,0,"22,62","4,5","41,71",86,0,0,0,0,0,0,0,10,33,0,,,,,,,,,Widener,WIDENER,0,False,,,,,
