season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,composite_score,global_rank,rating
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Catherine,"Meier, Bella",Bella,Meier,,597,"Meier, Bella","MEIER,BELLA",St. Catherine,SCU,1114-2151,2,2,8,0,8,0,0,3,4,0,0,0,0,0,2.00,1.50,.00,.000,.000,3,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,164:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.2036880492415536,53,90
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Becker, Emmarie",Emmarie,Becker,,615,"Becker, Emmarie","BECKER,EMMARIE",St. Olaf,STO,1117-5717,3,3,24,0,24,0,0,2,2,0,0,0,0,0,.67,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,230:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.21780444217720263,54,90
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Coy, Lauren",Lauren,Coy,,266,"Coy, Lauren","COY,LAUREN",Gustavus,GAC,1108-9596,3,3,8,0,8,0,0,2,5,0,0,0,0,0,1.67,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,3,0,1,0,1.00,.33,.00,.00,0,,177:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.21780444217720263,55,90
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Ebner, Sydney",Sydney,Ebner,,60,"Ebner, Sydney","EBNER,SYDNEY",Bethel,BET,1104-7829,2,1,16,0,16,0,0,2,3,0,0,0,0,0,1.50,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,88:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.21780444217720263,56,90
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Edmonson, Lindsay",Lindsay,Edmonson,,376,"Edmonson, Lindsay","EDMONSON,LINDSAY",Macalester,MAC,1110-5464,2,2,13,0,13,0,0,2,4,0,0,0,0,0,2.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,105:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.21780444217720263,57,90
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Leitner, Faye",Faye,Leitner,,615,"Leitner, Faye","LEITNER,FAYE",St. Olaf,STO,1117-5715,3,0,22,0,22,0,0,2,2,0,0,0,0,0,.67,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,100:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.21780444217720263,58,89
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Motalebi, Sarah",Sarah,Motalebi,,60,"Motalebi, Sarah","MOTALEBI,SARAH",Bethel,BET,1104-7611,2,0,7,0,7,0,0,2,2,0,0,0,0,0,1.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,85:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.21780444217720263,59,89
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Catherine,"Richter, Jaidyn",Jaidyn,Richter,,597,"Richter, Jaidyn","RICHTER,JAIDYN",St. Catherine,SCU,1114-2078,2,2,22,0,22,0,0,2,5,0,0,0,0,0,2.50,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.21780444217720263,60,89
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Soli, Elly",Elly,Soli,,266,"Soli, Elly","SOLI,ELLY",Gustavus,GAC,1108-9603,3,0,25,0,25,0,0,2,2,0,0,0,0,0,.67,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,87:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.21780444217720263,61,89
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Hamline,"Tanaka, Elysse",Elysse,Tanaka,,268,"Tanaka, Elysse","TANAKA,ELYSSE",Hamline,HAM,1109-4396,2,2,24,0,24,0,0,2,3,0,0,0,0,0,1.50,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,130:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.21780444217720263,62,89
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Mollenhauser, Anna",Anna,Mollenhauser,,595,"Mollenhauser, Anna","MOLLENHAUSER,ANNA",Saint Benedict,CSB,1111-8507,2,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,25,0,0,1,0,.933,1.00,14,1,90:00,1,2,.50,0.933,.000,7.00,-0.446866584427409,63,89
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Trapp, Avery",Avery,Trapp,,118,"Trapp, Avery","TRAPP,AVERY",Carleton,CC,1105-1053,1,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,16,0,1,0,0,.917,1.00,11,1,90:00,1,1,1.00,0.917,.000,11.00,-0.4895529377451229,64,89
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Backous, Mia",Mia,Backous,,60,"Backous, Mia","BACKOUS,MIA",Bethel,BET,1104-7934,2,2,10,0,10,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,108:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,65,89
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Bigirindavyi, Halima",Halima,Bigirindavyi,,266,"Bigirindavyi, Halima","BIGIRINDAVYI,HALIMA",Gustavus,GAC,1108-8648,3,3,24,0,24,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,140:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,66,88
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Bodine, Allie",Allie,Bodine,,161,"Bodine, Allie","BODINE,ALLIE",Concordia,CC,0,3,3,25,0,25,0,0,1,6,0,0,0,0,0,2.00,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,5,0,0,0,1.67,.00,.00,.00,0,,241:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,67,88
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Bourke, Blakeley",Blakeley,Bourke,,615,"Bourke, Blakeley","BOURKE,BLAKELEY",St. Olaf,STO,1117-5710,3,0,11,0,11,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,54:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,68,88
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Brandle, Gretchen",Gretchen,Brandle,,615,"Brandle, Gretchen","BRANDLE,GRETCHEN",St. Olaf,STO,1117-5709,3,0,4,0,4,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,54:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,69,88
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Catherine,"Corona, Shannon",Shannon,Corona,,597,"Corona, Shannon","CORONA,SHANNON",St. Catherine,SCU,1114-2224,2,0,7,0,7,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,95:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,70,88
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Corradi, Kate",Kate,Corradi,,161,"Corradi, Kate","CORRADI,KATE",Concordia,CC,0,1,1,2,0,2,0,0,1,2,0,0,0,0,0,2.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,70:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,71,88
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Catherine,"Douvier, Ari",Ari,Douvier,,597,"Douvier, Ari","DOUVIER,ARI",St. Catherine,SCU,1114-2079,2,2,30,0,30,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,72,88
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Escamilla, Paige",Paige,Escamilla,,595,"Escamilla, Paige","ESCAMILLA,PAIGE",Saint Benedict,CSB,1111-8511,3,0,11,0,11,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,75:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,73,88
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Evans, Hallie",Hallie,Evans,,60,"Evans, Hallie","EVANS,HALLIE",Bethel,BET,1104-8177,2,1,3,0,3,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,85:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,74,87
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Halverson, Lucy",Lucy,Halverson,,161,"Halverson, Lucy","HALVERSON,LUCY",Concordia,CC,0,2,2,5,0,5,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,75,87
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,"Hawkins, Lydia",Lydia,Hawkins,,612,"Hawkins, Lydia","HAWKINS,LYDIA",Saint Mary's,SMU,1116-7167,2,2,11,0,11,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,138:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,76,87
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Hamline,"Heil, Lorna",Lorna,Heil,,268,"Heil, Lorna","HEIL,LORNA",Hamline,HAM,1109-4492,1,0,15,0,15,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,12:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,77,87
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Catherine,"Henaman, Emily",Emily,Henaman,,597,"Henaman, Emily","HENAMAN,EMILY",St. Catherine,SCU,1114-2145,2,1,3,0,3,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,42:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,78,87
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Klassen, Tatum",Tatum,Klassen,,615,"Klassen, Tatum","KLASSEN,TATUM",St. Olaf,STO,1117-5292,2,0,17,0,17,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,29:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,79,87
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"McBroom, Zara",Zara,McBroom,,618,"McBroom, Zara","MCBROOM,ZARA",St. Scholastica,CSS,1402-7641,1,0,5,0,5,0,0,1,2,0,0,0,0,0,2.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,2.00,.00,.00,.00,0,,40:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,80,87
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Post, Sophia",Sophia,Post,,266,"Post, Sophia","POST,SOPHIA",Gustavus,GAC,1108-9600,3,3,17,0,17,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,262:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,81,87
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Rippie, Lily",Lily,Rippie,,618,"Rippie, Lily","RIPPIE,LILY",St. Scholastica,CSS,1402-7467,1,1,8,0,8,0,0,1,2,0,0,0,0,0,2.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,70:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,82,86
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Sames, Avery",Avery,Sames,,615,"Sames, Avery","SAMES,AVERY",St. Olaf,STO,1117-5293,2,2,28,0,28,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,56:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,83,86
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Schellenberg, Mia",Mia,Schellenberg,,595,"Schellenberg, Mia","SCHELLENBERG,MIA",Saint Benedict,CSB,1111-8738,3,3,8,0,8,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,229:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,84,86
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Shear, Jordyn",Jordyn,Shear,,266,"Shear, Jordyn","SHEAR,JORDYN",Gustavus,GAC,1108-9602,2,0,16,0,16,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,44:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,85,86
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Staples, Lilly",Lilly,Staples,,376,"Staples, Lilly","STAPLES,LILLY",Macalester,MAC,1110-5462,2,2,20,0,20,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,130:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,86,86
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Hamline,"Woodson, Neva",Neva,Woodson,,268,"Woodson, Neva","WOODSON,NEVA",Hamline,HAM,1109-4771,2,2,36,0,36,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,157:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,87,86
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Zachmann, Tessa",Tessa,Zachmann,,266,"Zachmann, Tessa","ZACHMANN,TESSA",Gustavus,GAC,1108-9219,3,3,6,0,6,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,109:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.6392969335959588,88,86
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Wright, Abby",Abby,Wright,,60,"Wright, Abby","WRIGHT,ABBY",Bethel,BET,1104-7608,1,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,13,0,1,0,0,.857,1.00,6,1,90:00,1,1,1.00,0.857,.000,6.00,-0.6496267626865496,89,86
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,"Bremer, Payton",Payton,Bremer,,612,"Bremer, Payton","BREMER,PAYTON",Saint Mary's,SMU,1116-7173,1,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,10,1,0,0,0,.833,1.00,5,1,90:00,1,1,1.00,0.833,.000,5.00,-0.7136562926631204,90,86
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Heuga, Abigail",Abigail,Heuga,,376,"Heuga, Abigail","HEUGA,ABIGAIL",Macalester,MAC,1110-5236,2,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,12,0,0,0,0,.800,1.00,4,1,90:00,1,2,.50,0.800,.000,2.00,-0.8016968963809047,91,85
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Luger, Clara",Clara,Luger,,615,"Luger, Clara","LUGER,CLARA",St. Olaf,STO,1117-5141,2,2,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,19,0,0,2,1,.800,1.00,8,2,180:00,2,2,1.00,0.800,.500,4.00,-0.8016968963809047,92,85
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Catherine,"Valdez, Brianna",Brianna,Valdez,,597,"Valdez, Brianna","VALDEZ,BRIANNA",St. Catherine,SCU,1114-2080,2,2,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,15,0,2,0,0,.778,1.00,7,2,180:00,2,2,1.00,0.778,.000,3.50,-0.8603906321927612,93,85
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Maki, Autumn",Autumn,Maki,,60,"Maki, Autumn","MAKI,AUTUMN",Bethel,BET,1104-7831,1,1,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,9,0,1,0,0,.750,1.00,3,1,90:00,1,1,1.00,0.750,.000,3.00,-0.9350917504987604,94,85
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Percy, Charlotte",Charlotte,Percy,,615,"Percy, Charlotte","PERCY,CHARLOTTE",St. Olaf,STO,1117-5506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,6,1,0,0,0,.750,1.00,3,1,90:00,1,1,1.00,0.750,.000,3.00,-0.9350917504987604,95,85
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Aleshire, Addie",Addie,Aleshire,,618,"Aleshire, Addie","ALESHIRE,ADDIE",St. Scholastica,CSS,1402-7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0607894250147152,96,85
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Anda, Olivia",Olivia,Anda,,60,"Anda, Olivia","ANDA,OLIVIA",Bethel,BET,1104-8179,0,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0607894250147152,97,85
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Hamline,"Anderson, Maddy",Maddy,Anderson,,268,"Anderson, Maddy","ANDERSON,MADDY",Hamline,HAM,1109-5680,1,0,40,0,40,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,03:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0607894250147152,98,85
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,"Appert, Jersey",Jersey,Appert,,612,"Appert, Jersey","APPERT,JERSEY",Saint Mary's,SMU,1116-7315,0,0,40,0,40,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0607894250147152,99,84
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Arredondo, Ava",Ava,Arredondo,,376,"Arredondo, Ava","ARREDONDO,AVA",Macalester,MAC,1110-5332,2,2,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,138:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0607894250147152,100,84
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Backstrom, Ella",Ella,Backstrom,,618,"Backstrom, Ella","BACKSTROM,ELLA",St. Scholastica,CSS,1402-7256,0,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0607894250147152,101,84
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Bah, Ramatoulaye",Ramatoulaye,Bah,,376,"Bah, Ramatoulaye","BAH,RAMATOULAYE",Macalester,MAC,1110-5333,0,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0607894250147152,102,84
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Barker, Maggie",Maggie,Barker,,161,"Barker, Maggie","BARKER,MAGGIE",Concordia,CC,0,3,1,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,113:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0607894250147152,103,84
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Catherine,"Barnes, Natalie",Natalie,Barnes,,597,"Barnes, Natalie","BARNES,NATALIE",St. Catherine,SCU,1114-2225,1,0,10,0,10,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,16:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0607894250147152,104,84
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Barton, Eliza",Eliza,Barton,,118,"Barton, Eliza","BARTON,ELIZA",Carleton,CC,1105-1187,1,1,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,3.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0607894250147152,105,84
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,"Bartz, Lexie",Lexie,Bartz,,612,"Bartz, Lexie","BARTZ,LEXIE",Saint Mary's,SMU,1116-7309,1,0,34,0,34,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,15:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0607894250147152,106,84
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Becker, Kora",Kora,Becker,,60,"Becker, Kora","BECKER,KORA",Bethel,BET,1104-7827,2,2,8,0,8,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,88:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.0607894250147152,107,83
