season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,composite_score,global_rank,rating
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Gibson,Isaiah",Isaiah,Gibson,,212,"Gibson,Isaiah","GIBSON,ISAIAH",Elmhurst,ELM,682-4507,1,0,37,37,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,121,81
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Gillespie,Kenyon",Kenyon,Gillespie,,40,"Gillespie,Kenyon","GILLESPIE,KENYON",Augustana,AUG,489-5778,1,0,82,82,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,122,80
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Gooch,Jack",Jack,Gooch,,40,"Gooch,Jack","GOOCH,JACK",Augustana,AUG,489-4840,1,0,6,6H,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,123,80
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Grannis,Peyton",Peyton,Grannis,,40,"Grannis,Peyton","GRANNIS,PEYTON",Augustana,AUG,489-4891,1,0,96,96,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,124,80
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Grant,Braelon",Braelon,Grant,,120,"Grant,Braelon","GRANT,BRAELON",Carroll,CAR,1094-7241,1,0,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,125,80
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Gray,Will",Will,Gray,,121,"Gray,Will","GRAY,WILL",Carthage,CAR,681-7029,1,0,44,,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,126,80
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Gum,Anthony",Anthony,Gum,,212,"Gum,Anthony","GUM,ANTHONY",Elmhurst,ELM,682-4509,1,0,15,1E,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,127,80
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Gutwein,Hudson",Hudson,Gutwein,,778,"Gutwein,Hudson","GUTWEIN,HUDSON",Wheaton,WHE,687-3703,1,0,3,3,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,128,80
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Hansen,Zach",Zach,Hansen,,300,"Hansen,Zach","HANSEN,ZACH",Illinois Wesleyan,IWU,683-7943,1,0,57,57,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,129,80
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Hartman,Ben",Ben,Hartman,,40,"Hartman,Ben","HARTMAN,BEN",Augustana,AUG,489-4415,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,130,79
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Haywood,Antonio",Antonio,Haywood,,120,"Haywood,Antonio","HAYWOOD,ANTONIO",Carroll,CAR,1094-7592,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,131,79
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Hearne,Teddy",Teddy,Hearne,,40,"Hearne,Teddy","HEARNE,TEDDY",Augustana,AUG,489-5158,1,0,66,66,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,132,79
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Hinkle,Landon",Landon,Hinkle,,300,"Hinkle,Landon","HINKLE,LANDON",Illinois Wesleyan,IWU,683-8477,1,0,72,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,133,79
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"House,Charlie",Charlie,House,,40,"House,Charlie","HOUSE,CHARLIE",Augustana,AUG,489-5571,1,0,93,93,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,134,79
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Hurst,Jonathan",Jonathan,Hurst,,778,"Hurst,Jonathan","HURST,JONATHAN",Wheaton,WHE,687-3736,1,0,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,135,79
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Isaac Beasley,Isaac,Beasley,,424,Isaac Beasley,"BEASLEY,ISAAC",Millikin,MILLIKIN,684-4961,1,1,76,76,0,C,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,136,79
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Issakainen,Isaiah",Isaiah,Issakainen,,778,"Issakainen,Isaiah","ISSAKAINEN,ISAIAH",Wheaton,WHE,687-3562,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,137,78
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Jaffrey,Matthew",Matthew,Jaffrey,,40,"Jaffrey,Matthew","JAFFREY,MATTHEW",Augustana,AUG,489-5570,1,0,83,83,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,138,78
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Johanik,Jeremy",Jeremy,Johanik,,778,"Johanik,Jeremy","JOHANIK,JEREMY",Wheaton,WHE,687-3732,1,0,40,40,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,139,78
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Jones,Gerald",Gerald,Jones,,496,"Jones,Gerald","JONES,GERALD",North Park,NPK,686-4547,1,0,46,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,205,0,0,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,140,78
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Keany,Owen",Owen,Keany,,40,"Keany,Owen","KEANY,OWEN",Augustana,AUG,489-4880,1,0,27,27,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,141,78
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Kingsbury,Max",Max,Kingsbury,,778,"Kingsbury,Max","KINGSBURY,MAX",Wheaton,WHE,687-3391,1,0,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,142,78
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Konrad,Nathan",Nathan,Konrad,,40,"Konrad,Nathan","KONRAD,NATHAN",Augustana,AUG,489-5557,1,0,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,143,78
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Kozlowski,Nicholas",Nicholas,Kozlowski,,212,"Kozlowski,Nicholas","KOZLOWSKI,NICHOLAS",Elmhurst,ELM,682-4016,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,144,78
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Kris Lawson,Kris,Lawson,,424,Kris Lawson,"LAWSON,KRIS",Millikin,MILLIKIN,684-5378,1,1,72,72,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,145,77
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Kunz,Javion",Javion,Kunz,,120,"Kunz,Javion","KUNZ,JAVION",Carroll,CAR,1094-7016,1,0,52,52,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,146,77
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Kyles,Carson",Carson,Kyles,,212,"Kyles,Carson","KYLES,CARSON",Elmhurst,ELM,682-4517,1,0,87,87,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,147,77
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Leathers,Maxton",Maxton,Leathers,,778,"Leathers,Maxton","LEATHERS,MAXTON",Wheaton,WHE,687-3262,1,1,93,93,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,148,77
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Lulinski,Ethan",Ethan,Lulinski,,120,"Lulinski,Ethan","LULINSKI,ETHAN",Carroll,CAR,1094-7267,1,1,69,69,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,149,77
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Makhlouf,Kaden",Kaden,Makhlouf,,212,"Makhlouf,Kaden","MAKHLOUF,KADEN",Elmhurst,ELM,682-4327,1,1,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,150,77
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"McClinton,Ashton",Ashton,McClinton,,496,"McClinton,Ashton","MCCLINTON,ASHTON",North Park,NPK,686-4220,1,1,4,4D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,151,77
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"McFadden,Sam",Sam,McFadden,,778,"McFadden,Sam","MCFADDEN,SAM",Wheaton,WHE,687-3402,1,1,85,85,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,152,76
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Michaels,Zach",Zach,Michaels,,40,"Michaels,Zach","MICHAELS,ZACH",Augustana,AUG,489-4895,1,1,51,51,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,153,76
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Mires,Eli",Eli,Mires,,40,"Mires,Eli","MIRES,ELI",Augustana,AUG,489-5140,1,0,3,3,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,154,76
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Morales Jr.,Pablo",Pablo,Morales Jr.,,212,"Morales Jr.,Pablo","MORALES JR.,PABLO",Elmhurst,ELM,682-4524,1,0,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,155,76
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Murdock,Blayden",Blayden,Murdock,,40,"Murdock,Blayden","MURDOCK,BLAYDEN",Augustana,AUG,489-4896,1,1,80,80,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,156,76
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Nick Matthes,Nick,Matthes,,424,Nick Matthes,"MATTHES,NICK",Millikin,MILLIKIN,684-4978,1,1,74,74,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,157,76
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Nitz,Ephraim",Ephraim,Nitz,,778,"Nitz,Ephraim","NITZ,EPHRAIM",Wheaton,WHE,687-3409,1,0,41,41,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,158,76
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Nussbaum,Daniel",Daniel,Nussbaum,,778,"Nussbaum,Daniel","NUSSBAUM,DANIEL",Wheaton,WHE,687-3728,1,0,36,36,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,159,76
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Owens,Josh",Josh,Owens,,40,"Owens,Josh","OWENS,JOSH",Augustana,AUG,489-5795,1,0,59,59,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,160,75
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Pace,AJ",AJ,Pace,,778,"Pace,AJ","PACE,AJ",Wheaton,WHE,687-3572,1,0,6,6,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,161,75
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Partlow,Brayden",Brayden,Partlow,,120,"Partlow,Brayden","PARTLOW,BRAYDEN",Carroll,CAR,1094-7030,1,0,38,38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,162,75
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Peterson,Liam",Liam,Peterson,,40,"Peterson,Liam","PETERSON,LIAM",Augustana,AUG,489-4867,1,0,16,16,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,163,75
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Petrucci,Anthony",Anthony,Petrucci,,121,"Petrucci,Anthony","PETRUCCI,ANTHONY",Carthage,CAR,681-6256,1,1,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164,75
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Petty,Jordan",Jordan,Petty,,121,"Petty,Jordan","PETTY,JORDAN",Carthage,CAR,681-6257,1,1,75,,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,165,75
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Plzak,Bryce",Bryce,Plzak,,121,"Plzak,Bryce","PLZAK,BRYCE",Carthage,CAR,681-6628,1,0,87,,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,166,75
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Pogue,Jason",Jason,Pogue,,120,"Pogue,Jason","POGUE,JASON",Carroll,CAR,1094-7835,1,0,40,40,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,167,74
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Poole,Maddox",Maddox,Poole,,496,"Poole,Maddox","POOLE,MADDOX",North Park,NPK,686-4559,1,0,22,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,168,74
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Potts,Aaron",Aaron,Potts,,212,"Potts,Aaron","POTTS,AARON",Elmhurst,ELM,682-4338,1,1,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,169,74
