conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Mendoza, Olivia",0,,22,28,3,.284,81,12,35,0,0,9,0,2,1,13,0,0,0,0,9,7,1,6,1,41,0,1.25,0.00,0.32,0.25,0.07,1.46
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Etheridge, Mia",0,,16,75,40,.258,592,84,237,9,5,84,0,32,34,295,0,0,402,23,165,28,2,23,5,285.5,4,3.16,0.12,2.20,0.37,0.43,3.81
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Davis, Loren",0,,7,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Higashihara, Skye",0,,8,96,49,.221,77,4,21,516,17,1429,0,30,20,394,0,0,8,2,169,1,0,1,0,51.5,6,0.22,5.38,1.76,0.01,0.31,0.54
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Chapin, Alison",0,,21,74,32,.249,454,70,183,1,3,49,0,20,26,164,0,0,191,7,94,27,4,25,2,217.5,2,2.47,0.01,1.27,0.36,0.27,2.94
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Warren, Sara",0,,18,6,0,.125,16,2,4,0,0,3,0,0,0,0,0,0,0,0,1,3,0,3,0,5.5,0,0.67,0.00,0.17,0.50,0.00,0.92
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Schulz, Uma",0,,11,66,15,.328,229,25,100,2,2,31,0,1,6,35,0,0,2,0,34,39,3,33,6,123.5,1,1.52,0.03,0.52,0.59,0.02,1.87
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Suzuki, Hana",0,,6,34,2,.200,25,1,6,137,8,377,0,13,4,122,0,0,2,0,41,0,1,0,0,19,1,0.18,4.03,1.21,0.00,0.38,0.56
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Svyerson, Viola",0,,5,1,0,.000,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1.00,0.00,1.00,0.00,0.00,1.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Hliboki, Maddie",0,,2,85,0,.038,26,1,2,64,5,204,0,41,34,282,0,0,280,27,171,0,0,0,0,43,5,0.02,0.75,2.01,0.00,0.48,0.51
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Wheaton,"Hanson, Hollis",0,,2,90,45,.048,249,59,71,10,2,48,0,0,2,9,0,0,8,1,18,43,2,34,9,97,0,0.79,0.11,0.20,0.48,0.00,1.08
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Wheaton,"Lyon, Sydney",0,,21,108,48,.185,891,152,317,27,8,127,0,37,47,314,0,0,474,30,203,26,1,23,3,368.5,1,2.94,0.25,1.88,0.24,0.34,3.41
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Wheaton,"Henn, Celina",0,,27,108,48,.222,854,149,339,22,11,113,0,50,57,394,0,0,603,63,235,21,3,20,1,400,1,3.14,0.20,2.18,0.19,0.46,3.70
