season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats,penalty_stats,misc_stats,goalie_stats,shot_stats,avg_points_game,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
2025-26,wlax,Conference of New England (CCC),ccc,Curry College,Meagan Young,Meagan,Young,,170,Meagan Young,"YOUNG,MEAGAN",YOUNGMEAGANCURRY,13,10,,,Curry College,CURRY,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,10,8,599:00,56,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Lily Troupe,Lily,Troupe,,8981,Lily Troupe,"TROUPE,LILY",TROUPELILYECW,5,5,,,Endicott College,ECW,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,300:00,28,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Clare Wendell,Clare,Wendell,,8981,Clare Wendell,"WENDELL,CLARE",WENDELLCLAREECW,19,18,,,Endicott College,ECW,0,,,,,,1.05,0,1,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,13,12,8,7,1107:00,64,0,1.000,34,44,4,20,2,18,.773,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Emerson Clark,Emerson,Clark,,8981,Emerson Clark,"CLARK,EMERSON",CLARKEMERSONECW,4,4,,,Endicott College,ECW,0,,,,,,3.50,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,240:00,28,0,1.000,12,15,0,14,5,9,.800,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Sophia Notine,Sophia,Notine,,8981,Sophia Notine,"NOTINE,SOPHIA",NOTINESOPHIAECW,14,0,,,Endicott College,ECW,0,,,,,,0.64,0,2,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,7,2,00:00,0,0,1.000,16,26,8,9,0,9,.615,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Annabelle Gray,Annabelle,Gray,,8981,Annabelle Gray,"GRAY,ANNABELLE",GRAYANNABELLEECW,19,11,,,Endicott College,ECW,0,,,,,,0.11,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,41,1,3,630:00,36,0,1.000,4,4,1,2,0,2,1.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Grace McAfee,Grace,McAfee,,8981,Grace McAfee,"MCAFEE,GRACE",MCAFEEGRACEECW,19,4,,,Endicott College,ECW,0,,,,,,2.05,0,1,0,0,0,0,19,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,16,1,16,15,297:00,28,0,1.000,42,46,3,39,16,23,.913,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Bailey Sheehan,Bailey,Sheehan,,8981,Bailey Sheehan,"SHEEHAN,BAILEY",SHEEHANBAILEYECW,19,19,,,Endicott College,ECW,0,,,,,,4.16,0,7,0,0,0,5,23,1,2,5,0,0,0,2,1,0,0,0,0,0,0,0,0,21,1,24,9,1167:00,64,0,1.000,72,101,16,79,33,46,.713,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Payton Quirk,Payton,Quirk,,8981,Payton Quirk,"QUIRK,PAYTON",QUIRKPAYTONECW,19,19,,,Endicott College,ECW,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,7,4,1047:00,151,0,1.000,0,0,0,0,0,0,.000,19,991:27,178,106,0,15,4,0,11,2,0,405,10.77,.373
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Mia Kaczmarek,Mia,Kaczmarek,,8981,Mia Kaczmarek,"KACZMAREK,MIA",KACZMAREKMIAECW,5,0,,,Endicott College,ECW,0,,,,,,1.80,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,1,00:00,0,0,1.000,5,6,1,9,4,5,.833,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Gilly Hartt,Gilly,Hartt,,8981,Gilly Hartt,"HARTT,GILLY",HARTTGILLYECW,8,1,,,Endicott College,ECW,0,,,,,,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,5,2,60:00,0,0,1.000,3,5,0,2,0,2,.600,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Tori Apostolakes,Tori,Apostolakes,,8981,Tori Apostolakes,"APOSTOLAKES,TORI",APOSTOLAKESTORIECW,19,19,,,Endicott College,ECW,0,,,,,,0.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,5,13,17,1167:00,64,0,1.000,1,1,0,1,0,1,1.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Marin Kalamaras,Marin,Kalamaras,,8981,Marin Kalamaras,"KALAMARAS,MARIN",KALAMARASMARINECW,19,18,,,Endicott College,ECW,0,,,,,,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,22,1,4,16,1107:00,64,0,1.000,0,1,0,1,1,0,.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Kaitlyn DiLoreto,Kaitlyn,DiLoreto,,8981,Kaitlyn DiLoreto,"DILORETO,KAITLYN",DILORETOKAITLYNECW,18,15,,,Endicott College,ECW,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,1,6,30,927:00,36,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Kate Cassidy,Kate,Cassidy,,8981,Kate Cassidy,"CASSIDY,KATE",CASSIDYKATEECW,12,0,,,Endicott College,ECW,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,2,1,3,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Mia Samarjian,Mia,Samarjian,,8981,Mia Samarjian,"SAMARJIAN,MIA",SAMARJIANMIAECW,19,14,,,Endicott College,ECW,0,,,,,,2.05,0,2,0,0,0,1,8,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,16,1,16,9,867:00,36,0,1.000,35,46,4,39,13,26,.761,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Mia Smith,Mia,Smith,,8981,Mia Smith,"SMITH,MIA",SMITHMIAECW,19,19,,,Endicott College,ECW,0,,,,,,3.68,0,6,0,0,0,1,22,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,24,62,24,12,1167:00,64,0,1.000,69,86,18,70,29,41,.802,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Abbie Belleville,Abbie,Belleville,,8981,Abbie Belleville,"BELLEVILLE,ABBIE",BELLEVILLEABBIEECW,19,4,,,Endicott College,ECW,0,,,,,,1.37,0,7,0,0,0,0,12,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,13,58,17,7,240:00,0,0,1.000,33,48,16,26,4,22,.688,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Maggie Holt,Maggie,Holt,,8981,Maggie Holt,"HOLT,MAGGIE",HOLTMAGGIEECW,13,7,,,Endicott College,ECW,0,,,,,,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23,2,0,420:00,0,0,1.000,3,7,0,1,0,1,.429,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Katie Jones,Katie,Jones,,8981,Katie Jones,"JONES,KATIE",JONESKATIEECW,6,0,,,Endicott College,ECW,0,,,,,,0.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,4,4,1,5,3,2,1.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Celia Dahl,Celia,Dahl,,8981,Celia Dahl,"DAHL,CELIA",DAHLCELIAECW,6,0,,,Endicott College,ECW,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Caroline Rocco,Caroline,Rocco,,8981,Caroline Rocco,"ROCCO,CAROLINE",ROCCOCAROLINEECW,19,19,,,Endicott College,ECW,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,34,1,5,11,1167:00,64,0,1.000,0,2,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Stella Tessier,Stella,Tessier,,8981,Stella Tessier,"TESSIER,STELLA",TESSIERSTELLAECW,14,0,,,Endicott College,ECW,0,,,,,,0.43,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,4,2,00:00,0,0,1.000,7,11,0,6,3,3,.636,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Devin Sweeney,Devin,Sweeney,,8981,Devin Sweeney,"SWEENEY,DEVIN",SWEENEYDEVINECW,1,0,,,Endicott College,ECW,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Kelsey Sullivan,Kelsey,Sullivan,,8981,Kelsey Sullivan,"SULLIVAN,KELSEY",SULLIVANKELSEYECW,4,0,,,Endicott College,ECW,0,,,,,,1.00,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,00:00,0,0,1.000,4,4,1,4,0,4,1.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Sabrina Middleton,Sabrina,Middleton,,8981,Sabrina Middleton,"MIDDLETON,SABRINA",MIDDLETONSABRINAECW,8,0,,,Endicott College,ECW,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Caroline Carlson,Caroline,Carlson,,8981,Caroline Carlson,"CARLSON,CAROLINE",CARLSONCAROLINEECW,9,1,,,Endicott College,ECW,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,60:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Leah Black,Leah,Black,,8981,Leah Black,"BLACK,LEAH",BLACKLEAHECW,19,18,,,Endicott College,ECW,0,,,,,,4.26,0,3,0,0,0,2,19,1,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,34,3,25,14,1107:00,64,0,1.000,76,102,8,81,31,50,.745,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Ava Amara,Ava,Amara,,8981,Ava Amara,"AMARA,AVA",AMARAAVAECW,19,0,,,Endicott College,ECW,0,,,,,,0.68,0,1,0,0,0,0,8,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,25,12,6,00:00,0,0,1.000,19,28,3,13,2,11,.679,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Jaira Paine,Jaira,Paine,,8981,Jaira Paine,"PAINE,JAIRA",PAINEJAIRAECW,15,10,,,Endicott College,ECW,0,,,,,,1.93,0,2,0,0,0,0,8,0,0,1,0,0,0,3,2,0,2,0,0,0,0,0,0,17,47,20,12,627:00,36,0,1.000,34,46,4,29,12,17,.739,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Allison Jordan,Allison,Jordan,,8981,Allison Jordan,"JORDAN,ALLISON",JORDANALLISONECW,8,0,,,Endicott College,ECW,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Lydia Akins,Lydia,Akins,,8981,Lydia Akins,"AKINS,LYDIA",AKINSLYDIAECW,0,0,,,Endicott College,ECW,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Emily Typrowicz,Emily,Typrowicz,,8981,Emily Typrowicz,"TYPROWICZ,EMILY",TYPROWICZEMILYECW,9,1,,,Endicott College,ECW,0,,,,,,0.56,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,2,60:00,0,0,1.000,8,8,1,5,2,3,1.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Kendal Kelsey,Kendal,Kelsey,,8981,Kendal Kelsey,"KELSEY,KENDAL",KELSEYKENDALECW,13,0,,,Endicott College,ECW,0,,,,,,0.92,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,00:00,0,0,1.000,19,23,3,12,1,11,.826,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Sarah Pettit,Sarah,Pettit,,8981,Sarah Pettit,"PETTIT,SARAH",PETTITSARAHECW,4,0,,,Endicott College,ECW,0,,,,,,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,3,3,0,1,0,1,1.000,,,,,,,,,,,,,,
2025-26,wlax,Conference of New England (CCC),ccc,Endicott College,Olivia Francis,Olivia,Francis,,8981,Olivia Francis,"FRANCIS,OLIVIA",FRANCISOLIVIAECW,12,1,,,Endicott College,ECW,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,5,60:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
