season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Karsyn Malinich,Karsyn,Malinich,,4,Karsyn Malinich,0,0ADRIAN,40,38,,,133,41,47,38,13,1,6,13,0,0,20,4,16,0,0,4,0,0,0,0,0,0,0,0.400,80,150,16,1.000,.353,.602,61,66,29,0,0,0,0,2,0,156,.814,0,.000,,10,2,15,42,"9,28",0.32,9,28,"26,79",0.33,26,79,"22,61",0.36,22,61,"3,15",0.20,3,15,0,0,0,0,"5,16","16,23","53,87",30,0,0,0,0,0,0,0,19,27,0,,Adrian,ADRIAN,1083-7212,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.479352849610864,11,96
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,Clare Feehan,Clare,Feehan,,30037,Clare Feehan,0,0TRINE,40,28,,,73,34,28,34,6,1,6,15,0,1,8,6,13,3,0,3,0,0,0,0,0,0,0,0.478,54,92,16,.813,.384,.740,135,6,5,3,2,12,2,0,0,146,.966,14,.857,,2,2,14,25,"9,25",0.36,9,25,"14,36",0.39,14,36,"14,29",0.48,14,29,"4,10",0.40,4,10,0,0,0,0,"13,24","10,13","21,42",118,0,0,0,19,0,0,0,5,16,0,,Trine,TRINE,1091-5468,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.470566548101872,12,96
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,Macy Rocha,Macy,Rocha,,30037,Macy Rocha,0,0TRINE,50,50,,,150,44,56,45,15,2,6,25,0,1,19,2,0,0,0,1,0,0,0,2,0,2,0,0.463,93,177,0,.000,.373,.620,37,58,4,0,0,0,0,2,0,99,.960,0,.000,,7,6,31,38,"22,61",0.36,22,61,"34,91",0.37,34,91,"24,59",0.41,24,59,"4,11",0.36,4,11,0,0,0,0,"11,18","10,22","61,102",229,0,0,0,11,0,0,0,12,36,0,,Trine,TRINE,1091-4441,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.986745114963631,13,95
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,Jordyn Porter,Jordyn,Porter,,21,Jordyn Porter,0,0ALMA,42,42,,,126,25,49,45,12,1,4,30,0,3,17,6,5,1,1,2,0,0,0,0,0,0,0,0.509,75,162,6,.833,.389,.595,69,1,0,0,0,0,0,2,0,70,1.000,0,.000,,7,7,19,37,"14,39",0.36,14,39,"37,81",0.46,37,81,"28,58",0.48,28,58,"6,9",0.67,6,9,0,0,0,0,"11,25","10,21","56,92",68,0,0,0,0,0,0,0,9,16,0,,Alma,ALMA,1085-2981,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.071827935028895,14,95
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,Whitney Duell,Whitney,Duell,,30037,Whitney Duell,0,0TRINE,50,50,,,155,51,59,28,10,2,0,37,0,0,9,3,19,3,3,0,0,0,0,0,0,1,0,0.500,73,195,22,.864,.381,.471,55,72,4,0,0,0,0,5,0,131,.969,0,.000,,3,5,41,44,"18,42",0.43,18,42,"28,60",0.47,28,60,"22,44",0.50,22,44,"8,13",0.62,8,13,0,0,0,0,"33,72","10,18","42,70",88,0,0,0,0,0,0,0,8,18,0,,Trine,TRINE,1091-4936,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.768067465965521,15,95
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,Lilly Zaskowski,Lilly,Zaskowski,,15,Lilly Zaskowski,0,0ALBION,38,37,,,111,11,45,24,10,0,3,9,0,4,19,2,0,0,0,1,0,0,0,0,0,1,0,0.464,64,125,0,.000,.405,.577,28,7,0,0,0,18,3,0,0,35,1.000,21,.857,,6,4,13,28,"15,41",0.37,15,41,"29,76",0.38,29,76,"16,43",0.37,16,43,"2,13",0.15,2,13,0,0,0,0,"12,21","5,7","49,82",22,0,0,0,79,0,0,0,9,20,0,,Albion,ALBION,1084-3659,True,162,1,26,16,10,0,21,3,0,0,163.1,66,57,22,138,36,5,4,2.44,643,692,1,7,0,4,16,0,0,54,.252,220,122,1,0,0,0,0,0,,,,5.767399284713764,16,94
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Kerschbaum, Gianna",Gianna,Kerschbaum,,286,"Kerschbaum, Gianna",0,0HOPE,43,43,,,119,18,28,27,10,2,2,14,1,2,5,2,2,1,5,5,0,0,0,0,0,2,0,0.314,48,145,3,.667,.235,.403,3,42,-1,0,0,25,12,0,0,44,1.023,37,.676,,5,6,35,57,"4,38",0.11,4,38,"15,69",0.22,15,69,"15,59",0.25,15,59,"0,1",0,0,1,0,0,0,0,"14,31","11,24","39,83",16,0,0,0,27,0,0,0,17,32,0,,Hope,HOPE,1087-3668,True,153,1,21,15,7,2,11,2,0,0,139.2,68,50,75,149,21,4,7,2.51,551,649,6,8,0,0,15,0,0,53,.278,114,137,0,"1,1","4,4","1,3",0,"2,6",,,,5.675650763769697,17,94
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"DeMann, Kate",Kate,DeMann,,286,"DeMann, Kate",0,0HOPE,43,43,,,126,35,41,29,7,2,1,32,0,1,12,7,22,6,1,2,0,0,0,0,0,0,0,0.460,55,162,28,.786,.325,.437,37,6,0,0,0,0,0,0,0,43,1.000,0,.000,,8,8,25,40,"12,44",0.27,12,44,"23,73",0.32,23,73,"20,63",0.32,20,63,"-2,-3",0.67,-2,-3,0,0,0,0,"25,43","13,21","42,82",27,0,0,0,0,0,0,0,7,31,0,,Hope,HOPE,1087-3176,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.216693213149357,18,94
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Saint Mary's,Mary Gamble,Mary,Gamble,,8688,Mary Gamble,0,0ST. MARY,13,0,,,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,1,0,.000,1.000,1.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,"1,1",1.00,1,1,0,0,0,,Saint Mary's,ST. MARY,1090-405,True,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.00,1,2,0,1,0,0,0,0,0,0,.000,0,1,0,0,"0,1",0,0,"0,1",,,,5.043460697381431,19,94
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,Emily Sweetland,Emily,Sweetland,,114,Emily Sweetland,0,0CALVIN,51,51,,,152,24,46,38,11,4,3,9,0,4,21,5,13,2,1,0,0,0,0,1,0,1,0,0.358,74,166,15,.867,.303,.487,243,24,7,0,0,0,0,6,0,274,.974,0,.000,,5,8,21,57,"3,47",0.06,3,47,"29,88",0.33,29,88,"21,55",0.38,21,55,"3,10",0.30,3,10,0,0,0,0,"13,33","13,20","46,96",34,0,0,0,"0,1",0,0,1,7,48,0,,Calvin,CALVIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7901063294868775,20,93
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Brown, Emily",Emily,Brown,,286,"Brown, Emily",0,0HOPE,41,40,,,133,34,47,31,10,9,1,4,0,0,5,1,11,3,5,1,0,0,0,0,1,0,0,0.370,78,143,14,.786,.353,.586,28,-1,1,0,0,0,0,0,0,28,.964,0,.000,,11,6,30,46,"15,43",0.35,15,43,"26,78",0.33,26,78,"17,49",0.35,17,49,"-3,0",0,-3,0,0,0,0,0,"11,19","7,12","47,86",115,0,0,0,1,0,0,0,13,27,0,,Hope,HOPE,1087-4015,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.544978388152399,21,93
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,Aubrey Herder,Aubrey,Herder,,114,Aubrey Herder,0,0CALVIN,48,47,,,115,34,45,28,7,0,0,6,0,1,2,1,16,2,17,0,0,0,0,0,0,4,0,0.426,52,139,18,.889,.391,.452,87,63,11,0,0,0,0,4,0,161,.932,0,.000,,16,5,52,20,"16,39",0.41,16,39,"30,70",0.43,30,70,"20,52",0.38,20,52,"2,5",0.40,2,5,0,0,0,0,"10,18","8,16","57,89",77,0,0,0,0,0,0,0,20,23,0,,Calvin,CALVIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.456161077093301,22,93
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,Audrey Ford,Audrey,Ford,,114,Audrey Ford,0,0CALVIN,49,52,,,179,41,66,31,8,1,0,13,0,1,13,4,13,2,8,3,0,0,0,0,0,4,0,0.408,76,204,15,.867,.369,.425,100,65,9,0,0,0,0,4,0,174,.948,0,.000,,5,8,50,56,"15,54",0.28,15,54,"38,102",0.37,38,102,"29,76",0.38,29,76,"3,7",0.43,3,7,0,0,0,0,"16,29","12,18","67,113",169,0,0,0,0,0,0,0,27,49,0,,Calvin,CALVIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4541489309841,23,93
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,Kendall Jordan,Kendall,Jordan,,114,Kendall Jordan,0,0CALVIN,50,49,,,155,36,61,26,12,2,3,7,0,3,10,2,1,0,5,2,0,0,0,1,0,2,0,0.425,86,172,1,1.000,.394,.555,42,91,8,2,0,0,1,2,0,141,.943,1,.000,,10,8,31,48,"19,54",0.35,19,54,"23,73",0.32,23,73,"17,45",0.38,17,45,"4,9",0.44,4,9,0,0,0,0,"12,30","12,18","47,86",97,0,0,0,"1,1",1.00,1,1,17,24,0,,Calvin,CALVIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.400032943501015,24,92
2026-27,softball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Saint Mary's,Allie Moss,Allie,Moss,,8688,Allie Moss,0,0ST. MARY,40,40,,,118,38,43,10,2,0,0,18,0,1,4,1,27,6,4,0,0,0,0,0,0,0,0,0.453,45,141,33,.818,.364,.381,126,10,3,4,1,22,7,0,0,139,.978,29,.759,,6,8,39,31,"10,33",0.30,10,33,"25,66",0.38,25,66,"11,36",0.31,11,36,"3,9",0.33,3,9,0,0,0,0,"17,36","5,9","45,76",10,0,0,0,"0,1",0,0,1,11,25,0,,Saint Mary's,ST. MARY,1090-410,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.336765923939427,25,92
