season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Little East Conference (LEC),lec,Eastern Connecticut,Emmanuel Zaiter,Emmanuel,Zaiter,,200,Emmanuel Zaiter,0,0ECSUBB,39,34,,,125,30,42,27,12,2,5,17,1,2,21,5,3,0,1,2,0,0,0,2,0,4,0,0.418,73,147,3,1.000,.336,.584,67,28,11,0,0,0,0,4,0,106,.896,0,.000,,4,1,29,32,"6,40",0.15,6,40,"23,75",0.31,23,75,"16,52",0.31,16,52,"1,11",0.09,1,11,0,0,0,0,"12,22","10,17","44,84",132,0,0,0,0,0,0,0,15,35,0,,Eastern Connecticut,ECSUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.59689802920499,11,96,batting
2025-26,baseball,Little East Conference (LEC),lec,Rhode Island College,Izaiah Rivera,Izaiah,Rivera,,571,Izaiah Rivera,0,0RHODE IS,40,40,,,154,34,53,33,9,4,5,14,0,3,46,19,0,0,0,4,0,0,0,5,0,8,0,0.400,85,175,0,.000,.344,.552,59,109,7,0,0,0,0,14,0,175,.960,0,.000,,3,3,27,30,"18,51",0.35,18,51,"26,84",0.31,26,84,"18,59",0.31,18,59,"14,34",0.41,14,34,0,0,0,0,"20,42","10,13","44,94",34,0,0,0,0,0,0,0,9,42,0,,Rhode Island College,RHODE IS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.591667516572064,12,96,batting
2025-26,baseball,Little East Conference (LEC),lec,UMass Boston,Mike Meagher,Mike,Meagher,,401,Mike Meagher,0,0MASS.-BO,39,38,,,128,38,47,25,7,2,2,27,0,5,7,2,6,0,0,1,0,0,0,0,3,1,0,0.491,64,161,6,1.000,.367,.500,275,35,5,14,0,39,11,1,0,315,.984,50,.780,,5,5,33,38,"9,39",0.23,9,39,"23,60",0.38,23,60,"15,40",0.38,15,40,"5,18",0.28,5,18,0,0,0,0,"24,47","9,14","45,74",69,0,0,0,0,0,0,0,5,25,0,,UMass Boston,MASS.-BO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.540716048380168,13,95,batting
2025-26,baseball,Little East Conference (LEC),lec,Eastern Connecticut,Preston Cosme-Cruz,Preston,Cosme-Cruz,,200,Preston Cosme-Cruz,0,0ECSUBB,43,43,,,162,32,49,50,12,0,6,14,0,11,23,5,18,1,1,7,0,0,0,2,4,4,0,0.381,79,195,19,.947,.302,.488,70,89,14,0,0,0,0,17,0,173,.919,0,.000,,6,8,40,54,"16,53",0.30,16,53,"33,100",0.33,33,100,"22,58",0.38,22,58,"4,13",0.31,4,13,0,0,0,0,"10,26","20,26","64,120",144,0,0,0,0,0,0,0,19,29,0,,Eastern Connecticut,ECSUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.527367031943611,14,95,batting
2025-26,baseball,Little East Conference (LEC),lec,Eastern Connecticut,Ian Moser,Ian,Moser,,200,Ian Moser,0,0ECSUBB,41,41,,,156,48,49,31,14,1,6,24,0,4,59,13,6,0,0,0,0,0,0,0,0,0,0,0.418,83,184,6,1.000,.314,.532,34,1,4,0,0,0,0,1,0,39,.897,0,.000,,2,5,16,29,"15,47",0.32,15,47,"29,90",0.32,29,90,"19,60",0.32,19,60,"8,16",0.50,8,16,0,0,0,0,"16,42","7,14","46,102",98,0,0,0,0,0,0,0,1,41,0,,Eastern Connecticut,ECSUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.328706520602473,15,94,batting
2025-26,baseball,Little East Conference (LEC),lec,Plymouth State,Ray Campbell,Ray,Campbell,,548,Ray Campbell,0,0PLYMOUTH,12,11,,,35,7,11,7,3,0,4,5,0,3,10,5,0,0,0,0,0,0,0,1,0,1,0,0.442,26,43,0,.000,.314,.743,60,6,2,6,0,20,4,0,0,68,.971,24,.833,,0,1,7,7,"2,13",0.15,2,13,"4,21",0.19,4,21,"2,9",0.22,2,9,"1,4",0.25,1,4,0,0,0,0,"6,9","1,1","7,24",0,0,0,0,0,0,0,0,0,13,0,,Plymouth State,PLYMOUTH,1069-7319,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.141451440994116,16,94,batting
2025-26,baseball,Little East Conference (LEC),lec,Plymouth State,Josh Worthington,Josh,Worthington,,548,Josh Worthington,0,0PLYMOUTH,27,27,,,94,26,32,11,7,2,3,23,0,6,15,5,5,1,2,2,0,0,0,0,2,0,0,0.488,52,127,6,.833,.340,.553,62,57,6,0,0,0,0,8,0,125,.952,0,.000,,2,4,20,29,"7,26",0.27,7,26,"11,42",0.26,11,42,"7,27",0.26,7,27,"9,14",0.64,9,14,0,0,0,0,"24,43","4,9","27,51",35,0,0,0,0,0,0,0,7,15,0,,Plymouth State,PLYMOUTH,1069-7114,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.623842125342459,17,93,batting
2025-26,baseball,Little East Conference (LEC),lec,UMass Boston,Elliot Miles,Elliot,Miles,,401,Elliot Miles,0,0MASS.-BO,40,40,,,154,35,48,44,13,2,4,14,1,4,33,8,13,4,0,4,0,0,0,1,2,2,0,0.375,77,176,17,.765,.312,.500,75,89,10,0,0,0,0,24,0,174,.943,0,.000,,6,4,30,42,"13,57",0.23,13,57,"34,91",0.37,34,91,"25,58",0.43,25,58,"8,22",0.36,8,22,0,0,0,0,"12,38","9,12","47,100",256,0,0,0,0,0,0,0,5,48,0,,UMass Boston,MASS.-BO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4541873870926825,18,93,batting
2025-26,baseball,Little East Conference (LEC),lec,Western Connecticut,Connor Corcoran,Connor,Corcoran,,770,Connor Corcoran,0,0WESTCONN,18,12,,,30,8,9,11,4,0,2,5,0,6,12,8,1,0,0,0,0,0,0,0,1,0,0,0.488,19,41,1,1.000,.300,.633,7,5,0,0,0,4,0,0,0,12,1.000,4,1.000,,0,0,4,5,"3,8",0.38,3,8,"5,11",0.45,5,11,"4,8",0.50,4,8,"1,1",1.00,1,1,0,0,0,0,"3,10","3,5","10,16",24,0,0,0,"0,1",0,0,1,0,3,0,,Western Connecticut,WESTCONN,0,False,19,1,1,0,3,0,0,0,0,0,13.1,16,11,7,5,1,0,3,7.43,59,75,4,7,1,2,0,0,0,3,.322,13,20,1,"2,2","3,8","3,5",0,"0,1",4.230573344814404,19,92,batting
2025-26,baseball,Little East Conference (LEC),lec,UMass Boston,Jacob Levine,Jacob,Levine,,401,Jacob Levine,0,0MASS.-BO,40,40,,,132,23,40,31,8,1,6,11,0,8,32,6,0,2,1,3,0,0,0,1,0,1,0,0.383,68,155,2,.000,.303,.515,260,20,3,0,0,0,0,29,0,283,.989,0,.000,,3,4,21,39,"11,38",0.29,11,38,"26,84",0.31,26,84,"18,55",0.33,18,55,"5,17",0.29,5,17,0,0,0,0,"11,24","7,14","46,93",77,0,0,0,0,0,0,0,14,32,0,,UMass Boston,MASS.-BO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.213357737115315,20,92,batting
2025-26,baseball,Little East Conference (LEC),lec,Western Connecticut,Spencer Barnett,Spencer,Barnett,,770,Spencer Barnett,0,0WESTCONN,12,11,,,35,7,12,10,2,2,2,2,0,3,9,1,1,0,0,1,0,0,0,1,0,1,0,0.415,24,41,1,1.000,.343,.686,16,1,0,0,0,0,0,0,0,17,1.000,0,.000,,1,1,7,7,"3,10",0.30,3,10,"6,23",0.26,6,23,"4,14",0.29,4,14,0,0,0,0,0,0,0,0,"4,8","2,6","11,26",13,0,0,0,"0,1",0,0,1,2,10,0,,Western Connecticut,WESTCONN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.111866898604616,21,91,batting
2025-26,baseball,Little East Conference (LEC),lec,VTSU Castleton,Jack Boyle,Jack,Boyle,,123,Jack Boyle,0,0VERMONT,35,35,,,135,30,43,27,7,1,4,19,0,8,33,18,7,3,0,0,0,0,0,2,0,2,0,0.432,64,162,10,.700,.319,.474,67,2,2,0,0,0,0,1,0,71,.972,0,.000,,4,3,20,35,"12,34",0.35,12,34,"24,77",0.31,24,77,"14,51",0.27,14,51,"0,12",0,0,12,0,0,0,0,"11,27","5,9","52,92",125,0,0,0,0,0,0,0,12,26,0,,VTSU Castleton,VERMONT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00758870853988,22,91,batting
2025-26,baseball,Little East Conference (LEC),lec,Keene State,Evan Cali,Evan,Cali,,330,Evan Cali,0,0KEENE ST,41,37,,,151,46,51,21,12,1,3,24,0,4,27,11,8,3,2,2,0,0,0,1,0,3,0,0.436,74,183,11,.727,.338,.490,260,24,4,13,0,30,14,0,0,288,.986,44,.682,,5,5,32,40,"13,45",0.29,13,45,"20,60",0.33,20,60,"12,38",0.32,12,38,"7,25",0.28,7,25,0,0,0,0,"29,65","6,12","38,72",422,0,0,0,3,0,0,0,7,35,0,,Keene State,KEENE ST,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7482031739568753,23,90,batting
2025-26,baseball,Little East Conference (LEC),lec,Rhode Island College,Parker Camelo,Parker,Camelo,,571,Parker Camelo,0,0RHODE IS,40,40,,,168,38,55,24,10,0,4,18,0,5,12,4,8,1,1,3,0,0,0,0,0,0,0,0.402,77,195,9,.889,.327,.458,74,85,5,0,0,0,0,15,0,164,.970,0,.000,,6,6,47,52,"14,39",0.36,14,39,"30,70",0.43,30,70,"17,44",0.39,17,44,"10,42",0.24,10,42,0,0,0,0,"21,68","10,16","52,84",24,0,0,0,0,0,0,0,11,21,0,,Rhode Island College,RHODE IS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.140730506542837,24,90,batting
2025-26,baseball,Little East Conference (LEC),lec,Southern Maine,Mike Anquillare,Mike,Anquillare,,662,Mike Anquillare,0,0USM,39,39,,,150,32,48,29,10,0,3,20,0,3,27,8,7,2,0,0,0,0,0,4,1,6,0,0.410,67,173,9,.778,.320,.447,83,4,1,0,0,0,0,0,0,88,.989,0,.000,,6,6,37,30,"12,47",0.26,12,47,"25,88",0.28,25,88,"20,56",0.36,20,56,"8,21",0.38,8,21,0,0,0,0,"18,41","7,14","47,98",34,0,0,0,0,0,0,0,5,41,0,,Southern Maine,USM,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.096728180989343,25,89,batting
2025-26,baseball,Little East Conference (LEC),lec,UMass Boston,Bostyn Burris,Bostyn,Burris,,401,Bostyn Burris,0,0MASS.-BO,38,38,,,133,40,43,22,12,1,1,23,0,17,12,3,13,2,4,4,0,0,0,1,2,3,0,0.469,60,181,15,.867,.323,.451,40,58,8,0,0,0,0,5,0,106,.925,0,.000,,4,4,44,37,"7,25",0.28,7,25,"24,63",0.38,24,63,"15,37",0.41,15,37,"12,30",0.40,12,30,0,0,0,0,"20,34","9,12","53,79",27,0,0,0,0,0,0,0,24,21,0,,UMass Boston,MASS.-BO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0247115593019145,26,89,batting
