season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats,goal_stats,penalty_stats,misc_stats,shot_stats
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Joey Allen,Joey,Allen,,45,Joey Allen,"ALLEN,JOEY",ALLENJOEYBABSON,20,19,,,Babson,BABSON,1133-2885,0,0,0,0,0,3,15,0,10,3,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,39,4,1139:00,10,0,1.000,,,,,,,,,,,,,,,87,151,0,73,26,47,.576,3.65,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Chase Wise,Chase,Wise,,45,Chase Wise,"WISE,CHASE",WISECHASEBABSON,5,0,,,Babson,BABSON,1133-2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,1,3,0,2,1,1,.333,0.40,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Mark Brown,Mark,Brown,,45,Mark Brown,"BROWN,MARK",BROWNMARKBABSON,20,0,,,Babson,BABSON,1133-2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,0,2,14,00:00,0,3,1.000,,,,,,,,,,,,,,,3,7,0,4,1,3,.429,0.20,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Alex Schobel,Alex,Schobel,,45,Alex Schobel,"SCHOBEL,ALEX",SCHOBELALEXBABSON,7,0,,,Babson,BABSON,1133-2887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,5,7,0,2,0,2,.714,0.29,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Andrew Berardi,Andrew,Berardi,,45,Andrew Berardi,"BERARDI,ANDREW",BERARDIANDREWBABSON,20,0,,,Babson,BABSON,1133-2517,0,0,0,0,0,2,10,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,11,2,00:00,0,0,1.000,,,,,,,,,,,,,,,24,49,0,17,4,13,.490,0.85,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Cash McCoy,Cash,McCoy,,45,Cash McCoy,"MCCOY,CASH",MCCOYCASHBABSON,11,1,,,Babson,BABSON,1133-2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,60:00,0,0,1.000,,,,,,,,,,,,,,,3,7,0,5,2,3,.429,0.45,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Jackson Simon,Jackson,Simon,,45,Jackson Simon,"SIMON,JACKSON",SIMONJACKSONBABSON,11,0,,,Babson,BABSON,1133-1851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,00:00,0,0,1.000,,,,,,,,,,,,,,,8,13,0,8,4,4,.615,0.73,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Tre Ahn,Tre,Ahn,,45,Tre Ahn,"AHN,TRE",AHNTREBABSON,7,0,,,Babson,BABSON,1133-1838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,00:00,0,0,1.000,,,,,,,,,,,,,,,4,7,0,2,0,2,.571,0.29,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Tommy French,Tommy,French,,45,Tommy French,"FRENCH,TOMMY",FRENCHTOMMYBABSON,7,0,,,Babson,BABSON,1133-1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,1,2,0,1,0,1,.500,0.14,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Josh Queen,Josh,Queen,,45,Josh Queen,"QUEEN,JOSH",QUEENJOSHBABSON,7,0,,,Babson,BABSON,1133-2889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,00:00,0,0,1.000,,,,,,,,,,,,,,,1,2,0,1,0,1,.500,0.14,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Beck Trafton,Beck,Trafton,,45,Beck Trafton,"TRAFTON,BECK",TRAFTONBECKBABSON,17,0,,,Babson,BABSON,1133-2705,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,83,39,0,3,3,00:00,0,167,1.000,,,,,,,,,,,,,,,2,5,0,2,0,2,.400,0.12,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Christian Peterman,Christian,Peterman,,45,Christian Peterman,"PETERMAN,CHRISTIAN",PETERMANCHRISTIANBABSON,0,0,,,Babson,BABSON,1133-2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Theo Breton,Theo,Breton,,45,Theo Breton,"BRETON,THEO",BRETONTHEOBABSON,9,0,,,Babson,BABSON,1133-2706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,3,7,0,2,0,2,.429,0.22,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Daivyon Williams,Daivyon,Williams,,45,Daivyon Williams,"WILLIAMS,DAIVYON",WILLIAMSDAIVYONBABSON,5,0,,,Babson,BABSON,1133-2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Drew Scott,Drew,Scott,,45,Drew Scott,"SCOTT,DREW",SCOTTDREWBABSON,9,0,,,Babson,BABSON,1133-1850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,3,9,0,2,1,1,.333,0.22,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Sam Sisk,Sam,Sisk,,45,Sam Sisk,"SISK,SAM",SISKSAMBABSON,17,9,,,Babson,BABSON,1133-2519,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,22,3,540:00,0,0,1.000,,,,,,,,,,,,,,,13,21,0,25,16,9,.619,1.47,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Jake Caldwell,Jake,Caldwell,,45,Jake Caldwell,"CALDWELL,JAKE",CALDWELLJAKEBABSON,6,0,,,Babson,BABSON,1133-2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,2,4,0,1,0,1,.500,0.17,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Jesse Buchanan,Jesse,Buchanan,,45,Jesse Buchanan,"BUCHANAN,JESSE",BUCHANANJESSEBABSON,7,0,,,Babson,BABSON,1133-2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,00:00,0,0,1.000,,,,,,,,,,,,,,,1,1,0,0,0,0,1.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Anthony Stillwell,Anthony,Stillwell,,45,Anthony Stillwell,"STILLWELL,ANTHONY",STILLWELLANTHONYBABSON,14,0,,,Babson,BABSON,1133-2709,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,00:00,0,0,1.000,,,,,,,,,,,,,,,16,32,0,15,5,10,.500,1.07,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Connor Marciano,Connor,Marciano,,45,Connor Marciano,"MARCIANO,CONNOR",MARCIANOCONNORBABSON,3,0,,,Babson,BABSON,1133-2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Camden Matthews,Camden,Matthews,,45,Camden Matthews,"MATTHEWS,CAMDEN",MATTHEWSCAMDENBABSON,20,5,,,Babson,BABSON,1133-2521,0,0,0,0,0,0,7,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,10,2,300:00,0,0,1.000,,,,,,,,,,,,,,,45,72,0,41,11,30,.625,2.05,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Samir McElroy,Samir,McElroy,,45,Samir McElroy,"MCELROY,SAMIR",MCELROYSAMIRBABSON,11,0,,,Babson,BABSON,1133-1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,4,2,00:00,0,0,1.000,,,,,,,,,,,,,,,4,6,0,2,1,1,.667,0.18,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Henry Rome,Henry,Rome,,45,Henry Rome,"ROME,HENRY",ROMEHENRYBABSON,7,0,,,Babson,BABSON,1133-2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,00:00,0,0,1.000,,,,,,,,,,,,,,,2,3,0,1,0,1,.667,0.14,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Seamus Rooney,Seamus,Rooney,,45,Seamus Rooney,"ROONEY,SEAMUS",ROONEYSEAMUSBABSON,17,16,,,Babson,BABSON,1133-2522,0,0,0,0,0,1,10,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,23,0,27,3,959:00,10,0,1.000,,,,,,,,,,,,,,,57,106,0,44,14,30,.538,2.59,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Aidan Adams,Aidan,Adams,,45,Aidan Adams,"ADAMS,AIDAN",ADAMSAIDANBABSON,4,0,,,Babson,BABSON,1133-2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,00:00,0,0,1.000,4,27:20,1,5,0,0,0,0,0,0,0,16,2.20,.833,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Bruno Batty,Bruno,Batty,,45,Bruno Batty,"BATTY,BRUNO",BATTYBRUNOBABSON,21,0,,,Babson,BABSON,1133-2523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,29,0,7,13,00:00,0,0,1.000,,,,,,,,,,,,,,,5,10,0,3,0,3,.500,0.14,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Ryan Gaudion,Ryan,Gaudion,,45,Ryan Gaudion,"GAUDION,RYAN",GAUDIONRYANBABSON,4,0,,,Babson,BABSON,1133-2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Cooper Chapman,Cooper,Chapman,,45,Cooper Chapman,"CHAPMAN,COOPER",CHAPMANCOOPERBABSON,20,0,,,Babson,BABSON,1133-2524,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,1,00:00,0,0,1.000,,,,,,,,,,,,,,,12,29,0,10,5,5,.414,0.50,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Rowan Mondello,Rowan,Mondello,,45,Rowan Mondello,"MONDELLO,ROWAN",MONDELLOROWANBABSON,18,0,,,Babson,BABSON,1133-2525,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,00:00,0,0,1.000,,,,,,,,,,,,,,,15,32,0,14,4,10,.469,0.78,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Mason Dorr,Mason,Dorr,,45,Mason Dorr,"DORR,MASON",DORRMASONBABSON,19,14,,,Babson,BABSON,1133-2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,44,0,8,20,839:00,10,0,1.000,,,,,,,,,,,,,,,1,1,0,1,1,0,1.000,0.05,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Carter DeWitt,Carter,DeWitt,,45,Carter DeWitt,"DEWITT,CARTER",DEWITTCARTERBABSON,10,0,,,Babson,BABSON,1133-2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,00:00,0,0,1.000,,,,,,,,,,,,,,,0,1,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Will Reading,Will,Reading,,45,Will Reading,"READING,WILL",READINGWILLBABSON,8,0,,,Babson,BABSON,1133-1849,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,23,0,1,3,00:00,0,77,1.000,,,,,,,,,,,,,,,1,2,0,1,0,1,.500,0.13,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Jay Ellison,Jay,Ellison,,45,Jay Ellison,"ELLISON,JAY",ELLISONJAYBABSON,7,0,,,Babson,BABSON,1133-2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,00:00,0,1,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Chris Trebing,Chris,Trebing,,45,Chris Trebing,"TREBING,CHRIS",TREBINGCHRISBABSON,7,0,,,Babson,BABSON,1133-2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Sam Erjavac,Sam,Erjavac,,45,Sam Erjavac,"ERJAVAC,SAM",ERJAVACSAMBABSON,18,10,,,Babson,BABSON,1133-1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,6,600:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Ryan Barsi,Ryan,Barsi,,45,Ryan Barsi,"BARSI,RYAN",BARSIRYANBABSON,16,0,,,Babson,BABSON,1133-2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,17,0,6,11,00:00,0,0,1.000,,,,,,,,,,,,,,,0,1,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Kole Roberto,Kole,Roberto,,45,Kole Roberto,"ROBERTO,KOLE",ROBERTOKOLEBABSON,6,0,,,Babson,BABSON,1133-2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Ellis McDonald,Ellis,McDonald,,45,Ellis McDonald,"MCDONALD,ELLIS",MCDONALDELLISBABSON,21,20,,,Babson,BABSON,1133-2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,17,0,3,15,1199:00,10,1,1.000,,,,,,,,,,,,,,,0,1,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Patrick McAleavey,Patrick,McAleavey,,45,Patrick McAleavey,"MCALEAVEY,PATRICK",MCALEAVEYPATRICKBABSON,21,21,,,Babson,BABSON,1133-2899,0,0,0,0,0,2,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,13,1,1259:00,10,0,1.000,,,,,,,,,,,,,,,55,72,0,38,5,33,.764,1.81,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Ryan St. Onge,Ryan St.,Onge,,45,Ryan St. Onge,"ONGE,RYAN ST",ONGERYANSTBABSON,20,18,,,Babson,BABSON,1133-2528,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,29,0,15,15,1079:00,10,0,1.000,,,,,,,,,,,,,,,4,9,0,3,0,3,.444,0.15,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Arthur Peters,Arthur,Peters,,45,Arthur Peters,"PETERS,ARTHUR",PETERSARTHURBABSON,7,0,,,Babson,BABSON,1133-2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,6,31:07,3,7,0,0,0,0,0,0,0,12,5.78,.700,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Luke Wang,Luke,Wang,,45,Luke Wang,"WANG,LUKE",WANGLUKEBABSON,8,0,,,Babson,BABSON,1133-2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,00:00,0,0,1.000,,,,,,,,,,,,,,,6,12,0,2,0,2,.500,0.25,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Terry Li,Terry,Li,,45,Terry Li,"LI,TERRY",LITERRYBABSON,12,0,,,Babson,BABSON,1133-1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,12,0,1,1,00:00,0,43,1.000,,,,,,,,,,,,,,,1,1,0,1,1,0,1.000,0.08,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Braden Reilly,Braden,Reilly,,45,Braden Reilly,"REILLY,BRADEN",REILLYBRADENBABSON,21,12,,,Babson,BABSON,1133-2531,0,0,0,0,0,2,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,28,6,719:00,10,0,1.000,,,,,,,,,,,,,,,48,61,0,56,27,29,.787,2.67,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Ethan Swenson,Ethan,Swenson,,45,Ethan Swenson,"SWENSON,ETHAN",SWENSONETHANBABSON,4,0,,,Babson,BABSON,1133-2532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,1,2,0,1,0,1,.500,0.25,,,,,
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Hugh Curran,Hugh,Curran,,45,Hugh Curran,"CURRAN,HUGH",CURRANHUGHBABSON,10,1,,,Babson,BABSON,1133-2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,60:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
