season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,fumble_stats_number,fumble_stats_number_lost,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,composite_score,global_rank,rating
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Saenz,Arian",Arian,Saenz,,1226,"Saenz,Arian","SAENZ,ARIAN",Minnesota Morris,UMM,1399-2427,1,1,54,54,0,0,LB,0,,,,,,,,0,8,5,13,13,.5,.0,.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,8.538468033435143,1,99
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Crown,"Roy,Jakayln",Jakayln,Roy,,30035,"Roy,Jakayln","ROY,JAKAYLN",Crown,CRO,1397-2081,1,1,4,4,0,0,DL,0,,,,,,,,0,3,1,4,4,3.0,.0,.0,3,0,24,1,1,0,13,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.918147404889865,2,99
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Young,Dylan",Dylan,Young,,1226,"Young,Dylan","YOUNG,DYLAN",Minnesota Morris,UMM,1399-2414,1,1,29,29,0,0,DL,0,,,,,,,,0,3,2,5,5,1.5,.0,.0,1,1,9,1,1,0,8,1,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.787636213188806,3,99
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Hueske,Trevor",Trevor,Hueske,,8597,"Hueske,Trevor","HUESKE,TREVOR",Martin Luther,MLC,1398-1929,1,1,10,10,0,0,DB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,5.328956302961579,4,98
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Alex Schultz,Alex,Schultz,,30031,Alex Schultz,"SCHULTZ,ALEX",Northwestern,NW,1400-5802,1,0,8,8,0,0,0,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,5.06099077351334,5,98
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Stuebs,William",William,Stuebs,,8597,"Stuebs,William","STUEBS,WILLIAM",Martin Luther,MLC,1398-2278,1,0,24,24,0,0,DE,0,,,,,,,,6,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,6.0,,,,,,4.793025244065101,6,98
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Isaiah Voss,Isaiah,Voss,,30031,Isaiah Voss,"VOSS,ISAIAH",Northwestern,NW,1400-5805,1,0,10,10,0,0,0,0,,,,,,,,0,1,2,3,3,1.0,.0,.0,1,0,5,1,1,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,4,57,0,33,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.345434234334453,7,97
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Dohmen,Derrick",Derrick,Dohmen,,1226,"Dohmen,Derrick","DOHMEN,DERRICK",Minnesota Morris,UMM,1399-2804,1,1,30,30,0,0,LB,0,,,,,,,,0,4,5,9,9,1.5,.0,.0,0,3,4,0.5,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9848638321069547,8,97
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Crown,"Tomlinson,Nathan",Nathan,Tomlinson,,30035,"Tomlinson,Nathan","TOMLINSON,NATHAN",Crown,CRO,1397-1690,1,1,32,32,0,0,DB,0,,,,,,,,0,7,4,11,11,.0,.0,.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,78,0,35,19.5,,,,,,,,,,,3.890931395588726,9,97
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Westminster,"Wright,Ethan",Ethan,Wright,,1450,"Wright,Ethan","WRIGHT,ETHAN",Westminster,WES,0,1,0,35,35,0,0,LB,0,,,,,,,,0,3,1,4,4,1.0,.0,.0,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7987216609251826,10,96
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Crown,"Keller,Maguire",Maguire,Keller,,30035,"Keller,Maguire","KELLER,MAGUIRE",Crown,CRO,1397-1852,1,1,81,81,0,0,DB,0,,,,,,,,0,7,3,10,10,2.5,.0,.0,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6290003214869406,11,96
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Reinke,Daniel",Daniel,Reinke,,8597,"Reinke,Daniel","REINKE,DANIEL",Martin Luther,MLC,1398-2073,1,1,32,32,0,0,DE,0,,,,,,,,0,3,0,3,3,1.0,.0,.0,1,0,8,1,1,0,8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5307561314769433,12,96
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Pederson,Jude",Jude,Pederson,,8597,"Pederson,Jude","PEDERSON,JUDE",Martin Luther,MLC,1398-1928,1,1,6,6,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,136,0,44,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.429680276533287,13,95
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Gideon Cruver,Gideon,Cruver,,30031,Gideon Cruver,"CRUVER,GIDEON",Northwestern,NW,1400-3323,1,0,56,56,0,0,0,0,,,,,,,,0,5,2,7,7,1.5,.0,.0,1,1,4,0.5,0,1,2,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,106,53,0,0,0,1,0,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0477958093386723,14,95
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Greenville,"Maxwell,Dylan",Dylan,Maxwell,,1111,"Maxwell,Dylan","MAXWELL,DYLAN",Greenville,GVL,1227-2697,1,0,0,0,0,0,LB,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,3,1,1,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.994825072580464,15,95
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Guy,Manny",Manny,Guy,,1226,"Guy,Manny","GUY,MANNY",Minnesota Morris,UMM,1399-2406,1,1,11,11,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3,55,2,24,18.3,,,,0,2,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,45,0,28,22.5,,,,,,,,,,,2.9600077024347344,16,94
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Elijah Alexander,Elijah,Alexander,,30031,Elijah Alexander,"ALEXANDER,ELIJAH",Northwestern,NW,1400-5896,1,0,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,85,124,39,1,22,3.9,85.0,,,,,,,2,1,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4,33,0,148,0,21,11,111.6,7.05,13.45,148.0,,,,,,,,,,,,,,,,2.8909847243816094,17,94
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,"Davies,Jesse",Jesse,Davies,,1226,"Davies,Jesse","DAVIES,JESSE",Minnesota Morris,UMM,1399-2581,1,1,52,52,0,0,DL,0,,,,,,,,0,3,1,4,4,1.5,.0,.0,1,1,6,0.5,0,1,3,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6450361848657584,18,94
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Crown,"Davis,Judah",Judah,Davis,,30035,"Davis,Judah","DAVIS,JUDAH",Crown,CRO,1397-2086,1,0,9,9,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,17,80,81,1,2,28,4.7,80.0,,,,,,,1,1,0,2,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5871950795203627,19,94
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Robinson,Arthur",Arthur,Robinson,,8597,"Robinson,Arthur","ROBINSON,ARTHUR",Martin Luther,MLC,1398-2074,1,1,35,35,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,28,52,64,12,2,10,1.9,52.0,,,,,,,,,0,2,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.253643315621626,20,93
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Westminster,"Beckwith,Mark",Mark,Beckwith,,1450,"Beckwith,Mark","BECKWITH,MARK",Westminster,WES,0,1,0,93,93,0,0,DL,0,,,,,,,,0,2,3,5,5,.5,.0,.0,0,1,6,0.5,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8532888423316558,21,93
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Ben Ballard,Ben,Ballard,,30031,Ben Ballard,"BALLARD,BEN",Northwestern,NW,1400-5782,1,0,50,50,0,0,0,0,,,,,,,,0,2,3,5,5,.5,.0,.0,0,1,2,0.5,0,1,2,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8532888423316558,22,93
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Crown,"Bartok,Teegan",Teegan,Bartok,,30035,"Bartok,Teegan","BARTOK,TEEGAN",Crown,CRO,1397-2280,1,0,18,18,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2,77,1,60,38.5,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7742714944152542,23,93
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Crown,"Hernandez,David",David,Hernandez,,30035,"Hernandez,David","HERNANDEZ,DAVID",Crown,CRO,1397-1697,1,1,21,21,0,0,LB,0,,,,,,,,0,1,5,6,6,.5,.0,.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6288050465535133,24,92
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Crown,"Brown,Zach",Zach,Brown,,30035,"Brown,Zach","BROWN,ZACH",Crown,CRO,1397-1834,1,1,14,14,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,30,0,0,19,7.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,60,1,160,0,19,10,140.7,8.42,16.00,160.0,,,,,,,,,,,,,,,,1.6048572499745375,25,92
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Westminster,"Palmer,Samuel",Samuel,Palmer,,1450,"Palmer,Samuel","PALMER,SAMUEL",Westminster,WES,0,1,0,87,87,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,396,64,0,0,1,2,4,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5759966953138826,26,92
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Greenville,"O'Malley,Julian",Julian,O'Malley,,1111,"O'Malley,Julian","O'MALLEY,JULIAN",Greenville,GVL,1227-2673,1,1,24,24,0,0,LB,0,,,,,,,,0,3,7,10,10,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5095745775222573,27,92
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Crown,"Amune Jr.,Brian",Brian,Amune Jr.,,30035,"Amune Jr.,Brian","AMUNE JR.,BRIAN",Crown,CRO,1397-2070,1,0,0,0,0,0,LB,0,,,,,,,,0,6,2,8,8,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5034999546169492,28,92
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Westminster,"Burleson,Kadyn",Kadyn,Burleson,,1450,"Burleson,Kadyn","BURLESON,KADYN",Westminster,WES,0,1,1,92,92,0,0,DL,0,,,,,,,,0,4,0,4,4,2.0,.0,.0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4913507088063334,29,91
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Oblender,Andrew",Andrew,Oblender,,8597,"Oblender,Andrew","OBLENDER,ANDREW",Martin Luther,MLC,1398-1931,1,1,51,51,0,0,DT,0,,,,,,,,0,4,0,4,4,2.0,.0,.0,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4913507088063334,30,91
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Westminster,"Arnold,Chase",Chase,Arnold,,1450,"Arnold,Chase","ARNOLD,CHASE",Westminster,WES,0,1,1,26,26,0,0,DB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4861446090418386,31,91
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Greenville,"McKinley,Jashaun",Jashaun,McKinley,,1111,"McKinley,Jashaun","MCKINLEY,JASHAUN",Greenville,GVL,1227-2393,1,1,44,44,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9,109,109,0,1,72,12.1,109.0,0,0,0,0,.0,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4713073975203708,32,91
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Huebner,Noah",Noah,Huebner,,8597,"Huebner,Noah","HUEBNER,NOAH",Martin Luther,MLC,1398-2168,1,1,84,84,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,73,0,23,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3442987962601989,33,90
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Greenville,"Wilbourn,Tarion",Tarion,Wilbourn,,1111,"Wilbourn,Tarion","WILBOURN,TARION",Greenville,GVL,1227-2916,1,0,80,80,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3,64,1,37,21.3,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3439546810255694,34,90
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Austin Ahrendt,Austin,Ahrendt,,30031,Austin Ahrendt,"AHRENDT,AUSTIN",Northwestern,NW,1400-5588,1,0,4,4,0,0,0,0,,,,,,,,0,9,2,11,11,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2476836709793262,35,90
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Greenville,"Cobbins,Jamarion",Jamarion,Cobbins,,1111,"Cobbins,Jamarion","COBBINS,JAMARION",Greenville,GVL,1227-2370,1,1,22,22,0,0,S,0,,,,,,,,0,3,4,7,7,1.0,.0,.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23553442516871,36,90
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Drake Lindberg,Drake,Lindberg,,30031,Drake Lindberg,"LINDBERG,DRAKE",Northwestern,NW,1400-5601,1,0,53,53,0,0,0,0,,,,,,,,0,3,4,7,7,1.0,.0,.0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23553442516871,37,90
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,"Lawrenz,Jasper",Jasper,Lawrenz,,8597,"Lawrenz,Jasper","LAWRENZ,JASPER",Martin Luther,MLC,1398-2158,1,1,2,2,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2181790795935992,38,89
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Westminster,"Martin,Andrew",Andrew,Martin,,1450,"Martin,Andrew","MARTIN,ANDREW",Westminster,WES,0,1,1,4,02,0,0,DB,0,,,,,,,,0,5,1,6,6,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0989486105623427,39,89
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Greenville,"Morris,Jayden",Jayden,Morris,,1111,"Morris,Jayden","MORRIS,JAYDEN",Greenville,GVL,1227-2679,1,1,29,29,0,0,CB,0,,,,,,,,0,4,2,6,6,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9675688957204707,40,89
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Westminster,"Wiegand,Matthew",Matthew,Wiegand,,1450,"Wiegand,Matthew","WIEGAND,MATTHEW",Westminster,WES,0,1,1,53,53,0,0,LB,0,,,,,,,,0,3,3,6,6,1.0,.0,.0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,72,0,0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9675688957204707,41,89
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Greenville,"Sailors,Max",Max,Sailors,,1111,"Sailors,Max","SAILORS,MAX",Greenville,GVL,1227-2925,1,1,96,96,0,0,DL,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8309830811141036,42,88
2026-27,football,Upper Midwest Athletic Conference (UMAC),umac,Westminster,"Middleton,Duke",Duke,Middleton,,1450,"Middleton,Duke","MIDDLETON,DUKE",Westminster,WES,0,1,0,57,57,0,0,DL,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,5,0.5,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7814267245386985,43,88
