season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Noah Greco,Noah,Greco,,684,Noah Greco,0,0SUF,7,3,,,10,2,3,0,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.500,3,14,0,.000,.300,.300,2,1,3,0,0,0,0,0,0,6,.500,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,"0,1",0,0,1,"1,3",0.33,1,3,"0,1",0,0,1,"1,2",0.50,1,2,0,0,0,0,"3,7",0,"1,3",0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Stephen Nardelli,Stephen,Nardelli,,684,Stephen Nardelli,0,0SUF,7,4,,,10,2,1,1,0,0,0,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.400,1,15,0,.000,.100,.100,26,2,1,4,0,15,2,0,0,29,.966,17,.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,0,"1,6",0.17,1,6,"0,4",0,0,4,"0,3",0,0,3,"1,4",0.25,1,4,0,0,0,0,"3,4","1,2","3,7",0,0,0,0,"0,1",0,0,1,0,4,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Ross Treubig,Ross,Treubig,,684,Ross Treubig,0,0SUF,10,9,,,26,2,4,5,1,0,2,1,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0.185,11,27,0,.000,.154,.423,45,7,2,2,0,26,5,1,0,54,.963,31,.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,5,"1,12",0.08,1,12,"2,16",0.13,2,16,"2,7",0.29,2,7,"0,1",0,0,1,0,0,0,0,"1,5","1,1","2,16",0,0,0,0,"0,1",0,0,1,0,12,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Vasili Scangas,Vasili,Scangas,,684,Vasili Scangas,0,0SUF,9,7,,,20,1,3,1,1,0,0,1,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0.227,4,22,0,.000,.150,.200,3,2,0,0,0,0,0,0,0,5,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,1,"2,5",0.40,2,5,"0,9",0,0,9,"0,5",0,0,5,"0,1",0,0,1,0,0,0,0,"1,3","1,2","3,11",0,0,0,0,"0,1",0,0,1,1,4,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Shayne King,Shayne,King,,684,Shayne King,0,0SUF,8,6,,,21,3,3,1,0,0,0,1,0,2,4,3,0,0,0,0,0,0,0,1,0,1,0,0.250,3,24,0,.000,.143,.143,7,0,0,0,0,0,0,0,0,7,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,8,6,"0,4",0,0,4,"2,12",0.17,2,12,"0,4",0,0,4,"0,4",0,0,4,0,0,0,0,"1,6","1,1","4,13","0,1",0,0,1,1,0,0,0,0,3,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,John McDevitt,John,McDevitt,,684,John McDevitt,0,0SUF,4,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,1,0,0,4,2,0,0,2,.500,6,.667,16,1,3,0,2,0,0,0,0,0,10.1,17,11,8,7,3,0,2,9.58,47,60,1,4,0,0,1,0,0,1,.340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,"1,4","3,9","1,1",0,"4,8",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Nolan Drew,Nolan,Drew,,684,Nolan Drew,0,0SUF,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,1,0,0,0,0.000,1,.000,4,1,0,0,0,0,0,0,0,0,2.1,5,5,3,2,1,0,1,19.29,11,17,0,3,0,0,0,0,0,1,.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,"1,2","0,4","2,2",0,"0,2",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Jackson Garcia,Jackson,Garcia,,684,Jackson Garcia,0,0SUF,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,0,0,0,0,2,1.000,0,.000,6,1,0,0,0,0,0,0,0,0,5.1,5,0,2,4,0,1,0,0.00,23,26,0,1,0,0,0,0,0,2,.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,"0,4","4,14","4,8",0,"5,10",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Anthony Ferreira,Anthony,Ferreira,,684,Anthony Ferreira,0,0SUF,2,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,2,1,0,0,2,1.000,3,.667,13,1,2,1,1,0,0,0,0,0,12.0,8,7,4,9,6,0,0,5.25,48,56,0,2,0,1,1,0,0,5,.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,"5,13","6,22","4,14",0,"5,18",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Ben Cassavoy,Ben,Cassavoy,,684,Ben Cassavoy,0,0SUF,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,1,0,0,3,0,0,0,2,.500,3,1.000,9,1,0,0,1,0,0,0,0,0,5.2,8,6,3,7,2,0,0,9.53,25,32,2,3,0,0,1,0,0,2,.360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,"3,5","3,9","0,1",0,"4,7",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Cam Martin,Cam,Martin,,684,Cam Martin,0,0SUF,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,3,1,0,0,1,0,0,0,0,0,1.0,7,7,8,2,1,0,0,63.00,6,15,0,1,0,0,0,0,0,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0,1","3,5","1,1",0,"2,3",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Colin McNeal,Colin,McNeal,,684,Colin McNeal,0,0SUF,3,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,12,0,0,0,2,1.000,12,1.000,24,1,3,0,3,0,0,0,0,0,11.1,24,23,9,2,4,2,2,18.26,58,71,2,3,0,1,0,0,0,0,.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,"6,12","18,39","13,24",0,"7,17",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Harry Meehan,Harry,Meehan,,684,Harry Meehan,0,0SUF,3,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,4,0,0,0,3,0,0,0,5,1.000,3,1.000,19,1,3,0,2,0,0,0,0,0,12.2,13,10,10,9,2,0,1,7.11,55,69,5,2,1,0,2,0,0,1,.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,1,"8,14","11,31","1,1",0,"9,21",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Ian Maude,Ian,Maude,,684,Ian Maude,0,0SUF,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,0,0,0,0,3,1,0,0,2,1.000,4,.750,10,1,0,0,0,0,0,0,0,0,7.1,4,4,3,4,4,0,0,4.91,31,37,0,3,0,0,0,0,0,2,.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,"0,2","0,4","0,1",0,"0,4",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Jack La Natra,Jack La,Natra,,684,Jack La Natra,0,0SUF,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,2,1,0,0,0,0,0,0,0,0,1.0,2,1,2,1,0,0,0,9.00,6,8,1,0,0,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"1,1","1,1",0,0,"1,2",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Jack Raimo,Jack,Raimo,,684,Jack Raimo,0,0SUF,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,1,0,0,0,0.000,2,.500,10,1,0,0,1,0,0,0,0,0,6.2,6,6,3,7,3,0,0,8.10,29,33,1,1,0,0,0,0,0,3,.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,"1,5","9,17","2,8",0,"4,12",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Joey Smith,Joey,Smith,,684,Joey Smith,0,0SUF,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,2,1,0,0,0,0,0,0,0,0,0.1,1,1,0,0,2,0,0,27.00,3,3,0,0,0,0,0,0,0,0,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2,3",0,0,"2,3",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Jonathan Marcotte,Jonathan,Marcotte,,684,Jonathan Marcotte,0,0SUF,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,2,0,0,0,0,0.000,2,1.000,3,1,0,0,0,0,0,0,0,0,1.2,2,2,2,3,2,0,0,10.80,8,10,0,0,0,0,0,0,0,0,.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"1,1","3,8","2,5",0,"2,5",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Mike Mullaney,Mike,Mullaney,,684,Mike Mullaney,0,0SUF,8,6,,,19,1,3,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0.273,4,23,0,.000,.158,.211,12,9,3,0,0,0,0,1,0,24,.875,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,10,6,"1,9",0.11,1,9,"1,10",0.10,1,10,"1,6",0.17,1,6,"0,3",0,0,3,0,0,0,0,"2,4","0,1","3,12",0,0,0,0,"1,1",1.00,1,1,2,9,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Nick Antoniewicz,Nick,Antoniewicz,,684,Nick Antoniewicz,0,0SUF,2,0,,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,2,1,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,2",0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Nick Arnett,Nick,Arnett,,684,Nick Arnett,0,0SUF,3,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,1,0,0,5,0,0,0,4,.750,5,1.000,14,1,2,0,1,0,0,0,0,0,9.1,10,10,8,6,2,1,1,9.64,41,52,4,2,0,0,1,0,0,3,.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,1,"5,10","9,26",0,0,"7,16",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Nick Rubin,Nick,Rubin,,684,Nick Rubin,0,0SUF,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,5,1,0,0,0,0.000,6,.833,4,1,0,0,0,0,0,0,0,0,9.1,8,5,12,11,1,0,0,4.82,29,44,4,2,0,1,0,0,0,6,.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,"1,1","0,2","0,1",0,"0,8",Suffolk University,SUF,0,False,,
2026-27,baseball,Conference of New England (CCC),ccc,Suffolk University,Quinlan Finnigan,Quinlan,Finnigan,,684,Quinlan Finnigan,0,0SUF,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,0,1,0,0,1,1.000,1,.000,1,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.00,1,1,1,0,0,0,0,0,0,0,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,"1,1",Suffolk University,SUF,0,False,,
