conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,S. Hausman,,,,24,14,19,3,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0.316,6,22,0,.000,.316,.316,5,29,2,0,0,13,1,0,0,36,.944,14,.929,81,1,14,8,6,1,4,1,1,0,76.2,52,38,25,46,13,3,3,3.47,309,341,7,3,0,3,1,0,0,14,.262,1,0,8,4,"2,8",0.25,2,8,"4,10",0.40,4,10,"2,8",0.25,2,8,0,0,0,0,0,0,0,0,"1,7",0,"7,13",0,0,0,0,117,0,0,0,3,9,0,57,117,0,"0,2","0,2","0,1",0,"0,3"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,E. Ye,,,,21,6,18,2,7,3,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.421,12,19,0,.000,.389,.667,3,7,1,0,0,11,1,2,0,11,.909,12,.917,54,1,5,5,1,3,1,0,0,0,48.0,29,20,35,41,11,1,2,2.92,197,240,18,2,0,2,4,0,0,12,.274,0,1,7,3,"2,8",0.25,2,8,"1,6",0.17,1,6,"1,5",0.20,1,5,"0,1",0,0,1,0,0,0,0,"1,3","1,1","2,6",0,0,0,0,19,0,0,0,2,5,0,54,45,0,"1,1","0,3","1,3",0,"0,1"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,C. Stanley,,,,19,6,19,7,6,3,0,1,0,6,0,2,5,2,1,1,0,1,0,0,0,0,0,0,0,0.500,8,28,2,.500,.316,.421,8,2,0,1,0,0,0,0,0,10,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,4,"1,6",0.17,1,6,"3,9",0.33,3,9,"3,7",0.43,3,7,"0,1",0,0,1,0,0,0,0,"5,7","1,2","6,12",0,0,0,0,189,0,0,0,3,6,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,O. Schultz,,,,32,28,78,7,18,19,5,0,0,12,0,0,14,4,1,0,0,2,0,0,0,1,0,1,0,0.326,23,92,1,1.000,.231,.295,72,6,0,7,0,22,3,0,0,78,1.000,25,.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,18,28,"10,38",0.26,10,38,"14,50",0.28,14,50,"12,40",0.30,12,40,"1,4",0.25,1,4,0,0,0,0,"6,13","7,9","29,58",227,0,0,0,47,0,0,0,8,32,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,M. Gilham,,,,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,1,2,0,.000,.500,.500,1,2,2,0,0,1,1,0,0,5,.600,2,.500,17,1,0,0,1,0,0,0,0,0,6.0,12,9,1,2,2,1,0,10.50,37,39,2,1,0,0,0,0,0,0,.459,0,0,0,1,"1,1",1.00,1,1,"1,1",1.00,1,1,"1,1",1.00,1,1,"0,1",0,0,1,0,0,0,0,"0,1",0,"1,1","1,1",1.00,1,1,0,0,0,0,0,0,0,3,13,0,"0,3","2,5","0,2",0,"3,6"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,K. Dever,,,,31,25,38,7,5,4,0,0,0,5,0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0.250,5,44,0,.000,.132,.132,21,0,1,0,0,0,0,0,0,22,.955,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10,8,"0,10",0,0,10,"3,23",0.13,3,23,"2,15",0.13,2,15,"1,3",0.33,1,3,0,0,0,0,"3,10","3,6","9,25",6,0,0,0,2,0,0,0,2,9,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,Ab Jankowsk,,,,18,7,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,5,0,.000,.000,.000,1,14,1,0,0,6,1,0,0,16,.938,7,.857,60,1,7,3,4,0,0,0,0,0,52.2,34,24,23,21,7,3,3,3.19,211,247,6,6,0,3,4,0,0,7,.284,1,0,1,0,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,"1,2","0,1","0,1",0,0,0,0,0,0,0,0,0,0,0,60,73,0,"2,4","2,8","1,2",0,"0,5"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Middlebury,Al Jankowsk,,,,19,9,19,2,4,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0.250,4,20,1,1.000,.211,.211,6,1,1,0,0,0,0,0,0,8,.875,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,8,"0,7",0,0,7,"0,7",0,0,7,"0,3",0,0,3,"0,1",0,0,1,0,0,0,0,"4,7","0,1","1,7",0,0,0,0,"1,1",1.00,1,1,0,4,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,K. Chang,,,,22,22,74,15,27,4,0,1,0,7,0,1,5,3,1,0,4,0,0,0,0,0,0,0,0,0.427,29,86,1,1.000,.365,.392,20,1,1,0,0,0,0,0,0,22,.955,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,29,15,"8,21",0.38,8,21,"6,28",0.21,6,28,"4,18",0.22,4,18,"1,4",0.25,1,4,0,0,0,0,"15,29","1,6","17,32",3,0,0,0,0,0,0,0,10,7,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,V. Balderas,,,,40,40,89,14,20,9,6,0,1,13,0,0,5,3,4,0,4,1,0,0,0,1,0,2,0,0.320,29,107,4,1.000,.225,.326,38,64,3,0,0,0,0,1,0,105,.971,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,40,29,"8,31",0.26,8,31,"10,41",0.24,10,41,"7,28",0.25,7,28,"1,6",0.17,1,6,0,0,0,0,"6,21","4,8","20,48",51,0,0,0,0,0,0,0,10,23,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,J. Dunaway,,,,35,33,98,17,33,14,9,1,1,12,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0.430,47,114,0,.000,.337,.480,36,1,0,0,0,0,0,1,0,37,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,24,30,"9,30",0.30,9,30,"17,53",0.32,17,53,"5,29",0.17,5,29,"5,8",0.63,5,8,0,0,0,0,"11,22","2,4","30,59",36,0,0,0,14,0,0,0,5,22,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,S. Fleming,,,,40,40,127,30,47,52,4,1,21,13,3,2,14,2,0,0,1,1,0,0,0,0,1,2,0,0.434,116,144,0,.000,.370,.913,239,15,2,4,0,23,1,0,0,256,.992,24,.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,19,47,"15,44",0.34,15,44,"31,74",0.42,31,74,"20,42",0.48,20,42,"3,7",0.43,3,7,0,0,0,0,"6,22","5,14","43,78",17,0,0,0,15,0,0,0,10,24,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,K. Blanch,,,,40,40,128,18,40,19,7,2,0,6,0,0,17,2,2,1,0,3,0,0,0,0,0,1,0,0.336,51,137,3,.667,.313,.398,65,71,5,0,0,15,0,0,0,141,.965,15,1.000,91,1,14,9,9,0,8,1,0,0,98.0,40,32,14,62,15,3,2,2.29,392,412,7,2,0,1,3,0,0,9,.232,4,6,36,34,"14,44",0.32,14,44,"15,56",0.27,15,56,"12,35",0.34,12,35,"2,7",0.29,2,7,0,0,0,0,"12,30","9,13","28,60",2,0,0,0,0,0,0,0,9,25,0,38,188,0,"2,8","5,16","5,13",0,"4,12"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,K. Glickman,,,,27,23,55,8,11,11,0,0,2,4,0,2,11,1,1,0,1,0,0,0,0,0,0,2,0,0.279,17,62,1,1.000,.200,.309,208,7,1,0,0,0,0,1,0,216,.995,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10,24,"6,22",0.27,6,22,"8,30",0.27,8,30,"7,20",0.35,7,20,"0,3",0,0,3,0,0,0,0,"2,7","2,4","14,34",17,0,0,0,3,0,0,0,3,14,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,A. DeQuiroz,,,,35,35,121,28,46,13,7,0,0,3,0,0,5,4,4,0,0,1,0,0,0,0,0,1,0,0.392,53,125,4,1.000,.380,.438,21,62,6,0,0,0,0,1,0,89,.933,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,33,38,"15,31",0.48,15,31,"26,69",0.38,26,69,"11,33",0.33,11,33,"3,4",0.75,3,4,0,0,0,0,"9,26","4,5","38,71",25,0,0,0,0,0,0,0,10,19,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,E. Borrazzo,,,,28,11,35,7,6,1,1,0,0,4,0,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0.275,7,40,1,1.000,.171,.200,12,14,1,0,0,0,0,0,0,27,.963,0,.000,9,1,1,0,1,0,0,0,0,0,7.1,4,4,1,2,3,0,1,3.82,31,33,0,0,0,0,1,0,0,1,.290,0,0,8,14,"1,14",0.07,1,14,"4,21",0.19,4,21,"2,13",0.15,2,13,"1,2",0.50,1,2,0,0,0,0,"2,5","0,2","5,21",0,0,0,0,52,0,0,0,1,10,0,6,14,0,"0,1","1,1",0,0,"0,1"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,D. Jackman,,,,34,26,87,15,22,17,5,0,6,0,0,1,18,3,2,0,0,0,0,0,0,0,1,0,0,0.261,45,88,2,1.000,.253,.517,24,3,1,1,0,1,1,0,0,28,.964,2,.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,20,23,"5,24",0.21,5,24,"14,48",0.29,14,48,"9,27",0.33,9,27,"1,2",0.50,1,2,0,0,0,0,"3,17","3,5","19,49",61,0,0,0,51,0,0,0,1,17,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,L. Davis,,,,36,29,71,16,18,7,6,1,0,8,0,2,8,4,4,0,1,0,0,0,0,2,0,2,0,0.346,26,82,4,1.000,.254,.366,34,2,1,0,0,0,0,0,0,37,.973,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,17,25,"3,19",0.16,3,19,"7,28",0.25,7,28,"6,19",0.32,6,19,"0,2",0,0,2,0,0,0,0,"7,21","3,6","15,33",22,0,0,0,0,0,0,0,1,15,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,S. Leonard,,,,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,13,1,0,0,17,3,0,0,14,.929,20,.850,68,1,19,16,3,1,16,6,0,0,138.1,24,22,37,255,11,2,2,1.11,483,526,8,1,0,1,4,0,0,49,.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,72,0,"3,6","2,15","1,5",0,"0,6"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,S. Miller,,,,29,25,75,10,26,9,6,1,0,8,0,1,14,2,3,0,5,0,0,0,0,0,0,1,0,0.417,34,89,3,1.000,.347,.453,17,0,3,0,0,0,0,0,0,20,.850,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,15,23,"7,18",0.39,7,18,"9,28",0.32,9,28,"8,22",0.36,8,22,"1,6",0.17,1,6,0,0,0,0,"15,36","3,5","21,36",19,0,0,0,1,0,0,0,9,14,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,N. Carter,,,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,0,0,0,4,0,0,0,3,1.000,4,1.000,14,1,2,2,0,0,1,0,0,0,15.0,9,8,14,5,0,1,1,3.73,55,72,2,2,0,0,1,0,0,1,.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,0,"3,6","3,14","1,2",0,"1,7"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,A. Medrano,,,,34,31,78,3,10,15,2,0,1,2,0,2,6,2,0,0,0,2,0,0,0,1,0,4,0,0.167,15,84,0,.000,.128,.192,18,47,3,0,0,0,0,2,0,68,.956,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,31,28,"2,32",0.06,2,32,"7,32",0.22,7,32,"7,24",0.29,7,24,"0,2",0,0,2,0,0,0,0,"5,19","7,10","19,35",113,0,0,0,0,0,0,0,10,18,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,E. Chan,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,1,1,0,0,4,0,0,0,4,.750,4,1.000,11,1,3,0,0,0,0,0,0,0,6.1,7,6,2,4,4,0,0,6.63,30,34,2,0,0,1,1,0,0,1,.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,"3,4","6,12","1,2",0,"1,3"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Williams,A. Albert,,,,28,18,47,9,13,4,5,0,0,6,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0.358,18,53,3,1.000,.277,.383,61,6,1,2,0,16,1,0,0,68,.985,17,.941,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,3,13,16,"4,15",0.27,4,15,"8,22",0.36,8,22,"5,11",0.45,5,11,"0,5",0,0,5,0,0,0,0,"2,11","3,4","12,24",0,0,0,0,9,0,0,0,2,10,0,0,0,0,0,0,0,0,0
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Taylor Mikolajczak,,,,34,34,113,31,47,18,9,7,1,17,0,0,5,3,17,1,0,1,0,0,0,0,1,0,0,0.489,73,131,18,.944,.416,.646,63,98,4,0,0,0,0,9,0,165,.976,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,41,17,"10,27",0.37,10,27,"16,43",0.37,16,43,"12,29",0.41,12,29,"3,7",0.43,3,7,0,0,0,0,"29,54","6,9","31,50",45,0,0,0,0,0,0,0,6,17,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Abigail Alper,,,,34,34,116,28,39,21,8,3,5,9,0,2,12,2,18,0,1,1,0,0,0,0,0,1,0,0.391,68,129,18,1.000,.336,.586,86,2,5,0,0,0,0,1,0,93,.946,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,28,31,"10,29",0.34,10,29,"25,73",0.34,25,73,"15,48",0.31,15,48,"1,5",0.20,1,5,0,0,0,0,"6,15","4,8","42,78",15,0,0,0,0,0,0,0,9,23,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Kennedy Rogers,,,,32,32,103,12,27,24,6,0,4,7,0,6,19,5,1,0,0,1,0,0,0,1,0,2,0,0.342,45,117,1,1.000,.262,.437,197,12,5,0,0,0,0,10,0,214,.977,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,25,32,"11,36",0.31,11,36,"18,65",0.28,18,65,"16,54",0.30,16,54,"2,7",0.29,2,7,0,0,0,0,"5,13","5,16","35,70",10,0,0,0,0,0,0,0,8,22,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Emily Goddard,,,,32,31,86,16,22,15,4,1,0,11,0,5,14,3,2,1,2,2,0,0,0,1,0,1,0,0.365,28,106,3,.667,.256,.326,35,68,13,0,0,0,0,6,0,116,.888,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,29,24,"9,36",0.25,9,36,"12,48",0.25,12,48,"9,32",0.28,9,32,"1,6",0.17,1,6,0,0,0,0,"6,21","8,12","26,59",44,0,0,0,0,0,0,0,6,30,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Erin Steed,,,,34,34,91,9,22,6,1,0,1,15,0,1,14,6,4,0,4,1,0,0,0,0,0,1,0,0.352,26,112,4,1.000,.242,.286,74,3,4,0,0,0,0,0,0,81,.951,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,30,26,"2,28",0.07,2,28,"12,46",0.26,12,46,"10,35",0.29,10,35,"2,7",0.29,2,7,0,0,0,0,"10,26","3,7","32,59",12,0,0,0,0,0,0,0,12,27,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Hannah Mullaney,,,,27,27,76,12,25,15,8,0,2,10,0,1,19,6,1,0,0,1,0,0,0,0,1,0,0,0.409,39,88,1,1.000,.329,.513,34,3,3,0,0,0,0,1,0,40,.925,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,13,17,"6,21",0.29,6,21,"17,42",0.40,17,42,"14,31",0.45,14,31,"3,5",0.60,3,5,0,0,0,0,"9,20","3,6","19,44",39,0,0,0,0,0,0,0,1,21,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Makenna True,,,,29,29,85,10,26,10,2,1,0,5,0,0,9,1,0,1,2,0,0,0,0,0,0,0,0,0.344,30,92,1,.000,.306,.353,29,8,3,5,0,24,3,0,0,40,.925,27,.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,36,14,"10,28",0.36,10,28,"15,48",0.31,15,48,"11,27",0.41,11,27,"3,6",0.50,3,6,0,0,0,0,"6,18","5,6","23,51",10,0,0,0,0,0,0,0,11,25,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Annika Haley,,,,16,4,11,6,1,0,0,0,0,2,0,0,6,3,4,1,0,0,0,0,0,0,0,0,0,0.231,1,13,5,.800,.091,.091,6,0,0,0,0,0,0,0,0,6,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,"0,4",0,0,4,"0,6",0,0,6,"0,2",0,0,2,0,0,0,0,0,0,0,0,"1,4",0,"0,6",0,0,0,0,0,0,0,0,0,3,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Isabella Calagna,,,,29,29,78,12,28,24,5,1,0,9,0,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0.420,35,88,1,1.000,.359,.449,23,1,1,5,0,13,0,1,0,25,.960,13,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,16,27,"10,33",0.30,10,33,"23,47",0.49,23,47,"17,37",0.46,17,37,"2,4",0.50,2,4,0,0,0,0,"4,16","6,9","31,52",33,0,0,0,55,0,0,0,2,18,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Mikayla O'brien,,,,23,16,52,10,11,3,0,2,0,6,0,0,13,2,1,0,2,0,0,0,0,0,0,0,0,0.293,15,60,1,1.000,.212,.288,29,21,1,0,0,0,0,1,0,51,.980,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,17,6,"5,22",0.23,5,22,"7,33",0.21,7,33,"6,26",0.23,6,26,"0,4",0,0,4,0,0,0,0,"2,8","1,8","20,38",25,0,0,0,0,0,0,0,5,16,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Zofia Sargent,,,,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,4,15,2,0,0,18,1,0,0,21,.905,19,.947,192,1,17,7,12,0,17,1,0,0,135.2,119,104,39,27,43,3,16,5.37,583,651,8,13,0,9,7,0,0,11,.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,161,3,"0,7","0,2","2,12",0,"0,7"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Annie Konieczka,,,,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,9,4,0,0,15,2,0,0,15,.733,17,.882,135,1,15,3,10,0,5,0,0,0,76.2,117,95,57,10,32,6,11,8.67,349,432,11,7,0,9,10,0,0,1,.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,90,0,"1,2","5,8","3,5",0,"1,2"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Lizzie Nelson,,,,17,9,28,8,5,3,0,0,0,8,0,1,8,2,7,2,1,0,0,0,0,0,0,0,0,0.378,5,38,9,.778,.179,.179,6,0,2,0,0,0,0,0,0,8,.750,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,9,"1,8",0.13,1,8,"3,16",0.19,3,16,"2,11",0.18,2,11,"0,1",0,0,1,0,0,0,0,"6,11","0,3","5,18",2,0,0,0,"0,1",0,0,1,1,6,0,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Emily Killoran,,,,9,6,12,0,0,1,0,0,0,1,0,1,6,2,0,0,0,1,0,0,0,0,0,0,0,0.133,0,15,0,.000,.000,.000,0,0,0,0,0,4,0,0,0,0,0.000,4,1.000,12,1,2,0,1,0,0,0,0,0,1.2,16,14,5,1,3,0,1,58.80,17,25,1,2,0,1,0,0,0,0,.706,0,0,2,5,"0,6",0,0,6,"0,9",0,0,9,"0,9",0,0,9,0,0,0,0,0,0,0,0,0,"1,4","1,10",2,0,0,0,"0,1",0,0,1,2,10,0,3,1,0,"1,1","4,8","2,2",0,"3,4"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,softball,Trinity,Chloe Santilli,,,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,1,0,0,0,1,0,0,,,,,,,,
