conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
ccc,Conference of New England (CCC),2025-26,softball,University of New England,Hannah Irons,,,,37,37,120,21,34,21,7,2,4,11,0,1,12,1,6,0,1,1,0,0,0,0,0,0,0,0.346,57,134,6,1.0,0.283,0.475,63,84,5,0,0,0,0,4,0,152,0.967,0,0.0,3,5,27,45,"9,32",0.28,9,32,"14,49",0.29,14,49,"10,33",0.3,10,33,"5,13",0.38,5,13,0,0,0,0,"20,58","6,8","25,53",42,0.0,0,0,0,0.0,0,0,8,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2312196329202392,1.3187232850938095,1.5981290458057567,2.8803872321342427,1.2134336206421152,0.524180251925446,4.500563619574637,11,86
ccc,Conference of New England (CCC),2025-26,softball,Nichols College,Chloe Steini,,,,44,43,136,33,50,24,12,2,2,13,0,6,7,1,2,1,2,3,0,0,0,0,0,2,0,0.437,72,160,3,0.667,0.368,0.529,67,66,7,0,0,0,0,1,0,140,0.95,0,0.0,6,6,35,42,"15,44",0.34,15,44,"27,79",0.34,27,79,"18,53",0.34,18,53,"10,20",0.5,10,20,0,0,0,0,"15,28","10,13","50,89",77,0.0,0,0,0,0.0,0,0,15,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.273272613041994,2.6167905583023905,1.9593872965994095,1.2285225082301667,-0.0015263315982919417,-0.19028461200033306,4.483876947787494,12,85
ccc,Conference of New England (CCC),2025-26,softball,Endicott College,Chloe Shapleigh,,,,36,35,110,17,31,33,9,1,4,15,0,1,21,3,2,0,0,3,0,0,0,0,0,0,0,0.364,54,129,2,1.0,0.282,0.491,123,7,2,0,0,0,0,3,0,132,0.985,0,0.0,5,1,21,35,"17,42",0.4,17,42,"19,66",0.29,19,66,"13,33",0.39,13,33,"7,15",0.47,7,15,0,0,0,0,"6,18","7,11","37,76",224,0.0,0,0,"0,1",0.0,0,1,12,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0358346991474103,0.8860341940242826,3.0431620489803675,2.8803872321342427,-0.0015263315982919417,1.8102170069918486,4.455581488102492,13,84
ccc,Conference of New England (CCC),2025-26,softball,Endicott College,Elyse Saccoccio,,,,36,34,113,30,37,19,5,1,3,9,0,5,14,2,4,0,1,0,0,0,0,1,0,2,0,0.402,53,128,4,1.0,0.327,0.469,27,32,3,1,0,0,0,1,0,62,0.952,0,0.0,3,7,36,22,"16,41",0.39,16,41,"21,61",0.34,21,61,"14,38",0.37,14,38,"5,11",0.45,5,11,0,0,0,0,"11,28","4,5","35,63",12,0.0,0,0,2,0.0,0,0,11,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4266045666930682,2.2922737400002453,1.3572902119433214,2.0544548701822047,0.6059536445219116,0.8099661974957577,4.045157626166897,14,84
ccc,Conference of New England (CCC),2025-26,softball,Nichols College,Allie Sillim,,,,45,45,146,32,53,24,17,3,1,17,0,1,16,7,5,1,2,0,0,0,0,0,0,1,0,0.433,79,166,6,0.833,0.363,0.541,222,17,3,0,0,0,0,4,0,242,0.988,0,0.0,3,6,44,32,"12,48",0.25,12,48,"30,87",0.34,30,87,"19,62",0.31,19,62,"6,21",0.29,6,21,0,0,0,0,"11,30","10,18","54,99",77,0.0,0,0,0,0.0,0,0,10,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.468657546814823,2.5086182855350088,1.9593872965994095,0.402590146278129,0.9096936325820134,1.0957521430660693,3.9958449838186234,15,83
ccc,Conference of New England (CCC),2025-26,softball,Western New England University,Kane Riley,,,,42,38,110,25,41,22,8,0,3,13,0,5,11,5,0,0,0,0,0,0,0,0,0,1,0,0.461,58,128,0,0.0,0.373,0.527,8,69,2,0,0,17,4,0,0,79,0.975,21,0.81,5,2,18,36,"9,39",0.23,9,39,"26,70",0.37,26,70,"17,40",0.43,17,40,"4,12",0.33,4,12,0,0,0,0,"17,29","4,11","32,75",1,0.0,0,0,1,0.0,0,0,0,31,0,149.0,1.0,19.0,14.0,10.0,0.0,14.0,2.0,0.0,0.0,150.2,80.0,52.0,31.0,66.0,11.0,2.0,3.0,2.42,604.0,656.0,5.0,4.0,0.0,5.0,12.0,0.0,0.0,19.0,0.247,117.0,258.0,0.0,"2,3","5,7","2,5",0.0,"0,2",1.6871178117235068,1.7514123761633364,1.7185484627369743,2.0544548701822047,-0.6090063077184955,0.38128727914029026,3.9231237761255593,16,83
ccc,Conference of New England (CCC),2025-26,softball,Western New England University,Angelees Carrasquill,,,,43,43,130,30,36,20,5,0,0,17,0,7,6,2,17,1,4,1,0,0,0,0,0,1,0,0.387,41,159,18,0.944,0.277,0.315,166,32,8,12,0,28,9,1,0,206,0.961,37,0.757,6,3,42,44,"10,33",0.3,10,33,"18,62",0.29,18,62,"14,46",0.3,14,46,"5,14",0.36,5,14,0,0,0,0,"19,40","8,17","42,73",14,0.0,0,0,0,0.0,0,0,17,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3614762554354585,2.2922737400002453,1.477709628874539,-0.42334221567390884,4.554573489303235,-0.33317758478548887,3.757089039362429,17,82
ccc,Conference of New England (CCC),2025-26,softball,Suffolk University,Catherine Ca,,,,38,38,128,25,45,16,8,1,2,9,0,0,11,3,7,1,0,0,0,0,0,0,0,1,0,0.394,61,137,8,0.875,0.352,0.477,61,3,5,0,0,0,0,1,0,69,0.928,0,0.0,5,5,22,45,"13,36",0.36,13,36,"20,55",0.36,20,55,"12,33",0.36,12,33,"5,19",0.26,5,19,0,0,0,0,"15,46","5,7","27,56",45,0.0,0,0,0,0.0,0,0,2,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9476310567539457,1.7514123761633364,0.9960319611496689,1.2285225082301667,1.517173608702217,0.38128727914029026,3.705623143751227,18,82
ccc,Conference of New England (CCC),2025-26,softball,Western New England University,Marley Rodriguez,,,,43,43,144,27,49,22,14,0,1,6,0,3,14,2,5,1,9,0,0,0,0,0,1,0,0,0.379,66,162,6,0.833,0.34,0.458,49,12,3,0,0,0,0,1,0,64,0.953,0,0.0,7,5,43,41,"11,35",0.31,11,35,"22,63",0.35,22,63,"17,49",0.35,17,49,"4,12",0.33,4,12,0,0,0,0,"16,45","9,16","45,75",46,0.0,0,0,0,0.0,0,0,17,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2081443017843845,1.9677569216981001,1.7185484627369743,0.402590146278129,0.9096936325820134,0.8099661974957577,3.535846380062198,19,81
ccc,Conference of New England (CCC),2025-26,softball,Nichols College,Ava Slavinsk,,,,45,45,161,27,63,19,9,2,0,5,0,3,7,3,4,0,3,3,0,0,0,0,0,1,0,0.413,76,175,4,1.0,0.391,0.472,77,74,11,0,0,0,0,4,0,162,0.932,0,0.0,7,6,46,46,"17,43",0.4,17,43,"26,71",0.37,26,71,"18,46",0.39,18,46,"8,22",0.36,8,22,0,0,0,0,"32,69","6,10","39,77",36,0.0,0,0,0,0.0,0,0,12,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11994065939092,1.9677569216981001,1.3572902119433214,-0.42334221567390884,0.6059536445219116,-0.19028461200033306,3.396944756264688,20,81
ccc,Conference of New England (CCC),2025-26,softball,University of Hartford,G. Miccio,,,,41,38,115,29,35,15,9,5,1,13,0,0,17,2,15,2,2,0,0,0,0,0,0,1,0,0.375,57,130,17,0.882,0.304,0.496,55,42,14,0,0,0,0,3,0,111,0.874,0,0.0,3,4,20,41,"12,42",0.29,12,42,"16,65",0.25,16,65,"10,48",0.21,10,48,"7,20",0.35,7,20,0,0,0,0,"13,24","5,13","31,71",67,0.0,0,0,"1,1",1.0,1,1,8,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.296347944177849,2.1841014672328636,0.8756125442184514,0.402590146278129,3.9470935131830314,1.2386451158512253,3.39502901311028,21,80
ccc,Conference of New England (CCC),2025-26,softball,Wentworth Institute of Technology,Kelsey Medalia,,,,42,42,123,31,35,18,10,1,2,26,0,1,13,5,1,0,2,3,0,0,0,1,0,1,0,0.405,53,155,1,1.0,0.285,0.431,63,62,14,1,0,3,2,3,0,139,0.899,5,0.6,3,4,25,51,"12,43",0.28,12,43,"19,68",0.28,19,68,"13,49",0.27,13,49,"9,17",0.53,9,17,0,0,0,0,"14,27","6,9","43,86",62,0.0,0,0,1,0.0,0,0,9,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.296347944177849,2.400446012767627,1.2368707950121038,1.2285225082301667,-0.30526631965839374,0.6670732247106019,3.1150808635425005,22,80
ccc,Conference of New England (CCC),2025-26,softball,Endicott College,Christina Nowicki,,,,37,37,111,33,29,18,6,0,2,14,0,5,20,5,2,1,2,1,0,0,0,0,0,0,0,0.366,41,133,3,0.667,0.261,0.369,50,2,4,0,0,0,0,1,0,56,0.929,0,0.0,5,3,17,42,"6,30",0.2,6,30,"10,42",0.24,10,42,"9,35",0.26,9,35,"4,13",0.31,4,13,0,0,0,0,"18,44","9,12","29,54",88,0.0,0,0,0,0.0,0,0,8,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9055780766321909,2.6167905583023905,1.2368707950121038,1.2285225082301667,-0.0015263315982919417,1.6673240342066926,2.8582285957478235,23,79
ccc,Conference of New England (CCC),2025-26,softball,Suffolk University,Julia Mills,,,,38,38,119,17,40,20,3,0,0,8,0,1,6,2,10,0,0,0,0,0,0,0,0,0,0,0.383,43,128,10,1.0,0.336,0.361,60,57,7,0,0,0,0,1,0,124,0.944,0,0.0,4,10,36,34,"13,29",0.45,13,29,"24,61",0.39,24,61,"13,35",0.37,13,35,"6,18",0.33,6,18,0,0,0,0,"12,35","4,8","30,61",61,0.0,0,0,0,0.0,0,0,7,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6219895004658973,0.8860341940242826,1.477709628874539,-0.42334221567390884,2.428393572882522,-0.33317758478548887,2.7130471930640927,24,79
ccc,Conference of New England (CCC),2025-26,softball,Roger Williams University,Hailey Williams,,,,42,42,144,20,36,16,8,0,1,10,0,1,8,1,5,2,0,1,0,0,0,0,0,1,0,0.301,47,156,7,0.714,0.25,0.326,71,37,1,0,0,0,0,4,0,109,0.991,0,0.0,5,5,44,50,"11,42",0.26,11,42,"21,65",0.32,21,65,"13,40",0.33,13,40,"6,18",0.33,6,18,0,0,0,0,"17,50","4,5","34,68",279,0.0,0,0,0,0.0,0,0,9,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3614762554354585,1.2105510123264278,0.9960319611496689,0.402590146278129,0.9096936325820134,-0.04739163921517723,2.462924854893977,25,78
