conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Breck Carlson,,,,38,38,99,16,25,8,4,0,0,2,0,0,8,1,1,0,5,2,0,0,0,0,0,0,0,0.262,29,108,1,1.0,0.253,0.293,54,91,14,0,0,0,0,4,0,159,0.912,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,27,38,"8,34",0.24,8,34,"16,52",0.31,16,52,"9,28",0.32,9,28,"0,6",0.0,0,6,0,0,0,0,"5,26","5,9","27,60",86,0.0,0,0,0,0.0,0,0,4,28,0,,,,,,,,,0.6401744786630734,0.7209039121996117,0.012649393990272406,-0.4298395888552872,-0.37312923697362826,0.12177132335190317,0.242875140510682,86,65
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Alexa Carlstrom,,,,35,32,67,15,15,7,5,0,1,6,0,5,13,5,2,2,0,0,0,0,0,0,0,0,0,0.333,23,78,4,0.5,0.224,0.343,25,30,1,0,0,12,4,1,0,56,0.982,16,0.75,69.0,1.0,10.0,6.0,4.0,0.0,4.0,1.0,0.0,0.0,70.1,40.0,31.0,22.0,36.0,9.0,1.0,2.0,3.09,275.0,313.0,8.0,9.0,0.0,2.0,5.0,0.0,0.0,18.0,0.251,4,4,17,18,"5,25",0.2,5,25,"8,34",0.24,8,34,"5,25",0.2,5,25,"0,1",0.0,0,1,0,0,0,0,"6,15","3,7","20,38",45,0.0,0,0,2,0.0,0,0,8,27,0,46.0,117.0,0.0,"1,3","4,9","3,7",0.0,"2,6",0.0037880146666454473,0.618382588342782,-0.09360551552801617,0.3171919724656258,-0.18278800677655474,0.8558950909279704,0.1894814953276679,87,64
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Martha Miller,,,,35,27,62,11,15,6,3,0,1,5,0,3,6,2,2,1,5,0,0,0,0,0,0,0,0,0.329,21,75,3,0.667,0.242,0.339,12,40,4,0,0,14,0,0,0,56,0.929,14,1.0,88.0,1.0,21.0,12.0,7.0,0.0,11.0,3.0,0.0,0.0,99.2,51.0,44.0,34.0,74.0,18.0,0.0,6.0,3.09,382.0,437.0,6.0,8.0,0.0,5.0,8.0,0.0,0.0,21.0,0.23,0,4,26,18,"4,20",0.2,4,20,"8,31",0.26,8,31,"5,22",0.23,5,22,"0,5",0.0,0,5,0,0,0,0,"3,13","2,4","20,40",23,0.0,0,0,79,0.0,0,0,10,18,0,113.0,108.0,0.0,"2,3","2,8","2,4",0.0,"0,2",0.0037880146666454473,0.20829729291546342,-0.19986042504630475,0.3171919724656258,-0.18278800677655474,-0.17187818367852373,0.1672490863670662,88,64
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Corra Utash,,,,21,5,33,4,6,5,0,1,2,3,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0.25,14,36,3,1.0,0.182,0.424,4,14,4,0,0,0,0,0,0,22,0.818,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,11,12,"3,16",0.19,3,16,"4,26",0.15,4,26,"1,16",0.06,1,16,0,0.0,0,0,0,0,0,0,"1,3","1,5","5,26","0,1",0.0,0,1,113,0.0,0,0,1,16,0,,,,,,,,,-0.5689598029301397,-0.5093519740823442,-0.30611533456459333,1.0642235337865389,0.007553223420518763,-0.31870293719373716,0.08217715598570269,89,64
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Hamline,G. Tuhy,,,,35,35,92,11,20,11,3,0,0,9,0,5,11,3,3,0,4,1,0,0,0,0,0,0,0,0.318,23,111,3,1.0,0.217,0.25,130,54,7,0,0,0,0,6,0,191,0.963,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,25,35,"6,25",0.24,6,25,"11,47",0.23,11,47,"8,28",0.29,8,28,"2,5",0.4,2,5,0,0,0,0,"9,23","5,8","24,55",80,0.0,0,0,0,0.0,0,0,8,13,0,,,,,,,,,0.32198124666485944,0.20829729291546342,0.33141412254513813,-0.4298395888552872,0.007553223420518763,0.5622455838975435,0.06428527674012986,90,64
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Olivia Hennager,,,,35,35,99,17,24,12,6,0,0,9,0,0,23,7,1,1,0,0,0,0,0,2,0,3,0,0.306,30,108,2,0.5,0.242,0.303,20,63,10,0,0,0,0,2,0,93,0.892,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,27,14,"6,28",0.21,6,28,"15,52",0.29,15,52,"9,37",0.24,9,37,"2,9",0.22,2,9,0,0,0,0,"4,16","7,12","35,58",16,0.0,0,0,0,0.0,0,0,11,20,0,,,,,,,,,0.5765358322634306,0.8234252360564414,0.4376690320634267,-0.4298395888552872,-0.37312923697362826,2.324142626080105,0.060238004511880494,91,64
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Jaime Olson,,,,38,37,91,13,19,9,1,0,0,6,0,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0.265,20,101,0,0.0,0.209,0.22,23,3,1,0,0,0,0,0,0,27,0.963,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,50,16,"5,22",0.23,5,22,"9,42",0.21,9,42,"7,26",0.27,7,26,"0,5",0.0,0,5,0,0,0,0,"5,20","4,8","34,48",8,0.0,0,0,0,0.0,0,0,16,19,0,,,,,,,,,0.2583426002652166,0.4133399406291227,0.11890430350856099,-0.4298395888552872,-0.5634704671707017,-0.612352444224164,0.04422575501083689,92,63
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Victoria Nelson,,,,29,26,76,8,22,10,6,1,0,3,0,3,10,1,2,0,0,0,0,0,0,0,0,0,0,0.341,30,82,2,1.0,0.289,0.395,151,10,1,0,0,0,0,7,0,162,0.994,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,16,23,"9,26",0.35,9,26,"13,44",0.3,13,44,"6,24",0.25,6,24,"0,2",0.0,0,2,0,0,0,0,"8,19","4,5","21,44",1,0.0,0,0,2,0.0,0,0,6,17,0,,,,,,,,,0.449258539464145,-0.09926667865502556,0.22515921302684958,-0.4298395888552872,-0.18278800677655474,0.4154208303823301,-0.07386430027554697,93,63
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Livi Peters,,,,37,37,95,9,20,8,5,0,1,14,0,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0.312,28,109,1,1.0,0.211,0.295,51,0,7,0,0,0,0,0,0,58,0.879,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,20,32,"4,25",0.16,4,25,"12,45",0.27,12,45,"8,30",0.27,8,30,"4,10",0.4,4,10,0,0,0,0,"9,33","1,4","19,50","0,1",0.0,0,1,0,0.0,0,0,2,20,0,,,,,,,,,0.32198124666485944,0.0032546452018041047,0.012649393990272406,0.3171919724656258,-0.37312923697362826,2.1773178725648914,-0.12328772240532798,94,63
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Macy McNally,,,,35,35,90,10,19,9,4,0,0,4,0,0,9,5,2,0,5,0,0,0,0,1,0,1,0,0.245,23,99,2,1.0,0.211,0.256,87,42,5,1,0,13,4,1,0,134,0.963,17,0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,31,32,"5,32",0.16,5,32,"10,48",0.21,10,48,"9,40",0.23,9,40,"1,7",0.14,1,7,0,0,0,0,"7,20","4,10","17,53",73,0.0,0,0,0,0.0,0,0,9,33,0,,,,,,,,,0.2583426002652166,0.10577596905863376,0.11890430350856099,-0.4298395888552872,-0.18278800677655474,0.2685960768671166,-0.14078479971737073,95,63
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Zoe Fink,,,,32,8,41,4,12,17,1,1,0,1,0,1,7,2,1,0,3,0,0,0,0,0,0,0,0,0.326,15,46,1,1.0,0.293,0.366,3,0,0,0,0,0,0,0,0,3,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,13,6,"6,21",0.29,6,21,"12,31",0.39,12,31,"10,26",0.38,10,26,"1,4",0.25,1,4,0,0,0,0,"1,5","6,6","20,35",1,0.0,0,0,111,0.0,0,0,2,16,0,,,,,,,,,-0.18712792453228294,-0.5093519740823442,0.9689435796548697,-0.4298395888552872,-0.37312923697362826,-0.025053430163310273,-0.1424671938175132,96,63
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Lauren Laviano,,,,37,36,107,7,28,6,3,0,0,4,0,1,9,1,1,0,0,0,0,0,0,3,0,4,0,0.295,31,112,1,1.0,0.262,0.29,134,22,4,7,0,38,11,2,0,160,0.975,49,0.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,25,40,"14,37",0.38,14,37,"14,47",0.3,14,47,"7,25",0.28,7,25,"2,3",0.67,2,3,0,0,0,0,"6,25","1,4","22,47","0,1",0.0,0,1,4,0.0,0,0,5,13,0,,,,,,,,,0.8310904178620018,-0.20178800251185522,-0.19986042504630475,-0.4298395888552872,-0.37312923697362826,0.2685960768671166,-0.16852290397953676,97,63
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Abigail Jacobs,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,"1,1",0,0.0,0,0,0,0.0,0,0,1,0,0,,,,,,,,,-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.17000473572902353,98,62
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Tiegen Richards,,,,1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,-3,0,0.0,0.0,0.0,-2,0,0,0,0,0,0,0,0,-2,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-3,2,"0,1",0.0,0,1,"0,0",0.0,0,0,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,-2","0,1","-1,-1",0,0.0,0,0,11,0.0,0,0,1,2,0,,,,,,,,,-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.17000473572902353,99,62
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Kylee Pierquet,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.17000473572902353,100,62
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Samantha Rodriguez,,,,40,39,91,12,24,4,1,0,0,8,0,2,9,3,2,0,1,1,0,0,0,0,0,2,0,0.333,25,103,2,1.0,0.264,0.275,30,49,8,0,0,0,0,0,0,87,0.908,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,28,28,"8,26",0.31,8,26,"11,42",0.26,11,42,"7,27",0.26,7,27,"1,8",0.13,1,8,0,0,0,0,"7,27","2,5","22,47",66,0.0,0,0,0,0.0,0,0,8,18,0,,,,,,,,,0.5765358322634306,0.31081861677229305,-0.4123702440828819,-0.4298395888552872,-0.18278800677655474,0.2685960768671166,-0.18661652998784434,101,62
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Kenzie Gatz,,,,24,15,42,8,18,7,2,0,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0.432,20,45,1,1.0,0.429,0.476,4,32,2,0,0,7,2,1,0,38,0.947,9,0.778,100.0,1.0,15.0,17.0,1.0,0.0,8.0,4.0,1.0,0.0,111.0,37.0,31.0,21.0,83.0,15.0,0.0,5.0,1.95,430.0,458.0,7.0,3.0,0.0,0.0,4.0,0.0,0.0,19.0,0.233,1,0,15,8,"4,14",0.29,4,14,"9,24",0.38,9,24,"8,18",0.44,8,18,"0,1",0.0,0,1,0,0,0,0,"6,9","3,4","14,26",0,0.0,0,0,0,0.0,0,0,5,9,0,105.0,138.0,0.0,"4,7","6,22",0,0.0,"3,9",0.19470395386557382,-0.09926667865502556,-0.09360551552801617,-0.4298395888552872,-0.37312923697362826,-0.7591771977393775,-0.24003865220238965,102,62
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Samya Brown,,,,19,2,28,3,12,12,4,0,0,2,0,0,1,0,2,0,2,0,0,0,0,1,1,1,0,0.467,16,32,2,1.0,0.429,0.571,6,5,0,0,0,0,0,1,0,11,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,3,"3,14",0.21,3,14,"10,24",0.42,10,24,"8,20",0.4,8,20,"0,3",0.0,0,3,0,0,0,0,"0,0","6,6","16,27",45,0.0,0,0,156,0.0,0,0,7,17,0,,,,,,,,,-0.18712792453228294,-0.6118732979391739,0.4376690320634267,-0.4298395888552872,-0.18278800677655474,-0.9060019512545909,-0.2689483786377326,103,61
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Benedict,Sammy Muetzel,,,,27,27,74,8,15,10,0,0,0,3,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.234,15,79,0,0.0,0.203,0.203,22,53,2,0,0,0,0,3,0,77,0.974,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,27,24,"6,30",0.2,6,30,"7,43",0.16,7,43,"7,31",0.23,7,31,"4,8",0.5,4,8,0,0,0,0,"3,14","5,7","16,45",19,0.0,0,0,0,0.0,0,0,4,29,0,,,,,,,,,0.0037880146666454473,-0.09926667865502556,0.22515921302684958,-0.4298395888552872,-0.5634704671707017,-0.4655276907089506,-0.2791616490540346,104,61
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Brianna Nusbaum,,,,30,1,17,13,5,0,0,0,0,0,0,0,4,0,14,4,1,0,0,0,0,0,0,0,0,0.294,5,18,18,0.778,0.294,0.294,9,0,0,0,0,0,0,0,0,9,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,2,"2,8",0.25,2,8,"2,8",0.25,2,8,"1,6",0.17,1,6,"0,1",0.0,0,1,0,0,0,0,"1,1","0,1","4,9",0,0.0,0,0,1,0.0,0,0,3,2,0,,,,,,,,,-0.6325984493297825,0.4133399406291227,-0.8373898821560363,-0.4298395888552872,2.101306755588327,-0.4655276907089506,-0.29404717002025493,105,61
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Megan Guggisberg,,,,34,30,72,13,15,7,3,0,0,10,0,1,15,10,5,3,0,1,0,0,0,0,0,0,0,0.31,18,84,8,0.625,0.208,0.25,68,38,9,0,0,0,0,1,0,115,0.922,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,22,18,"5,27",0.19,5,27,"7,34",0.21,7,34,"4,25",0.16,4,25,"1,2",0.5,1,2,0,0,0,0,"9,20","4,7","18,39",1,0.0,0,0,"0,1",0.0,0,1,4,15,0,,,,,,,,,0.0037880146666454473,0.4133399406291227,-0.09360551552801617,-0.4298395888552872,0.3882356838146658,1.1495445979583974,-0.3028804509111541,106,61
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Marah Hulke,,,,2,-2,-3,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,-3,0,0.0,0.0,-0.667,-3,0,-1,0,0,0,0,0,0,-4,0.75,0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,4.0,4.0,5.0,1.0,0.0,0.0,4.67,24.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0,0,1,1,"1,2",0.5,1,2,"1,3",0.33,1,3,"1,2",0.5,1,2,0,0.0,0,0,0,0,0,0,"1,2",0,"1,3",0,0.0,0,0,55,0.0,0,0,0,1,0,10.0,2.0,0.0,"1,3","3,6","0,1",0.0,"1,3",-0.9507916813279965,-0.8169159456528331,-0.6248800631194591,-0.4298395888552872,-0.5634704671707017,-0.9060019512545909,-0.31217957740572,107,61
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Sami Ernst,,,,38,34,91,10,24,7,0,2,0,3,0,0,25,5,6,0,2,0,0,0,0,0,0,0,0,0.287,28,96,6,1.0,0.264,0.308,60,5,2,0,0,0,0,0,0,67,0.97,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,24,12,"7,32",0.22,7,32,"13,50",0.26,13,50,"10,32",0.31,10,32,"1,2",0.5,1,2,0,0,0,0,"7,23","3,6","24,53",66,0.0,0,0,"0,1",0.0,0,1,5,24,0,,,,,,,,,0.5765358322634306,0.10577596905863376,-0.09360551552801617,-0.4298395888552872,0.5785769140117393,2.6177921331105316,-0.31880448695258345,108,60
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Bailey Plante,,,,19,10,30,5,9,3,3,0,1,2,0,0,4,2,4,0,2,0,0,0,0,0,0,0,0,0.344,15,34,4,1.0,0.3,0.5,17,20,7,0,0,0,0,1,0,44,0.841,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10,8,"3,8",0.38,3,8,"4,16",0.25,4,16,"3,13",0.23,3,13,0,0.0,0,0,0,0,0,0,"4,6","0,2","10,18","0,1",0.0,0,1,80,0.0,0,0,4,6,0,,,,,,,,,-0.3780438637312113,-0.4068306502255145,-0.5186251536011705,0.3171919724656258,0.19789445361759225,-0.4655276907089506,-0.326225415536629,109,60
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Izzy Griffin,,,,2,-1,-1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1.0,0.0,0.0,0,-3,0,0,0,0,0,0,0,-3,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,1,1,0,0.0,0,0,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,1",0,"1,1",0,0.0,0,0,"0,1",0.0,0,1,2,0,0,1.0,1.0,0.0,"1,1","0,3","0,2",0.0,"0,1",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.37312923697362826,-0.9060019512545909,-0.3344619877868312,110,60
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Madyn Singleton,,,,22,14,31,5,11,8,3,0,1,2,0,0,10,1,0,0,2,1,0,0,0,0,0,0,0,0.382,17,36,0,0.0,0.355,0.548,14,13,0,0,0,3,1,1,0,27,1.0,4,0.75,55.0,1.0,13.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,53.0,27.0,22.0,13.0,24.0,17.0,1.0,4.0,2.91,208.0,230.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,0.264,1,3,10,2,"4,9",0.44,4,9,"5,16",0.31,5,16,"5,12",0.42,5,12,"0,2",0.0,0,2,0,0,0,0,"7,12","1,3","10,19",23,0.0,0,0,27,0.0,0,0,7,4,0,72.0,56.0,0.0,"1,1","0,2","0,1",0.0,"0,2",-0.2507665709319257,-0.4068306502255145,0.012649393990272406,0.3171919724656258,-0.5634704671707017,0.4154208303823301,-0.33569349175693625,111,60
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Maddie Molay,,,,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,"1,1",0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0.0,"1,1","0,3","0,1",0.0,"0,1",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.34000947145804705,112,60
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Kelsey Pautske,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.5,10.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,1,0,"0,1",0.0,0,1,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,"0,1",0,0.0,0,0,0,0.0,0,0,0,1,0,2.0,4.0,0.0,"1,1","0,3",0,0.0,"0,1",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.34000947145804705,113,60
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Leah Enedy,,,,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0.0,0,0,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,"2,2",0,0.0,0,0,"0,1",0.0,0,1,1,0,0,,,,,,,,,-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.34000947145804705,114,59
