season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats,fumble_stats,scoring_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,puntreturn_stats,interception_return_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Kepple,Will",Will,Kepple,,520,"Kepple,Will","KEPPLE,WILL",Ohio Wesleyan,OWU,1222-3335,1,1,16,16,0,TE,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,3.0,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Thornton,Tyler",Tyler,Thornton,,520,"Thornton,Tyler","THORNTON,TYLER",Ohio Wesleyan,OWU,1222-3572,1,0,17,17,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Burdine,Drew",Drew,Burdine,,520,"Burdine,Drew","BURDINE,DREW",Ohio Wesleyan,OWU,1222-3323,1,0,18,1H,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,11,677,0,4,61.5,0,1,0,0,.0,9,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Ostrowski,Will",Will,Ostrowski,,520,"Ostrowski,Will","OSTROWSKI,WILL",Ohio Wesleyan,OWU,1222-3557,1,0,20,20,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,0,0,7,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Bailey,Dre",Dre,Bailey,,520,"Bailey,Dre","BAILEY,DRE",Ohio Wesleyan,OWU,1222-3528,1,0,21,21,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Morrison,Roman",Roman,Morrison,,520,"Morrison,Roman","MORRISON,ROMAN",Ohio Wesleyan,OWU,1222-3554,1,0,21,2A,0,0,LB,0,,,,,,,,25,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,1,25,1,25,25.0,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Kuhn,Carter",Carter,Kuhn,,520,"Kuhn,Carter","KUHN,CARTER",Ohio Wesleyan,OWU,1222-3546,1,0,22,22,0,0,LB,0,,,,,,,,0,0,4,4,4,1.0,.0,.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Slyh,Jacob",Jacob,Slyh,,520,"Slyh,Jacob","SLYH,JACOB",Ohio Wesleyan,OWU,1222-3154,1,1,23,23,0,0,LB,0,,,,,,,,0,2,2,4,4,.5,.0,.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Asbury,Connor",Connor,Asbury,,520,"Asbury,Connor","ASBURY,CONNOR",Ohio Wesleyan,OWU,1222-2894,1,1,25,2E,0,0,DL,0,,,,,,,,0,0,4,4,4,.5,.0,.0,0,1,3,0.5,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Sanders,Mysaun",Mysaun,Sanders,,520,"Sanders,Mysaun","SANDERS,MYSAUN",Ohio Wesleyan,OWU,1222-3151,1,0,26,26,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,12,103,103,0,2,21,8.6,103.0,,,,,,,,,0,2,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Gilligan,Brady",Brady,Gilligan,,520,"Gilligan,Brady","GILLIGAN,BRADY",Ohio Wesleyan,OWU,1222-3536,1,0,27,27,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Davis,Abe",Abe,Davis,,520,"Davis,Abe","DAVIS,ABE",Ohio Wesleyan,OWU,1222-3532,1,0,28,2H,0,0,DL,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Green,Malachi",Malachi,Green,,520,"Green,Malachi","GREEN,MALACHI",Ohio Wesleyan,OWU,1222-3538,1,0,28,28,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Eadicicco,Vince",Vince,Eadicicco,,520,"Eadicicco,Vince","EADICICCO,VINCE",Ohio Wesleyan,OWU,1222-2906,1,1,30,3O,0,0,LB,0,,,,,,,,0,0,3,3,3,.5,.0,.0,0,1,4,0.5,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Patrick,Josh",Josh,Patrick,,520,"Patrick,Josh","PATRICK,JOSH",Ohio Wesleyan,OWU,1222-3558,1,0,31,31,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Rust,Carson",Carson,Rust,,520,"Rust,Carson","RUST,CARSON",Ohio Wesleyan,OWU,1222-2924,1,1,32,3B,0,0,DL,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Johnson,Grant",Grant,Johnson,,520,"Johnson,Grant","JOHNSON,GRANT",Ohio Wesleyan,OWU,1222-2915,1,1,33,33,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Crumish,Tyler",Tyler,Crumish,,520,"Crumish,Tyler","CRUMISH,TYLER",Ohio Wesleyan,OWU,1222-3325,1,0,36,36,0,0,LB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Ross,Braxton",Braxton,Ross,,520,"Ross,Braxton","ROSS,BRAXTON",Ohio Wesleyan,OWU,1222-3352,1,0,42,42,0,0,DL,0,,,,,,,,0,1,2,3,3,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Greenhalge,Ryan",Ryan,Greenhalge,,520,"Greenhalge,Ryan","GREENHALGE,RYAN",Ohio Wesleyan,OWU,1222-3329,1,0,44,44,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Osborne,Garrett",Garrett,Osborne,,520,"Osborne,Garrett","OSBORNE,GARRETT",Ohio Wesleyan,OWU,1222-3345,1,0,45,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Anthony,Christian",Christian,Anthony,,520,"Anthony,Christian","ANTHONY,CHRISTIAN",Ohio Wesleyan,OWU,1222-3319,1,0,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Grant III,Christopher",Christopher,Grant III,,520,"Grant III,Christopher","GRANT III,CHRISTOPHER",Ohio Wesleyan,OWU,1222-3537,1,1,51,51,0,OL,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Harris,Ya'Va",Ya'Va,Harris,,520,"Harris,Ya'Va","HARRIS,YA'VA",Ohio Wesleyan,OWU,1222-2911,1,0,51,5A,0,0,DL,0,,,,,,,,0,2,3,5,5,1.5,.0,.0,1,1,15,1,1,0,14,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Dudley,Jack",Jack,Dudley,,520,"Dudley,Jack","DUDLEY,JACK",Ohio Wesleyan,OWU,1222-3120,1,0,54,5D,0,0,LB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Seney,Mike",Mike,Seney,,520,"Seney,Mike","SENEY,MIKE",Ohio Wesleyan,OWU,1222-3355,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Noga,Jake",Jake,Noga,,520,"Noga,Jake","NOGA,JAKE",Ohio Wesleyan,OWU,1222-3142,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Lowry,Garret",Garret,Lowry,,520,"Lowry,Garret","LOWRY,GARRET",Ohio Wesleyan,OWU,1222-3548,1,0,58,58,0,OL,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Samu,Cam",Cam,Samu,,520,"Samu,Cam","SAMU,CAM",Ohio Wesleyan,OWU,1222-3561,1,0,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Pennington,Daymeon",Daymeon,Pennington,,520,"Pennington,Daymeon","PENNINGTON,DAYMEON",Ohio Wesleyan,OWU,1222-2921,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Lloyd,Nick",Nick,Lloyd,,520,"Lloyd,Nick","LLOYD,NICK",Ohio Wesleyan,OWU,1222-3337,1,0,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Wilder,Evan",Evan,Wilder,,520,"Wilder,Evan","WILDER,EVAN",Ohio Wesleyan,OWU,1222-3364,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Thompson,Evan",Evan,Thompson,,520,"Thompson,Evan","THOMPSON,EVAN",Ohio Wesleyan,OWU,1222-3571,1,0,10,80,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,39,1,39,39.0,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Fitchko,Braden",Braden,Fitchko,,520,"Fitchko,Braden","FITCHKO,BRADEN",Ohio Wesleyan,OWU,1222-2907,1,0,81,81,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Metheny,John",John,Metheny,,520,"Metheny,John","METHENY,JOHN",Ohio Wesleyan,OWU,1222-3342,1,0,91,91,0,0,DL,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Keyes,Tyson",Tyson,Keyes,,520,"Keyes,Tyson","KEYES,TYSON",Ohio Wesleyan,OWU,1222-3545,1,1,92,92,0,0,DL,0,,,,,,,,0,0,2,2,2,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Ward,Lucas",Lucas,Ward,,520,"Ward,Lucas","WARD,LUCAS",Ohio Wesleyan,OWU,1222-3360,1,0,94,94,0,0,DL,0,,,,,,,,0,1,5,6,6,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"White,Akembey",Akembey,White,,520,"White,Akembey","WHITE,AKEMBEY",Ohio Wesleyan,OWU,1222-3574,1,0,96,96,0,0,DL,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Hatcher,Brayden",Brayden,Hatcher,,520,"Hatcher,Brayden","HATCHER,BRAYDEN",Ohio Wesleyan,OWU,1222-3126,1,0,97,97,0,0,DL,0,,,,,,,,0,0,2,2,2,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Kenyon,"Simpson,Dominic",Dominic,Simpson,,335,"Simpson,Dominic","SIMPSON,DOMINIC",Kenyon,KEN,1219-2643,1,1,0,0,0,0,DB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,28,0,15,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Kenyon,"Kerr,Michael",Michael,Kerr,,335,"Kerr,Michael","KERR,MICHAEL",Kenyon,KEN,1219-2647,1,1,1,1,0,0,DL,0,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,7,0,0,0,0,1,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Kenyon,"Belyn,Jackson",Jackson,Belyn,,335,"Belyn,Jackson","BELYN,JACKSON",Kenyon,KEN,1219-2648,1,1,2,2,0,0,DB,0,,,,,,,,0,4,2,6,6,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Kenyon,"Snell,Damian",Damian,Snell,,335,"Snell,Damian","SNELL,DAMIAN",Kenyon,KEN,1219-3029,1,0,4,4,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,0,0,0,0,0,.0,.0,4,97,1,51,24.3,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Kenyon,"Gladden,Tyler",Tyler,Gladden,,335,"Gladden,Tyler","GLADDEN,TYLER",Kenyon,KEN,1219-2801,1,1,5,5,0,WR,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,6,106,1,38,17.7,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,North Coast Athletic Conference (NCAC),ncac,Kenyon,"Santoiemma,Dominic",Dominic,Santoiemma,,335,"Santoiemma,Dominic","SANTOIEMMA,DOMINIC",Kenyon,KEN,1219-3030,1,1,6,6,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,35,48,13,0,17,2.2,35.0,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
