season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Landon Clark,Landon,Clark,,431,Landon Clark,0,0MUW,40,38,,,134,43,52,30,9,3,5,29,0,6,35,10,11,3,2,2,0,0,0,0,0,1,0,0.509,82,173,14,.786,.388,.612,111,32,6,0,0,6,1,15,0,149,.960,7,.857,,6,1,24,24,"11,42",0.26,11,42,"25,59",0.42,25,59,"20,47",0.43,20,47,"4,15",0.27,4,15,0,0,0,0,"21,39","10,16","40,73",202,0,0,0,1,0,0,0,6,29,0,,MUW,MUW,0,False,57,1,11,7,2,0,2,0,0,0,67.2,26,24,25,70,11,1,4,3.19,255,292,6,7,0,2,3,0,0,26,.224,92,34,0,"3,9","2,17","1,5",0,"0,8",,,,7.347531640778125,11,96,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,K. Peters,K.,Peters,,759,K. Peters,0,0WEBSTER,46,46,,,185,59,62,39,11,6,10,14,0,9,28,9,20,4,3,2,0,0,0,0,1,0,0,0.405,115,213,24,.833,.335,.622,81,113,12,0,0,0,0,20,0,206,.942,0,.000,,5,3,31,63,"10,55",0.18,10,55,"24,81",0.30,24,81,"13,54",0.24,13,54,"15,33",0.45,15,33,0,0,0,0,"28,55","12,14","49,95",59,0,0,0,0,0,0,0,17,52,0,,Webster,WEBSTER,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0681296003831555,12,96,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Avery Benson,Avery,Benson,,431,Avery Benson,0,0MUW,35,32,,,117,26,42,37,6,0,5,25,2,11,15,2,2,0,1,1,0,0,0,0,0,0,0,0.506,63,155,2,1.000,.359,.538,189,21,4,12,0,65,14,1,0,214,.981,79,.823,,4,2,29,29,"13,41",0.32,13,41,"25,70",0.36,25,70,"19,49",0.39,19,49,"3,12",0.25,3,12,0,0,0,0,"14,27","10,17","48,85",188,0,0,0,1,0,0,0,9,27,0,,MUW,MUW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74066743676241,13,95,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,Wilson Decker,Wilson,Decker,,1111,Wilson Decker,0,0GREENVIL,24,19,,,77,20,31,22,5,1,5,6,0,0,13,3,2,0,0,1,0,0,0,1,0,1,0,0.440,53,84,2,1.000,.403,.688,20,27,7,0,0,0,0,2,0,54,.870,0,.000,,2,5,15,17,"11,24",0.46,11,24,"18,40",0.45,18,40,"13,23",0.57,13,23,"5,12",0.42,5,12,0,0,0,0,"8,22","7,9","23,42",1,0,0,0,0,0,0,0,3,12,0,,Greenville,GREENVIL,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.533861399628819,14,95,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,Whitt Callahan,Whitt,Callahan,,23260,Whitt Callahan,0,0SPALDING,41,41,,,162,47,48,48,17,0,7,29,0,5,37,13,0,0,5,1,0,0,0,1,0,1,0,0.416,86,202,0,.000,.296,.531,32,61,15,0,0,0,0,0,0,108,.861,0,.000,,8,1,24,51,"12,33",0.36,12,33,"34,93",0.37,34,93,"25,63",0.40,25,63,"8,24",0.33,8,24,0,0,0,0,"12,31","12,26","61,111",69,0,0,0,0,0,0,0,18,29,0,,Spalding,SPALDING,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.655341396393615,15,94,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,Markus Isaiah,Markus,Isaiah,,1111,Markus Isaiah,0,0GREENVIL,29,29,,,105,27,41,23,8,1,4,11,0,5,6,2,11,4,1,4,0,0,0,1,0,1,0,0.456,63,126,15,.733,.390,.600,82,2,3,0,0,0,0,1,0,87,.966,0,.000,,3,3,17,43,"9,32",0.28,9,32,"23,54",0.43,23,54,"16,39",0.41,16,39,"6,13",0.46,6,13,0,0,0,0,"11,22","8,9","41,67",2,0,0,0,0,0,0,0,9,33,0,,Greenville,GREENVIL,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.626191069288837,16,94,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,Beno Ballard,Beno,Ballard,,1450,Beno Ballard,0,0WESTMINS,37,34,,,118,25,35,37,7,0,8,18,0,4,39,14,9,0,1,5,0,0,0,1,0,1,0,0.393,66,146,9,1.000,.297,.559,237,8,6,0,0,0,0,12,0,251,.976,0,.000,,7,3,14,27,"9,32",0.28,9,32,"22,61",0.36,22,61,"15,46",0.33,15,46,"5,12",0.42,5,12,0,0,0,0,"14,29","10,15","43,73",62,0,0,0,0,0,0,0,13,24,0,,Westminster,WESTMINS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00881255642257,17,93,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,B. Bramlett,B.,Bramlett,,22989,B. Bramlett,0,0Lyon,27,21,,,64,18,24,16,4,0,1,13,0,15,15,7,0,0,0,1,0,0,0,1,0,1,0,0.559,31,93,0,.000,.375,.484,40,0,1,0,0,1,0,0,0,41,.976,1,1.000,,1,2,14,11,"12,28",0.43,12,28,"15,38",0.39,15,38,"10,24",0.42,10,24,"3,5",0.60,3,5,0,0,0,0,"8,17","6,13","25,44",118,0,0,0,105,0,0,0,7,14,0,,Lyon,Lyon,0,False,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,,,,4.644132257903381,18,93,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,Miggy Villalobos,Miggy,Villalobos,,1111,Miggy Villalobos,0,0GREENVIL,35,34,,,123,28,33,32,7,0,10,14,0,8,34,6,2,2,0,0,1,0,0,1,1,3,0,0.379,70,146,4,.500,.268,.569,237,21,1,0,0,0,0,17,0,259,.996,0,.000,,5,5,30,20,"10,38",0.26,10,38,"18,66",0.27,18,66,"17,52",0.33,17,52,"5,19",0.26,5,19,0,0,0,0,"14,24","8,17","31,69",11,0,0,0,0,0,0,0,8,28,0,,Greenville,GREENVIL,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.613028786925762,19,92,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,R. LaRocco,R.,LaRocco,,759,R. LaRocco,0,0WEBSTER,46,46,,,162,37,51,34,17,3,4,26,1,14,19,7,16,2,2,1,0,0,0,0,3,3,0,0.448,86,205,18,.889,.315,.531,72,9,2,0,0,0,0,2,0,83,.976,0,.000,,9,8,31,57,"16,59",0.27,16,59,"29,97",0.30,29,97,"22,72",0.31,22,72,"16,30",0.53,16,30,0,0,0,0,"20,37","8,19","55,110",130,0,0,0,0,0,0,0,10,49,0,,Webster,WEBSTER,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.542489591625354,20,92,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,L. Swallow,L.,Swallow,,22989,L. Swallow,0,0Lyon,39,36,,,127,25,44,29,10,2,3,10,1,10,21,5,4,2,1,1,0,0,0,1,0,3,0,0.432,67,149,6,.667,.346,.528,29,64,10,0,0,0,0,4,0,103,.903,0,.000,,3,3,22,35,"16,44",0.36,16,44,"30,80",0.38,30,80,"19,56",0.34,19,56,"4,7",0.57,4,7,0,0,0,0,"11,27","8,19","44,87",81,0,0,0,1,0,0,0,6,36,0,,Lyon,Lyon,0,False,2,1,0,0,0,0,0,0,0,0,0.2,3,3,1,1,1,0,1,40.50,4,5,0,0,0,0,0,0,0,0,.500,1,0,0,0,"1,3",0,0,"1,1",,,,4.096833147244432,21,91,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Baron Brack,Baron,Brack,,431,Baron Brack,0,0MUW,37,37,,,141,29,46,33,13,2,5,15,0,1,18,6,4,0,1,5,0,0,0,3,4,4,0,0.383,78,163,4,1.000,.326,.553,74,5,3,0,0,0,0,1,0,82,.963,0,.000,,2,4,36,44,"17,56",0.30,17,56,"27,86",0.31,27,86,"17,53",0.32,17,53,"9,24",0.38,9,24,0,0,0,0,"13,29","11,17","44,95",134,0,0,0,77,0,0,0,15,50,0,,MUW,MUW,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0928537392962605,22,91,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,Snyder Pennington,Snyder,Pennington,,1111,Snyder Pennington,0,0GREENVIL,39,38,,,136,28,43,39,14,2,3,22,1,6,19,9,7,1,2,6,0,0,0,1,0,3,0,0.418,70,172,8,.875,.316,.515,32,3,0,0,0,1,0,4,0,35,1.000,1,1.000,,6,3,24,50,"14,44",0.32,14,44,"24,71",0.34,24,71,"16,43",0.37,16,43,"4,18",0.22,4,18,0,0,0,0,"11,27","11,19","53,89",32,0,0,0,66,0,0,0,19,28,0,,Greenville,GREENVIL,0,False,16,1,3,0,2,0,0,0,0,0,7.2,10,8,2,6,3,1,0,9.39,40,43,2,0,0,1,0,0,0,3,.400,11,5,0,"2,2","3,6","6,13",0,"0,2",,,,4.03449569870296,23,90,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,Troy Romero,Troy,Romero,,1450,Troy Romero,0,0WESTMINS,39,38,,,138,33,49,26,12,1,0,28,0,8,23,9,37,2,0,1,0,0,0,2,0,2,0,0.486,63,175,39,.949,.355,.457,55,86,13,0,0,0,0,5,0,154,.916,0,.000,,3,4,44,16,"13,33",0.39,13,33,"20,52",0.38,20,52,"12,38",0.32,12,38,"8,13",0.62,8,13,0,0,0,0,"20,37","11,17","42,62",160,0,0,0,4,0,0,0,12,19,0,,Westminster,WESTMINS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4023246331004424,24,90,batting
2025-26,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,Brett Montgomery,Brett,Montgomery,,1450,Brett Montgomery,0,0WESTMINS,25,20,,,76,13,26,20,5,2,2,12,0,2,13,9,3,1,0,3,0,0,0,0,0,0,0,0.430,41,93,4,.750,.342,.539,18,24,6,0,0,0,0,1,0,48,.875,0,.000,,1,5,15,24,"7,25",0.28,7,25,"13,38",0.34,13,38,"10,25",0.40,10,25,"3,9",0.33,3,9,0,0,0,0,"8,16","10,13","25,45",123,0,0,0,15,0,0,0,9,16,0,,Westminster,WESTMINS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1267341596343687,25,90,batting
