season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,hitting_summary_stats
2026-27,baseball,Liberty League (LL),ll,Bard,Nikhil Newman,Nikhil,Newman,,962,Nikhil Newman,0,0BARD,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Bard,BARD,1232-2437,False,5,1,0,0,1,0,0,0,0,0,1.2,9,9,3,2,0,1,0,48.60,10,17,0,4,0,0,0,0,0,1,.500,3,0,0,"1,1","3,5","2,2",0,"0,1",,
2026-27,baseball,Liberty League (LL),ll,Bard,Orlando Shin,Orlando,Shin,,962,Orlando Shin,0,0BARD,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,1,0,0,0,0.000,2,.500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Bard,BARD,1232-2609,False,3,1,0,0,0,0,0,0,0,0,2.1,5,5,4,1,0,0,1,19.29,9,14,2,0,0,1,0,0,0,1,.333,4,1,0,"1,1","2,4","1,2",0,"0,1",,
2026-27,baseball,Liberty League (LL),ll,Bard,Ryan Lora,Ryan,Lora,,962,Ryan Lora,0,0BARD,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Bard,BARD,1232-2710,False,2,1,0,0,0,0,0,0,0,0,1.1,4,4,2,2,1,0,0,27.00,6,12,0,4,0,0,0,0,0,2,.333,0,2,0,"0,1","1,3","1,1",0,"1,2",,
2026-27,baseball,Liberty League (LL),ll,Bard,Sergio Hormazabal,Sergio,Hormazabal,,962,Sergio Hormazabal,0,0BARD,9,8,,,28,7,10,8,1,0,1,2,0,2,6,3,2,0,0,1,0,0,0,0,0,1,0,0.424,14,33,2,1.000,.357,.500,3,10,2,0,0,0,0,0,0,15,.867,0,.000,,2,1,7,4,"2,10",0.20,2,10,"5,15",0.33,5,15,"4,12",0.33,4,12,"1,4",0.25,1,4,0,0,0,0,"2,4","3,6","11,18",15,0,0,0,2,0,0,0,2,6,0,,Bard,BARD,1232-2707,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Bard,Tom Maxwell,Tom,Maxwell,,962,Tom Maxwell,0,0BARD,4,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,1,0,0,3,0,1,0,2,.500,3,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Bard,BARD,1232-2604,False,5,1,1,0,0,1,0,0,0,0,5.2,9,8,6,7,1,0,0,12.71,20,31,0,3,1,1,1,0,0,2,.250,6,3,0,"2,2","1,4","1,3",0,"0,1",,
2026-27,baseball,Liberty League (LL),ll,Bard,William Oakley,William,Oakley,,962,William Oakley,0,0BARD,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,4,1,0,0,1,1.000,5,.800,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Bard,BARD,1232-2706,False,11,1,0,0,0,0,0,0,0,0,6.2,14,14,8,1,3,0,1,18.90,26,40,3,4,0,2,0,0,0,0,.423,10,7,1,"1,1","2,5","1,2",0,"0,1",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Matthew O'Neill,Matthew,O'Neill,,642,Matthew O'Neill,0,0SKIDMORE,14,12,,,54,16,21,12,4,0,0,5,0,0,3,1,10,3,2,3,0,0,0,2,0,2,0,0.419,25,64,13,.769,.389,.463,28,0,0,0,0,0,0,0,0,28,1.000,0,.000,,3,2,18,14,"3,11",0.27,3,11,"6,25",0.24,6,25,"6,19",0.32,6,19,"7,14",0.50,7,14,0,0,0,0,"18,28","5,7","18,31",25,0,0,0,2,0,0,0,11,13,0,,Skidmore,SKIDMORE,1063-3061,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Landon Schwartzman,Landon,Schwartzman,,642,Landon Schwartzman,0,0SKIDMORE,13,11,,,34,7,5,3,1,0,1,9,0,3,8,3,0,0,1,1,0,0,0,2,2,2,0,0.362,9,48,0,.000,.147,.265,12,7,2,0,0,0,0,0,0,21,.905,0,.000,,1,2,9,13,"3,13",0.23,3,13,"2,23",0.09,2,23,"1,15",0.07,1,15,"0,6",0,0,6,0,0,0,0,"1,2","2,6","15,31",3,0,0,0,0,0,0,0,6,9,0,,Skidmore,SKIDMORE,1063-2805,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Eddie Galvao,Eddie,Galvao,,642,Eddie Galvao,0,0SKIDMORE,12,12,,,38,17,16,9,2,2,3,11,0,2,8,4,5,1,0,1,0,0,0,0,0,0,0,0.558,31,52,6,.833,.421,.816,6,13,2,0,0,0,0,0,0,21,.905,0,.000,,2,2,4,9,"4,11",0.36,4,11,"6,20",0.30,6,20,"3,13",0.23,3,13,"4,7",0.57,4,7,0,0,0,0,"8,11","3,4","11,22",0,0,0,0,0,0,0,0,2,6,0,,Skidmore,SKIDMORE,1063-2656,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Quinn McDonald,Quinn,McDonald,,642,Quinn McDonald,0,0SKIDMORE,11,11,,,41,12,11,9,4,0,1,5,0,1,10,7,1,0,1,1,0,0,0,0,0,1,0,0.354,18,49,1,1.000,.268,.439,17,12,3,0,0,0,0,3,0,32,.906,0,.000,,0,3,10,11,"1,11",0.09,1,11,"5,23",0.22,5,23,"5,20",0.25,5,20,"1,7",0.14,1,7,0,0,0,0,"8,16","5,8","11,26",145,0,0,0,0,0,0,0,3,12,0,,Skidmore,SKIDMORE,1063-2802,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Mac Cady,Mac,Cady,,642,Mac Cady,0,0SKIDMORE,14,14,,,49,15,19,19,3,2,2,10,1,4,8,4,5,1,0,1,0,0,0,0,0,1,0,0.516,32,64,6,.833,.388,.653,32,6,2,0,0,0,0,1,0,40,.950,0,.000,,2,2,8,13,"10,21",0.48,10,21,"16,33",0.48,16,33,"13,22",0.59,13,22,"4,12",0.33,4,12,0,0,0,0,"4,8","3,6","23,38",55,0,0,0,0,0,0,0,3,9,0,,Skidmore,SKIDMORE,1063-2794,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Jack Collins,Jack,Collins,,642,Jack Collins,0,0SKIDMORE,13,13,,,42,12,17,12,5,0,0,8,0,1,3,2,0,0,0,0,0,0,0,1,0,1,0,0.510,22,51,0,.000,.405,.524,64,4,1,0,0,0,0,2,0,69,.986,0,.000,,2,1,14,6,"7,18",0.39,7,18,"10,28",0.36,10,28,"9,22",0.41,9,22,"1,7",0.14,1,7,0,0,0,0,"4,6","3,5","17,31",23,0,0,0,0,0,0,0,4,15,0,,Skidmore,SKIDMORE,1063-2907,False,11,1,3,2,0,0,0,0,0,0,15.1,6,4,5,13,2,1,0,2.35,57,65,1,2,0,0,1,0,0,4,.193,24,9,0,"1,6","1,10","1,10",0,"3,9",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Luke Warzynski,Luke,Warzynski,,642,Luke Warzynski,0,0SKIDMORE,8,5,,,19,6,5,4,0,1,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.318,7,22,2,.500,.263,.368,15,1,1,0,0,0,0,0,0,17,.941,0,.000,,0,0,5,9,"2,3",0.67,2,3,"4,11",0.36,4,11,"4,9",0.44,4,9,"0,4",0,0,4,0,0,0,0,"1,5","1,2","7,12",35,0,0,0,0,0,0,0,3,1,0,,Skidmore,SKIDMORE,1063-3065,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Holden Caney,Holden,Caney,,642,Holden Caney,0,0SKIDMORE,11,10,,,35,12,11,9,2,1,3,7,0,1,5,1,3,0,1,0,0,0,0,0,0,0,0,0.442,24,44,3,1.000,.314,.686,100,4,3,1,0,22,2,0,0,107,.972,24,.917,,1,2,8,11,"5,10",0.50,5,10,"5,15",0.33,5,15,"3,10",0.30,3,10,"2,8",0.25,2,8,0,0,0,0,"3,8","2,4","12,19",12,0,0,0,0,0,0,0,3,2,0,,Skidmore,SKIDMORE,1063-2795,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Nate Vandersea,Nate,Vandersea,,642,Nate Vandersea,0,0SKIDMORE,14,14,,,46,9,16,12,3,1,0,10,0,2,8,4,9,3,0,0,0,0,0,0,3,0,0,0.483,21,58,12,.750,.348,.457,10,22,4,0,0,0,0,2,0,36,.889,0,.000,,4,2,6,11,"6,21",0.29,6,21,"11,28",0.39,11,28,"9,23",0.39,9,23,"2,8",0.25,2,8,0,0,0,0,"4,9","3,5","20,33",29,0,0,0,0,0,0,0,1,16,0,,Skidmore,SKIDMORE,1063-2660,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Quinn Hocom,Quinn,Hocom,,642,Quinn Hocom,0,0SKIDMORE,3,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,1,0,0,2,0,0,0,5,.800,2,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-2658,False,18,1,3,3,0,0,0,0,0,0,16.0,13,12,5,32,2,1,1,6.75,65,74,1,2,1,0,2,0,0,8,.277,6,10,0,"1,6","5,12","3,8",0,"2,7",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Nick Palovich,Nick,Palovich,,642,Nick Palovich,0,0SKIDMORE,4,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,3,0,0,0,1,0,1,0,4,1.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-2905,False,8,1,1,1,0,0,0,0,0,0,9.0,6,5,5,11,1,0,0,5.00,33,40,1,0,0,0,2,0,0,6,.242,5,9,1,"1,1","1,3","1,1",0,"0,2",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,EJ Stefanelli,EJ,Stefanelli,,642,EJ Stefanelli,0,0SKIDMORE,1,1,,,4,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.400,1,5,0,.000,.250,.250,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,2,0,0,0,0,"1,3",0.33,1,3,"0,2",0,0,2,0,0,0,0,0,0,0,0,0,0,"2,4",0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-2933,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Will Markwood,Will,Markwood,,642,Will Markwood,0,0SKIDMORE,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-2801,False,8,1,0,0,1,1,0,0,0,0,5.0,8,8,4,6,1,1,2,14.40,22,27,1,0,0,1,0,0,0,1,.364,6,3,0,"1,1","3,5","0,1",0,"2,2",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Alex Tavano,Alex,Tavano,,642,Alex Tavano,0,0SKIDMORE,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,2,0,0,0,1,1.000,2,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-2906,False,2,1,0,0,0,0,0,0,0,0,3.0,3,1,4,3,0,0,1,3.00,10,16,1,0,0,2,0,0,0,0,.200,4,2,0,"0,1","1,2",0,0,"0,1",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Lucas Meinelt,Lucas,Meinelt,,642,Lucas Meinelt,0,0SKIDMORE,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,0,0,0,3,0,0,0,3,1.000,3,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-3059,False,4,1,0,0,0,0,0,0,0,0,6.0,8,6,7,6,0,0,1,9.00,20,31,2,1,0,2,1,0,0,3,.200,4,7,1,"1,1","0,1",0,0,"0,1",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Cal Champeau,Cal,Champeau,,642,Cal Champeau,0,0SKIDMORE,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-2796,False,2,1,0,0,0,0,0,0,0,0,1.0,3,3,1,1,2,0,0,27.00,5,9,0,3,1,0,0,0,0,0,.400,2,0,0,"1,1","1,2","0,1",0,"1,2",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Carter Klein,Carter,Klein,,642,Carter Klein,0,0SKIDMORE,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-2908,False,1,1,0,0,0,0,0,0,0,0,0.0,3,3,2,0,0,0,0,99.00,1,3,0,0,0,0,0,0,0,0,1.000,0,0,0,"1,1","1,1",0,0,0,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Aidan Reilly,Aidan,Reilly,,642,Aidan Reilly,0,0SKIDMORE,3,1,,,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,1,4,0,.000,.333,.333,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,1,1,0,0,0,0,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,3",0,0,0,0,22,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-3066,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Tyler Holm,Tyler,Holm,,642,Tyler Holm,0,0SKIDMORE,5,4,,,13,3,2,3,0,1,0,0,0,0,6,3,2,0,1,0,0,0,0,1,0,1,0,0.154,4,14,2,1.000,.154,.308,18,1,0,0,0,7,0,0,0,19,1.000,7,1.000,,0,1,3,3,"2,4",0.50,2,4,"2,10",0.20,2,10,"2,7",0.29,2,7,0,0,0,0,0,0,0,0,"0,3","1,4","3,11","0,1",0,0,1,0,0,0,0,2,5,0,,Skidmore,SKIDMORE,1063-2800,False,2,1,0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,0,0.00,4,5,0,0,0,0,0,0,0,1,.500,0,1,0,"1,1","1,3",0,0,"0,1",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Nick Duryea,Nick,Duryea,,642,Nick Duryea,0,0SKIDMORE,4,4,,,10,1,3,2,1,0,0,5,0,0,3,3,0,1,0,0,0,0,0,0,1,0,0,0.533,4,15,1,.000,.300,.400,6,7,2,0,0,0,0,1,0,15,.867,0,.000,,0,0,2,2,"2,6",0.33,2,6,"2,6",0.33,2,6,"2,5",0.40,2,5,"0,3",0,0,3,0,0,0,0,"1,1","1,1","3,7",0,0,0,0,0,0,0,0,0,2,0,,Skidmore,SKIDMORE,1063-2807,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Zach Dines,Zach,Dines,,642,Zach Dines,0,0SKIDMORE,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-2655,False,2,1,0,0,0,1,0,0,0,0,5.0,0,0,2,1,0,0,0,0.00,14,18,0,1,0,1,0,0,0,0,.143,8,4,0,"0,1","0,3","0,1",0,"0,2",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Adam Copeland,Adam,Copeland,,642,Adam Copeland,0,0SKIDMORE,7,6,,,19,6,5,3,1,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0.333,6,23,2,1.000,.263,.316,6,0,0,0,0,0,0,0,0,6,1.000,0,.000,,3,0,9,4,"2,5",0.40,2,5,"3,10",0.30,3,10,"3,8",0.38,3,8,"0,2",0,0,2,0,0,0,0,"2,5","1,1","9,12",0,0,0,0,0,0,0,0,4,3,0,,Skidmore,SKIDMORE,1063-3060,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Tyler Chenevert,Tyler,Chenevert,,642,Tyler Chenevert,0,0SKIDMORE,1,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,1,1,0,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,2,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-2931,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Henry Fuerst,Henry,Fuerst,,642,Henry Fuerst,0,0SKIDMORE,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-3064,False,3,1,1,1,0,0,0,0,0,0,3.0,2,2,2,1,0,0,0,6.00,11,14,3,0,0,1,0,0,0,0,.273,4,4,0,"1,3","2,6",0,0,"0,3",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Charles Modlin,Charles,Modlin,,642,Charles Modlin,0,0SKIDMORE,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,1,0,0,4,2,0,0,4,.750,6,.667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-2803,False,17,1,0,0,1,1,0,0,0,0,8.1,6,3,0,5,3,0,0,3.24,41,41,1,0,0,0,0,0,0,4,.415,11,6,0,"1,2","4,7","2,4",0,"3,4",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Grayden Harris,Grayden,Harris,,642,Grayden Harris,0,0SKIDMORE,3,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,3,1,1,0,0,4,0,1,0,5,.800,4,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-2657,False,13,1,2,1,0,1,0,0,0,0,11.2,8,7,8,4,2,0,1,5.40,47,56,3,1,1,0,0,0,0,0,.277,17,11,1,"3,3","2,7","2,5",0,"0,3",,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Griffin Adams,Griffin,Adams,,642,Griffin Adams,0,0SKIDMORE,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Skidmore,SKIDMORE,1063-2910,False,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,2,0,0,0,0.00,5,8,0,2,0,1,0,0,0,1,.000,3,1,0,"0,1","0,2","0,1",0,"0,1",,
