season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Barton,Kevin",Kevin,Barton,,124,"Barton,Kevin","BARTON,KEVIN",Catholic,CUA,1049-2896,1,0,9,9,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77,84
2026-27,football,Landmark Conference,landmark_conference,Juniata,Benjamin Elchin,Benjamin,Elchin,,325,Benjamin Elchin,"ELCHIN,BENJAMIN",Juniata,JUNIATA,0,1,0,56,56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,78,84
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Blessington,Noah",Noah,Blessington,,124,"Blessington,Noah","BLESSINGTON,NOAH",Catholic,CUA,1049-3747,1,1,25,25,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,79,84
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Borgh,Kyle",Kyle,Borgh,,443,"Borgh,Kyle","BORGH,KYLE",Moravian,MOR,0,1,1,60,60,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80,84
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Borkowski,Quinton",Quinton,Borkowski,,770,"Borkowski,Quinton","BORKOWSKI,QUINTON",Western Connecticut,WCT,1074-2440,1,0,29,29,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,81,83
2026-27,football,Landmark Conference,landmark_conference,Juniata,Braden Law,Braden,Law,,325,Braden Law,"LAW,BRADEN",Juniata,JUNIATA,0,1,0,60,60,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,82,83
2026-27,football,Landmark Conference,landmark_conference,Juniata,Brayden Krasnopera,Brayden,Krasnopera,,325,Brayden Krasnopera,"KRASNOPERA,BRAYDEN",Juniata,JUNIATA,0,1,0,5P,5P,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,83,83
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Brockington,Jayden",Jayden,Brockington,,770,"Brockington,Jayden","BROCKINGTON,JAYDEN",Western Connecticut,WCT,1074-2960,1,0,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,84,83
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Brown,John",John,Brown,,124,"Brown,John","BROWN,JOHN",Catholic,CUA,1049-3471,1,1,37,37,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85,83
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Brown,Kyron",Kyron,Brown,,770,"Brown,Kyron","BROWN,KYRON",Western Connecticut,WCT,1074-3269,1,0,84,,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,86,83
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Brown,Max",Max,Brown,,685,"Brown,Max","BROWN,MAX",Susquehanna,SUS,1054-4938,1,0,40,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,87,82
2026-27,football,Landmark Conference,landmark_conference,Juniata,Bryson Boozel,Bryson,Boozel,,325,Bryson Boozel,"BOOZEL,BRYSON",Juniata,JUNIATA,0,1,0,4D,4D,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,88,82
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Burris Kirton,Jeffrey",Jeffrey,Burris Kirton,,770,"Burris Kirton,Jeffrey","BURRIS KIRTON,JEFFREY",Western Connecticut,WCT,1074-3259,1,0,66,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89,82
2026-27,football,Landmark Conference,landmark_conference,Juniata,Caleb Frazier,Caleb,Frazier,,325,Caleb Frazier,"FRAZIER,CALEB",Juniata,JUNIATA,0,1,0,68,68,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,90,82
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Carthens,Orlando",Orlando,Carthens,,770,"Carthens,Orlando","CARTHENS,ORLANDO",Western Connecticut,WCT,1074-2695,1,0,95,95,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,91,82
2026-27,football,Landmark Conference,landmark_conference,Juniata,Cayden Jarett,Cayden,Jarett,,325,Cayden Jarett,"JARETT,CAYDEN",Juniata,JUNIATA,0,1,0,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,92,81
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Cerciello,Dylan",Dylan,Cerciello,,373,"Cerciello,Dylan","CERCIELLO,DYLAN",Lycoming,LYC,996-9540,1,0,39,3I,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93,81
2026-27,football,Landmark Conference,landmark_conference,Juniata,Charles Landis,Charles,Landis,,325,Charles Landis,"LANDIS,CHARLES",Juniata,JUNIATA,0,1,0,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,94,81
2026-27,football,Landmark Conference,landmark_conference,Juniata,Cole Claycomb,Cole,Claycomb,,325,Cole Claycomb,"CLAYCOMB,COLE",Juniata,JUNIATA,0,1,0,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,95,81
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Cox,Geron",Geron,Cox,,770,"Cox,Geron","COX,GERON",Western Connecticut,WCT,1074-3250,1,0,61,5B,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,96,81
2026-27,football,Landmark Conference,landmark_conference,Juniata,David Sanchez Perez,David Sanchez,Perez,,325,David Sanchez Perez,"PEREZ,DAVID SANCHEZ",Juniata,JUNIATA,0,1,1,69,69,0,RG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,97,81
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Delcid,Jonathan",Jonathan,Delcid,,770,"Delcid,Jonathan","DELCID,JONATHAN",Western Connecticut,WCT,1074-2713,1,0,2,2,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,98,80
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Delima,Marco",Marco,Delima,,770,"Delima,Marco","DELIMA,MARCO",Western Connecticut,WCT,1074-2446,1,1,87,87,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,99,80
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Donovan,Michael",Michael,Donovan,,124,"Donovan,Michael","DONOVAN,MICHAEL",Catholic,CUA,1049-3752,1,1,31,31,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100,80
2026-27,football,Landmark Conference,landmark_conference,Juniata,Drew Gibney,Drew,Gibney,,325,Drew Gibney,"GIBNEY,DREW",Juniata,JUNIATA,0,1,0,82,82,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101,80
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Elder,Slei",Slei,Elder,,770,"Elder,Slei","ELDER,SLEI",Western Connecticut,WCT,1074-2966,1,0,17,17,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,102,80
2026-27,football,Landmark Conference,landmark_conference,Juniata,Elliott Guisler,Elliott,Guisler,,325,Elliott Guisler,"GUISLER,ELLIOTT",Juniata,JUNIATA,0,1,0,1P,1P,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,103,80
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Farrar,Wade",Wade,Farrar,,124,"Farrar,Wade","FARRAR,WADE",Catholic,CUA,1049-3454,1,1,16,16,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,104,79
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Febus,Jeremiah",Jeremiah,Febus,,770,"Febus,Jeremiah","FEBUS,JEREMIAH",Western Connecticut,WCT,1074-2720,1,0,15,15,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,105,79
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Flores,Brian",Brian,Flores,,770,"Flores,Brian","FLORES,BRIAN",Western Connecticut,WCT,1074-2954,1,1,53,5D,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,106,79
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Foran,Declan",Declan,Foran,,124,"Foran,Declan","FORAN,DECLAN",Catholic,CUA,1049-3778,1,0,61,61,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,107,79
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Frost,Tyler",Tyler,Frost,,124,"Frost,Tyler","FROST,TYLER",Catholic,CUA,1049-3480,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,108,79
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Gaskill,Seajae",Seajae,Gaskill,,770,"Gaskill,Seajae","GASKILL,SEAJAE",Western Connecticut,WCT,1074-2957,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,109,79
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Giel,Colin",Colin,Giel,,373,"Giel,Colin","GIEL,COLIN",Lycoming,LYC,996-9065,1,1,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,110,78
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Gonzalez,Nyeem",Nyeem,Gonzalez,,373,"Gonzalez,Nyeem","GONZALEZ,NYEEM",Lycoming,LYC,996-9214,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,111,78
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Grayton,David",David,Grayton,,373,"Grayton,David","GRAYTON,DAVID",Lycoming,LYC,996-9548,1,1,81,81,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,112,78
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Haney,Storm",Storm,Haney,,124,"Haney,Storm","HANEY,STORM",Catholic,CUA,1049-3184,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,113,78
2026-27,football,Landmark Conference,landmark_conference,Juniata,Haydan Webb,Haydan,Webb,,325,Haydan Webb,"WEBB,HAYDAN",Juniata,JUNIATA,0,1,0,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,114,78
2026-27,football,Landmark Conference,landmark_conference,Juniata,Hayden Schroeder,Hayden,Schroeder,,325,Hayden Schroeder,"SCHROEDER,HAYDEN",Juniata,JUNIATA,0,1,1,5U,5U,0,RT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,115,78
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Henry,Nole",Nole,Henry,,124,"Henry,Nole","HENRY,NOLE",Catholic,CUA,1049-2924,1,1,10,10,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,116,77
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Hill,Josh",Josh,Hill,,685,"Hill,Josh","HILL,JOSH",Susquehanna,SUS,1054-3966,1,1,62,62,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,117,77
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Holland,Teddy",Teddy,Holland,,770,"Holland,Teddy","HOLLAND,TEDDY",Western Connecticut,WCT,1074-3151,1,0,94,94,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,118,77
2026-27,football,Landmark Conference,landmark_conference,Juniata,Ian Bennett,Ian,Bennett,,325,Ian Bennett,"BENNETT,IAN",Juniata,JUNIATA,0,1,0,44,44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,119,77
2026-27,football,Landmark Conference,landmark_conference,Juniata,Isaiah Rodriguez,Isaiah,Rodriguez,,325,Isaiah Rodriguez,"RODRIGUEZ,ISAIAH",Juniata,JUNIATA,0,1,0,97,97,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,120,77
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Jean Pierre,Camrin",Camrin,Jean Pierre,,770,"Jean Pierre,Camrin","JEAN PIERRE,CAMRIN",Western Connecticut,WCT,1074-2963,1,0,24,2E,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,121,77
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Jean-Louis,Bradley",Bradley,Jean-Louis,,770,"Jean-Louis,Bradley","JEAN-LOUIS,BRADLEY",Western Connecticut,WCT,1074-3012,1,0,73,73,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,122,76
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Johnson,Xavier",Xavier,Johnson,,770,"Johnson,Xavier","JOHNSON,XAVIER",Western Connecticut,WCT,1074-3274,1,0,92,92,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,123,76
2026-27,football,Landmark Conference,landmark_conference,Juniata,Joseph Eckenrode,Joseph,Eckenrode,,325,Joseph Eckenrode,"ECKENRODE,JOSEPH",Juniata,JUNIATA,0,1,1,74,74,0,LG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,124,76
2026-27,football,Landmark Conference,landmark_conference,Juniata,Joshua Pullin,Joshua,Pullin,,325,Joshua Pullin,"PULLIN,JOSHUA",Juniata,JUNIATA,0,1,0,98,98,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,125,76
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Kelly,Aidan",Aidan,Kelly,,685,"Kelly,Aidan","KELLY,AIDAN",Susquehanna,SUS,1054-4996,1,1,53,53,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,126,76
