season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats,penalty_stats,misc_stats,goalie_stats,shot_stats,avg_points_game,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,global_rank,rating
2026-27,mlax,Southern Athletic Association (SAA),saa,Southwestern,Dante Avicolli,Dante,Avicolli,,8746,Dante Avicolli,"AVICOLLI,DANTE",AVICOLLIDANTESOUTHWES,16,16,,,Southwestern,SOUTHWES,1322-2905,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,0,12,5,939:00,67,0,1.000,0,0,0,0,0,0,.000,16,788:17,146,170,0,5,7,0,1,1,0,499,11.11,.538,1.2429984621526302,55,87
2026-27,mlax,Southern Athletic Association (SAA),saa,Berry,Andrew Duffy,Andrew,Duffy,,973,Andrew Duffy,"DUFFY,ANDREW",DUFFYANDREWBRY,12,10,,,Berry,BRY,838-3032,,,,,,1.08,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,14,5,583:00,153,0,1.000,24,35,0,13,4,9,.686,,,,,,,,,,,,,,,1.2287974072280357,56,87
2026-27,mlax,Southern Athletic Association (SAA),saa,Rhodes,Nicholas Wheeldon,Nicholas,Wheeldon,,573,Nicholas Wheeldon,"WHEELDON,NICHOLAS",WHEELDONNICHOLASRHODES,19,19,,,Rhodes,RHODES,1390-5117,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,29,0,12,21,1073:00,275,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,,1.1595071028322397,57,87
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Nick Witcher,Nick,Witcher,,132,Nick Witcher,"WITCHER,NICK",WITCHERNICKCENTRE,13,3,,,Centre,CENTRE,1268-2739,,,,,,1.00,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,3,193:00,107,0,1.000,16,27,0,13,6,7,.593,,,,,,,,,,,,,,,1.13355577892388,58,87
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Dominic Vinnola,Dominic,Vinnola,,1124,Dominic Vinnola,"VINNOLA,DOMINIC",VINNOLADOMINICHENDRIX,10,0,,,Hendrix,HENDRIX,1280-3009,,,,,,0.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,20,33,0,12,17,30:00,0,24,1.000,2,3,0,1,1,0,.667,,,,,,,,,,,,,,,1.0834722680719924,59,87
2026-27,mlax,Southern Athletic Association (SAA),saa,Sewanee,Griffin Peterson,Griffin,Peterson,,652,Griffin Peterson,"PETERSON,GRIFFIN",PETERSONGRIFFINSEWANEE,12,12,,,Sewanee,SEWANEE,1321-3024,,,,,,1.08,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,720:00,0,0,1.000,13,24,0,13,7,6,.542,,,,,,,,,,,,,,,0.9855058931245071,60,86
2026-27,mlax,Southern Athletic Association (SAA),saa,Oglethorpe,Gabe Hunter,Gabe,Hunter,,2713,Gabe Hunter,"HUNTER,GABE",HUNTERGABEOGL,13,12,,,Oglethorpe,OGL,1284-2882,,,,,,0.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,141,187,69,0,25,3,720:00,0,328,1.000,7,10,0,2,1,1,.700,,,,,,,,,,,,,,,0.9668612074802788,61,86
2026-27,mlax,Southern Athletic Association (SAA),saa,Rhodes,Ford Stratton,Ford,Stratton,,573,Ford Stratton,"STRATTON,FORD",STRATTONFORDRHODES,18,0,,,Rhodes,RHODES,1390-4490,,,,,,0.67,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,11,3,00:00,0,0,1.000,14,24,0,12,6,6,.583,,,,,,,,,,,,,,,0.8019351671164968,62,86
2026-27,mlax,Southern Athletic Association (SAA),saa,Southwestern,Zach Faubion,Zach,Faubion,,8746,Zach Faubion,"FAUBION,ZACH",FAUBIONZACHSOUTHWES,16,8,,,Southwestern,SOUTHWES,1322-2637,,,,,,0.19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,36,0,14,10,456:00,103,0,1.000,4,6,0,3,1,2,.667,,,,,,,,,,,,,,,0.739250896638312,63,86
2026-27,mlax,Southern Athletic Association (SAA),saa,Rhodes,Alex Trenchard,Alex,Trenchard,,573,Alex Trenchard,"TRENCHARD,ALEX",TRENCHARDALEXRHODES,19,19,,,Rhodes,RHODES,1390-4492,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,34,0,9,16,1073:00,275,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,,0.7268311682184775,64,86
2026-27,mlax,Southern Athletic Association (SAA),saa,Berry,Boston Juliao,Boston,Juliao,,973,Boston Juliao,"JULIAO,BOSTON",JULIAOBOSTONBRY,14,0,,,Berry,BRY,838-3452,,,,,,0.93,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,1,00:00,0,0,1.000,19,27,0,13,3,10,.704,,,,,,,,,,,,,,,0.6629699578012209,65,86
2026-27,mlax,Southern Athletic Association (SAA),saa,Sewanee,Flynn Bowman,Flynn,Bowman,,652,Flynn Bowman,"BOWMAN,FLYNN",BOWMANFLYNNSEWANEE,17,17,,,Sewanee,SEWANEE,1321-3017,,,,,,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,12,2,975:00,0,0,1.000,1,1,0,2,1,1,1.000,17,872:44,130,157,0,11,5,0,0,0,0,510,8.94,.547,0.6417820742757033,66,85
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Sims Anderson,Sims,Anderson,,132,Sims Anderson,"ANDERSON,SIMS",ANDERSONSIMSCENTRE,13,0,,,Centre,CENTRE,1268-3522,,,,,,1.08,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,13,17,0,14,5,9,.765,,,,,,,,,,,,,,,0.6243394702969398,67,85
2026-27,mlax,Southern Athletic Association (SAA),saa,Sewanee,Charlie Hanson,Charlie,Hanson,,652,Charlie Hanson,"HANSON,CHARLIE",HANSONCHARLIESEWANEE,18,0,,,Sewanee,SEWANEE,1321-3137,,,,,,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,0,3,13,00:00,0,0,1.000,3,4,0,4,2,2,.750,,,,,,,,,,,,,,,0.5860446831357292,68,85
2026-27,mlax,Southern Athletic Association (SAA),saa,Southwestern,Abram Gareis,Abram,Gareis,,8746,Abram Gareis,"GAREIS,ABRAM",GAREISABRAMSOUTHWES,16,0,,,Southwestern,SOUTHWES,1322-2999,,,,,,0.63,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,27,2,00:00,0,0,1.000,16,29,0,10,6,4,.552,,,,,,,,,,,,,,,0.5743899291449108,69,85
2026-27,mlax,Southern Athletic Association (SAA),saa,Southwestern,Cal Stewart,Cal,Stewart,,8746,Cal Stewart,"STEWART,CAL",STEWARTCALSOUTHWES,16,3,,,Southwestern,SOUTHWES,1322-2899,,,,,,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,32,0,14,8,171:00,1,0,1.000,5,9,0,4,1,3,.556,,,,,,,,,,,,,,,0.5362564766699295,70,85
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Eli Carberry,Eli,Carberry,,132,Eli Carberry,"CARBERRY,ELI",CARBERRYELICENTRE,12,1,,,Centre,CENTRE,1268-3523,,,,,,1.00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,8,0,60:00,0,1,1.000,11,22,0,12,8,4,.500,,,,,,,,,,,,,,,0.4996434659128349,71,84
2026-27,mlax,Southern Athletic Association (SAA),saa,Berry,Christian Casanova,Christian,Casanova,,973,Christian Casanova,"CASANOVA,CHRISTIAN",CASANOVACHRISTIANBRY,1,0,,,Berry,BRY,838-3796,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,1,09:55,0,1,0,0,0,0,0,0,0,3,.00,1.000,0.48879760898185304,72,84
2026-27,mlax,Southern Athletic Association (SAA),saa,Sewanee,Hudson Jones,Hudson,Jones,,652,Hudson Jones,"JONES,HUDSON",JONESHUDSONSEWANEE,18,0,,,Sewanee,SEWANEE,1321-3361,,,,,,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,41,0,8,8,00:00,0,0,1.000,1,4,0,2,1,1,.250,,,,,,,,,,,,,,,0.47558968293893156,73,84
2026-27,mlax,Southern Athletic Association (SAA),saa,Sewanee,JM Dupree,JM,Dupree,,652,JM Dupree,"DUPREE,JM",DUPREEJMSEWANEE,18,2,,,Sewanee,SEWANEE,1321-3020,,,,,,0.56,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,10,2,120:00,0,0,1.000,9,20,0,10,6,4,.450,,,,,,,,,,,,,,,0.45387504316815747,74,84
2026-27,mlax,Southern Athletic Association (SAA),saa,Oglethorpe,Jax Cuni,Jax,Cuni,,2713,Jax Cuni,"CUNI,JAX",CUNIJAXOGL,13,7,,,Oglethorpe,OGL,1284-2582,,,,,,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,23,0,22,9,420:00,0,1,1.000,6,12,0,4,3,1,.500,,,,,,,,,,,,,,,0.4194190085216061,75,84
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Holden Techet,Holden,Techet,,132,Holden Techet,"TECHET,HOLDEN",TECHETHOLDENCENTRE,13,8,,,Centre,CENTRE,1268-2743,,,,,,0.46,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,27,0,10,5,438:00,108,0,1.000,6,9,0,6,1,5,.667,,,,,,,,,,,,,,,0.37748933829158776,76,84
2026-27,mlax,Southern Athletic Association (SAA),saa,Oglethorpe,Jerald Spoto,Jerald,Spoto,,2713,Jerald Spoto,"SPOTO,JERALD",SPOTOJERALDOGL,13,13,,,Oglethorpe,OGL,1284-2891,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,28,0,22,15,780:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,,0.35909458068330014,77,83
2026-27,mlax,Southern Athletic Association (SAA),saa,Oglethorpe,Aniedo Udoh,Aniedo,Udoh,,2713,Aniedo Udoh,"UDOH,ANIEDO",UDOHANIEDOOGL,11,4,,,Oglethorpe,OGL,1284-2733,,,,,,0.82,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,14,0,24,3,240:00,0,0,1.000,19,34,0,9,3,6,.559,,,,,,,,,,,,,,,0.3531620862544697,78,83
2026-27,mlax,Southern Athletic Association (SAA),saa,Oglethorpe,Henry Adams,Henry,Adams,,2713,Henry Adams,"ADAMS,HENRY",ADAMSHENRYOGL,13,3,,,Oglethorpe,OGL,1284-2890,,,,,,0.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,18,0,26,4,180:00,0,1,1.000,12,18,0,7,5,2,.667,,,,,,,,,,,,,,,0.33634433901081967,79,83
2026-27,mlax,Southern Athletic Association (SAA),saa,Southwestern,Josh Swandal,Josh,Swandal,,8746,Josh Swandal,"SWANDAL,JOSH",SWANDALJOSHSOUTHWES,16,0,,,Southwestern,SOUTHWES,1322-2646,,,,,,0.69,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,2,00:00,0,0,1.000,22,40,0,11,1,10,.550,,,,,,,,,,,,,,,0.2896365761802841,80,83
2026-27,mlax,Southern Athletic Association (SAA),saa,Rhodes,Ihsan Omer,Ihsan,Omer,,573,Ihsan Omer,IHSAN,IHSANRHODES,19,0,,,Rhodes,RHODES,1390-4920,,,,,,0.16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,88,83,55,0,6,0,00:00,0,171,1.000,3,5,0,3,1,2,.600,,,,,,,,,,,,,,,0.23544368534104776,81,83
2026-27,mlax,Southern Athletic Association (SAA),saa,Southwestern,Dylan Knighten,Dylan,Knighten,,8746,Dylan Knighten,"KNIGHTEN,DYLAN",KNIGHTENDYLANSOUTHWES,16,0,,,Southwestern,SOUTHWES,1322-3006,,,,,,0.69,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,00:00,0,0,1.000,18,36,0,11,5,6,.500,,,,,,,,,,,,,,,0.15170880744072357,82,82
2026-27,mlax,Southern Athletic Association (SAA),saa,Oglethorpe,Martelo reyes Alexander,Martelo reyes,Alexander,,2713,Martelo reyes Alexander,"REYES,ALEXANDER MARTELO",REYESALEXANDERMARTELOOGL,13,7,,,Oglethorpe,OGL,1284-2728,,,,,,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,30,0,17,6,420:00,0,0,1.000,0,0,0,3,3,0,.000,,,,,,,,,,,,,,,0.10939423655839059,83,82
2026-27,mlax,Southern Athletic Association (SAA),saa,Sewanee,James Bogusky,James,Bogusky,,652,James Bogusky,"BOGUSKY,JAMES",BOGUSKYJAMESSEWANEE,18,18,,,Sewanee,SEWANEE,1321-3143,,,,,,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,0,2,15,1080:00,0,0,1.000,0,0,0,1,1,0,.000,,,,,,,,,,,,,,,0.06679769238921329,84,82
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Nico Valentino,Nico,Valentino,,132,Nico Valentino,"VALENTINO,NICO",VALENTINONICOCENTRE,13,2,,,Centre,CENTRE,1268-3281,,,,,,0.85,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,124:00,70,0,1.000,15,28,0,11,3,8,.536,,,,,,,,,,,,,,,0.03370843324045664,85,82
2026-27,mlax,Southern Athletic Association (SAA),saa,Rhodes,Giovanni Brosco,Giovanni,Brosco,,573,Giovanni Brosco,"BROSCO,GIOVANNI",BROSCOGIOVANNIRHODES,16,0,,,Rhodes,RHODES,1390-4915,,,,,,0.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,3,0,18:00,8,0,1.000,10,14,0,10,4,6,.714,,,,,,,,,,,,,,,0.0021177804867144046,86,82
2026-27,mlax,Southern Athletic Association (SAA),saa,Southwestern,Ben Garber,Ben,Garber,,8746,Ben Garber,"GARBER,BEN",GARBERBENSOUTHWES,0,0,,,Southwestern,SOUTHWES,1322-2638,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,87,82
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Christopher Borque,Christopher,Borque,,1124,Christopher Borque,"BORQUE,CHRISTOPHER",BORQUECHRISTOPHERHENDRIX,0,0,,,Hendrix,HENDRIX,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,88,81
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Christopher Bourque,Christopher,Bourque,,1124,Christopher Bourque,"BOURQUE,CHRISTOPHER",BOURQUECHRISTOPHERHENDRIX,0,0,,,Hendrix,HENDRIX,1280-3005,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89,81
2026-27,mlax,Southern Athletic Association (SAA),saa,Southwestern,Gaetan Avicolli,Gaetan,Avicolli,,8746,Gaetan Avicolli,"AVICOLLI,GAETAN",AVICOLLIGAETANSOUTHWES,0,0,,,Southwestern,SOUTHWES,1322-3002,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,90,81
2026-27,mlax,Southern Athletic Association (SAA),saa,Berry,Owen Lankfrod,Owen,Lankfrod,,973,Owen Lankfrod,"LANKFROD,OWEN",LANKFRODOWENBRY,0,0,,,Berry,BRY,838-3839,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,91,81
2026-27,mlax,Southern Athletic Association (SAA),saa,Oglethorpe,Daniel Carpenter,Daniel,Carpenter,,2713,Daniel Carpenter,"CARPENTER,DANIEL",CARPENTERDANIELOGL,13,12,,,Oglethorpe,OGL,1284-2879,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,0,16,13,720:00,0,0,1.000,2,3,0,0,0,0,.667,,,,,,,,,,,,,,,-0.014833936456793984,92,81
2026-27,mlax,Southern Athletic Association (SAA),saa,Berry,Sean Johnson,Sean,Johnson,,973,Sean Johnson,"JOHNSON,SEAN",JOHNSONSEANBRY,13,9,,,Berry,BRY,838-3283,,,,,,0.23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,26,0,8,6,523:00,153,0,1.000,2,7,0,3,2,1,.286,,,,,,,,,,,,,,,-0.11029246517741392,93,80
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Nicholas Smith,Nicholas,Smith,,1124,Nicholas Smith,"SMITH,NICHOLAS",SMITHNICHOLASHENDRIX,4,3,,,Hendrix,HENDRIX,1280-3011,,,,,,2.50,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4,0,11,1,150:00,0,0,1.000,17,23,0,10,2,8,.739,,,,,,,,,,,,,,,-0.1498622927675533,94,80
2026-27,mlax,Southern Athletic Association (SAA),saa,Berry,Andrew Ingram,Andrew,Ingram,,973,Andrew Ingram,"INGRAM,ANDREW",INGRAMANDREWBRY,10,5,,,Berry,BRY,838-3794,,,,,,0.90,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,10,2,295:00,46,0,1.000,12,21,0,9,2,7,.571,,,,,,,,,,,,,,,-0.1539179456986765,95,80
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Nick Pesce,Nick,Pesce,,1124,Nick Pesce,"PESCE,NICK",PESCENICKHENDRIX,11,11,,,Hendrix,HENDRIX,1280-2822,,,,,,0.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,26,0,13,8,655:00,10,0,1.000,3,5,0,2,0,2,.600,,,,,,,,,,,,,,,-0.1859849340449693,96,80
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Jack Cunninghs,Jack,Cunninghs,,132,Jack Cunninghs,"CUNNINGHS,JACK",CUNNINGHSJACKCENTRE,10,1,,,Centre,CENTRE,1268-2738,,,,,,0.90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,6,2,60:00,0,0,1.000,6,9,0,9,4,5,.667,,,,,,,,,,,,,,,-0.19660408613408115,97,80
2026-27,mlax,Southern Athletic Association (SAA),saa,Berry,Mikey Statham,Mikey,Statham,,973,Mikey Statham,"STATHAM,MIKEY",STATHAMMIKEYBRY,14,3,,,Berry,BRY,838-3785,,,,,,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,0,4,11,180:00,0,0,1.000,1,3,0,1,1,0,.333,,,,,,,,,,,,,,,-0.19899979798396117,98,80
2026-27,mlax,Southern Athletic Association (SAA),saa,Oglethorpe,Matthew Wilson,Matthew,Wilson,,2713,Matthew Wilson,"WILSON,MATTHEW",WILSONMATTHEWOGL,11,6,,,Oglethorpe,OGL,1284-2889,,,,,,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,28,0,11,4,360:00,0,0,1.000,1,1,0,3,2,1,1.000,,,,,,,,,,,,,,,-0.28336283902291887,99,79
2026-27,mlax,Southern Athletic Association (SAA),saa,Southwestern,Jeffrey Jordan,Jeffrey,Jordan,,8746,Jeffrey Jordan,"JORDAN,JEFFREY",JORDANJEFFREYSOUTHWES,15,0,,,Southwestern,SOUTHWES,1322-2996,,,,,,0.53,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,00:00,0,0,1.000,17,44,0,8,1,7,.386,,,,,,,,,,,,,,,-0.31589283186251926,100,79
2026-27,mlax,Southern Athletic Association (SAA),saa,Southwestern,Nolan Zaby,Nolan,Zaby,,8746,Nolan Zaby,"ZABY,NOLAN",ZABYNOLANSOUTHWES,15,0,,,Southwestern,SOUTHWES,1322-2907,,,,,,0.47,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,15,3,00:00,0,0,1.000,14,23,0,7,4,3,.609,,,,,,,,,,,,,,,-0.37159383623691566,101,79
2026-27,mlax,Southern Athletic Association (SAA),saa,Berry,Davis Witherspoon,Davis,Witherspoon,,973,Davis Witherspoon,"WITHERSPOON,DAVIS",WITHERSPOONDAVISBRY,13,0,,,Berry,BRY,838-3783,,,,,,0.69,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,7,1,00:00,0,0,1.000,19,39,0,9,2,7,.487,,,,,,,,,,,,,,,-0.4011396472571002,102,79
2026-27,mlax,Southern Athletic Association (SAA),saa,Sewanee,John Openshaw,John,Openshaw,,652,John Openshaw,"OPENSHAW,JOHN",OPENSHAWJOHNSEWANEE,17,0,,,Sewanee,SEWANEE,1321-3647,,,,,,0.41,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,00:00,0,0,1.000,11,18,0,7,2,5,.611,,,,,,,,,,,,,,,-0.44942258177826455,103,79
2026-27,mlax,Southern Athletic Association (SAA),saa,Berry,Josip Brosovich,Josip,Brosovich,,973,Josip Brosovich,"BROSOVICH,JOSIP",BROSOVICHJOSIPBRY,12,10,,,Berry,BRY,838-3454,,,,,,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0,4,10,585:00,100,0,1.000,1,2,0,1,0,1,.500,,,,,,,,,,,,,,,-0.4650500579836002,104,78
2026-27,mlax,Southern Athletic Association (SAA),saa,Rhodes,Rhys McCarthy,Rhys,McCarthy,,573,Rhys McCarthy,"MCCARTHY,RHYS",MCCARTHYRHYSRHODES,15,0,,,Rhodes,RHODES,1390-5112,,,,,,0.53,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,1,18:00,8,0,1.000,14,24,0,8,3,5,.583,,,,,,,,,,,,,,,-0.47290192866976044,105,78
2026-27,mlax,Southern Athletic Association (SAA),saa,Oglethorpe,Charles Caskey,Charles,Caskey,,2713,Charles Caskey,"CASKEY,CHARLES",CASKEYCHARLESOGL,13,13,,,Oglethorpe,OGL,1284-2724,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,26,0,15,9,780:00,0,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,,-0.4814895701245574,106,78
2026-27,mlax,Southern Athletic Association (SAA),saa,Sewanee,Hudson Gregory,Hudson,Gregory,,652,Hudson Gregory,"GREGORY,HUDSON",GREGORYHUDSONSEWANEE,17,0,,,Sewanee,SEWANEE,1321-3134,,,,,,0.24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,16,0,4,4,00:00,0,0,1.000,4,8,0,4,2,2,.500,,,,,,,,,,,,,,,-0.5543166570993036,107,78
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Andrew Dittmore,Andrew,Dittmore,,132,Andrew Dittmore,"DITTMORE,ANDREW",DITTMOREANDREWCENTRE,9,0,,,Centre,CENTRE,1268-3013,,,,,,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00,0,0,1.000,11,14,0,8,5,3,.786,,,,,,,,,,,,,,,-0.5557596977640828,108,78
2026-27,mlax,Southern Athletic Association (SAA),saa,Rhodes,Nate Simon,Nate,Simon,,573,Nate Simon,"SIMON,NATE",SIMONNATERHODES,18,1,,,Rhodes,RHODES,1390-4500,,,,,,0.44,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4,0,6,2,52:00,15,0,1.000,20,22,0,8,0,8,.909,,,,,,,,,,,,,,,-0.563367303047408,109,78
2026-27,mlax,Southern Athletic Association (SAA),saa,Berry,Clayton Karol,Clayton,Karol,,973,Clayton Karol,"KAROL,CLAYTON",KAROLCLAYTONBRY,13,9,,,Berry,BRY,838-3784,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,13,533:00,99,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,,-0.5772367376816434,110,77
2026-27,mlax,Southern Athletic Association (SAA),saa,Rhodes,Nathan Sadd,Nathan,Sadd,,573,Nathan Sadd,"SADD,NATHAN",SADDNATHANRHODES,12,0,,,Rhodes,RHODES,1390-5123,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,0,5,10,00:00,0,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,,-0.6359841551553117,111,77
