season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,Patrick Smith,Patrick,Smith,,722,Patrick Smith,"SMITH,PATRICK",SMITHPATRICKCGA-ML~1,14,0,,,Coast Guard,CGA-ML~1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,15,1,00:00,0,0,1.000,,,,,,,,,,,,,,,19,66,0,20,8,12,.288,1.43,,,,,,2.679533658786156,53,90
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,Ryder Bonser,Ryder,Bonser,,722,Ryder Bonser,"BONSER,RYDER",BONSERRYDERCGA-ML~1,15,0,,,Coast Guard,CGA-ML~1,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,13,2,00:00,0,0,1.000,,,,,,,,,,,,,,,20,30,0,20,10,10,.667,1.33,,,,,,2.6667335296967094,54,90
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Brett Newman,Brett,Newman,,145,Brett Newman,"NEWMAN,BRETT",NEWMANBRETTCLARK UNIVERSITY,16,16,,,Clark,CLARK UNIVERSITY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,11,14,960:00,0,0,1.000,,,,,,,,,,,,,,,7,14,0,7,2,5,.500,0.44,,,,,,2.5787740028846713,55,90
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Thomas Michaud,Thomas,Michaud,,145,Thomas Michaud,"MICHAUD,THOMAS",MICHAUDTHOMASCLARK UNIVERSITY,12,0,,,Clark,CLARK UNIVERSITY,0,0,0,0,0,0,1,7,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,15,3,00:00,0,0,1.000,,,,,,,,,,,,,,,29,50,0,19,6,13,.580,1.58,,,,,,2.5786037786225546,56,90
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,Oliver Bolton,Oliver,Bolton,,722,Oliver Bolton,"BOLTON,OLIVER",BOLTONOLIVERCGA-ML~1,15,15,,,Coast Guard,CGA-ML~1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,44,0,5,22,900:00,32,0,1.000,,,,,,,,,,,,,,,5,9,0,2,2,0,.556,0.13,,,,,,2.536633385280176,57,89
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Anthony Stillwell,Anthony,Stillwell,,45,Anthony Stillwell,"STILLWELL,ANTHONY",STILLWELLANTHONYBABSON,19,4,,,Babson,BABSON,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,240:00,0,0,1.000,,,,,,,,,,,,,,,38,70,0,21,2,19,.543,1.11,,,,,,2.534932503924112,58,89
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Sammy Kalishman,Sammy,Kalishman,,45,Sammy Kalishman,"KALISHMAN,SAMMY",KALISHMANSAMMYBABSON,20,0,,,Babson,BABSON,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,50,0,10,10,00:00,0,0,1.000,,,,,,,,,,,,,,,9,17,0,7,3,4,.529,0.35,,,,,,2.4805415051692328,59,89
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,Angus  Oliviera,Angus,Oliviera,,673,Angus  Oliviera,"OLIVIERA,ANGUS",OLIVIERAANGUSSCMLX25,17,17,,,Springfield,SCMLX25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,40,0,11,25,1020:00,0,1,1.000,,,,,,,,,,,,,,,2,3,0,1,1,0,.667,0.06,,,,,,2.467990443417471,60,89
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,Mason Nocito,Mason,Nocito,,673,Mason Nocito,"NOCITO,MASON",NOCITOMASONSCMLX25,7,0,,,Springfield,SCMLX25,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,17,2,00:00,0,0,1.000,,,,,,,,,,,,,,,25,53,0,19,3,16,.472,2.71,,,,,,2.3801403826624847,61,89
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Emerson,Alex Menendez,Alex,Menendez,,214,Alex Menendez,"MENENDEZ,ALEX",MENENDEZALEXEMERSON,12,1,,,Emerson,EMERSON,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,22,4,60:00,0,0,1.000,,,,,,,,,,,,,,,11,17,0,16,11,5,.647,1.33,,,,,,2.375663639401249,62,89
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,Matt Webb,Matt,Webb,,673,Matt Webb,"WEBB,MATT",WEBBMATTSCMLX25,17,0,,,Springfield,SCMLX25,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,00:00,0,0,1.000,,,,,,,,,,,,,,,23,43,0,19,6,13,.535,1.12,,,,,,2.364978284922672,63,89
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,Jackson Lane,Jackson,Lane,,673,Jackson Lane,"LANE,JACKSON",LANEJACKSONSCMLX25,17,17,,,Springfield,SCMLX25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,0,7,14,1020:00,0,0,1.000,,,,,,,,,,,,,,,5,8,0,4,2,2,.625,0.24,,,,,,2.310269701223957,64,88
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Emerson,Aedan Kiniry,Aedan,Kiniry,,214,Aedan Kiniry,"KINIRY,AEDAN",KINIRYAEDANEMERSON,14,10,,,Emerson,EMERSON,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,19,3,596:00,52,0,1.000,,,,,,,,,,,,,,,29,49,0,15,6,9,.592,1.07,,,,,,2.306048240554888,65,88
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,Ryan Berkel,Ryan,Berkel,,673,Ryan Berkel,"BERKEL,RYAN",BERKELRYANSCMLX25,17,5,,,Springfield,SCMLX25,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,30,2,300:00,0,0,1.000,,,,,,,,,,,,,,,17,31,0,17,10,7,.548,1.00,,,,,,2.227328833076089,66,88
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Emerson,John Marcone,John,Marcone,,214,John Marcone,"MARCONE,JOHN",MARCONEJOHNEMERSON,14,14,,,Emerson,EMERSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,44,0,6,19,836:00,108,0,1.000,,,,,,,,,,,,,,,1,2,0,2,2,0,.500,0.14,,,,,,2.1763360719865297,67,88
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Wheaton,Pason Fielding,Pason,Fielding,,779,Pason Fielding,"FIELDING,PASON",FIELDINGPASONWHEATON (MASS.),15,15,,,Wheaton,WHEATON (MASS.),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,42,0,11,20,930:00,51,0,1.000,,,,,,,,,,,,,,,5,7,0,2,1,1,.714,0.13,,,,,,2.1706218488481817,68,88
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,Mason LaForte,Mason,LaForte,,722,Mason LaForte,"LAFORTE,MASON",LAFORTEMASONCGA-ML~1,15,15,,,Coast Guard,CGA-ML~1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,0,17,3,900:00,32,1,1.000,,,,,,,,,,,,,,,17,30,0,16,6,10,.567,1.07,,,,,,2.0964739832619577,69,88
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Emerson,Zachary Stern-Hayes,Zachary,Stern-Hayes,,214,Zachary Stern-Hayes,"STERN-HAYES,ZACHARY",STERN-HAYESZACHARYEMERSON,14,1,,,Emerson,EMERSON,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,14,0,35,5,60:00,56,0,1.000,,,,,,,,,,,,,,,32,62,0,14,2,12,.516,1.00,,,,,,1.8253164090322307,70,88
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Braden Reilly,Braden,Reilly,,45,Braden Reilly,"REILLY,BRADEN",REILLYBRADENBABSON,15,0,,,Babson,BABSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,5,2,00:00,0,0,1.000,,,,,,,,,,,,,,,19,29,0,15,7,8,.655,1.00,,,,,,1.7990612788135185,71,88
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,Brennan Hoppa,Brennan,Hoppa,,398,Brennan Hoppa,"HOPPA,BRENNAN",HOPPABRENNANMIT,15,15,,,MIT,MIT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,0,0,0,0,39,0,12,17,900:00,53,0,1.000,,,,,,,,,,,,,,,4,7,0,2,0,2,.571,0.13,,,,,,1.6417861092449952,72,87
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,Ashton Axe,Ashton,Axe,,398,Ashton Axe,"AXE,ASHTON",AXEASHTONMIT,15,15,,,MIT,MIT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,40,0,7,14,900:00,53,2,1.000,,,,,,,,,,,,,,,4,6,0,3,2,1,.667,0.20,,,,,,1.6226168849773808,73,87
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Eric Aswad,Eric,Aswad,,145,Eric Aswad,"ASWAD,ERIC",ASWADERICCLARK UNIVERSITY,16,6,,,Clark,CLARK UNIVERSITY,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,21,1,360:00,0,0,1.000,,,,,,,,,,,,,,,28,41,0,15,4,11,.683,0.94,,,,,,1.5578727841134716,74,87
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Alex Fascilla,Alex,Fascilla,,45,Alex Fascilla,"FASCILLA,ALEX",FASCILLAALEXBABSON,20,20,,,Babson,BABSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,9,5,1200:00,0,0,1.000,20,1052:55,160,207,0,14,6,0,0,0,0,643,9.12,.564,0,2,0,0,0,0,.000,0.00,,,,,,1.499029740960667,75,87
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,Vincent Scialdone,Vincent,Scialdone,,673,Vincent Scialdone,"SCIALDONE,VINCENT",SCIALDONEVINCENTSCMLX25,17,17,,,Springfield,SCMLX25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,150,66,0,9,5,1020:00,0,320,1.000,,,,,,,,,,,,,,,0,0,0,2,2,0,.000,0.12,,,,,,1.4349007822289983,76,87
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Cooper Chapman,Cooper,Chapman,,45,Cooper Chapman,"CHAPMAN,COOPER",CHAPMANCOOPERBABSON,17,0,,,Babson,BABSON,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,00:00,0,0,1.000,,,,,,,,,,,,,,,15,26,0,15,5,10,.577,0.88,,,,,,1.3926866122919135,77,87
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Emerson,Grant Wilson,Grant,Wilson,,214,Grant Wilson,"WILSON,GRANT",WILSONGRANTEMERSON,13,13,,,Emerson,EMERSON,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,29,0,18,12,776:00,52,0,1.000,,,,,,,,,,,,,,,11,22,0,5,3,2,.500,0.38,,,,,,1.3881591802784876,78,87
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Justin Haverly,Justin,Haverly,,623,Justin Haverly,"HAVERLY,JUSTIN",HAVERLYJUSTINSALVE REGINA,11,10,,,Salve Regina,SALVE REGINA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,142,68,78,0,9,1,601:00,39,210,1.000,,,,,,,,,,,,,,,4,8,0,2,0,2,.500,0.18,,,,,,1.3864792892046338,79,87
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Jacob Tauss,Jacob,Tauss,,45,Jacob Tauss,"TAUSS,JACOB",TAUSSJACOBBABSON,8,2,,,Babson,BABSON,0,0,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,8,2,120:00,0,1,1.000,,,,,,,,,,,,,,,19,42,0,15,2,13,.452,1.88,,,,,,1.3836201346655834,80,86
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,Nolan Grizzle,Nolan,Grizzle,,722,Nolan Grizzle,"GRIZZLE,NOLAN",GRIZZLENOLANCGA-ML~1,15,0,,,Coast Guard,CGA-ML~1,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,14,1,00:00,0,1,1.000,,,,,,,,,,,,,,,22,40,0,15,5,10,.550,1.00,,,,,,1.341885321763223,81,86
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Wheaton,Mitch Tepedino,Mitch,Tepedino,,779,Mitch Tepedino,"TEPEDINO,MITCH",TEPEDINOMITCHWHEATON (MASS.),13,0,,,Wheaton,WHEATON (MASS.),0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,0,7,4,00:00,0,0,1.000,,,,,,,,,,,,,,,23,46,0,12,3,9,.500,0.92,,,,,,1.310226974476957,82,86
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Andrew Berardi,Andrew,Berardi,,45,Andrew Berardi,"BERARDI,ANDREW",BERARDIANDREWBABSON,17,9,,,Babson,BABSON,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,540:00,0,0,1.000,,,,,,,,,,,,,,,19,42,0,16,2,14,.452,0.94,,,,,,1.2329233596900577,83,86
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Attilio Lavecchia,Attilio,Lavecchia,,145,Attilio Lavecchia,"LAVECCHIA,ATTILIO",LAVECCHIAATTILIOCLARK UNIVERSITY,6,0,,,Clark,CLARK UNIVERSITY,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,00:00,0,0,1.000,,,,,,,,,,,,,,,20,35,0,15,5,10,.571,2.50,,,,,,1.1790611185920312,84,86
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,M. Berman Annunziata,M. Berman,Annunziata,,145,M. Berman Annunziata,"ANNUNZIATA,M BERMAN",ANNUNZIATAMBERMANCLARK UNIVERSITY,11,3,,,Clark,CLARK UNIVERSITY,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,10,0,180:00,0,0,1.000,,,,,,,,,,,,,,,12,17,0,15,5,10,.706,1.36,,,,,,1.1363360198520547,85,86
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Ryan St. Onge,Ryan St.,Onge,,45,Ryan St. Onge,"ONGE,RYAN ST",ONGERYANSTBABSON,20,4,,,Babson,BABSON,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,21,0,8,16,240:00,0,0,1.000,,,,,,,,,,,,,,,2,2,0,3,1,2,1.000,0.15,,,,,,1.0106750876906472,86,86
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Wheaton,Henry Stamatel,Henry,Stamatel,,779,Henry Stamatel,"STAMATEL,HENRY",STAMATELHENRYWHEATON (MASS.),15,15,,,Wheaton,WHEATON (MASS.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,38,0,8,15,930:00,51,1,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,0.9235093414289195,87,86
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Spencer Arzanipour,Spencer,Arzanipour,,145,Spencer Arzanipour,"ARZANIPOUR,SPENCER",ARZANIPOURSPENCERCLARK UNIVERSITY,15,0,,,Clark,CLARK UNIVERSITY,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,53,41,0,7,2,00:00,0,119,1.000,,,,,,,,,,,,,,,5,8,0,6,3,3,.625,0.40,,,,,,0.9175460509528865,88,85
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,Jamison Wildt,Jamison,Wildt,,722,Jamison Wildt,"WILDT,JAMISON",WILDTJAMISONCGA-ML~1,15,14,,,Coast Guard,CGA-ML~1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,24,0,8,14,840:00,32,0,1.000,,,,,,,,,,,,,,,4,10,0,3,1,2,.400,0.20,,,,,,0.8986521750481458,89,85
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Mason Kaufmann,Mason,Kaufmann,,145,Mason Kaufmann,"KAUFMANN,MASON",KAUFMANNMASONCLARK UNIVERSITY,15,10,,,Clark,CLARK UNIVERSITY,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,23,0,9,10,600:00,0,0,1.000,,,,,,,,,,,,,,,7,10,0,5,3,2,.700,0.33,,,,,,0.8916103789761978,90,85
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Gavin Bailey,Gavin,Bailey,,45,Gavin Bailey,"BAILEY,GAVIN",BAILEYGAVINBABSON,19,0,,,Babson,BABSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,6,32,0,8,15,00:00,0,7,1.000,,,,,,,,,,,,,,,4,6,0,1,0,1,.667,0.05,,,,,,0.8848354790958943,91,85
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,Patrick Timons,Patrick,Timons,,398,Patrick Timons,"TIMONS,PATRICK",TIMONSPATRICKMIT,15,15,,,MIT,MIT,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,8,30,25,0,3,13,900:00,53,38,1.000,,,,,,,,,,,,,,,1,3,0,3,2,1,.333,0.20,,,,,,0.8616412994465177,92,85
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Riley Shaw,Riley,Shaw,,45,Riley Shaw,"SHAW,RILEY",SHAWRILEYBABSON,19,0,,,Babson,BABSON,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,7,00:00,0,0,1.000,,,,,,,,,,,,,,,5,9,0,7,3,4,.556,0.37,,,,,,0.7957661309363141,93,85
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Rowan Mondello,Rowan,Mondello,,45,Rowan Mondello,"MONDELLO,ROWAN",MONDELLOROWANBABSON,19,0,,,Babson,BABSON,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,8,0,00:00,0,0,1.000,,,,,,,,,,,,,,,22,40,0,13,7,6,.550,0.68,,,,,,0.7817088198176066,94,85
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Ben Anastos,Ben,Anastos,,45,Ben Anastos,"ANASTOS,BEN",ANASTOSBENBABSON,4,0,,,Babson,BABSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,00:00,0,0,1.000,2,08:26,0,1,0,0,0,0,0,0,0,3,.00,1.000,1,1,0,0,0,0,1.000,0.00,,,,,,0.6983555006294098,95,85
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,Alexander Shen,Alexander,Shen,,398,Alexander Shen,"SHEN,ALEXANDER",SHENALEXANDERMIT,15,0,,,MIT,MIT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,9,13,00:00,0,0,1.000,,,,,,,,,,,,,,,1,2,0,2,1,1,.500,0.13,,,,,,0.6463265379900494,96,84
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Daniel Bourdeau,Daniel,Bourdeau,,623,Daniel Bourdeau,"BOURDEAU,DANIEL",BOURDEAUDANIELSALVE REGINA,18,18,,,Salve Regina,SALVE REGINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,19,0,11,17,1084:00,81,0,1.000,,,,,,,,,,,,,,,1,1,0,1,1,0,1.000,0.06,,,,,,0.6099705344282409,97,84
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Emerson,Charlie Van beuren,Charlie Van,beuren,,214,Charlie Van beuren,"BEUREN,CHARLIE VAN",BEURENCHARLIEVANEMERSON,12,11,,,Emerson,EMERSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,33,0,9,14,661:00,95,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,0.5897847432978213,98,84
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Emerson,Brady Fish,Brady,Fish,,214,Brady Fish,"FISH,BRADY",FISHBRADYEMERSON,13,0,,,Emerson,EMERSON,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,26,3,00:00,0,0,1.000,,,,,,,,,,,,,,,26,40,0,11,3,8,.650,0.85,,,,,,0.5879252512791188,99,84
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,Kaden Quirk,Kaden,Quirk,,673,Kaden Quirk,"QUIRK,KADEN",QUIRKKADENSCMLX25,17,17,,,Springfield,SCMLX25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,8,5,1020:00,0,0,1.000,17,984:43,165,169,0,11,7,0,1,0,0,596,10.05,.506,0,0,0,1,1,0,.000,0.06,,,,,,0.536864780822927,100,84
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,Andrew McDowell,Andrew,McDowell,,722,Andrew McDowell,"MCDOWELL,ANDREW",MCDOWELLANDREWCGA-ML~1,2,0,,,Coast Guard,CGA-ML~1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,1,00:49,0,1,0,0,0,0,0,0,0,1,.00,1.000,0,0,0,0,0,0,.000,0.00,,,,,,0.5355312974582178,101,84
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Emerson,Owen Rosen,Owen,Rosen,,214,Owen Rosen,"ROSEN,OWEN",ROSENOWENEMERSON,14,14,,,Emerson,EMERSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,23,0,6,17,836:00,108,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,0.5228310691917022,102,84
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Luke Castillo,Luke,Castillo,,623,Luke Castillo,"CASTILLO,LUKE",CASTILLOLUKESALVE REGINA,17,1,,,Salve Regina,SALVE REGINA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,19,0,10,12,60:00,0,0,1.000,,,,,,,,,,,,,,,3,4,0,3,2,1,.750,0.18,,,,,,0.48519160257544314,103,84
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Thomas Sheehan,Thomas,Sheehan,,145,Thomas Sheehan,"SHEEHAN,THOMAS",SHEEHANTHOMASCLARK UNIVERSITY,14,8,,,Clark,CLARK UNIVERSITY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,10,12,480:00,0,0,1.000,,,,,,,,,,,,,,,1,1,0,2,1,1,1.000,0.14,,,,,,0.4835023348188574,104,83
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,Reece Whitney,Reece,Whitney,,673,Reece Whitney,"WHITNEY,REECE",WHITNEYREECESCMLX25,15,15,,,Springfield,SCMLX25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,27,0,4,9,900:00,0,0,1.000,,,,,,,,,,,,,,,1,2,0,3,2,1,.500,0.20,,,,,,0.46669507920160924,105,83
2025-26,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Andrew Senecal,Andrew,Senecal,,623,Andrew Senecal,"SENECAL,ANDREW",SENECALANDREWSALVE REGINA,16,16,,,Salve Regina,SALVE REGINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,35,0,9,12,964:00,74,0,1.000,,,,,,,,,,,,,,,1,5,0,0,0,0,.200,0.00,,,,,,0.43503673191534376,106,83
