season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Willadsen, Brendan",Brendan,Willadsen,,4,"Willadsen, Brendan",0,0ADR,13,10,,,39,10,14,8,1,1,1,10,0,3,5,0,1,0,0,0,0,0,0,1,0,3,0,0.519,20,52,1,1.000,.359,.513,76,1,1,0,0,0,0,4,0,78,.987,0,.000,,0,0,12,8,"1,9",0.11,1,9,"5,16",0.31,5,16,"5,14",0.36,5,14,"0,1",0,0,1,"7,15",0.47,7,15,"9,15","3,6","10,21",9,0,0,0,3,0,0,0,7,10,0,,Adrian,ADR,1083-6767,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,96,64.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,Cameron Bleasdale,Cameron,Bleasdale,,21,Cameron Bleasdale,0,0ALMA,19,19,,,76,12,27,20,5,1,0,11,0,1,16,3,7,1,2,2,0,0,0,1,0,1,0,0.433,34,92,8,.875,.355,.447,34,1,0,0,0,0,0,0,0,35,1.000,0,.000,,2,4,24,12,"9,27",0.33,9,27,"17,45",0.38,17,45,"13,33",0.39,13,33,"2,16",0.13,2,16,0,0,0,0,"8,17","7,11","33,54",49,0,0,0,0,0,0,0,13,16,0,,Alma,ALMA,1085-2768,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,96,63.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,Alexander Kavalick,Alexander,Kavalick,,21,Alexander Kavalick,0,0ALMA,17,16,,,69,17,27,19,6,1,4,7,0,0,15,2,7,2,0,1,0,0,0,0,0,1,0,0.442,47,77,9,.778,.391,.681,35,3,1,0,0,0,0,3,0,39,.974,0,.000,,6,2,6,14,"5,18",0.28,5,18,"12,36",0.33,12,36,"9,26",0.35,9,26,"7,12",0.58,7,12,0,0,0,0,"7,12","4,5","26,42",28,0,0,0,"0,1",0,0,1,4,7,0,,Alma,ALMA,1085-3154,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,95,62.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,Colton Kinnie,Colton,Kinnie,,286,Colton Kinnie,0,0HOPE,18,18,,,71,22,27,19,8,0,3,7,1,3,4,2,5,2,0,2,0,0,0,0,0,1,0,0.446,44,83,7,.714,.380,.620,20,40,7,0,0,0,0,11,0,67,.896,0,.000,,3,5,16,22,"9,20",0.45,9,20,"17,39",0.44,17,39,"11,23",0.48,11,23,"4,13",0.31,4,13,"0,2",0,0,2,"10,16","4,5","27,43",1,0,0,0,"0,0",0,0,0,9,10,0,,Hope,HOPE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,94,61.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,Luke Burford,Luke,Burford,,30037,Luke Burford,0,0TRINE,18,18,,,73,20,28,15,4,0,1,5,1,1,8,3,4,0,0,1,0,0,0,0,0,0,0,0.425,35,80,4,1.000,.384,.479,22,39,7,0,0,0,0,8,0,68,.897,0,.000,,1,2,17,20,"5,14",0.36,5,14,"14,33",0.42,14,33,"9,20",0.45,9,20,"2,4",0.50,2,4,0,0,0,0,"12,29","3,4","21,35",36,0,0,0,0,0,0,0,4,8,0,,Trine,TRINE,1091-4146,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,94,60.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,Jonjay Arreazola,Jonjay,Arreazola,,15,Jonjay Arreazola,0,0ALBION,17,17,,,63,12,23,13,4,0,0,8,0,1,12,5,5,1,0,0,0,0,0,1,1,1,0,0.444,27,72,6,.833,.365,.429,49,34,0,0,0,0,0,10,0,83,1.000,0,.000,,3,0,8,17,"3,14",0.21,3,14,"17,38",0.45,17,38,"11,28",0.39,11,28,"1,8",0.13,1,8,0,0,0,0,"5,15","4,6","24,40",8,0,0,0,0,0,0,0,4,19,0,,Albion,ALBION,1084-4188,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,93,59.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,William Taczak,William,Taczak,,30037,William Taczak,0,0TRINE,16,15,,,50,15,17,9,2,1,0,11,0,0,5,3,7,2,3,1,0,0,0,0,1,0,0,0.452,21,65,9,.778,.340,.420,19,30,0,0,0,0,0,5,0,49,1.000,0,.000,,3,1,16,13,"5,16",0.31,5,16,"13,32",0.41,13,32,"8,19",0.42,8,19,"2,4",0.50,2,4,0,0,0,0,"2,3","3,4","25,41","0,1",0,0,1,"0,1",0,0,1,7,11,0,,Trine,TRINE,1091-4977,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,92,58.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Oliver, Cam",Cam,Oliver,,4,"Oliver, Cam",0,0ADR,10,9,,,40,7,12,9,1,0,1,6,0,0,7,3,2,0,0,1,0,0,0,0,0,0,0,0.383,16,47,2,1.000,.300,.400,5,0,0,0,0,0,0,0,0,5,1.000,0,.000,,1,1,7,14,"3,8",0.38,3,8,"6,18",0.33,6,18,"6,15",0.40,6,15,"0,0",0,0,0,"2,8",0.25,2,8,"4,12","3,6","12,22",0,0,0,0,1,0,0,0,4,5,0,,Adrian,ADR,1083-6758,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,91,57.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,Cole Grunwald,Cole,Grunwald,,21,Cole Grunwald,0,0ALMA,13,13,,,36,6,12,8,1,2,1,3,0,1,8,2,4,1,0,1,0,0,0,1,0,1,0,0.390,20,41,5,.800,.333,.556,8,3,0,0,0,4,0,0,0,11,1.000,4,1.000,,2,2,4,10,"5,10",0.50,5,10,"7,19",0.37,7,19,"5,16",0.31,5,16,"5,12",0.42,5,12,0,0,0,0,"4,7","2,8","11,21",11,0,0,0,0,0,0,0,1,5,0,,Alma,ALMA,1085-2781,False,25,1,5,4,0,0,0,0,0,0,23.2,18,14,5,26,8,0,5,5.32,96,104,0,3,0,0,0,0,0,9,.260,26,17,0,"5,17","5,24","2,17",0,"6,23",19,91,56.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,Jackson Isaacs,Jackson,Isaacs,,326,Jackson Isaacs,0,0KZOO,17,15,,,43,12,15,6,3,1,0,13,0,0,11,6,3,0,0,1,0,0,0,0,0,0,0,0.491,20,57,3,1.000,.349,.465,5,0,1,0,0,0,0,0,0,6,.833,0,.000,,0,3,12,5,"6,13",0.46,6,13,"9,23",0.39,9,23,"5,15",0.33,5,15,"2,6",0.33,2,6,0,0,0,0,"5,10","3,7","18,27","0,1",0,0,1,0,0,0,0,4,1,0,,Kalamazoo,KZOO,1088-2170,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,90,55.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,Logan Devos,Logan,Devos,,15,Logan Devos,0,0ALBION,11,12,,,41,11,13,6,3,0,1,7,0,3,17,6,1,0,0,0,0,0,0,0,0,0,0,0.451,19,51,1,1.000,.317,.463,20,1,1,0,0,0,0,1,0,22,.955,0,.000,,0,0,6,5,"3,12",0.25,3,12,"9,22",0.41,9,22,"5,15",0.33,5,15,"0,10",0,0,10,0,0,0,0,"7,16","1,4","14,26",5,0,0,0,0,0,0,0,1,11,0,,Albion,ALBION,1084-3897,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,89,54.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,Brady Vannest,Brady,Vannest,,21,Brady Vannest,0,0ALMA,8,8,,,33,4,11,6,2,1,0,2,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0.361,15,36,2,1.000,.333,.455,6,0,0,0,0,0,0,0,0,6,1.000,0,.000,,1,2,9,10,"2,13",0.15,2,13,"4,18",0.22,4,18,"3,10",0.30,3,10,"0,2",0,0,2,0,0,0,0,"7,9","3,5","7,20","0,1",0,0,1,0,0,0,0,3,8,0,,Alma,ALMA,1085-4240,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,88,53.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Finn, Casey",Casey,Finn,,4,"Finn, Casey",0,0ADR,16,16,,,59,13,18,6,5,0,0,10,0,1,14,4,4,0,1,2,0,0,0,0,0,0,0,0.403,23,73,4,1.000,.305,.390,25,34,1,0,0,0,0,4,0,60,.983,0,.000,,0,2,11,16,"5,22",0.23,5,22,"11,39",0.28,11,39,"6,29",0.21,6,29,"2,7",0.29,2,7,"5,15",0.33,5,15,"8,9","4,11","22,45",7,0,0,0,0,0,0,0,18,15,0,,Adrian,ADR,1083-8798,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,88,52.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,Braylon Ryan,Braylon,Ryan,,21,Braylon Ryan,0,0ALMA,13,9,,,36,10,11,5,4,2,0,5,0,1,6,0,1,0,0,0,0,0,0,1,1,3,0,0.405,19,42,1,1.000,.306,.528,37,2,2,0,0,0,0,2,0,41,.951,0,.000,,1,1,12,6,"3,12",0.25,3,12,"8,24",0.33,8,24,"2,11",0.18,2,11,"1,5",0.20,1,5,0,0,0,0,"5,7","1,2","10,26",1,0,0,0,11,0,0,0,0,16,0,,Alma,ALMA,1085-4211,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,87,51.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,Cam Kelly,Cam,Kelly,,326,Cam Kelly,0,0KZOO,17,11,,,35,19,12,5,1,1,1,9,0,4,7,3,5,1,1,0,0,0,0,2,0,3,0,0.521,18,49,6,.833,.343,.514,17,0,1,0,0,0,0,0,0,18,.944,0,.000,,1,1,11,5,"5,11",0.45,5,11,"7,20",0.35,7,20,"4,12",0.33,4,12,"1,5",0.20,1,5,0,0,0,0,"4,10","2,5","14,25",19,0,0,0,0,0,0,0,4,11,0,,Kalamazoo,KZOO,1088-173,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,86,50.0,batting,,
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,Ka. Warren,Ka.,Warren,,21,Ka. Warren,0,0ALMA,14,10,,,32,8,10,4,2,0,1,5,0,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0.421,15,38,3,1.000,.313,.469,69,10,3,2,0,13,3,0,0,82,.963,16,.813,,1,1,8,9,"4,11",0.36,4,11,"5,17",0.29,5,17,"3,8",0.38,3,8,"3,4",0.75,3,4,0,0,0,0,"3,11","0,2","8,18","0,1",0,0,1,0,0,0,0,4,6,0,,Alma,ALMA,1085-4214,False,14,1,1,1,0,0,0,0,0,0,13.0,6,6,2,8,2,0,0,4.15,48,55,1,3,0,1,1,0,1,1,.292,9,19,1,"4,13","7,19","2,10",0,"4,15",26,86,49.0,batting,,
