season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,receiving_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,composite_score,global_rank,rating
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Braxton,Kemonte",Kemonte,Braxton,,132,"Braxton,Kemonte","BRAXTON,KEMONTE",Centre,CEN,1268-3334,1,0,17,1G,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45134394621026463,221,68
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Mcalister,An'terius",An'terius,Mcalister,,396,"Mcalister,An'terius","MCALISTER,AN'TERIUS",Maryville College,MAR,1027-2494,1,0,0,1Z,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45134394621026463,222,68
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Koerner,Felix",Felix,Koerner,,573,"Koerner,Felix","KOERNER,FELIX",Rhodes,RHO,1390-4808,1,0,7,7,0,WR,0,0,,,2,13,0,7,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4644976509592745,223,68
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Sayler,Brennon",Brennon,Sayler,,396,"Sayler,Brennon","SAYLER,BRENNON",Maryville College,MAR,1027-1974,1,0,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,200,37,0,0,3,0,1,33.3,,,,,,,,,,-0.5124443443738417,224,68
2026-27,football,Southern Athletic Association (SAA),saa,Southwestern,"Washburn,Jacob",Jacob,Washburn,,8746,"Washburn,Jacob","WASHBURN,JACOB",Southwestern,SWU,1322-2627,1,0,85,85,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5283655216621613,225,68
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Daniel,Robert",Robert,Daniel,,573,"Daniel,Robert","DANIEL,ROBERT",Rhodes,RHO,1390-4586,1,1,6,6,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,22,23,1,0,9,2.4,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5307459511941791,226,68
2026-27,football,Southern Athletic Association (SAA),saa,Sewanee,"Alford,Cooper",Cooper,Alford,,652,"Alford,Cooper","ALFORD,COOPER",Sewanee,SEW,1321-3163,1,1,85,85,0,TE,0,0,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6040612937091683,227,67
2026-27,football,Southern Athletic Association (SAA),saa,Sewanee,"Davidson,Zavier",Zavier,Davidson,,652,"Davidson,Zavier","DAVIDSON,ZAVIER",Sewanee,SEW,1321-3154,1,0,27,27,0,RB,0,0,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6040612937091683,228,67
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Tarter,Jakei",Jakei,Tarter,,132,"Tarter,Jakei","TARTER,JAKEI",Centre,CEN,1268-2885,1,1,83,83,0,TE,0,0,,,3,9,0,6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6040612937091683,229,67
2026-27,football,Southern Athletic Association (SAA),saa,Southwestern,"Williams,Samuel",Samuel,Williams,,8746,"Williams,Samuel","WILLIAMS,SAMUEL",Southwestern,SWU,1322-3014,1,1,11,11,0,TE,0,0,,,5,37,0,21,7.4,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,-0.6204014977135536,230,67
2026-27,football,Southern Athletic Association (SAA),saa,Southwestern,"Williams,Tycen",Tycen,Williams,,8746,"Williams,Tycen","WILLIAMS,TYCEN",Southwestern,SWU,1322-3008,1,1,2,2,0,RB,0,0,,,3,30,0,18,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,15,22,7,0,12,1.7,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6514119681629342,231,67
2026-27,football,Southern Athletic Association (SAA),saa,Sewanee,"Beasley,Cam",Cam,Beasley,,652,"Beasley,Cam","BEASLEY,CAM",Sewanee,SEW,1321-3301,1,1,1,1,0,QB,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,2,2,2,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,34,60,26,0,17,2.6,34.0,26,4,41,2,146,2,37,10,67.2,3.95,14.60,146.0,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,-0.6692828105118362,232,67
2026-27,football,Southern Athletic Association (SAA),saa,Berry,Bryce Kazmierczak,Bryce,Kazmierczak,,973,Bryce Kazmierczak,"KAZMIERCZAK,BRYCE",Berry,BERRY,838-3353,1,0,F2,F2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6783368455527662,233,67
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Cheek,Adarian",Adarian,Cheek,,396,"Cheek,Adarian","CHEEK,ADARIAN",Maryville College,MAR,1027-1995,1,0,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6783368455527662,234,67
2026-27,football,Southern Athletic Association (SAA),saa,Berry,Vinny Pacini,Vinny,Pacini,,973,Vinny Pacini,"PACINI,VINNY",Berry,BERRY,838-3361,1,0,D0,D0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6783368455527662,235,66
2026-27,football,Southern Athletic Association (SAA),saa,Sewanee,"Mongogna,Joey",Joey,Mongogna,,652,"Mongogna,Joey","MONGOGNA,JOEY",Sewanee,SEW,1321-3156,1,0,14,14,0,WR,0,0,,,1,6,0,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7087340257715886,236,66
2026-27,football,Southern Athletic Association (SAA),saa,Berry,Brandon Davis,Brandon,Davis,,973,Brandon Davis,"DAVIS,BRANDON",Berry,BERRY,838-3333,1,0,02,02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7159304512775482,237,66
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Brown,Major",Major,Brown,,132,"Brown,Major","BROWN,MAJOR",Centre,CEN,1268-3155,1,1,15,1E,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7159304512775482,238,66
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Currie,Bryce",Bryce,Currie,,396,"Currie,Bryce","CURRIE,BRYCE",Maryville College,MAR,1027-1976,1,1,3,3D,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7159304512775482,239,66
2026-27,football,Southern Athletic Association (SAA),saa,Sewanee,"Gnagy,Jaden",Jaden,Gnagy,,652,"Gnagy,Jaden","GNAGY,JADEN",Sewanee,SEW,1321-3331,1,1,59,59,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7159304512775482,240,66
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Griffin,Joshua",Joshua,Griffin,,573,"Griffin,Joshua","GRIFFIN,JOSHUA",Rhodes,RHO,1390-4985,1,0,1,1K,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7159304512775482,241,66
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Hall,Kylan",Kylan,Hall,,396,"Hall,Kylan","HALL,KYLAN",Maryville College,MAR,1027-2483,1,1,15,7Y,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7159304512775482,242,65
2026-27,football,Southern Athletic Association (SAA),saa,Berry,Lucas Martin,Lucas,Martin,,973,Lucas Martin,"MARTIN,LUCAS",Berry,BERRY,838-3358,1,0,D9,D9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7159304512775482,243,65
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Metz,Justin",Justin,Metz,,573,"Metz,Justin","METZ,JUSTIN",Rhodes,RHO,1390-4998,1,1,45,45,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7159304512775482,244,65
2026-27,football,Southern Athletic Association (SAA),saa,Millsaps,"Millet,Anden",Anden,Millet,,426,"Millet,Anden","MILLET,ANDEN",Millsaps,MC,1282-3214,1,0,15,1F,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7159304512775482,245,65
2026-27,football,Southern Athletic Association (SAA),saa,Millsaps,"Strain,Mikey",Mikey,Strain,,426,"Strain,Mikey","STRAIN,MIKEY",Millsaps,MC,1282-2704,1,1,17,1H,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7159304512775482,246,65
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Strawbridge,Hollis",Hollis,Strawbridge,,573,"Strawbridge,Hollis","STRAWBRIDGE,HOLLIS",Rhodes,RHO,1390-4811,1,1,3,1C,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7159304512775482,247,65
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Evans,Josiah",Josiah,Evans,,396,"Evans,Josiah","EVANS,JOSIAH",Maryville College,MAR,1027-1962,1,0,0,80,0,WR,0,0,,,2,5,0,7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7436249364590621,248,65
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Johnson,Tate",Tate,Johnson,,132,"Johnson,Tate","JOHNSON,TATE",Centre,CEN,1268-2865,1,1,10,10,0,WR,0,0,,,1,5,0,5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7436249364590621,249,65
2026-27,football,Southern Athletic Association (SAA),saa,Southwestern,"Martin Jr,Jonathan",Jonathan,Martin Jr,,8746,"Martin Jr,Jonathan","MARTIN JR,JONATHAN",Southwestern,SWU,1322-3225,1,1,8,08,0,WR,0,0,,,1,3,0,3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.813406757834009,250,64
2026-27,football,Southern Athletic Association (SAA),saa,Millsaps,"Carver,W.H.",W.H.,Carver,,426,"Carver,W.H.","CARVER,W.H.",Millsaps,MC,1282-2650,1,1,21,2B,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,19,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8339534618966573,251,64
2026-27,football,Southern Athletic Association (SAA),saa,Millsaps,"Elliott,Willie",Willie,Elliott,,426,"Elliott,Willie","ELLIOTT,WILLIE",Millsaps,MC,1282-2526,1,1,14,14,0,WR,0,0,,,1,2,0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8482976685214825,252,64
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Haas,Taylor",Taylor,Haas,,573,"Haas,Taylor","HAAS,TAYLOR",Rhodes,RHO,1390-4568,1,1,8,8,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28,0,108,1,26,11,69.5,4.15,9.82,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8584728013055294,253,64
2026-27,football,Southern Athletic Association (SAA),saa,Berry,Devin Gale,Devin,Gale,,973,Devin Gale,"GALE,DEVIN",Berry,BERRY,838-3593,1,0,24,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,12,0,0,9,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8869085907606497,254,64
2026-27,football,Southern Athletic Association (SAA),saa,Southwestern,"Jammer,Seth",Seth,Jammer,,8746,"Jammer,Seth","JAMMER,SETH",Southwestern,SWU,1322-3017,1,1,6,06,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9176319119810047,255,64
2026-27,football,Southern Athletic Association (SAA),saa,Sewanee,"Jones,Cooper",Cooper,Jones,,652,"Jones,Cooper","JONES,COOPER",Sewanee,SEW,1321-3732,1,0,30,30,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9176319119810047,256,64
2026-27,football,Southern Athletic Association (SAA),saa,Sewanee,"Dobbs,Brett",Brett,Dobbs,,652,"Dobbs,Brett","DOBBS,BRETT",Sewanee,SEW,1321-3578,1,0,2,2,0,TE,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9180794898964293,257,64
2026-27,football,Southern Athletic Association (SAA),saa,Sewanee,"Reed,Brennan",Brennan,Reed,,652,"Reed,Brennan","REED,BRENNAN",Sewanee,SEW,1321-3577,1,1,5,5W,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9180794898964293,258,63
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Richardson,Zae",Zae,Richardson,,396,"Richardson,Zae","RICHARDSON,ZAE",Maryville College,MAR,1027-1649,1,1,4,4,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9180794898964293,259,63
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Sasser,Luke",Luke,Sasser,,132,"Sasser,Luke","SASSER,LUKE",Centre,CEN,1268-3128,1,0,86,86,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9180794898964293,260,63
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Taul-Williams,Tykeem",Tykeem,Taul-Williams,,132,"Taul-Williams,Tykeem","TAUL-WILLIAMS,TYKEEM",Centre,CEN,1268-3364,1,0,88,88,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9180794898964293,261,63
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Welker,Calvin",Calvin,Welker,,573,"Welker,Calvin","WELKER,CALVIN",Rhodes,RHO,1390-5010,1,0,17,17,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9180794898964293,262,63
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Whaley,Dewey",Dewey,Whaley,,396,"Whaley,Dewey","WHALEY,DEWEY",Maryville College,MAR,1027-2203,1,0,15,1E,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9180794898964293,263,63
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Wright,Thomas",Thomas,Wright,,573,"Wright,Thomas","WRIGHT,THOMAS",Rhodes,RHO,1390-4823,1,0,84,84,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9180794898964293,264,63
2026-27,football,Southern Athletic Association (SAA),saa,Southwestern,"Murray,Christian",Christian,Murray,,8746,"Murray,Christian","MURRAY,CHRISTIAN",Southwestern,SWU,1322-3023,1,0,1,01,0,RB,0,0,,,1,2,0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,0,20,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9393951722563378,265,63
