season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,wgolf,Women,University Athletic Association,uaa,Washington-St. Louis,Washington University in St. Louis,Jessy Young,,Second Year,6115,47,ACTIVE,76.05,4.05,20,74.2663351925879,9,1,0,33.516238625981,-11.6359878132848,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Nikita Jadhav,,Fourth Year,18880,50,ACTIVE,75.55,3.55,22,74.3964503645707,9,1,0,32.8759331842313,-12.7996431690367,Great Lakes - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Washington-St. Louis,Washington University in St. Louis,Nicole McGuire,,Third Year,31142,66,ACTIVE,76.73,4.73,22,75.143070277036,10,0,0,28.0364146112553,-11.6401466389233,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Jacqueline Zang,,Second Year,8303,76,ACTIVE,76.06,4.06,16,75.3338955349944,8,1,0,26.6962852112019,-14.0065978618604,Great Lakes - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Washington-St. Louis,Washington University in St. Louis,Reagan Robinson,,Fourth Year,16976,97,ACTIVE,77.25,5.25,12,76.0136917586017,6,0,0,21.9990627023693,-11.4050001387901,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Washington-St. Louis,Washington University in St. Louis,Tiffany Chan,,,23197,100,ACTIVE,78.17,6.17,12,76.5310338396931,6,0,0,21.8261711777641,-12.0511558438328,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Emory,Emory University,Jida Chiravachredej,,Second Year,78853,122,ACTIVE,78.21,6.21,14,76.1560473526711,7,0,0,18.2103571411937,-11.1203388422705,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Wenna Zhang,,,10440,100000,ACTIVE,77.17,5.17,6,78.1379954766662,3,1,0,14.5668968882955,-17.04017325804,Great Lakes - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Emory,Emory University,Kiley Malmberg,,,10596,100000,ACTIVE,82.5,10.5,2,80.5734853282053,1,0,0,6.45630753617762,-10.4998078064574,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Emory,Emory University,Katie Park,,,14438,100000,ACTIVE,78.5,6.5,2,76.5734853282053,1,0,0,17.5500634545348,-10.4998078064574,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Emory,Emory University,Cindy Wang,,,17090,100000,ACTIVE,78.5,6.5,2,76.5734853282053,1,0,0,17.5500634545348,-10.4998078064574,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Emory,Emory University,Derica Chiu,,Fourth Year,24946,100000,ACTIVE,80.4,8.4,10,77.788889402007,4,0,0,14.4193119652199,-8.8964516739276,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Washington-St. Louis,Washington University in St. Louis,Mabrie McMahan,,Third Year,31145,100000,ACTIVE,83.22,11.22,9,81.4247877223646,4,0,0,5.49057271819969,-14.0106793393194,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Emory,Emory University,Angelina Zhang,,,35697,100000,ACTIVE,80.0,8.0,2,78.0734853282053,1,0,0,12.061970454403,-10.4998078064574,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Caroline Fixter,,Third Year,36601,100000,ACTIVE,79.64,7.64,11,79.3514441467992,5,0,0,11.1087472800786,-15.1193997939484,Great Lakes - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Washington-St. Louis,Washington University in St. Louis,Angela Chen,,Second Year,6113,100000,ACTIVE,81.44,9.44,9,79.6470099445869,4,0,0,8.84139064500418,-14.0106793393194,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Claudia Zhang,,Second Year,8301,100000,ACTIVE,75.62,3.62,8,75.0743503042218,4,0,0,22.8805610792544,-14.0852621507535,Great Lakes - (W) DIII,clippd_scoreboard
