season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Northwest Conference (NWC),nwc,Pacific,Hunter Nishina,Hunter,Nishina,,2751,Hunter Nishina,0,0PU,19,17,,,62,11,22,10,3,0,2,13,0,2,7,3,6,2,2,0,0,0,0,0,0,1,0,0.481,31,79,8,.750,.355,.500,28,1,3,0,0,0,0,0,0,32,.906,0,.000,,0,2,22,13,"5,12",0.42,5,12,"13,37",0.35,13,37,"9,22",0.41,9,22,"4,8",0.50,4,8,0,0,0,0,"6,13","2,5","21,40",0,0,0,0,"1,1",1.00,1,1,7,9,0,,Pacific,PU,1265-4564,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,96,75.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Lewis & Clark,Eli Steinhaus,Eli,Steinhaus,,22235,Eli Steinhaus,0,0LEWIS &,18,18,,,62,17,20,9,4,0,3,8,0,4,8,1,2,1,2,1,0,0,0,0,0,0,0,0.427,33,77,3,.667,.323,.532,19,41,1,0,0,0,0,4,0,61,.984,0,.000,,0,5,19,17,"7,20",0.35,7,20,"10,27",0.37,10,27,"5,18",0.28,5,18,"0,3",0,0,3,0,0,0,0,"7,23","1,2","20,35",10,0,0,0,0,0,0,0,3,17,0,,Lewis & Clark,LEWIS &,1261-2453,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,96,74.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Whitman,Nate Petz,Nate,Petz,,780,Nate Petz,0,0WHITMAN,17,16,,,69,14,22,9,4,1,2,6,0,0,5,1,2,1,2,1,0,0,0,0,0,2,0,0.368,34,78,3,.667,.319,.493,55,21,2,5,0,1,2,1,0,78,.974,3,.333,,5,3,20,21,"6,20",0.30,6,20,"9,36",0.25,9,36,"4,26",0.15,4,26,"1,8",0.13,1,8,0,0,0,0,"9,18","4,8","20,42",5,0,0,0,"0,1",0,0,1,6,20,0,,Whitman,WHITMAN,1269-3797,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,95,73.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Whitman,Christopher Nobrega,Christopher,Nobrega,,780,Christopher Nobrega,0,0WHITMAN,14,10,,,39,11,12,8,1,0,2,6,0,6,18,3,2,0,0,0,0,0,0,0,0,0,0,0.471,19,51,2,1.000,.308,.487,24,0,2,0,0,0,0,0,0,26,.923,0,.000,,0,0,3,6,"5,14",0.36,5,14,"8,22",0.36,8,22,"5,14",0.36,5,14,"1,1",1.00,1,1,0,0,0,0,"5,10","1,2","12,26",33,0,0,0,2,0,0,0,0,8,0,,Whitman,WHITMAN,1269-3888,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,94,72.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Whitman,Nick Teng,Nick,Teng,,780,Nick Teng,0,0WHITMAN,16,15,,,55,14,17,8,6,0,1,10,0,0,8,2,3,0,0,3,0,0,0,0,0,0,0,0.397,26,68,3,1.000,.309,.473,27,27,6,0,0,0,0,3,0,60,.900,0,.000,,1,1,13,19,"4,14",0.29,4,14,"5,20",0.25,5,20,"4,13",0.31,4,13,"2,5",0.40,2,5,0,0,0,0,"4,15","4,7","13,26",1,0,0,0,"0,1",0,0,1,6,9,0,,Whitman,WHITMAN,1269-3568,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,94,71.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Whitman,Tristan Buehring,Tristan,Buehring,,780,Tristan Buehring,0,0WHITMAN,13,13,,,60,9,19,8,4,1,1,5,0,2,7,4,6,2,0,1,0,0,0,0,0,1,0,0.382,28,68,8,.750,.317,.467,48,1,1,0,0,0,0,0,0,50,.980,0,.000,,1,3,14,19,"4,11",0.36,4,11,"11,32",0.34,11,32,"7,20",0.35,7,20,"0,6",0,0,6,0,0,0,0,"10,21","2,6","19,36",39,0,0,0,0,0,0,0,5,9,0,,Whitman,WHITMAN,1269-3792,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,93,70.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Willamette,Adam Birt,Adam,Birt,,785,Adam Birt,0,0WU,13,12,,,44,8,14,8,2,0,1,2,0,4,9,1,1,0,0,0,0,0,0,0,0,0,0,0.400,19,50,1,1.000,.318,.432,7,15,6,0,0,0,0,1,0,28,.786,0,.000,,0,1,13,8,"3,13",0.23,3,13,"8,22",0.36,8,22,"4,15",0.27,4,15,"0,2",0,0,2,0,0,0,0,"5,11","5,7","13,24",2,0,0,0,22,0,0,0,4,10,0,,Willamette,WU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,93,69.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Willamette,Olen Nofziger,Olen,Nofziger,,785,Olen Nofziger,0,0WU,12,12,,,45,13,15,7,1,0,1,9,0,4,11,3,1,0,0,0,0,0,0,0,1,0,0,0.483,19,58,1,1.000,.333,.422,23,1,4,0,0,0,0,0,0,28,.857,0,.000,,0,0,6,13,"6,13",0.46,6,13,"8,19",0.42,8,19,"7,14",0.50,7,14,"1,3",0.33,1,3,0,0,0,0,"7,18","2,6","12,22","0,1",0,0,1,0,0,0,0,1,6,0,,Willamette,WU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,92,68.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Pacific Lutheran,Ethan Keintz,Ethan,Keintz,,1297,Ethan Keintz,0,0PACIFIC,14,14,,,58,12,18,6,7,0,0,4,0,1,5,1,4,1,0,1,0,0,0,0,0,0,0,0.359,25,64,5,.800,.310,.431,26,1,0,0,0,0,0,0,0,27,1.000,0,.000,,1,4,18,18,"3,18",0.17,3,18,"5,30",0.17,5,30,"3,22",0.14,3,22,"1,3",0.33,1,3,0,0,0,0,"10,17","2,4","13,32",2,0,0,0,0,0,0,0,5,17,0,,Pacific Lutheran ,PACIFIC,1266-2509,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,91,67.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Whitworth,Junior Garcia,Junior,Garcia,,1454,Junior Garcia,0,0WHTW,9,8,,,30,4,9,5,1,0,1,1,0,2,9,6,1,0,0,0,0,0,0,0,0,1,0,0.364,13,33,1,1.000,.300,.433,37,2,1,0,0,10,0,0,0,40,.975,10,1.000,,2,0,4,6,"4,13",0.31,4,13,"5,18",0.28,5,18,"2,13",0.15,2,13,"1,8",0.13,1,8,0,0,0,0,"2,5","0,4","8,20",3,0,0,0,0,0,0,0,0,13,0,,Whitworth,WHTW,1270-3547,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,91,66.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Lewis & Clark,Evyn Lewis,Evyn,Lewis,,22235,Evyn Lewis,0,0LEWIS &,11,8,,,35,4,11,5,1,0,1,1,0,1,9,2,0,0,1,1,0,0,0,0,0,0,0,0.342,15,39,0,.000,.314,.429,32,1,2,2,0,14,1,1,0,35,.943,15,.933,,0,1,8,8,"4,14",0.29,4,14,"3,13",0.23,3,13,"2,12",0.17,2,12,"1,2",0.50,1,2,0,0,0,0,"2,9","2,4","6,16","1,1",1.00,1,1,3,0,0,0,3,11,0,,Lewis & Clark,LEWIS &,1261-2461,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,90,65.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Puget Sound,Kahiau Teruya,Kahiau,Teruya,,557,Kahiau Teruya,0,0PUGET SO,10,8,,,30,8,10,5,2,0,0,8,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0.487,12,39,1,1.000,.333,.400,22,0,0,0,0,0,0,0,0,22,1.000,0,.000,,1,0,10,6,"2,14",0.14,2,14,"4,17",0.24,4,17,"3,12",0.25,3,12,"0,2",0,0,2,0,0,0,0,"6,10","3,3","10,20",49,0,0,0,0,0,0,0,4,10,0,,Puget Sound,PUGET SO,1267-3093,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,89,64.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Pacific,Max Finkelstein,Max,Finkelstein,,2751,Max Finkelstein,0,0PU,13,9,,,33,5,10,4,1,0,0,5,0,1,4,4,3,2,0,0,0,0,0,1,0,2,0,0.410,11,39,5,.600,.303,.333,7,16,1,0,0,0,0,0,0,24,.958,0,.000,,1,1,11,7,"3,14",0.21,3,14,"6,20",0.30,6,20,"5,16",0.31,5,16,"1,2",0.50,1,2,0,0,0,0,"4,8","0,1","10,21",4,0,0,0,2,0,0,0,1,13,0,,Pacific,PU,1265-4268,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,89,63.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Linfield,"Kister, Jaxson",Jaxson,Kister,,1179,"Kister, Jaxson",0,0LIN,19,19,,,81,22,26,21,9,1,3,7,0,5,13,6,7,0,0,2,0,0,0,2,0,4,0,0.400,46,95,7,1.000,.321,.568,33,2,0,0,0,0,0,0,0,35,1.000,0,.000,,6,4,23,15,"5,16",0.31,5,16,"13,38",0.34,13,38,"8,24",0.33,8,24,"2,4",0.50,2,4,0,0,0,0,"8,20","5,9","25,44",60,0,0,0,0,0,0,0,4,10,0,,Linfield,LIN,1262-11754,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,88,62.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Lewis & Clark,Michael Aikawa,Michael,Aikawa,,22235,Michael Aikawa,0,0LEWIS &,19,19,,,75,18,25,21,5,0,3,16,0,2,19,11,6,3,0,2,0,0,0,0,0,0,0,0.453,39,95,9,.667,.333,.520,11,41,5,0,0,0,0,3,0,57,.912,0,.000,,1,1,14,18,"8,17",0.47,8,17,"17,30",0.57,17,30,"15,26",0.58,15,26,"3,5",0.60,3,5,0,0,0,0,"7,23","4,6","23,35",88,0,0,0,0,0,0,0,3,4,0,,Lewis & Clark,LEWIS &,1261-2455,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,88,61.0,batting,,
2026-27,baseball,Northwest Conference (NWC),nwc,Whitman,Landon Runyan,Landon,Runyan,,780,Landon Runyan,0,0WHITMAN,17,17,,,69,14,23,20,5,2,4,8,1,2,18,5,0,0,0,1,0,0,0,0,0,0,0,0.413,44,80,0,.000,.333,.638,45,0,0,0,0,0,0,0,0,45,1.000,0,.000,,1,2,13,15,"8,23",0.35,8,23,"13,36",0.36,13,36,"8,26",0.31,8,26,"2,6",0.33,2,6,0,0,0,0,"4,16","5,8","22,40",41,0,0,0,0,0,0,0,5,12,0,,Whitman,WHITMAN,1269-3891,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,87,60.0,batting,,
